D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0000.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1342;22.36;49.97;5.100;209.3;34.63;
1-1343;22.38;49.97;5.100;209.3;34.65;
1-1344;22.39;49.97;5.100;209.3;34.68;
1-1345;22.41;49.97;5.100;209.3;34.71;
1-1346;22.43;49.97;5.200;209.3;34.73;
1-1347;22.44;49.97;5.200;209.3;34.76;
1-1348;22.46;49.97;5.100;209.3;34.79;
1-1349;22.48;49.97;5.100;209.3;34.81;
1-1350;22.49;49.97;5.100;209.3;34.84;
1-1351;22.51;49.97;5.200;209.3;34.87;
1-1352;22.53;49.97;5.200;209.3;34.90;
1-1353;22.54;49.97;5.200;209.4;34.92;
1-1354;22.56;49.97;5.200;209.4;34.95;
1-1355;22.58;49.97;5.200;209.4;34.98;
1-1356;22.59;49.97;5.100;209.4;35.00;
1-1357;22.61;49.97;5.200;209.4;35.03;
1-1358;22.63;49.97;5.200;209.4;35.06;
1-1359;22.64;49.97;5.200;209.4;35.09;
1-1360;22.66;49.97;5.100;209.4;35.11;
1-1361;22.68;49.97;5.200;209.4;35.14;
1-1362;22.69;49.97;5.200;209.4;35.17;
1-1363;22.71;49.97;5.200;209.4;35.19;
1-1364;22.73;49.97;5.300;209.4;35.22;
1-1365;22.74;49.97;5.200;209.4;35.25;
1-1366;22.76;49.97;5.200;209.4;35.28;
1-1367;22.78;49.97;5.100;209.4;35.30;
1-1368;22.79;49.97;5.200;209.4;35.33;
1-1369;22.81;49.97;5.300;209.4;35.36;
1-1370;22.83;49.97;5.200;209.4;35.39;
1-1371;22.84;49.97;5.300;209.4;35.41;
1-1372;22.86;49.97;5.200;209.4;35.44;
1-1373;22.88;49.97;5.300;209.4;35.47;
1-1374;22.89;49.97;5.200;209.4;35.50;
1-1375;22.91;49.97;5.300;209.4;35.52;
1-1376;22.93;49.97;5.300;209.4;35.55;
1-1377;22.94;49.97;5.300;209.4;35.58;
1-1378;22.96;49.97;5.200;209.4;35.61;
1-1379;22.98;49.97;5.300;209.4;35.63;
1-1380;22.99;49.97;5.300;209.4;35.66;
1-1381;23.01;49.97;5.300;209.4;35.69;
1-1382;23.03;49.97;5.300;209.4;35.72;
1-1383;23.04;49.97;5.400;209.4;35.74;
1-1384;23.06;49.97;5.200;209.4;35.77;
1-1385;23.08;49.97;5.200;209.4;35.80;
1-1386;23.09;49.97;5.300;209.4;35.83;
1-1387;23.11;49.97;5.200;209.4;35.85;
1-1388;23.13;49.97;5.300;209.4;35.88;
1-1389;23.14;49.97;5.300;209.4;35.91;
1-1390;23.16;49.97;5.300;209.5;35.94;
1-1391;23.18;49.97;5.300;209.5;35.96;
1-1392;23.19;49.97;5.300;209.5;35.99;
1-1393;23.21;49.97;5.300;209.5;36.02;
1-1394;23.23;49.97;5.400;209.5;36.05;
1-1395;23.24;49.97;5.400;209.5;36.08;
1-1396;23.26;49.97;5.300;209.5;36.10;
1-1397;23.28;49.97;5.300;209.5;36.13;
1-1398;23.29;49.97;5.300;209.5;36.16;
1-1399;23.31;49.97;5.300;209.5;36.19;
1-1400;23.33;49.97;5.300;209.5;36.22;
1-1401;23.34;49.97;5.400;209.5;36.24;
1-1402;23.36;49.97;5.300;209.5;36.27;
1-1403;23.38;49.97;5.300;209.5;36.30;
1-1404;23.39;49.97;5.300;209.5;36.33;
1-1405;23.41;49.97;5.400;209.5;36.35;
1-1406;23.43;49.97;5.400;209.5;36.38;
1-1407;23.44;49.97;5.400;209.5;36.41;
1-1408;23.46;49.97;5.400;209.5;36.44;
1-1409;23.48;49.97;5.400;209.6;36.47;
1-1410;23.49;49.97;5.300;209.6;36.50;
1-1411;23.51;49.97;5.400;209.6;36.52;
1-1412;23.53;49.97;5.400;209.6;36.55;
1-1413;23.54;49.97;5.400;209.6;36.58;
1-1414;23.56;49.97;5.400;209.6;36.61;
1-1415;23.58;49.97;5.400;209.6;36.64;
1-1416;23.59;49.97;5.400;209.6;36.67;
1-1417;23.61;49.97;5.400;209.6;36.69;
1-1418;23.63;49.97;5.400;209.6;36.72;
1-1419;23.64;49.97;5.500;209.6;36.75;
1-1420;23.66;49.97;5.400;209.6;36.78;
1-1421;23.68;49.97;5.400;209.6;36.81;
1-1422;23.69;49.97;5.400;209.6;36.84;
1-1423;23.71;49.97;5.500;209.6;36.86;
1-1424;23.73;49.97;5.500;209.6;36.89;
1-1425;23.74;49.97;5.500;209.6;36.92;
1-1426;23.76;49.97;5.500;209.6;36.95;
1-1427;23.78;49.97;5.400;209.6;36.98;
1-1428;23.79;49.97;5.400;209.6;37.01;
1-1429;23.81;49.97;5.400;209.6;37.04;
1-1430;23.83;49.97;5.500;209.6;37.06;
1-1431;23.84;49.97;5.500;209.6;37.09;
1-1432;23.86;49.97;5.400;209.7;37.12;
1-1433;23.88;49.97;5.400;209.7;37.15;
1-1434;23.89;49.97;5.500;209.6;37.18;
1-1435;23.91;49.97;5.400;209.7;37.21;
1-1436;23.93;49.97;5.500;209.7;37.23;
1-1437;23.94;49.97;5.500;209.7;37.26;
1-1438;23.96;49.97;5.500;209.7;37.29;
1-1439;23.98;49.97;5.500;209.7;37.32;
1-1440;23.99;49.97;5.500;209.7;37.35;
1-1441;24.01;49.97;5.400;209.7;37.38;
1-1442;24.03;49.97;5.500;209.7;37.41;
1-1443;24.04;49.97;5.500;209.7;37.44;
1-1444;24.06;49.97;5.500;209.7;37.46;
1-1445;24.08;49.97;5.400;209.7;37.49;
1-1446;24.09;49.97;5.400;209.7;37.52;
1-1447;24.11;49.97;5.500;209.7;37.55;
1-1448;24.13;49.97;5.500;209.7;37.58;
1-1449;24.14;49.97;5.600;209.7;37.61;
1-1450;24.16;49.97;5.600;209.7;37.64;
1-1451;24.18;49.97;5.500;209.7;37.67;
1-1452;24.19;49.97;5.600;209.7;37.70;
1-1453;24.21;49.97;5.500;209.7;37.72;
1-1454;24.23;49.97;5.500;209.7;37.75;
1-1455;24.24;49.97;5.600;209.7;37.78;
1-1456;24.26;49.97;5.600;209.7;37.81;
1-1457;24.28;49.97;5.500;209.7;37.84;
1-1458;24.29;49.97;5.500;209.7;37.87;
1-1459;24.31;49.97;5.500;209.7;37.90;
1-1460;24.33;49.97;5.500;209.7;37.93;
1-1461;24.34;49.97;5.600;209.7;37.96;
1-1462;24.36;49.97;5.600;209.8;37.99;
1-1463;24.38;49.97;5.500;209.7;38.01;
1-1464;24.39;49.97;5.500;209.8;38.04;
1-1465;24.41;49.97;5.600;209.8;38.07;
1-1466;24.43;49.97;5.600;209.8;38.10;
1-1467;24.44;49.97;5.600;209.8;38.13;
1-1468;24.46;49.97;5.600;209.8;38.16;
1-1469;24.48;49.97;5.600;209.8;38.19;
1-1470;24.49;49.97;5.600;209.8;38.22;
1-1471;24.51;49.97;5.500;209.8;38.25;
1-1472;24.53;49.97;5.600;209.8;38.28;
1-1473;24.54;49.97;5.600;209.8;38.31;
1-1474;24.56;49.97;5.600;209.8;38.34;
1-1475;24.58;49.97;5.500;209.8;38.36;
1-1476;24.59;49.97;5.600;209.8;38.39;
1-1477;24.61;49.97;5.600;209.8;38.42;
1-1478;24.63;49.97;5.600;209.8;38.45;
1-1479;24.64;49.97;5.600;209.8;38.48;
1-1480;24.66;49.97;5.700;209.8;38.51;
1-1481;24.68;49.97;5.600;209.8;38.54;
1-1482;24.69;49.97;5.600;209.8;38.57;
1-1483;24.71;49.97;5.600;209.8;38.60;
1-1484;24.73;49.97;5.600;209.8;38.63;
1-1485;24.74;49.97;5.700;209.8;38.66;
1-1486;24.76;49.97;5.700;209.8;38.69;
1-1487;24.78;49.97;5.600;209.8;38.72;
1-1488;24.79;49.97;5.700;209.8;38.75;
1-1489;24.81;49.97;5.700;209.8;38.78;
1-1490;24.83;49.97;5.700;209.8;38.81;
1-1491;24.84;49.97;5.700;209.8;38.84;
1-1492;24.86;49.97;5.700;209.8;38.87;
1-1493;24.88;49.97;5.600;209.8;38.90;
1-1494;24.89;49.97;5.700;209.8;38.93;
1-1495;24.91;49.97;5.700;209.8;38.95;
1-1496;24.93;49.97;5.700;209.9;38.98;
1-1497;24.94;49.97;5.700;209.9;39.01;
1-1498;24.96;49.97;5.800;209.9;39.04;
1-1499;24.98;49.97;5.700;209.9;39.07;
1-1500;24.99;49.97;5.700;209.9;39.10;
1-1501;25.01;49.97;5.600;209.9;39.13;
1-1502;25.03;49.97;5.700;209.9;39.16;
1-1503;25.04;49.97;5.700;209.9;39.19;
1-1504;25.06;49.97;5.800;209.9;39.22;
1-1505;25.08;49.97;5.700;209.9;39.25;
1-1506;25.09;49.97;5.700;209.9;39.28;
1-1507;25.11;49.97;5.600;209.9;39.31;
1-1508;25.13;49.97;5.700;209.9;39.34;
1-1509;25.14;49.97;5.700;209.9;39.37;
1-1510;25.16;49.97;5.700;209.9;39.40;
1-1511;25.18;49.97;5.700;209.9;39.43;
1-1512;25.19;49.97;5.700;209.9;39.46;
1-1513;25.21;49.97;5.700;209.9;39.49;
1-1514;25.23;49.97;5.700;209.9;39.52;
1-1515;25.24;49.97;5.800;209.9;39.55;
1-1516;25.26;49.97;5.800;209.9;39.58;
1-1517;25.28;49.97;5.700;209.9;39.61;
1-1518;25.29;49.97;5.900;209.9;39.64;
1-1519;25.31;49.97;5.900;209.9;39.67;
1-1520;25.33;49.97;5.900;209.9;39.70;
1-1521;25.34;49.97;5.800;210.0;39.73;
1-1522;25.36;49.97;5.900;210.0;39.77;
1-1523;25.38;49.97;5.800;210.0;39.80;
1-1524;25.39;49.97;5.900;210.0;39.83;
1-1525;25.41;49.97;5.800;210.0;39.86;
1-1526;25.43;49.97;5.900;210.0;39.89;
1-1527;25.44;49.97;5.900;209.9;39.92;
1-1528;25.46;49.97;5.900;210.0;39.95;
1-1529;25.48;49.97;5.800;210.0;39.98;
1-1530;25.49;49.97;5.800;209.9;40.01;
1-1531;25.51;49.97;5.800;210.0;40.04;
1-1532;25.53;49.97;5.800;210.0;40.07;
1-1533;25.54;49.97;5.800;210.0;40.10;
1-1534;25.56;49.97;5.900;210.0;40.13;
1-1535;25.58;49.97;5.800;210.0;40.16;
1-1536;25.59;49.97;5.900;210.0;40.19;
1-1537;25.61;49.97;5.900;210.0;40.22;
1-1538;25.63;49.97;5.900;210.0;40.26;
1-1539;25.64;49.97;6.000;210.0;40.29;
1-1540;25.66;49.97;5.900;210.0;40.32;
1-1541;25.68;49.97;5.900;210.0;40.35;
1-1542;25.69;49.97;5.900;210.0;40.38;
1-1543;25.71;49.97;5.800;210.0;40.41;
1-1544;25.73;49.97;5.900;210.0;40.44;
1-1545;25.74;49.97;5.900;210.0;40.47;
1-1546;25.76;49.97;6.000;210.0;40.50;
1-1547;25.78;49.97;6.000;210.0;40.53;
1-1548;25.79;49.97;5.900;210.0;40.57;
1-1549;25.81;49.97;6.000;210.0;40.60;
1-1550;25.83;49.97;6.000;210.0;40.63;
1-1551;25.84;49.97;6.000;210.0;40.66;
1-1552;25.86;49.97;6.000;210.0;40.69;
1-1553;25.88;49.97;6.000;210.0;40.72;
1-1554;25.89;49.97;6.000;210.0;40.75;
1-1555;25.91;49.97;6.000;210.1;40.78;
1-1556;25.93;49.97;5.900;210.1;40.82;
1-1557;25.94;49.97;6.000;210.1;40.85;
1-1558;25.96;49.97;6.000;210.0;40.88;
1-1559;25.98;49.97;6.000;210.0;40.91;
1-1560;25.99;49.97;5.900;210.0;40.94;
1-1561;26.01;49.97;6.000;210.1;40.97;
1-1562;26.03;49.97;6.100;210.1;41.00;
1-1563;26.04;49.97;6.100;210.1;41.04;
1-1564;26.06;49.97;6.100;210.1;41.07;
1-1565;26.08;49.97;6.100;210.1;41.10;
1-1566;26.09;49.97;6.000;210.1;41.13;
1-1567;26.11;49.97;6.000;210.1;41.16;
1-1568;26.13;49.97;6.000;210.1;41.19;
1-1569;26.14;49.97;6.000;210.1;41.23;
1-1570;26.16;49.97;6.100;210.1;41.26;
1-1571;26.18;49.97;6.100;210.1;41.29;
1-1572;26.19;49.97;6.000;210.1;41.32;
1-1573;26.21;49.97;6.100;210.1;41.35;
1-1574;26.23;49.97;6.000;210.1;41.38;
1-1575;26.24;49.97;6.000;210.1;41.42;
1-1576;26.26;49.97;6.100;210.1;41.45;
1-1577;26.28;49.97;6.100;210.1;41.48;
1-1578;26.29;49.97;6.000;210.1;41.51;
1-1579;26.31;49.97;6.000;210.1;41.54;
1-1580;26.33;49.97;6.000;210.1;41.57;
1-1581;26.34;49.97;6.100;210.1;41.60;
1-1582;26.36;49.97;6.100;210.1;41.64;
1-1583;26.38;49.97;6.200;210.1;41.67;
1-1584;26.39;49.97;6.100;210.2;41.70;
1-1585;26.41;49.97;6.200;210.2;41.73;
1-1586;26.43;49.97;6.200;210.2;41.77;
1-1587;26.44;49.97;6.200;210.2;41.80;
1-1588;26.46;49.97;6.200;210.2;41.83;
1-1589;26.48;49.97;6.200;210.2;41.86;
1-1590;26.49;49.97;6.200;210.2;41.90;
1-1591;26.51;49.97;6.200;210.2;41.93;
1-1592;26.53;49.97;6.100;210.2;41.96;
1-1593;26.54;49.97;6.200;210.2;41.99;
1-1594;26.56;49.97;6.200;210.2;42.03;
1-1595;26.58;49.97;6.300;210.2;42.06;
1-1596;26.59;49.97;6.100;210.2;42.09;
1-1597;26.61;49.97;6.200;210.2;42.12;
1-1598;26.63;49.97;6.100;210.2;42.16;
1-1599;26.64;49.97;6.200;210.2;42.19;
1-1600;26.66;49.97;6.200;210.2;42.22;
1-1601;26.68;49.97;6.300;210.2;42.25;
1-1602;26.69;49.97;6.200;210.2;42.29;
1-1603;26.71;49.97;6.200;210.2;42.32;
1-1604;26.73;49.97;6.200;210.2;42.35;
1-1605;26.74;49.97;6.300;210.2;42.38;
1-1606;26.76;49.97;6.200;210.3;42.42;
1-1607;26.78;49.97;6.300;210.3;42.45;
1-1608;26.79;49.97;6.200;210.3;42.48;
1-1609;26.81;49.97;6.200;210.3;42.51;
1-1610;26.83;49.97;6.200;210.3;42.55;
1-1611;26.84;49.97;6.400;210.3;42.58;
1-1612;26.86;49.97;6.400;210.3;42.61;
1-1613;26.88;49.97;6.400;210.3;42.65;
1-1614;26.89;49.97;6.300;210.3;42.68;
1-1615;26.91;49.97;6.300;210.3;42.71;
1-1616;26.93;49.97;6.300;210.3;42.75;
1-1617;26.94;49.97;6.400;210.3;42.78;
1-1618;26.96;49.97;6.400;210.3;42.81;
1-1619;26.98;49.97;6.400;210.3;42.85;
1-1620;26.99;49.97;6.200;210.3;42.88;
1-1621;27.01;49.97;6.200;210.3;42.91;
1-1622;27.03;49.97;6.300;210.3;42.94;
1-1623;27.04;49.97;6.300;210.3;42.98;
1-1624;27.06;49.97;6.300;210.3;43.01;
1-1625;27.08;49.97;6.400;210.3;43.04;
1-1626;27.09;49.97;6.400;210.3;43.08;
1-1627;27.11;49.97;6.300;210.4;43.11;
1-1628;27.13;49.97;6.300;210.4;43.14;
1-1629;27.14;49.97;6.400;210.4;43.18;
1-1630;27.16;49.97;6.400;210.4;43.21;
1-1631;27.18;49.97;6.500;210.4;43.24;
1-1632;27.19;49.97;6.400;210.4;43.28;
1-1633;27.21;49.97;6.500;210.4;43.31;
1-1634;27.23;49.97;6.400;210.4;43.34;
1-1635;27.24;49.97;6.400;210.4;43.38;
1-1636;27.26;49.97;6.400;210.4;43.41;
1-1637;27.28;49.97;6.500;210.4;43.44;
1-1638;27.29;49.97;6.400;210.4;43.48;
1-1639;27.31;49.97;6.400;210.4;43.51;
1-1640;27.33;49.97;6.400;210.4;43.55;
1-1641;27.34;49.97;6.500;210.4;43.58;
1-1642;27.36;49.97;6.500;210.4;43.61;
1-1643;27.38;49.97;6.500;210.4;43.65;
1-1644;27.39;49.97;6.500;210.4;43.68;
1-1645;27.41;49.97;6.500;210.4;43.72;
1-1646;27.43;49.97;6.400;210.4;43.75;
1-1647;27.44;49.97;6.500;210.4;43.78;
1-1648;27.46;49.97;6.600;210.5;43.82;
1-1649;27.48;49.97;6.600;210.5;43.85;
1-1650;27.49;49.97;6.500;210.5;43.89;
1-1651;27.51;49.97;6.600;210.5;43.92;
1-1652;27.53;49.97;6.500;210.5;43.95;
1-1653;27.54;49.97;6.600;210.5;43.99;
1-1654;27.56;49.97;6.500;210.5;44.02;
1-1655;27.58;49.97;6.700;210.5;44.06;
1-1656;27.59;49.97;6.600;210.5;44.09;
1-1657;27.61;49.97;6.500;210.5;44.13;
1-1658;27.63;49.97;6.600;210.5;44.16;
1-1659;27.64;49.97;6.600;210.5;44.20;
1-1660;27.66;49.97;6.600;210.5;44.23;
1-1661;27.68;49.97;6.600;210.5;44.26;
1-1662;27.69;49.97;6.700;210.5;44.30;
1-1663;27.71;49.97;6.600;210.5;44.33;
1-1664;27.73;49.97;6.600;210.5;44.37;
1-1665;27.74;49.97;6.600;210.5;44.40;
1-1666;27.76;49.97;6.600;210.6;44.44;
1-1667;27.78;49.97;6.600;210.6;44.47;
1-1668;27.79;49.97;6.600;210.6;44.51;
1-1669;27.81;49.97;6.600;210.6;44.54;
1-1670;27.83;49.97;6.700;210.6;44.58;
1-1671;27.84;49.97;6.600;210.6;44.61;
1-1672;27.86;49.97;6.700;210.6;44.65;
1-1673;27.88;49.97;6.700;210.6;44.68;
1-1674;27.89;49.97;6.700;210.6;44.72;
1-1675;27.91;49.97;6.600;210.6;44.75;
1-1676;27.93;49.97;6.700;210.6;44.79;
1-1677;27.94;49.97;6.700;210.6;44.82;
1-1678;27.96;49.97;6.700;210.6;44.86;
1-1679;27.98;49.97;6.800;210.6;44.89;
1-1680;27.99;49.97;6.800;210.6;44.93;
1-1681;28.01;49.97;6.700;210.6;44.96;
1-1682;28.03;49.97;6.700;210.6;45.00;
1-1683;28.04;49.97;6.700;210.7;45.03;
1-1684;28.06;49.97;6.800;210.7;45.07;
1-1685;28.08;49.97;6.700;210.7;45.10;
1-1686;28.09;49.97;6.700;210.7;45.14;
1-1687;28.11;49.97;6.700;210.7;45.17;
1-1688;28.13;49.97;6.700;210.7;45.21;
1-1689;28.14;49.97;6.700;210.7;45.24;
1-1690;28.16;49.97;6.800;210.7;45.28;
1-1691;28.18;49.97;6.800;210.7;45.31;
1-1692;28.19;49.97;6.800;210.7;45.35;
1-1693;28.21;49.97;6.700;210.7;45.39;
1-1694;28.23;49.97;6.800;210.7;45.42;
1-1695;28.24;49.97;6.800;210.7;45.46;
1-1696;28.26;49.97;6.800;210.7;45.49;
1-1697;28.28;49.97;6.900;210.7;45.53;
1-1698;28.29;49.97;7.000;210.7;45.56;
1-1699;28.31;49.97;6.800;210.8;45.60;
1-1700;28.33;49.97;6.800;210.8;45.64;
1-1701;28.34;49.97;6.900;210.8;45.67;
1-1702;28.36;49.97;6.900;210.8;45.71;
1-1703;28.38;49.97;6.900;210.8;45.74;
1-1704;28.39;49.97;7.000;210.8;45.78;
1-1705;28.41;49.97;6.900;210.8;45.82;
1-1706;28.43;49.97;7.000;210.8;45.85;
1-1707;28.44;49.97;6.900;210.8;45.89;
1-1708;28.46;49.97;7.000;210.8;45.93;
1-1709;28.48;49.97;7.000;210.8;45.96;
1-1710;28.49;49.97;7.100;210.8;46.00;
1-1711;28.51;49.97;6.900;210.8;46.04;
1-1712;28.53;49.97;7.000;210.8;46.07;
1-1713;28.54;49.97;6.900;210.8;46.11;
1-1714;28.56;49.97;6.900;210.8;46.14;
1-1715;28.58;49.97;7.000;210.8;46.18;
1-1716;28.59;49.97;7.100;210.8;46.22;
1-1717;28.61;49.97;6.900;210.8;46.25;
1-1718;28.63;49.97;7.000;210.8;46.29;
1-1719;28.64;49.97;6.900;210.8;46.33;
1-1720;28.66;49.97;7.000;210.9;46.36;
1-1721;28.68;49.97;7.000;210.9;46.40;
1-1722;28.69;49.97;7.100;210.9;46.44;
1-1723;28.71;49.97;7.100;210.9;46.47;
1-1724;28.73;49.97;7.100;210.9;46.51;
1-1725;28.74;49.97;7.000;210.9;46.55;
1-1726;28.76;49.97;7.100;210.9;46.59;
1-1727;28.78;49.97;7.100;210.9;46.62;
1-1728;28.79;49.97;7.200;210.9;46.66;
1-1729;28.81;49.97;7.100;210.9;46.70;
1-1730;28.83;49.97;7.200;210.9;46.73;
1-1731;28.84;49.97;7.100;211.0;46.77;
1-1732;28.86;49.97;7.100;211.0;46.81;
1-1733;28.88;49.97;7.100;211.0;46.85;
1-1734;28.89;49.97;7.200;211.0;46.88;
1-1735;28.91;49.97;7.100;211.0;46.92;
1-1736;28.93;49.97;7.100;211.0;46.96;
1-1737;28.94;49.97;7.100;211.0;47.00;
1-1738;28.96;49.97;7.200;211.0;47.03;
1-1739;28.98;49.97;7.200;211.0;47.07;
1-1740;28.99;49.97;7.300;211.0;47.11;
1-1741;29.01;49.97;7.300;211.0;47.15;
1-1742;29.03;49.97;7.300;211.0;47.19;
1-1743;29.04;49.97;7.300;211.0;47.22;
1-1744;29.06;49.97;7.200;211.0;47.26;
1-1745;29.08;49.97;7.200;211.0;47.30;
1-1746;29.09;49.97;7.300;211.0;47.34;
1-1747;29.11;49.97;7.200;211.1;47.37;
1-1748;29.13;49.97;7.300;211.1;47.41;
1-1749;29.14;49.97;7.200;211.1;47.45;
1-1750;29.16;49.97;7.200;211.1;47.49;
1-1751;29.18;49.97;7.300;211.1;47.53;
1-1752;29.19;49.97;7.400;211.1;47.56;
1-1753;29.21;49.97;7.200;211.1;47.60;
1-1754;29.23;49.97;7.200;211.1;47.64;
1-1755;29.24;49.97;7.300;211.1;47.68;
1-1756;29.26;49.97;7.300;211.1;47.72;
1-1757;29.28;49.97;7.300;211.2;47.76;
1-1758;29.29;49.97;7.300;211.2;47.79;
1-1759;29.31;49.97;7.400;211.2;47.83;
1-1760;29.33;49.97;7.400;211.2;47.87;
1-1761;29.34;49.97;7.300;211.2;47.91;
1-1762;29.36;49.97;7.400;211.2;47.95;
1-1763;29.38;49.97;7.400;211.2;47.99;
1-1764;29.39;49.97;7.400;211.2;48.02;
1-1765;29.41;49.97;7.400;211.2;48.06;
1-1766;29.43;49.97;7.400;211.2;48.10;
1-1767;29.44;49.97;7.400;211.2;48.14;
1-1768;29.46;49.97;7.300;211.2;48.18;
1-1769;29.48;49.97;7.400;211.2;48.22;
1-1770;29.49;49.97;7.600;211.2;48.26;
1-1771;29.51;49.97;7.500;211.2;48.30;
1-1772;29.53;49.97;7.400;211.3;48.34;
1-1773;29.54;49.97;7.400;211.3;48.37;
1-1774;29.56;49.97;7.500;211.3;48.41;
1-1775;29.58;49.97;7.400;211.3;48.45;
1-1776;29.59;49.97;7.500;211.3;48.49;
1-1777;29.61;49.97;7.500;211.3;48.53;
1-1778;29.63;49.97;7.500;211.3;48.57;
1-1779;29.64;49.97;7.500;211.4;48.61;
1-1780;29.66;49.97;7.500;211.3;48.65;
1-1781;29.68;49.97;7.600;211.3;48.69;
1-1782;29.69;49.97;7.600;211.4;48.73;
1-1783;29.71;49.97;7.500;211.4;48.77;
1-1784;29.73;49.97;7.500;211.4;48.81;
1-1785;29.74;49.97;7.500;211.4;48.85;
1-1786;29.76;49.97;7.500;211.4;48.88;
1-1787;29.78;49.97;7.400;211.4;48.92;
1-1788;29.79;49.97;7.600;211.4;48.96;
1-1789;29.81;49.97;7.600;211.4;49.00;
1-1790;29.83;49.97;7.600;211.4;49.04;
1-1791;29.84;49.97;7.700;211.4;49.08;
1-1792;29.86;49.97;7.600;211.4;49.12;
1-1793;29.88;49.97;7.600;211.4;49.16;
1-1794;29.89;49.97;7.600;211.4;49.20;
1-1795;29.91;49.97;7.700;211.4;49.24;
1-1796;29.93;49.97;7.600;211.4;49.28;
1-1797;29.94;49.97;7.700;211.5;49.32;
1-1798;29.96;49.97;7.700;211.5;49.36;
1-1799;29.98;49.97;7.700;211.5;49.40;
1-1800;29.99;49.97;7.700;211.5;49.44;
1-1801;30.01;49.97;7.700;211.5;49.48;
1-1802;30.03;49.97;7.700;211.5;49.52;
1-1803;30.04;49.97;7.700;211.5;49.56;
1-1804;30.06;49.97;7.700;211.5;49.60;
1-1805;30.08;49.97;7.700;211.5;49.64;
1-1806;30.09;49.97;7.800;211.5;49.69;
1-1807;30.11;49.97;7.700;211.5;49.73;
1-1808;30.13;49.97;7.700;211.5;49.77;
1-1809;30.14;49.97;7.700;211.6;49.81;
1-1810;30.16;49.97;7.700;211.6;49.85;
1-1811;30.18;49.97;7.700;211.6;49.89;
1-1812;30.19;49.97;7.800;211.6;49.93;
1-1813;30.21;49.97;7.900;211.6;49.97;
1-1814;30.23;49.97;7.700;211.6;50.01;
1-1815;30.24;49.97;7.800;211.6;50.05;
1-1816;30.26;49.97;7.700;211.6;50.09;
1-1817;30.28;49.97;7.800;211.6;50.13;
1-1818;30.29;49.97;7.800;211.6;50.17;
1-1819;30.31;49.97;7.900;211.6;50.21;
1-1820;30.33;49.97;7.900;211.6;50.25;
1-1821;30.34;49.97;7.900;211.6;50.30;
1-1822;30.36;49.97;7.800;211.6;50.34;
1-1823;30.38;49.97;7.900;211.6;50.38;
1-1824;30.39;49.97;7.900;211.6;50.42;
1-1825;30.41;49.97;8.000;211.6;50.46;
1-1826;30.43;49.97;7.800;211.6;50.50;
1-1827;30.44;49.97;8.000;211.6;50.54;
1-1828;30.46;49.97;7.900;211.6;50.59;
1-1829;30.48;49.97;7.900;211.6;50.63;
1-1830;30.49;49.97;7.900;211.7;50.67;
1-1831;30.51;49.97;8.100;211.7;50.71;
1-1832;30.53;49.97;7.900;211.7;50.75;
1-1833;30.54;49.97;8.000;211.7;50.79;
1-1834;30.56;49.97;7.900;211.7;50.83;
1-1835;30.58;49.97;8.000;211.7;50.88;
1-1836;30.59;49.97;8.000;211.7;50.92;
1-1837;30.61;49.97;8.100;211.8;50.96;
1-1838;30.63;49.97;8.000;211.7;51.00;
1-1839;30.64;49.97;8.000;211.7;51.04;
1-1840;30.66;49.97;7.900;211.7;51.09;
1-1841;30.68;49.97;8.100;211.8;51.13;
1-1842;30.69;49.97;8.000;211.8;51.17;
1-1843;30.71;49.97;8.100;211.8;51.21;
1-1844;30.73;49.97;8.000;211.8;51.25;
1-1845;30.74;49.97;8.200;211.8;51.30;
1-1846;30.76;49.97;8.100;211.8;51.34;
1-1847;30.78;49.97;8.100;211.8;51.38;
1-1848;30.79;49.97;8.100;211.8;51.42;
1-1849;30.81;49.97;8.200;211.8;51.47;
1-1850;30.83;49.97;8.100;211.8;51.51;
1-1851;30.84;49.97;8.100;211.8;51.55;
1-1852;30.86;49.97;8.200;211.8;51.59;
1-1853;30.88;49.97;8.200;211.8;51.64;
1-1854;30.89;49.97;8.100;211.8;51.68;
1-1855;30.91;49.97;8.300;211.9;51.72;
1-1856;30.93;49.97;8.200;211.9;51.77;
1-1857;30.94;49.97;8.200;211.9;51.81;
1-1858;30.96;49.97;8.100;211.9;51.85;
1-1859;30.98;49.97;8.200;211.9;51.89;
1-1860;30.99;49.97;8.200;211.9;51.94;
1-1861;31.01;49.97;8.300;211.9;51.98;
1-1862;31.03;49.97;8.100;211.9;52.02;
1-1863;31.04;49.97;8.300;211.9;52.07;
1-1864;31.06;49.97;8.200;211.9;52.11;
1-1865;31.08;49.97;8.200;211.9;52.15;
1-1866;31.09;49.97;8.200;212.0;52.20;
1-1867;31.11;49.97;8.400;212.0;52.24;
1-1868;31.13;49.97;8.200;212.0;52.28;
1-1869;31.14;49.97;8.300;212.0;52.33;
1-1870;31.16;49.97;8.200;212.0;52.37;
1-1871;31.18;49.97;8.300;212.0;52.41;
1-1872;31.19;49.97;8.200;212.0;52.45;
1-1873;31.21;49.97;8.400;212.0;52.50;
1-1874;31.23;49.97;8.300;212.0;52.54;
1-1875;31.24;49.97;8.300;212.0;52.59;
