D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0005.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-3366;56.09;49.97;8.400;213.2;101.3;
1-3367;56.11;49.97;8.600;213.2;101.4;
1-3368;56.12;49.97;8.400;213.2;101.4;
1-3369;56.14;49.97;8.500;213.2;101.5;
1-3370;56.16;49.97;8.400;213.2;101.5;
1-3371;56.17;49.97;8.400;213.2;101.6;
1-3372;56.19;49.97;8.400;213.2;101.6;
1-3373;56.21;49.97;8.500;213.2;101.6;
1-3374;56.22;49.97;8.300;213.2;101.7;
1-3375;56.24;49.97;8.400;213.2;101.7;
1-3376;56.26;49.97;8.500;213.2;101.8;
1-3377;56.27;49.97;8.500;213.2;101.8;
1-3378;56.29;49.97;8.300;213.2;101.9;
1-3379;56.31;49.97;8.500;213.2;101.9;
1-3380;56.32;49.97;8.300;213.2;102.0;
1-3381;56.34;49.97;8.500;213.2;102.0;
1-3382;56.36;49.97;8.300;213.2;102.0;
1-3383;56.37;49.97;8.500;213.2;102.1;
1-3384;56.39;49.97;8.300;213.2;102.1;
1-3385;56.41;49.97;8.500;213.2;102.2;
1-3386;56.42;49.97;8.300;213.2;102.2;
1-3387;56.44;49.97;8.400;213.2;102.3;
1-3388;56.46;49.97;8.500;213.2;102.3;
1-3389;56.47;49.97;8.400;213.2;102.3;
1-3390;56.49;49.97;8.400;213.2;102.4;
1-3391;56.51;49.97;8.500;213.2;102.4;
1-3392;56.52;49.97;8.500;213.2;102.5;
1-3393;56.54;49.97;8.500;213.2;102.5;
1-3394;56.56;49.97;8.500;213.2;102.6;
1-3395;56.57;49.97;8.500;213.2;102.6;
1-3396;56.59;49.97;8.500;213.2;102.7;
1-3397;56.61;49.97;8.600;213.2;102.7;
1-3398;56.62;49.97;8.400;213.2;102.7;
1-3399;56.64;49.97;8.600;213.2;102.8;
1-3400;56.66;49.97;8.400;213.2;102.8;
1-3401;56.67;49.97;8.600;213.2;102.9;
1-3402;56.69;49.97;8.400;213.2;102.9;
1-3403;56.71;49.97;8.600;213.2;103.0;
1-3404;56.72;49.97;8.400;213.2;103.0;
1-3405;56.74;49.97;8.500;213.2;103.1;
1-3406;56.76;49.97;8.600;213.2;103.1;
1-3407;56.77;49.97;8.500;213.2;103.1;
1-3408;56.79;49.97;8.500;213.2;103.2;
1-3409;56.81;49.97;8.500;213.2;103.2;
1-3410;56.82;49.97;8.600;213.2;103.3;
1-3411;56.84;49.97;8.500;213.2;103.3;
1-3412;56.86;49.97;8.600;213.2;103.4;
1-3413;56.87;49.97;8.600;213.2;103.4;
1-3414;56.89;49.97;8.500;213.2;103.5;
1-3415;56.91;49.97;8.600;213.2;103.5;
1-3416;56.92;49.97;8.500;213.2;103.6;
1-3417;56.94;49.97;8.700;213.2;103.6;
1-3418;56.96;49.97;8.500;213.2;103.6;
1-3419;56.97;49.97;8.600;213.3;103.7;
1-3420;56.99;49.97;8.400;213.2;103.7;
1-3421;57.01;49.97;8.600;213.2;103.8;
1-3422;57.02;49.97;8.500;213.3;103.8;
1-3423;57.04;49.97;8.500;213.3;103.9;
1-3424;57.06;49.97;8.600;213.3;103.9;
1-3425;57.07;49.97;8.400;213.3;104.0;
1-3426;57.09;49.97;8.500;213.2;104.0;
1-3427;57.11;49.97;8.500;213.2;104.0;
1-3428;57.12;49.97;8.600;213.3;104.1;
1-3429;57.14;49.97;8.600;213.3;104.1;
1-3430;57.16;49.97;8.700;213.3;104.2;
1-3431;57.17;49.97;8.600;213.2;104.2;
1-3432;57.19;49.97;8.500;213.3;104.3;
1-3433;57.21;49.97;8.600;213.3;104.3;
1-3434;57.22;49.97;8.400;213.3;104.4;
1-3435;57.24;49.97;8.600;213.3;104.4;
1-3436;57.26;49.97;8.400;213.3;104.4;
1-3437;57.27;49.97;8.700;213.3;104.5;
1-3438;57.29;49.97;8.500;213.3;104.5;
1-3439;57.31;49.97;8.600;213.3;104.6;
1-3440;57.32;49.97;8.600;213.3;104.6;
1-3441;57.34;49.97;8.500;213.3;104.7;
1-3442;57.36;49.97;8.600;213.3;104.7;
1-3443;57.37;49.97;8.500;213.3;104.8;
1-3444;57.39;49.97;8.600;213.3;104.8;
1-3445;57.41;49.97;8.500;213.3;104.8;
1-3446;57.42;49.97;8.700;213.3;104.9;
1-3447;57.44;49.97;8.500;213.3;104.9;
1-3448;57.46;49.97;8.700;213.3;105.0;
1-3449;57.47;49.97;8.600;213.3;105.0;
1-3450;57.49;49.97;8.500;213.3;105.1;
1-3451;57.51;49.97;8.600;213.3;105.1;
1-3452;57.52;49.97;8.500;213.3;105.2;
1-3453;57.54;49.97;8.600;213.3;105.2;
1-3454;57.56;49.97;8.500;213.3;105.3;
1-3455;57.57;49.97;8.600;213.3;105.3;
1-3456;57.59;49.97;8.600;213.3;105.3;
1-3457;57.61;49.97;8.600;213.3;105.4;
1-3458;57.62;49.97;8.600;213.3;105.4;
1-3459;57.64;49.97;8.600;213.3;105.5;
1-3460;57.66;49.97;8.800;213.3;105.5;
1-3461;57.67;49.97;8.500;213.3;105.6;
1-3462;57.69;49.97;8.600;213.3;105.6;
1-3463;57.71;49.97;8.500;213.3;105.7;
1-3464;57.72;49.97;8.700;213.3;105.7;
1-3465;57.74;49.97;8.500;213.3;105.7;
1-3466;57.76;49.97;8.700;213.3;105.8;
1-3467;57.77;49.97;8.700;213.3;105.8;
1-3468;57.79;49.97;8.600;213.3;105.9;
1-3469;57.81;49.97;8.700;213.3;105.9;
1-3470;57.82;49.97;8.600;213.3;106.0;
1-3471;57.84;49.97;8.700;213.3;106.0;
1-3472;57.86;49.97;8.600;213.3;106.1;
1-3473;57.87;49.97;8.600;213.3;106.1;
1-3474;57.89;49.97;8.600;213.3;106.2;
1-3475;57.91;49.97;8.500;213.3;106.2;
1-3476;57.92;49.97;8.600;213.3;106.2;
1-3477;57.94;49.97;8.500;213.3;106.3;
1-3478;57.96;49.97;8.700;213.3;106.3;
1-3479;57.97;49.97;8.600;213.3;106.4;
1-3480;57.99;49.97;8.700;213.3;106.4;
1-3481;58.01;49.97;8.500;213.3;106.5;
1-3482;58.02;49.97;8.600;213.3;106.5;
1-3483;58.04;49.97;8.600;213.3;106.6;
1-3484;58.06;49.97;8.700;213.3;106.6;
1-3485;58.07;49.97;8.700;213.3;106.7;
1-3486;58.09;49.97;8.600;213.3;106.7;
1-3487;58.11;49.97;8.700;213.3;106.7;
1-3488;58.12;49.97;8.700;213.3;106.8;
1-3489;58.14;49.97;8.600;213.3;106.8;
1-3490;58.16;49.97;8.700;213.3;106.9;
1-3491;58.17;49.97;8.600;213.3;106.9;
1-3492;58.19;49.97;8.600;213.3;107.0;
1-3493;58.21;49.97;8.500;213.3;107.0;
1-3494;58.22;49.97;8.800;213.3;107.1;
1-3495;58.24;49.97;8.500;213.3;107.1;
1-3496;58.26;49.97;8.600;213.3;107.1;
1-3497;58.27;49.97;8.600;213.3;107.2;
1-3498;58.29;49.97;8.800;213.3;107.2;
1-3499;58.31;49.97;8.500;213.3;107.3;
1-3500;58.32;49.97;8.600;213.3;107.3;
1-3501;58.34;49.97;8.600;213.3;107.4;
1-3502;58.36;49.97;8.600;213.3;107.4;
1-3503;58.37;49.97;8.700;213.3;107.5;
1-3504;58.39;49.97;8.700;213.3;107.5;
1-3505;58.41;49.97;8.800;213.3;107.6;
1-3506;58.42;49.97;8.700;213.4;107.6;
1-3507;58.44;49.97;8.700;213.3;107.6;
1-3508;58.46;49.97;8.700;213.4;107.7;
1-3509;58.47;49.97;8.700;213.4;107.7;
1-3510;58.49;49.97;8.800;213.4;107.8;
1-3511;58.51;49.97;8.600;213.4;107.8;
1-3512;58.52;49.97;8.900;213.4;107.9;
1-3513;58.54;49.97;8.600;213.4;107.9;
1-3514;58.56;49.97;8.800;213.4;108.0;
1-3515;58.57;49.97;8.600;213.4;108.0;
1-3516;58.59;49.97;8.800;213.4;108.1;
1-3517;58.61;49.97;8.600;213.4;108.1;
1-3518;58.62;49.97;9.000;213.4;108.1;
1-3519;58.64;49.97;8.700;213.4;108.2;
1-3520;58.66;49.97;8.700;213.4;108.2;
1-3521;58.67;49.97;8.800;213.4;108.3;
1-3522;58.69;49.97;8.700;213.4;108.3;
1-3523;58.71;49.97;8.700;213.4;108.4;
1-3524;58.72;49.97;8.800;213.4;108.4;
1-3525;58.74;49.97;8.800;213.4;108.5;
1-3526;58.76;49.97;8.800;213.4;108.5;
1-3527;58.77;49.97;8.800;213.4;108.6;
1-3528;58.79;49.97;8.900;213.4;108.6;
1-3529;58.81;49.97;8.700;213.4;108.7;
1-3530;58.82;49.97;8.900;213.4;108.7;
1-3531;58.84;49.97;8.600;213.4;108.7;
1-3532;58.86;49.97;8.900;213.4;108.8;
1-3533;58.87;49.97;8.600;213.4;108.8;
1-3534;58.89;49.97;8.800;213.4;108.9;
1-3535;58.91;49.97;8.600;213.4;108.9;
1-3536;58.92;49.97;8.800;213.4;109.0;
1-3537;58.94;49.97;8.800;213.4;109.0;
1-3538;58.96;49.97;8.700;213.4;109.1;
1-3539;58.97;49.97;8.800;213.4;109.1;
1-3540;58.99;49.97;8.800;213.4;109.2;
1-3541;59.01;49.97;8.800;213.4;109.2;
1-3542;59.02;49.97;8.700;213.4;109.2;
1-3543;59.04;49.97;8.700;213.4;109.3;
1-3544;59.06;49.97;8.700;213.4;109.3;
1-3545;59.07;49.97;8.800;213.4;109.4;
1-3546;59.09;49.97;8.800;213.4;109.4;
1-3547;59.11;49.97;8.600;213.4;109.5;
1-3548;59.12;49.97;8.800;213.4;109.5;
1-3549;59.14;49.97;8.700;213.4;109.6;
1-3550;59.16;49.97;8.700;213.4;109.6;
1-3551;59.17;49.97;8.700;213.4;109.7;
1-3552;59.19;49.97;8.800;213.4;109.7;
1-3553;59.21;49.97;8.700;213.4;109.8;
1-3554;59.22;49.97;8.800;213.4;109.8;
1-3555;59.24;49.97;8.900;213.5;109.8;
1-3556;59.26;49.97;8.700;213.5;109.9;
1-3557;59.27;49.97;8.900;213.5;109.9;
1-3558;59.29;49.97;8.800;213.5;110.0;
1-3559;59.31;49.97;8.900;213.4;110.0;
1-3560;59.32;49.97;8.700;213.5;110.1;
1-3561;59.34;49.97;8.800;213.4;110.1;
1-3562;59.36;49.97;8.900;213.5;110.2;
1-3563;59.37;49.97;8.800;213.5;110.2;
1-3564;59.39;49.97;8.800;213.5;110.3;
1-3565;59.41;49.97;8.700;213.5;110.3;
1-3566;59.42;49.97;8.900;213.4;110.4;
1-3567;59.44;49.97;8.700;213.5;110.4;
1-3568;59.46;49.97;8.900;213.5;110.4;
1-3569;59.47;49.97;8.800;213.5;110.5;
1-3570;59.49;49.97;8.900;213.5;110.5;
1-3571;59.51;49.97;8.800;213.5;110.6;
1-3572;59.52;49.97;8.800;213.5;110.6;
1-3573;59.54;49.97;8.900;213.5;110.7;
1-3574;59.56;49.97;8.700;213.5;110.7;
1-3575;59.57;49.97;8.900;213.5;110.8;
1-3576;59.59;49.97;8.700;213.5;110.8;
1-3577;59.61;49.97;8.800;213.5;110.9;
1-3578;59.62;49.97;8.700;213.5;110.9;
1-3579;59.64;49.97;8.900;213.5;111.0;
1-3580;59.66;49.97;8.800;213.5;111.0;
1-3581;59.67;49.97;8.900;213.5;111.0;
1-3582;59.69;49.97;8.900;213.5;111.1;
1-3583;59.71;49.97;8.700;213.5;111.1;
1-3584;59.72;49.97;8.800;213.5;111.2;
1-3585;59.74;49.97;8.800;213.5;111.2;
1-3586;59.76;49.97;8.800;213.5;111.3;
1-3587;59.77;49.97;8.800;213.5;111.3;
1-3588;59.79;49.97;8.900;213.5;111.4;
1-3589;59.81;49.97;8.800;213.5;111.4;
1-3590;59.82;49.97;8.800;213.5;111.5;
1-3591;59.84;49.97;8.900;213.6;111.5;
1-3592;59.86;49.97;8.800;213.6;111.6;
1-3593;59.87;49.97;9.000;213.5;111.6;
1-3594;59.89;49.97;8.800;213.5;111.6;
1-3595;59.91;49.97;8.900;213.6;111.7;
1-3596;59.92;49.97;8.800;213.6;111.7;
1-3597;59.94;49.97;9.000;213.6;111.8;
1-3598;59.96;49.97;8.800;213.6;111.8;
1-3599;59.97;49.97;8.900;213.6;111.9;
1-3600;59.99;49.97;9.000;213.6;111.9;
1-3601;60.01;49.97;8.900;213.6;112.0;
1-3602;60.02;49.97;8.900;213.6;112.0;
1-3603;60.04;49.97;8.900;213.6;112.1;
1-3604;60.06;49.97;8.900;213.6;112.1;
1-3605;60.07;49.97;8.900;213.6;112.2;
1-3606;60.09;49.97;8.900;213.6;112.2;
1-3607;60.11;49.97;9.000;213.6;112.2;
1-3608;60.12;49.97;8.800;213.6;112.3;
1-3609;60.14;49.97;9.000;213.6;112.3;
1-3610;60.16;49.97;8.700;213.6;112.4;
1-3611;60.17;49.97;9.000;213.6;112.4;
1-3612;60.19;49.97;8.900;213.6;112.5;
1-3613;60.21;49.97;9.000;213.6;112.5;
1-3614;60.22;49.97;8.700;213.6;112.6;
1-3615;60.24;49.97;9.000;213.6;112.6;
1-3616;60.26;49.97;8.800;213.6;112.7;
1-3617;60.27;49.97;8.800;213.6;112.7;
1-3618;60.29;49.97;9.000;213.6;112.8;
1-3619;60.31;49.97;9.000;213.6;112.8;
1-3620;60.32;49.97;8.900;213.6;112.9;
1-3621;60.34;49.97;9.000;213.6;112.9;
1-3622;60.36;49.97;9.000;213.6;112.9;
1-3623;60.37;49.97;9.000;213.7;113.0;
1-3624;60.39;49.97;9.000;213.7;113.0;
1-3625;60.41;49.97;9.000;213.6;113.1;
1-3626;60.42;49.97;8.800;213.6;113.1;
1-3627;60.44;49.97;9.000;213.7;113.2;
1-3628;60.46;49.97;8.800;213.6;113.2;
1-3629;60.47;49.97;9.000;213.6;113.3;
1-3630;60.49;49.97;8.900;213.6;113.3;
1-3631;60.51;49.97;9.000;213.7;113.4;
1-3632;60.52;49.97;8.800;213.6;113.4;
1-3633;60.54;49.97;9.000;213.6;113.5;
1-3634;60.56;49.97;9.000;213.6;113.5;
1-3635;60.57;49.97;8.900;213.7;113.6;
1-3636;60.59;49.97;9.000;213.6;113.6;
1-3637;60.61;49.97;8.900;213.6;113.7;
1-3638;60.62;49.97;8.800;213.6;113.7;
1-3639;60.64;49.97;8.900;213.6;113.7;
1-3640;60.66;49.97;8.900;213.6;113.8;
1-3641;60.67;49.97;9.000;213.6;113.8;
1-3642;60.69;49.97;8.900;213.6;113.9;
1-3643;60.71;49.97;8.900;213.6;113.9;
1-3644;60.72;49.97;8.800;213.6;114.0;
1-3645;60.74;49.97;9.100;213.6;114.0;
1-3646;60.76;49.97;8.800;213.6;114.1;
1-3647;60.77;49.97;9.000;213.6;114.1;
1-3648;60.79;49.97;8.900;213.7;114.2;
1-3649;60.81;49.97;9.000;213.6;114.2;
1-3650;60.82;49.97;8.800;213.6;114.3;
1-3651;60.84;49.97;9.000;213.6;114.3;
1-3652;60.86;49.97;9.000;213.6;114.4;
1-3653;60.87;49.97;8.900;213.6;114.4;
1-3654;60.89;49.97;9.000;213.6;114.4;
1-3655;60.91;49.97;8.900;213.6;114.5;
1-3656;60.92;49.97;9.000;213.6;114.5;
1-3657;60.94;49.97;9.000;213.7;114.6;
1-3658;60.96;49.97;8.900;213.7;114.6;
1-3659;60.97;49.97;9.000;213.7;114.7;
1-3660;60.99;49.97;8.900;213.6;114.7;
1-3661;61.01;49.97;9.000;213.7;114.8;
1-3662;61.02;49.97;8.900;213.7;114.8;
1-3663;61.04;49.97;9.100;213.7;114.9;
1-3664;61.06;49.97;8.800;213.7;114.9;
1-3665;61.07;49.97;8.900;213.7;115.0;
1-3666;61.09;49.97;8.900;213.7;115.0;
1-3667;61.11;49.97;9.000;213.7;115.1;
1-3668;61.12;49.97;8.900;213.7;115.1;
1-3669;61.14;49.97;9.000;213.7;115.1;
1-3670;61.16;49.97;9.000;213.7;115.2;
1-3671;61.17;49.97;8.900;213.7;115.2;
1-3672;61.19;49.97;9.000;213.7;115.3;
1-3673;61.21;49.97;9.000;213.7;115.3;
1-3674;61.22;49.97;9.000;213.7;115.4;
1-3675;61.24;49.97;9.000;213.7;115.4;
1-3676;61.26;49.97;9.000;213.7;115.5;
1-3677;61.27;49.97;9.000;213.7;115.5;
1-3678;61.29;49.97;9.000;213.7;115.6;
1-3679;61.31;49.97;9.000;213.7;115.6;
1-3680;61.32;49.97;8.900;213.7;115.7;
1-3681;61.34;49.97;9.300;213.7;115.7;
1-3682;61.36;49.97;9.000;213.7;115.8;
1-3683;61.37;49.97;9.000;213.7;115.8;
1-3684;61.39;49.97;9.000;213.7;115.9;
1-3685;61.41;49.97;9.100;213.7;115.9;
1-3686;61.42;49.97;9.000;213.7;115.9;
1-3687;61.44;49.97;9.100;213.7;116.0;
1-3688;61.46;49.97;9.200;213.7;116.0;
1-3689;61.47;49.97;9.000;213.7;116.1;
1-3690;61.49;49.97;9.200;213.7;116.1;
1-3691;61.51;49.97;9.100;213.7;116.2;
1-3692;61.52;49.97;9.100;213.7;116.2;
1-3693;61.54;49.97;9.000;213.7;116.3;
1-3694;61.56;49.97;9.100;213.7;116.3;
1-3695;61.57;49.97;9.100;213.8;116.4;
1-3696;61.59;49.97;9.100;213.7;116.4;
1-3697;61.61;49.97;9.100;213.8;116.5;
1-3698;61.62;49.97;9.000;213.8;116.5;
1-3699;61.64;49.97;9.100;213.8;116.6;
1-3700;61.66;49.97;9.000;213.8;116.6;
1-3701;61.67;49.97;9.000;213.8;116.7;
1-3702;61.69;49.97;9.100;213.8;116.7;
1-3703;61.71;49.97;9.000;213.8;116.8;
1-3704;61.72;49.97;9.000;213.8;116.8;
1-3705;61.74;49.97;9.000;213.8;116.9;
1-3706;61.76;49.97;9.200;213.8;116.9;
1-3707;61.77;49.97;9.000;213.8;116.9;
1-3708;61.79;49.97;9.200;213.8;117.0;
1-3709;61.81;49.97;9.100;213.8;117.0;
1-3710;61.82;49.97;9.100;213.8;117.1;
1-3711;61.84;49.97;9.000;213.8;117.1;
1-3712;61.86;49.97;9.200;213.8;117.2;
1-3713;61.87;49.97;9.100;213.8;117.2;
1-3714;61.89;49.97;9.200;213.8;117.3;
1-3715;61.91;49.97;9.200;213.8;117.3;
1-3716;61.92;49.97;9.000;213.8;117.4;
1-3717;61.94;49.97;9.100;213.8;117.4;
1-3718;61.96;49.97;9.100;213.8;117.5;
1-3719;61.97;49.97;9.200;213.8;117.5;
1-3720;61.99;49.97;9.300;213.8;117.6;
1-3721;62.01;49.97;9.200;213.8;117.6;
1-3722;62.02;49.97;9.200;213.8;117.7;
1-3723;62.04;49.97;9.000;213.9;117.7;
1-3724;62.06;49.97;9.200;213.9;117.8;
1-3725;62.07;49.97;9.100;213.9;117.8;
1-3726;62.09;49.97;9.200;213.9;117.9;
1-3727;62.11;49.97;9.100;213.9;117.9;
1-3728;62.12;49.97;9.200;213.9;118.0;
1-3729;62.14;49.97;9.000;213.9;118.0;
1-3730;62.16;49.97;9.300;213.9;118.0;
1-3731;62.17;49.97;9.100;213.9;118.1;
1-3732;62.19;49.97;9.200;213.9;118.1;
1-3733;62.21;49.97;9.200;213.9;118.2;
1-3734;62.22;49.97;9.200;213.9;118.2;
1-3735;62.24;49.97;9.200;213.9;118.3;
1-3736;62.26;49.97;9.200;213.9;118.3;
1-3737;62.27;49.97;9.200;213.9;118.4;
1-3738;62.29;49.97;9.300;213.9;118.4;
1-3739;62.31;49.97;9.200;213.9;118.5;
1-3740;62.32;49.97;9.300;213.9;118.5;
1-3741;62.34;49.97;9.100;213.9;118.6;
1-3742;62.36;49.97;9.400;213.9;118.6;
1-3743;62.37;49.97;9.100;213.9;118.7;
1-3744;62.39;49.97;9.300;213.9;118.7;
1-3745;62.41;49.97;9.200;213.9;118.8;
1-3746;62.42;49.97;9.300;213.9;118.8;
1-3747;62.44;49.97;9.200;213.9;118.9;
1-3748;62.46;49.97;9.300;213.9;118.9;
1-3749;62.47;49.97;9.200;214.0;119.0;
1-3750;62.49;49.97;9.300;214.0;119.0;
1-3751;62.51;49.97;9.400;213.9;119.1;
1-3752;62.52;49.97;9.300;214.0;119.1;
1-3753;62.54;49.97;9.200;214.0;119.2;
1-3754;62.56;49.97;9.200;214.0;119.2;
1-3755;62.57;49.97;9.200;214.0;119.3;
1-3756;62.59;49.97;9.300;214.0;119.3;
1-3757;62.61;49.97;9.200;214.0;119.4;
1-3758;62.62;49.97;9.300;214.0;119.4;
1-3759;62.64;49.97;9.100;214.0;119.4;
1-3760;62.66;49.97;9.400;214.0;119.5;
1-3761;62.67;49.97;9.200;214.0;119.5;
1-3762;62.69;49.97;9.500;214.0;119.6;
1-3763;62.71;49.97;9.400;214.0;119.6;
1-3764;62.72;49.97;9.600;214.0;119.7;
1-3765;62.74;49.97;9.300;214.0;119.7;
1-3766;62.76;49.97;9.400;214.0;119.8;
1-3767;62.77;49.97;9.200;214.0;119.8;
1-3768;62.79;49.97;9.300;214.0;119.9;
1-3769;62.81;49.97;9.400;214.0;119.9;
1-3770;62.82;49.97;9.300;214.0;120.0;
1-3771;62.84;49.97;9.300;214.0;120.0;
1-3772;62.86;49.97;9.300;214.0;120.1;
1-3773;62.87;49.97;9.300;214.0;120.1;
1-3774;62.89;49.97;9.400;214.0;120.2;
1-3775;62.91;49.97;9.400;214.0;120.2;
1-3776;62.92;49.97;9.500;214.0;120.3;
1-3777;62.94;49.97;9.200;214.0;120.3;
1-3778;62.96;49.97;9.400;214.0;120.4;
1-3779;62.97;49.97;9.300;214.0;120.4;
1-3780;62.99;49.97;9.400;214.0;120.5;
1-3781;63.01;49.97;9.400;214.0;120.5;
1-3782;63.02;49.97;9.400;214.0;120.6;
1-3783;63.04;49.97;9.300;214.0;120.6;
1-3784;63.06;49.97;9.400;214.0;120.7;
1-3785;63.07;49.97;9.400;214.0;120.7;
1-3786;63.09;49.97;9.300;214.0;120.8;
1-3787;63.11;49.97;9.400;214.0;120.8;
1-3788;63.12;49.97;9.400;214.0;120.9;
1-3789;63.14;49.97;9.300;214.1;120.9;
1-3790;63.16;49.97;9.300;214.0;121.0;
1-3791;63.17;49.97;9.400;214.0;121.0;
1-3792;63.19;49.97;9.300;214.1;121.1;
1-3793;63.21;49.97;9.400;214.1;121.1;
1-3794;63.22;49.97;9.500;214.1;121.2;
1-3795;63.24;49.97;9.300;214.1;121.2;
1-3796;63.26;49.97;9.400;214.1;121.3;
1-3797;63.27;49.97;9.400;214.1;121.3;
1-3798;63.29;49.97;9.400;214.1;121.4;
1-3799;63.31;49.97;9.400;214.1;121.4;
1-3800;63.32;49.97;9.400;214.1;121.5;
1-3801;63.34;49.97;9.300;214.1;121.5;
1-3802;63.36;49.97;9.400;214.1;121.6;
1-3803;63.37;49.97;9.400;214.1;121.6;
1-3804;63.39;49.97;9.300;214.1;121.7;
1-3805;63.41;49.97;9.500;214.1;121.7;
1-3806;63.42;49.97;9.400;214.1;121.8;
1-3807;63.44;49.97;9.400;214.1;121.8;
1-3808;63.46;49.97;9.500;214.1;121.8;
1-3809;63.47;49.97;9.600;214.1;121.9;
1-3810;63.49;49.97;9.500;214.1;121.9;
1-3811;63.51;49.97;9.500;214.1;122.0;
1-3812;63.52;49.97;9.500;214.1;122.0;
1-3813;63.54;49.97;9.400;214.1;122.1;
1-3814;63.56;49.97;9.400;214.1;122.1;
1-3815;63.57;49.97;9.400;214.1;122.2;
1-3816;63.59;49.97;9.400;214.1;122.2;
1-3817;63.61;49.97;9.500;214.1;122.3;
1-3818;63.62;49.97;9.400;214.2;122.3;
1-3819;63.64;49.97;9.500;214.1;122.4;
1-3820;63.66;49.97;9.500;214.1;122.4;
1-3821;63.67;49.97;9.500;214.2;122.5;
1-3822;63.69;49.97;9.400;214.2;122.5;
1-3823;63.71;49.97;9.600;214.2;122.6;
1-3824;63.72;49.97;9.500;214.2;122.6;
1-3825;63.74;49.97;9.400;214.2;122.7;
1-3826;63.76;49.97;9.300;214.2;122.7;
1-3827;63.77;49.97;9.500;214.2;122.8;
1-3828;63.79;49.97;9.400;214.2;122.8;
1-3829;63.81;49.97;9.500;214.2;122.9;
1-3830;63.82;49.97;9.500;214.2;122.9;
1-3831;63.84;49.97;9.500;214.2;123.0;
1-3832;63.86;49.97;9.400;214.2;123.0;
1-3833;63.87;49.97;9.500;214.2;123.1;
1-3834;63.89;49.97;9.500;214.2;123.1;
1-3835;63.91;49.97;9.600;214.2;123.2;
1-3836;63.92;49.97;9.500;214.2;123.2;
1-3837;63.94;49.97;9.600;214.2;123.3;
1-3838;63.96;49.97;9.400;214.2;123.3;
1-3839;63.97;49.97;9.600;214.2;123.4;
1-3840;63.99;49.97;9.500;214.3;123.4;
1-3841;64.01;49.97;9.600;214.3;123.5;
1-3842;64.02;49.97;9.500;214.3;123.5;
1-3843;64.04;49.97;9.600;214.3;123.6;
1-3844;64.06;49.97;9.400;214.3;123.6;
1-3845;64.07;49.97;9.600;214.2;123.7;
1-3846;64.09;49.97;9.500;214.3;123.7;
1-3847;64.11;49.97;9.700;214.3;123.8;
1-3848;64.12;49.97;9.700;214.3;123.8;
1-3849;64.14;49.97;9.600;214.3;123.9;
1-3850;64.16;49.97;9.400;214.3;123.9;
1-3851;64.17;49.97;9.500;214.3;124.0;
1-3852;64.19;49.97;9.500;214.3;124.0;
1-3853;64.21;49.97;9.600;214.3;124.1;
1-3854;64.22;49.97;9.500;214.3;124.1;
1-3855;64.24;49.97;9.600;214.3;124.2;
1-3856;64.26;49.97;9.400;214.3;124.2;
1-3857;64.27;49.97;9.700;214.3;124.3;
1-3858;64.29;49.97;9.500;214.3;124.3;
1-3859;64.31;49.97;9.600;214.3;124.4;
1-3860;64.32;49.97;9.600;214.3;124.4;
1-3861;64.34;49.97;9.600;214.3;124.5;
1-3862;64.36;49.97;9.500;214.3;124.5;
1-3863;64.37;49.97;9.700;214.3;124.6;
1-3864;64.39;49.97;9.600;214.3;124.6;
1-3865;64.41;49.97;9.600;214.4;124.7;
1-3866;64.42;49.97;9.600;214.4;124.7;
1-3867;64.44;49.97;9.700;214.4;124.8;
1-3868;64.46;49.97;9.500;214.4;124.8;
1-3869;64.47;49.97;9.700;214.4;124.9;
1-3870;64.49;49.97;9.700;214.4;124.9;
1-3871;64.51;49.97;9.700;214.4;125.0;
1-3872;64.52;49.97;9.500;214.4;125.0;
1-3873;64.54;49.97;9.600;214.4;125.1;
1-3874;64.56;49.97;9.400;214.4;125.1;
1-3875;64.57;49.97;9.700;214.4;125.2;
1-3876;64.59;49.97;9.500;214.4;125.2;
1-3877;64.61;49.97;9.700;214.4;125.3;
1-3878;64.62;49.97;9.600;214.4;125.3;
1-3879;64.64;49.97;9.700;214.4;125.4;
1-3880;64.66;49.97;9.500;214.4;125.4;
1-3881;64.67;49.97;9.700;214.4;125.5;
1-3882;64.69;49.97;9.700;214.4;125.5;
1-3883;64.71;49.97;9.600;214.4;125.6;
1-3884;64.72;49.97;9.800;214.4;125.6;
1-3885;64.74;49.97;9.700;214.4;125.7;
1-3886;64.76;49.97;9.600;214.4;125.7;
1-3887;64.77;49.97;9.700;214.4;125.8;
1-3888;64.79;49.97;9.500;214.4;125.8;
1-3889;64.81;49.97;9.600;214.4;125.9;
1-3890;64.82;49.97;9.600;214.4;125.9;
1-3891;64.84;49.97;9.700;214.4;126.0;
1-3892;64.86;49.97;9.600;214.4;126.0;
1-3893;64.87;49.97;9.800;214.4;126.1;
1-3894;64.89;49.97;9.600;214.5;126.1;
1-3895;64.91;49.97;9.600;214.4;126.2;
1-3896;64.92;49.97;9.700;214.5;126.3;
1-3897;64.94;49.97;9.700;214.5;126.3;
1-3898;64.96;49.97;9.600;214.5;126.4;
1-3899;64.97;49.97;9.800;214.5;126.4;
