D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0003.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.28;49.97;4.800;208.3;32.56;
1-1638;27.30;49.97;4.800;208.3;32.58;
1-1639;27.31;49.97;4.900;208.4;32.61;
1-1640;27.33;49.97;4.900;208.4;32.63;
1-1641;27.35;49.97;5.000;208.4;32.66;
1-1642;27.36;49.97;5.000;208.4;32.68;
1-1643;27.38;49.97;5.100;208.4;32.71;
1-1644;27.40;49.97;5.200;208.4;32.74;
1-1645;27.41;49.97;5.200;208.4;32.77;
1-1646;27.43;49.97;5.300;208.4;32.79;
1-1647;27.45;49.97;5.500;208.5;32.82;
1-1648;27.46;49.97;5.600;208.5;32.85;
1-1649;27.48;49.97;5.600;208.5;32.88;
1-1650;27.50;49.97;5.800;208.5;32.91;
1-1651;27.51;49.97;5.800;208.5;32.94;
1-1652;27.53;49.97;6.100;208.5;32.97;
1-1653;27.55;49.97;6.200;208.5;33.00;
1-1654;27.56;49.97;6.500;208.5;33.04;
1-1655;27.58;49.97;6.500;208.5;33.07;
1-1656;27.60;49.97;6.700;208.5;33.10;
1-1657;27.61;49.97;6.900;208.6;33.14;
1-1658;27.63;49.97;7.100;208.6;33.18;
1-1659;27.65;49.97;7.400;208.6;33.21;
1-1660;27.66;49.97;7.800;208.6;33.25;
1-1661;27.68;49.97;7.900;208.6;33.30;
1-1662;27.70;49.97;8.200;208.7;33.34;
1-1663;27.71;49.97;8.400;208.7;33.38;
1-1664;27.73;49.97;8.800;208.7;33.43;
1-1665;27.75;49.97;9.100;208.8;33.47;
1-1666;27.76;49.97;9.600;208.9;33.52;
1-1667;27.78;49.97;9.800;208.9;33.57;
1-1668;27.80;49.97;10.20;209.0;33.63;
1-1669;27.81;49.97;10.50;209.2;33.68;
1-1670;27.83;49.97;11.10;209.2;33.74;
1-1671;27.85;49.97;11.50;209.4;33.79;
1-1672;27.86;49.97;12.10;209.5;33.86;
1-1673;27.88;49.97;12.70;209.6;33.92;
1-1674;27.90;49.97;12.80;209.8;33.99;
1-1675;27.91;49.97;12.90;210.0;34.06;
1-1676;27.93;49.97;13.40;210.0;34.12;
1-1677;27.95;49.97;14.10;210.3;34.20;
1-1678;27.96;49.97;14.30;210.6;34.27;
1-1679;27.98;49.97;13.90;210.7;34.34;
1-1680;28.00;49.97;14.70;210.9;34.42;
1-1681;28.01;49.97;15.40;211.1;34.50;
1-1682;28.03;49.97;15.30;211.2;34.58;
1-1683;28.05;49.97;15.80;211.4;34.66;
1-1684;28.06;49.97;15.20;211.6;34.74;
1-1685;28.08;49.97;15.80;211.8;34.82;
1-1686;28.10;49.97;16.10;211.9;34.91;
1-1687;28.11;49.97;16.60;212.1;34.99;
1-1688;28.13;49.97;16.10;212.2;35.08;
1-1689;28.15;49.97;16.60;212.3;35.16;
1-1690;28.16;49.97;16.90;212.5;35.25;
1-1691;28.18;49.97;16.90;212.6;35.34;
1-1692;28.20;49.97;16.90;212.7;35.43;
1-1693;28.21;49.97;16.80;212.9;35.51;
1-1694;28.23;49.97;17.40;212.9;35.60;
1-1695;28.25;49.97;18.20;213.0;35.70;
1-1696;28.26;49.97;17.10;213.2;35.79;
1-1697;28.28;49.97;16.50;213.2;35.88;
1-1698;28.30;49.97;16.20;213.3;35.96;
1-1699;28.31;49.97;16.80;213.4;36.05;
1-1700;28.33;49.97;16.70;213.4;36.14;
1-1701;28.35;49.97;16.30;213.4;36.22;
1-1702;28.36;49.97;16.00;213.5;36.31;
1-1703;28.38;49.97;15.50;213.6;36.39;
1-1704;28.40;49.97;14.70;213.6;36.47;
1-1705;28.41;49.97;15.10;213.7;36.55;
1-1706;28.43;49.97;14.70;213.7;36.63;
1-1707;28.45;49.97;14.50;213.8;36.70;
1-1708;28.46;49.97;14.10;213.8;36.78;
1-1709;28.48;49.97;14.00;213.8;36.85;
1-1710;28.50;49.97;13.30;213.9;36.92;
1-1711;28.51;49.97;12.90;213.9;36.99;
1-1712;28.53;49.97;11.90;213.9;37.06;
1-1713;28.55;49.97;12.40;213.9;37.12;
1-1714;28.56;49.97;11.40;213.9;37.18;
1-1715;28.58;49.97;11.70;213.9;37.24;
1-1716;28.60;49.97;10.50;213.9;37.30;
1-1717;28.61;49.97;10.50;213.9;37.35;
1-1718;28.63;49.97;10.10;213.9;37.41;
1-1719;28.65;49.97;10.30;213.9;37.46;
1-1720;28.66;49.97;9.500;213.9;37.51;
1-1721;28.68;49.97;8.800;213.8;37.56;
1-1722;28.70;49.97;8.600;213.8;37.61;
1-1723;28.71;49.97;8.800;213.7;37.65;
1-1724;28.73;49.97;8.400;213.7;37.70;
1-1725;28.75;49.97;8.100;213.7;37.74;
1-1726;28.76;49.97;8.000;213.6;37.78;
1-1727;28.78;49.97;7.700;213.6;37.82;
1-1728;28.80;49.97;7.700;213.5;37.86;
1-1729;28.81;49.97;7.600;213.4;37.90;
1-1730;28.83;49.97;7.400;213.4;37.94;
1-1731;28.85;49.97;7.600;213.4;37.98;
1-1732;28.86;49.97;7.000;213.3;38.02;
1-1733;28.88;49.97;7.200;213.3;38.06;
1-1734;28.90;49.97;6.800;213.2;38.09;
1-1735;28.91;49.97;7.100;213.2;38.13;
1-1736;28.93;49.97;6.800;213.1;38.17;
1-1737;28.95;49.97;7.400;213.1;38.20;
1-1738;28.96;49.97;7.600;213.0;38.24;
1-1739;28.98;49.97;7.000;213.0;38.28;
1-1740;29.00;49.97;7.000;213.0;38.32;
1-1741;29.01;49.97;6.700;213.0;38.35;
1-1742;29.03;49.97;7.000;213.0;38.39;
1-1743;29.05;49.97;6.700;212.9;38.43;
1-1744;29.06;49.97;6.700;212.9;38.46;
1-1745;29.08;49.97;7.100;212.8;38.50;
1-1746;29.10;49.97;7.200;212.8;38.54;
1-1747;29.11;49.97;7.700;212.8;38.57;
1-1748;29.13;49.97;7.000;212.8;38.61;
1-1749;29.15;49.97;7.400;212.8;38.65;
1-1750;29.16;49.97;7.600;212.8;38.69;
1-1751;29.18;49.97;7.200;212.8;38.73;
1-1752;29.20;49.97;7.700;212.8;38.77;
1-1753;29.21;49.97;7.400;212.8;38.81;
1-1754;29.23;49.97;7.900;212.8;38.85;
1-1755;29.25;49.97;7.200;212.8;38.89;
1-1756;29.26;49.97;7.200;212.8;38.92;
1-1757;29.28;49.97;6.900;212.8;38.96;
1-1758;29.30;49.97;7.200;212.8;39.00;
1-1759;29.31;49.97;8.000;212.8;39.04;
1-1760;29.33;49.97;7.200;212.7;39.08;
1-1761;29.35;49.97;8.200;212.7;39.12;
1-1762;29.36;49.97;7.200;212.7;39.16;
1-1763;29.38;49.97;8.100;212.7;39.20;
1-1764;29.40;49.97;7.900;212.7;39.24;
1-1765;29.41;49.97;7.900;212.7;39.28;
1-1766;29.43;49.97;8.700;212.7;39.32;
1-1767;29.45;49.97;7.700;212.7;39.37;
1-1768;29.46;49.97;8.300;212.8;39.41;
1-1769;29.48;49.97;8.000;212.8;39.45;
1-1770;29.50;49.97;7.900;212.8;39.49;
1-1771;29.51;49.97;7.900;212.8;39.53;
1-1772;29.53;49.97;7.600;212.8;39.58;
1-1773;29.55;49.97;7.700;212.8;39.62;
1-1774;29.56;49.97;7.600;212.8;39.66;
1-1775;29.58;49.97;8.400;212.8;39.70;
1-1776;29.60;49.97;7.700;212.8;39.74;
1-1777;29.61;49.97;8.100;212.8;39.78;
1-1778;29.63;49.97;8.100;212.8;39.82;
1-1779;29.65;49.97;8.100;212.9;39.87;
1-1780;29.66;49.97;7.900;212.9;39.91;
1-1781;29.68;49.97;7.400;212.9;39.95;
1-1782;29.70;49.97;8.200;212.9;39.99;
1-1783;29.71;49.97;7.700;212.9;40.03;
1-1784;29.73;49.97;7.600;212.9;40.07;
1-1785;29.75;49.97;8.100;212.9;40.11;
1-1786;29.76;49.97;8.000;212.9;40.15;
1-1787;29.78;49.97;8.700;212.9;40.20;
1-1788;29.80;49.97;7.600;212.9;40.24;
1-1789;29.81;49.97;7.900;212.9;40.28;
1-1790;29.83;49.97;8.200;212.9;40.32;
1-1791;29.85;49.97;8.200;212.9;40.37;
1-1792;29.86;49.97;7.600;212.8;40.41;
1-1793;29.88;49.97;8.000;212.8;40.45;
1-1794;29.90;49.97;8.200;212.8;40.49;
1-1795;29.91;49.97;7.300;212.8;40.53;
1-1796;29.93;49.97;7.500;212.8;40.57;
1-1797;29.95;49.97;8.200;212.8;40.61;
1-1798;29.96;49.97;8.000;212.8;40.65;
1-1799;29.98;49.97;8.000;212.8;40.69;
1-1800;30.00;49.97;7.700;212.8;40.74;
1-1801;30.01;49.97;8.100;212.8;40.78;
1-1802;30.03;49.97;7.500;212.8;40.82;
1-1803;30.05;49.97;8.200;212.8;40.86;
1-1804;30.06;49.97;8.000;212.8;40.90;
1-1805;30.08;49.97;8.500;212.8;40.94;
1-1806;30.10;49.97;7.900;212.8;40.99;
1-1807;30.11;49.97;7.900;212.7;41.03;
1-1808;30.13;49.97;8.400;212.7;41.07;
1-1809;30.15;49.97;8.100;212.7;41.11;
1-1810;30.16;49.97;8.500;212.7;41.16;
1-1811;30.18;49.97;8.600;212.7;41.20;
1-1812;30.20;49.97;8.600;212.7;41.25;
1-1813;30.21;49.97;8.600;212.7;41.29;
1-1814;30.23;49.97;9.100;212.7;41.34;
1-1815;30.25;49.97;9.100;212.7;41.39;
1-1816;30.26;49.97;9.300;212.7;41.43;
1-1817;30.28;49.97;9.400;212.7;41.48;
1-1818;30.30;49.97;9.300;212.7;41.53;
1-1819;30.31;49.97;8.800;212.7;41.58;
1-1820;30.33;49.97;8.500;212.7;41.63;
1-1821;30.35;49.97;8.400;212.7;41.67;
1-1822;30.36;49.97;8.700;212.7;41.71;
1-1823;30.38;49.97;8.800;212.7;41.76;
1-1824;30.40;49.97;8.700;212.7;41.81;
1-1825;30.41;49.97;8.000;212.7;41.85;
1-1826;30.43;49.97;8.000;212.7;41.89;
1-1827;30.45;49.97;7.800;212.7;41.93;
1-1828;30.46;49.97;7.700;212.7;41.97;
1-1829;30.48;49.97;7.500;212.7;42.01;
1-1830;30.50;49.97;7.500;212.7;42.05;
1-1831;30.51;49.97;7.600;212.7;42.09;
1-1832;30.53;49.97;7.500;212.6;42.13;
1-1833;30.55;49.97;7.500;212.6;42.17;
1-1834;30.56;49.97;7.600;212.6;42.21;
1-1835;30.58;49.97;7.700;212.6;42.25;
1-1836;30.60;49.97;7.500;212.6;42.29;
1-1837;30.61;49.97;7.500;212.6;42.33;
1-1838;30.63;49.97;7.500;212.6;42.37;
1-1839;30.65;49.97;7.600;212.5;42.41;
1-1840;30.66;49.97;7.400;212.5;42.45;
1-1841;30.68;49.97;7.600;212.5;42.49;
1-1842;30.70;49.97;7.700;212.5;42.53;
1-1843;30.71;49.97;7.500;212.5;42.57;
1-1844;30.73;49.97;7.700;212.5;42.61;
1-1845;30.75;49.97;7.600;212.5;42.65;
1-1846;30.76;49.97;7.700;212.5;42.69;
1-1847;30.78;49.97;7.600;212.5;42.73;
1-1848;30.80;49.97;7.700;212.5;42.77;
1-1849;30.81;49.97;7.800;212.6;42.81;
1-1850;30.83;49.97;7.600;212.6;42.85;
1-1851;30.85;49.97;7.700;212.6;42.89;
1-1852;30.86;49.97;7.900;212.6;42.93;
1-1853;30.88;49.97;7.900;212.6;42.97;
1-1854;30.90;49.97;7.800;212.6;43.01;
1-1855;30.91;49.97;7.800;212.6;43.05;
1-1856;30.93;49.97;7.800;212.6;43.09;
1-1857;30.95;49.97;7.800;212.6;43.13;
1-1858;30.96;49.97;7.900;212.6;43.17;
1-1859;30.98;49.97;8.000;212.6;43.22;
1-1860;31.00;49.97;8.100;212.6;43.26;
1-1861;31.01;49.97;7.800;212.6;43.30;
1-1862;31.03;49.97;8.000;212.6;43.34;
1-1863;31.05;49.97;7.900;212.6;43.38;
1-1864;31.06;49.97;8.000;212.7;43.42;
1-1865;31.08;49.97;8.100;212.7;43.47;
1-1866;31.10;49.97;8.100;212.7;43.51;
1-1867;31.11;49.97;7.900;212.7;43.55;
1-1868;31.13;49.97;8.100;212.7;43.59;
1-1869;31.15;49.97;8.000;212.7;43.63;
1-1870;31.16;49.97;8.000;212.7;43.68;
1-1871;31.18;49.97;8.100;212.7;43.72;
1-1872;31.20;49.97;8.200;212.8;43.76;
1-1873;31.21;49.97;8.100;212.8;43.80;
1-1874;31.23;49.97;8.200;212.8;43.85;
1-1875;31.25;49.97;8.100;212.8;43.89;
1-1876;31.26;49.97;8.100;212.8;43.93;
1-1877;31.28;49.97;8.200;212.8;43.97;
1-1878;31.30;49.97;8.200;212.8;44.02;
1-1879;31.31;49.97;8.000;212.8;44.06;
1-1880;31.33;49.97;8.100;212.9;44.10;
1-1881;31.35;49.97;8.100;212.9;44.14;
1-1882;31.36;49.97;8.200;212.9;44.19;
1-1883;31.38;49.97;8.200;212.9;44.23;
1-1884;31.40;49.97;8.300;212.9;44.27;
1-1885;31.41;49.97;8.300;213.0;44.32;
1-1886;31.43;49.97;8.300;213.0;44.36;
1-1887;31.45;49.97;8.200;213.0;44.40;
1-1888;31.46;49.97;8.300;213.0;44.45;
1-1889;31.48;49.97;8.400;213.0;44.49;
1-1890;31.50;49.97;8.300;213.0;44.53;
1-1891;31.51;49.97;8.300;213.0;44.58;
1-1892;31.53;49.97;8.200;213.0;44.62;
1-1893;31.55;49.97;8.200;213.0;44.66;
1-1894;31.56;49.97;8.400;213.0;44.71;
1-1895;31.58;49.97;8.400;213.0;44.75;
1-1896;31.60;49.97;8.500;213.1;44.79;
1-1897;31.61;49.97;8.300;213.1;44.84;
1-1898;31.63;49.97;8.400;213.1;44.88;
1-1899;31.65;49.97;8.300;213.1;44.93;
1-1900;31.66;49.97;8.400;213.1;44.97;
1-1901;31.68;49.97;8.400;213.2;45.01;
1-1902;31.70;49.97;8.500;213.2;45.06;
1-1903;31.71;49.97;8.400;213.2;45.10;
1-1904;31.73;49.97;8.400;213.2;45.15;
1-1905;31.75;49.97;8.500;213.2;45.19;
1-1906;31.76;49.97;8.400;213.2;45.23;
1-1907;31.78;49.97;8.600;213.2;45.28;
1-1908;31.80;49.97;8.600;213.2;45.32;
1-1909;31.81;49.97;8.500;213.2;45.37;
1-1910;31.83;49.97;8.500;213.2;45.41;
1-1911;31.85;49.97;8.500;213.2;45.46;
1-1912;31.86;49.97;8.500;213.2;45.50;
1-1913;31.88;49.97;8.500;213.2;45.55;
1-1914;31.90;49.97;8.700;213.2;45.59;
1-1915;31.91;49.97;8.500;213.2;45.64;
1-1916;31.93;49.97;8.600;213.2;45.68;
1-1917;31.95;49.97;8.500;213.2;45.73;
1-1918;31.96;49.97;8.500;213.3;45.77;
1-1919;31.98;49.97;8.600;213.3;45.82;
1-1920;32.00;49.97;8.700;213.3;45.86;
1-1921;32.01;49.97;8.600;213.3;45.91;
1-1922;32.03;49.97;8.500;213.3;45.95;
1-1923;32.05;49.97;8.600;213.3;46.00;
1-1924;32.06;49.97;8.600;213.3;46.04;
1-1925;32.08;49.97;8.700;213.3;46.09;
1-1926;32.10;49.97;8.700;213.4;46.13;
1-1927;32.11;49.97;8.600;213.4;46.18;
1-1928;32.13;49.97;8.700;213.4;46.22;
1-1929;32.15;49.97;8.600;213.4;46.27;
1-1930;32.16;49.97;8.700;213.4;46.31;
1-1931;32.18;49.97;8.600;213.4;46.36;
1-1932;32.20;49.97;8.800;213.4;46.40;
1-1933;32.21;49.97;8.600;213.4;46.45;
1-1934;32.23;49.97;8.800;213.4;46.49;
1-1935;32.25;49.97;8.600;213.4;46.54;
1-1936;32.26;49.97;8.700;213.4;46.58;
1-1937;32.28;49.97;8.700;213.4;46.63;
1-1938;32.30;49.97;8.600;213.4;46.68;
1-1939;32.31;49.97;8.800;213.5;46.72;
1-1940;32.33;49.97;8.700;213.5;46.77;
1-1941;32.35;49.97;8.700;213.5;46.81;
1-1942;32.37;49.97;8.800;213.5;46.86;
1-1943;32.38;49.97;8.800;213.5;46.91;
1-1944;32.40;49.97;8.900;213.5;46.95;
1-1945;32.42;49.97;8.800;213.5;47.00;
1-1946;32.43;49.97;8.700;213.5;47.04;
1-1947;32.45;49.97;8.800;213.5;47.09;
1-1948;32.47;49.97;8.800;213.5;47.14;
1-1949;32.48;49.97;8.700;213.5;47.18;
1-1950;32.50;49.97;8.800;213.5;47.23;
1-1951;32.52;49.97;8.800;213.5;47.28;
1-1952;32.53;49.97;8.800;213.5;47.32;
1-1953;32.55;49.97;8.900;213.5;47.37;
1-1954;32.57;49.97;8.700;213.5;47.42;
1-1955;32.58;49.97;8.900;213.5;47.46;
1-1956;32.60;49.97;8.900;213.6;47.51;
1-1957;32.62;49.97;8.800;213.6;47.55;
1-1958;32.63;49.97;8.900;213.6;47.60;
1-1959;32.65;49.97;8.700;213.6;47.65;
1-1960;32.67;49.97;9.000;213.6;47.70;
1-1961;32.68;49.97;8.800;213.6;47.74;
1-1962;32.70;49.97;8.900;213.6;47.79;
1-1963;32.72;49.97;8.800;213.6;47.83;
1-1964;32.73;49.97;8.700;213.6;47.88;
1-1965;32.75;49.97;8.900;213.6;47.93;
1-1966;32.77;49.97;8.800;213.6;47.97;
1-1967;32.78;49.97;8.900;213.6;48.02;
1-1968;32.80;49.97;8.900;213.7;48.07;
1-1969;32.82;49.97;8.900;213.7;48.11;
1-1970;32.83;49.97;8.800;213.7;48.16;
1-1971;32.85;49.97;8.900;213.7;48.21;
1-1972;32.87;49.97;8.800;213.6;48.25;
1-1973;32.88;49.97;9.000;213.7;48.30;
1-1974;32.90;49.97;9.000;213.7;48.35;
1-1975;32.92;49.97;8.800;213.7;48.40;
1-1976;32.93;49.97;8.900;213.7;48.44;
1-1977;32.95;49.97;8.900;213.7;48.49;
1-1978;32.97;49.97;8.900;213.7;48.53;
1-1979;32.98;49.97;8.900;213.7;48.58;
1-1980;33.00;49.97;8.900;213.7;48.63;
1-1981;33.02;49.97;9.000;213.7;48.67;
1-1982;33.03;49.97;8.900;213.7;48.72;
1-1983;33.05;49.97;8.800;213.7;48.77;
1-1984;33.07;49.97;8.900;213.7;48.82;
1-1985;33.09;49.97;9.000;213.7;48.86;
1-1986;33.10;49.97;8.900;213.7;48.91;
1-1987;33.12;49.97;8.900;213.7;48.96;
1-1988;33.14;49.97;8.900;213.7;49.00;
1-1989;33.15;49.97;8.900;213.8;49.05;
1-1990;33.17;49.97;8.900;213.8;49.10;
1-1991;33.19;49.97;9.000;213.8;49.14;
1-1992;33.20;49.97;9.000;213.8;49.19;
1-1993;33.22;49.97;8.700;213.8;49.24;
1-1994;33.24;49.97;9.000;213.8;49.28;
1-1995;33.25;49.97;8.900;213.8;49.33;
1-1996;33.27;49.97;9.000;213.8;49.38;
1-1997;33.29;49.97;8.900;213.8;49.42;
1-1998;33.30;49.97;9.000;213.8;49.47;
1-1999;33.32;49.97;8.900;213.8;49.52;
1-2000;33.34;49.97;9.000;213.8;49.57;
1-2001;33.35;49.97;8.900;213.8;49.61;
1-2002;33.37;49.97;8.900;213.8;49.66;
1-2003;33.39;49.97;9.100;213.8;49.71;
1-2004;33.40;49.97;8.900;213.8;49.75;
1-2005;33.42;49.97;8.900;213.8;49.80;
1-2006;33.44;49.97;9.000;213.8;49.85;
1-2007;33.45;49.97;8.900;213.8;49.89;
1-2008;33.47;49.97;9.000;213.8;49.94;
1-2009;33.49;49.97;9.000;213.8;49.99;
1-2010;33.50;49.97;9.000;213.8;50.04;
1-2011;33.52;49.97;8.800;213.9;50.08;
1-2012;33.54;49.97;9.000;213.9;50.13;
1-2013;33.55;49.97;8.800;213.9;50.18;
1-2014;33.57;49.97;9.000;213.8;50.22;
1-2015;33.59;49.97;8.900;213.9;50.27;
1-2016;33.60;49.97;9.000;213.9;50.32;
1-2017;33.62;49.97;8.800;213.9;50.36;
1-2018;33.64;49.97;8.900;213.9;50.41;
1-2019;33.65;49.97;8.900;213.8;50.46;
1-2020;33.67;49.97;8.800;213.8;50.50;
1-2021;33.69;49.97;9.100;213.8;50.55;
1-2022;33.70;49.97;9.000;213.9;50.60;
1-2023;33.72;49.97;9.000;213.9;50.64;
1-2024;33.74;49.97;8.900;213.9;50.69;
1-2025;33.75;49.97;9.000;213.9;50.74;
1-2026;33.77;49.97;9.000;213.9;50.78;
1-2027;33.79;49.97;9.000;213.9;50.83;
1-2028;33.80;49.97;9.200;213.9;50.88;
1-2029;33.82;49.97;8.900;213.9;50.93;
1-2030;33.84;49.97;9.100;213.9;50.97;
1-2031;33.85;49.97;9.000;213.9;51.02;
1-2032;33.87;49.97;9.100;213.9;51.07;
1-2033;33.89;49.97;9.000;213.9;51.12;
1-2034;33.90;49.97;9.100;213.9;51.16;
1-2035;33.92;49.97;9.100;213.9;51.21;
1-2036;33.94;49.97;9.100;213.9;51.26;
1-2037;33.95;49.97;9.100;213.9;51.31;
1-2038;33.97;49.97;9.100;213.9;51.35;
1-2039;33.99;49.97;9.200;213.9;51.40;
1-2040;34.00;49.97;9.100;213.9;51.45;
1-2041;34.02;49.97;9.100;214.0;51.50;
1-2042;34.04;49.97;9.100;214.0;51.55;
1-2043;34.05;49.97;9.200;213.9;51.59;
1-2044;34.07;49.97;9.200;214.0;51.64;
1-2045;34.09;49.97;9.100;214.0;51.69;
1-2046;34.10;49.97;9.300;214.0;51.74;
1-2047;34.12;49.97;9.100;214.0;51.79;
1-2048;34.14;49.97;9.200;214.0;51.83;
1-2049;34.15;49.97;9.200;214.0;51.88;
1-2050;34.17;49.97;9.300;214.0;51.93;
1-2051;34.19;49.97;9.300;214.0;51.98;
1-2052;34.20;49.97;9.400;214.0;52.03;
1-2053;34.22;49.97;9.200;214.0;52.08;
1-2054;34.24;49.97;9.300;214.0;52.13;
1-2055;34.25;49.97;9.300;214.0;52.18;
1-2056;34.27;49.97;9.200;214.0;52.22;
1-2057;34.29;49.97;9.500;214.0;52.27;
1-2058;34.30;49.97;9.400;214.0;52.32;
1-2059;34.32;49.97;9.300;214.0;52.37;
1-2060;34.34;49.97;9.300;214.0;52.42;
1-2061;34.35;49.97;9.300;214.0;52.47;
1-2062;34.37;49.97;9.300;214.0;52.52;
1-2063;34.39;49.97;9.300;214.0;52.57;
1-2064;34.40;49.97;9.500;214.0;52.62;
1-2065;34.42;49.97;9.300;214.0;52.66;
1-2066;34.44;49.97;9.300;214.1;52.71;
1-2067;34.45;49.97;9.300;214.1;52.76;
1-2068;34.47;49.97;9.400;214.1;52.81;
1-2069;34.49;49.97;9.400;214.1;52.86;
1-2070;34.50;49.97;9.400;214.1;52.91;
1-2071;34.52;49.97;9.500;214.1;52.96;
1-2072;34.54;49.97;9.400;214.1;53.01;
1-2073;34.55;49.97;9.400;214.1;53.06;
1-2074;34.57;49.97;9.400;214.1;53.11;
1-2075;34.59;49.97;9.600;214.1;53.16;
1-2076;34.61;49.97;9.400;214.1;53.21;
1-2077;34.62;49.97;9.500;214.1;53.26;
1-2078;34.64;49.97;9.500;214.1;53.31;
1-2079;34.66;49.97;9.500;214.2;53.36;
1-2080;34.67;49.97;9.500;214.2;53.41;
1-2081;34.69;49.97;9.500;214.2;53.46;
1-2082;34.71;49.97;9.700;214.2;53.51;
1-2083;34.72;49.97;9.500;214.2;53.56;
1-2084;34.74;49.97;9.500;214.2;53.61;
1-2085;34.76;49.97;9.600;214.2;53.66;
1-2086;34.77;49.97;9.600;214.2;53.71;
1-2087;34.79;49.97;9.500;214.2;53.76;
1-2088;34.81;49.97;9.600;214.2;53.81;
1-2089;34.82;49.97;9.600;214.2;53.86;
1-2090;34.84;49.97;9.500;214.2;53.91;
1-2091;34.86;49.97;9.700;214.2;53.96;
1-2092;34.87;49.97;9.500;214.3;54.01;
1-2093;34.89;49.97;9.600;214.3;54.06;
1-2094;34.91;49.97;9.700;214.3;54.11;
1-2095;34.92;49.97;9.700;214.3;54.16;
1-2096;34.94;49.97;9.600;214.3;54.21;
1-2097;34.96;49.97;9.700;214.3;54.26;
1-2098;34.97;49.97;9.700;214.3;54.31;
1-2099;34.99;49.97;9.600;214.3;54.36;
1-2100;35.01;49.97;9.800;214.3;54.41;
1-2101;35.02;49.97;9.700;214.3;54.46;
1-2102;35.04;49.97;9.600;214.3;54.51;
1-2103;35.06;49.97;9.700;214.3;54.56;
1-2104;35.07;49.97;9.700;214.4;54.62;
1-2105;35.09;49.97;9.700;214.4;54.67;
1-2106;35.11;49.97;9.800;214.3;54.72;
1-2107;35.12;49.97;9.800;214.4;54.77;
1-2108;35.14;49.97;9.700;214.4;54.82;
1-2109;35.16;49.97;9.800;214.4;54.87;
1-2110;35.17;49.97;9.600;214.4;54.92;
1-2111;35.19;49.97;9.800;214.4;54.97;
1-2112;35.21;49.97;9.800;214.4;55.02;
1-2113;35.22;49.97;9.900;214.4;55.07;
1-2114;35.24;49.97;9.700;214.4;55.13;
1-2115;35.26;49.97;9.900;214.4;55.18;
1-2116;35.27;49.97;9.800;214.5;55.23;

