D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0012.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2171;36.18;49.97;7.700;212.7;65.76;
1-2172;36.19;49.97;7.700;212.7;65.80;
1-2173;36.21;49.97;7.700;212.7;65.84;
1-2174;36.23;49.97;7.800;212.7;65.88;
1-2175;36.24;49.97;7.800;212.7;65.93;
1-2176;36.26;49.97;7.800;212.7;65.97;
1-2177;36.28;49.97;7.700;212.7;66.01;
1-2178;36.29;49.97;7.700;212.7;66.05;
1-2179;36.31;49.97;7.700;212.7;66.09;
1-2180;36.33;49.97;7.800;212.7;66.13;
1-2181;36.34;49.97;7.800;212.7;66.17;
1-2182;36.36;49.97;7.600;212.7;66.21;
1-2183;36.38;49.97;7.900;212.7;66.25;
1-2184;36.39;49.97;7.600;212.7;66.29;
1-2185;36.41;49.97;7.800;212.7;66.33;
1-2186;36.43;49.97;7.800;212.7;66.37;
1-2187;36.44;49.97;7.800;212.8;66.41;
1-2188;36.46;49.97;7.700;212.7;66.45;
1-2189;36.48;49.97;7.700;212.8;66.49;
1-2190;36.49;49.97;7.700;212.8;66.53;
1-2191;36.51;49.97;7.700;212.8;66.57;
1-2192;36.53;49.97;7.900;212.7;66.61;
1-2193;36.54;49.97;7.800;212.8;66.66;
1-2194;36.56;49.97;7.700;212.8;66.70;
1-2195;36.58;49.97;7.700;212.8;66.74;
1-2196;36.59;49.97;7.800;212.8;66.78;
1-2197;36.61;49.97;7.800;212.8;66.82;
1-2198;36.63;49.97;7.800;212.8;66.86;
1-2199;36.64;49.97;7.900;212.8;66.90;
1-2200;36.66;49.97;7.700;212.8;66.94;
1-2201;36.68;49.97;7.900;212.8;66.98;
1-2202;36.69;49.97;7.600;212.8;67.02;
1-2203;36.71;49.97;7.900;212.8;67.06;
1-2204;36.73;49.97;7.800;212.8;67.10;
1-2205;36.74;49.97;7.900;212.8;67.14;
1-2206;36.76;49.97;7.700;212.8;67.19;
1-2207;36.78;49.97;7.800;212.8;67.23;
1-2208;36.79;49.97;7.900;212.8;67.27;
1-2209;36.81;49.97;7.800;212.8;67.31;
1-2210;36.83;49.97;8.000;212.8;67.35;
1-2211;36.84;49.97;7.800;212.8;67.39;
1-2212;36.86;49.97;7.900;212.8;67.43;
1-2213;36.88;49.97;7.800;212.8;67.47;
1-2214;36.89;49.97;7.900;212.8;67.51;
1-2215;36.91;49.97;7.900;212.8;67.56;
1-2216;36.93;49.97;7.900;212.8;67.60;
1-2217;36.94;49.97;7.900;212.8;67.64;
1-2218;36.96;49.97;7.900;212.8;67.68;
1-2219;36.98;49.97;8.000;212.8;67.72;
1-2220;36.99;49.97;7.800;212.8;67.76;
1-2221;37.01;49.97;8.000;212.8;67.80;
1-2222;37.03;49.97;7.800;212.8;67.85;
1-2223;37.04;49.97;8.100;212.8;67.89;
1-2224;37.06;49.97;7.800;212.8;67.93;
1-2225;37.08;49.97;7.900;212.8;67.97;
1-2226;37.09;49.97;7.900;212.8;68.01;
1-2227;37.11;49.97;7.900;212.8;68.05;
1-2228;37.13;49.97;8.000;212.8;68.09;
1-2229;37.14;49.97;7.900;212.8;68.14;
1-2230;37.16;49.97;8.000;212.8;68.18;
1-2231;37.18;49.97;7.900;212.8;68.22;
1-2232;37.19;49.97;7.900;212.8;68.26;
1-2233;37.21;49.97;8.000;212.8;68.30;
1-2234;37.23;49.97;8.000;212.9;68.34;
1-2235;37.24;49.97;8.000;212.9;68.39;
1-2236;37.26;49.97;7.800;212.8;68.43;
1-2237;37.28;49.97;8.000;212.8;68.47;
1-2238;37.29;49.97;7.800;212.9;68.51;
1-2239;37.31;49.97;8.000;212.9;68.55;
1-2240;37.33;49.97;7.900;212.9;68.59;
1-2241;37.34;49.97;8.000;212.9;68.63;
1-2242;37.36;49.97;7.900;212.9;68.68;
1-2243;37.38;49.97;7.900;212.9;68.72;
1-2244;37.39;49.97;7.900;212.9;68.76;
1-2245;37.41;49.97;7.900;212.9;68.80;
1-2246;37.43;49.97;8.100;212.9;68.84;
1-2247;37.44;49.97;8.000;212.9;68.88;
1-2248;37.46;49.97;8.000;212.9;68.93;
1-2249;37.48;49.97;7.900;212.9;68.97;
1-2250;37.49;49.97;8.000;212.9;69.01;
1-2251;37.51;49.97;8.000;212.9;69.05;
1-2252;37.53;49.97;8.000;212.9;69.09;
1-2253;37.54;49.97;8.200;212.9;69.13;
1-2254;37.56;49.97;8.000;212.9;69.18;
1-2255;37.58;49.97;8.000;212.9;69.22;
1-2256;37.59;49.97;8.000;212.9;69.26;
1-2257;37.61;49.97;8.100;212.9;69.30;
1-2258;37.63;49.97;8.000;212.9;69.34;
1-2259;37.64;49.97;8.100;212.9;69.39;
1-2260;37.66;49.97;8.000;212.9;69.43;
1-2261;37.68;49.97;7.900;212.9;69.47;
1-2262;37.69;49.97;8.000;212.9;69.51;
1-2263;37.71;49.97;7.900;213.0;69.55;
1-2264;37.73;49.97;8.100;213.0;69.60;
1-2265;37.74;49.97;8.000;213.0;69.64;
1-2266;37.76;49.97;8.000;213.0;69.68;
1-2267;37.78;49.97;8.000;213.0;69.72;
1-2268;37.79;49.97;8.000;213.0;69.76;
1-2269;37.81;49.97;8.000;213.0;69.81;
1-2270;37.83;49.97;8.000;213.0;69.85;
1-2271;37.84;49.97;8.200;213.0;69.89;
1-2272;37.86;49.97;8.000;213.0;69.93;
1-2273;37.88;49.97;8.000;213.0;69.97;
1-2274;37.89;49.97;8.000;213.0;70.02;
1-2275;37.91;49.97;8.100;213.0;70.06;
1-2276;37.93;49.97;8.000;213.0;70.10;
1-2277;37.94;49.97;8.100;213.0;70.14;
1-2278;37.96;49.97;8.100;213.0;70.18;
1-2279;37.98;49.97;8.000;213.0;70.23;
1-2280;37.99;49.97;8.200;213.0;70.27;
1-2281;38.01;49.97;8.000;213.0;70.31;
1-2282;38.03;49.97;8.200;213.0;70.35;
1-2283;38.04;49.97;8.100;213.0;70.40;
1-2284;38.06;49.97;8.100;213.0;70.44;
1-2285;38.08;49.97;7.900;213.0;70.48;
1-2286;38.09;49.97;8.100;213.0;70.52;
1-2287;38.11;49.97;8.100;213.0;70.57;
1-2288;38.13;49.97;8.100;213.0;70.61;
1-2289;38.14;49.97;8.200;213.0;70.65;
1-2290;38.16;49.97;8.000;213.0;70.69;
1-2291;38.18;49.97;8.100;213.0;70.74;
1-2292;38.19;49.97;8.100;213.0;70.78;
1-2293;38.21;49.97;8.100;213.0;70.82;
1-2294;38.23;49.97;8.200;213.0;70.86;
1-2295;38.24;49.97;8.100;213.0;70.91;
1-2296;38.26;49.97;8.100;213.0;70.95;
1-2297;38.28;49.97;8.000;213.0;70.99;
1-2298;38.29;49.97;8.100;213.0;71.03;
1-2299;38.31;49.97;8.000;213.0;71.07;
1-2300;38.33;49.97;8.200;213.0;71.12;
1-2301;38.34;49.97;8.100;213.0;71.16;
1-2302;38.36;49.97;8.200;213.0;71.20;
1-2303;38.38;49.97;8.100;213.0;71.24;
1-2304;38.39;49.97;8.100;213.0;71.29;
1-2305;38.41;49.97;8.200;213.0;71.33;
1-2306;38.43;49.97;8.100;213.0;71.37;
1-2307;38.44;49.97;8.200;213.0;71.41;
1-2308;38.46;49.97;8.100;213.0;71.46;
1-2309;38.48;49.97;8.100;213.0;71.50;
1-2310;38.49;49.97;8.100;213.0;71.54;
1-2311;38.51;49.97;8.100;213.0;71.58;
1-2312;38.53;49.97;8.200;213.0;71.63;
1-2313;38.54;49.97;8.200;213.0;71.67;
1-2314;38.56;49.97;8.100;213.0;71.71;
1-2315;38.58;49.97;8.000;213.0;71.75;
1-2316;38.59;49.97;8.300;213.0;71.80;
1-2317;38.61;49.97;8.100;213.0;71.84;
1-2318;38.63;49.97;8.200;213.0;71.88;
1-2319;38.64;49.97;8.200;213.0;71.93;
1-2320;38.66;49.97;8.200;213.0;71.97;
1-2321;38.68;49.97;8.100;213.0;72.01;
1-2322;38.69;49.97;8.200;213.0;72.05;
1-2323;38.71;49.97;8.200;213.0;72.10;
1-2324;38.73;49.97;8.200;213.0;72.14;
1-2325;38.74;49.97;8.300;213.0;72.18;
1-2326;38.76;49.97;8.200;213.0;72.23;
1-2327;38.78;49.97;8.200;213.0;72.27;
1-2328;38.79;49.97;8.200;213.0;72.31;
1-2329;38.81;49.97;8.200;213.0;72.36;
1-2330;38.83;49.97;8.200;213.0;72.40;
1-2331;38.84;49.97;8.200;213.0;72.44;
1-2332;38.86;49.97;8.300;213.0;72.48;
1-2333;38.88;49.97;8.100;213.0;72.53;
1-2334;38.89;49.97;8.300;213.0;72.57;
1-2335;38.91;49.97;8.100;213.0;72.61;
1-2336;38.93;49.97;8.300;213.0;72.66;
1-2337;38.94;49.97;8.200;213.0;72.70;
1-2338;38.96;49.97;8.300;213.0;72.74;
1-2339;38.98;49.97;8.200;213.0;72.79;
1-2340;38.99;49.97;8.200;213.1;72.83;
1-2341;39.01;49.97;8.200;213.0;72.87;
1-2342;39.03;49.97;8.200;213.1;72.91;
1-2343;39.04;49.97;8.300;213.0;72.96;
1-2344;39.06;49.97;8.300;213.0;73.00;
1-2345;39.08;49.97;8.300;213.1;73.04;
1-2346;39.09;49.97;8.300;213.1;73.09;
1-2347;39.11;49.97;8.300;213.1;73.13;
1-2348;39.13;49.97;8.200;213.1;73.17;
1-2349;39.14;49.97;8.300;213.1;73.22;
1-2350;39.16;49.97;8.500;213.1;73.26;
1-2351;39.18;49.97;8.200;213.1;73.31;
1-2352;39.19;49.97;8.300;213.1;73.35;
1-2353;39.21;49.97;8.200;213.1;73.39;
1-2354;39.23;49.97;8.300;213.1;73.43;
1-2355;39.24;49.97;8.300;213.1;73.48;
1-2356;39.26;49.97;8.400;213.1;73.52;
1-2357;39.28;49.97;8.300;213.1;73.57;
1-2358;39.29;49.97;8.300;213.1;73.61;
1-2359;39.31;49.97;8.300;213.1;73.65;
1-2360;39.33;49.97;8.300;213.1;73.70;
1-2361;39.34;49.97;8.400;213.1;73.74;
1-2362;39.36;49.97;8.400;213.1;73.78;
1-2363;39.38;49.97;8.300;213.1;73.83;
1-2364;39.39;49.97;8.400;213.1;73.87;
1-2365;39.41;49.97;8.300;213.1;73.91;
1-2366;39.43;49.97;8.300;213.1;73.96;
1-2367;39.44;49.97;8.400;213.1;74.00;
1-2368;39.46;49.97;8.400;213.1;74.05;
1-2369;39.48;49.97;8.300;213.1;74.09;
1-2370;39.49;49.97;8.400;213.1;74.13;
1-2371;39.51;49.97;8.200;213.2;74.18;
1-2372;39.53;49.97;8.400;213.1;74.22;
1-2373;39.54;49.97;8.400;213.2;74.26;
1-2374;39.56;49.97;8.400;213.2;74.31;
1-2375;39.58;49.97;8.400;213.1;74.35;
1-2376;39.59;49.97;8.400;213.1;74.40;
1-2377;39.61;49.97;8.400;213.1;74.44;
1-2378;39.63;49.97;8.300;213.1;74.48;
1-2379;39.64;49.97;8.500;213.2;74.53;
1-2380;39.66;49.97;8.400;213.1;74.57;
1-2381;39.68;49.97;8.400;213.1;74.62;
1-2382;39.69;49.97;8.300;213.1;74.66;
1-2383;39.71;49.97;8.400;213.2;74.70;
1-2384;39.73;49.97;8.300;213.2;74.75;
1-2385;39.74;49.97;8.300;213.2;74.79;
1-2386;39.76;49.97;8.600;213.2;74.83;
1-2387;39.78;49.97;8.300;213.2;74.88;
1-2388;39.79;49.97;8.400;213.2;74.92;
1-2389;39.81;49.97;8.300;213.2;74.97;
1-2390;39.83;49.97;8.400;213.2;75.01;
1-2391;39.84;49.97;8.400;213.2;75.05;
1-2392;39.86;49.97;8.500;213.2;75.10;
1-2393;39.88;49.97;8.400;213.2;75.14;
1-2394;39.89;49.97;8.300;213.2;75.19;
1-2395;39.91;49.97;8.500;213.2;75.23;
1-2396;39.93;49.97;8.300;213.2;75.27;
1-2397;39.94;49.97;8.600;213.2;75.32;
1-2398;39.96;49.97;8.400;213.2;75.36;
1-2399;39.98;49.97;8.500;213.2;75.41;
1-2400;39.99;49.97;8.400;213.2;75.45;
1-2401;40.01;49.97;8.500;213.2;75.49;
1-2402;40.03;49.97;8.400;213.2;75.54;
1-2403;40.04;49.97;8.500;213.2;75.58;
1-2404;40.06;49.97;8.600;213.2;75.63;
1-2405;40.08;49.97;8.300;213.2;75.67;
1-2406;40.09;49.97;8.500;213.2;75.72;
1-2407;40.11;49.97;8.400;213.2;75.76;
1-2408;40.13;49.97;8.500;213.2;75.80;
1-2409;40.14;49.97;8.500;213.2;75.85;
1-2410;40.16;49.97;8.500;213.2;75.89;
1-2411;40.18;49.97;8.600;213.2;75.94;
1-2412;40.19;49.97;8.400;213.2;75.98;
1-2413;40.21;49.97;8.600;213.2;76.03;
1-2414;40.23;49.97;8.400;213.2;76.07;
1-2415;40.24;49.97;8.600;213.2;76.12;
1-2416;40.26;49.97;8.500;213.2;76.16;
1-2417;40.28;49.97;8.600;213.2;76.21;
1-2418;40.29;49.97;8.400;213.2;76.25;
1-2419;40.31;49.97;8.500;213.2;76.29;
1-2420;40.33;49.97;8.500;213.2;76.34;
1-2421;40.34;49.97;8.400;213.2;76.38;
1-2422;40.36;49.97;8.600;213.2;76.43;
1-2423;40.38;49.97;8.400;213.2;76.47;
1-2424;40.39;49.97;8.500;213.2;76.52;
1-2425;40.41;49.97;8.500;213.2;76.56;
1-2426;40.43;49.97;8.500;213.2;76.61;
1-2427;40.44;49.97;8.500;213.2;76.65;
1-2428;40.46;49.97;8.600;213.2;76.69;
1-2429;40.48;49.97;8.600;213.2;76.74;
1-2430;40.49;49.97;8.400;213.2;76.78;
1-2431;40.51;49.97;8.600;213.2;76.83;
1-2432;40.53;49.97;8.400;213.2;76.87;
1-2433;40.54;49.97;8.600;213.2;76.92;
1-2434;40.56;49.97;8.500;213.2;76.96;
1-2435;40.58;49.97;8.600;213.2;77.01;
1-2436;40.59;49.97;8.500;213.2;77.05;
1-2437;40.61;49.97;8.600;213.2;77.10;
1-2438;40.63;49.97;8.600;213.3;77.14;
1-2439;40.64;49.97;8.500;213.3;77.19;
1-2440;40.66;49.97;8.700;213.3;77.23;
1-2441;40.68;49.97;8.500;213.3;77.28;
1-2442;40.69;49.97;8.500;213.3;77.32;
1-2443;40.71;49.97;8.600;213.3;77.37;
1-2444;40.73;49.97;8.600;213.3;77.41;
1-2445;40.74;49.97;8.600;213.3;77.46;
1-2446;40.76;49.97;8.600;213.3;77.50;
1-2447;40.78;49.97;8.700;213.3;77.55;
1-2448;40.79;49.97;8.400;213.3;77.59;
1-2449;40.81;49.97;8.600;213.3;77.64;
1-2450;40.83;49.97;8.400;213.3;77.68;
1-2451;40.84;49.97;8.600;213.3;77.72;
1-2452;40.86;49.97;8.500;213.3;77.77;
1-2453;40.88;49.97;8.600;213.3;77.81;
1-2454;40.89;49.97;8.500;213.3;77.86;
1-2455;40.91;49.97;8.500;213.3;77.90;
1-2456;40.93;49.97;8.600;213.3;77.95;
1-2457;40.94;49.97;8.500;213.3;77.99;
1-2458;40.96;49.97;8.700;213.3;78.04;
1-2459;40.98;49.97;8.600;213.3;78.08;
1-2460;40.99;49.97;8.600;213.3;78.13;
1-2461;41.01;49.97;8.500;213.3;78.17;
1-2462;41.03;49.97;8.500;213.3;78.22;
1-2463;41.04;49.97;8.600;213.3;78.26;
1-2464;41.06;49.97;8.500;213.3;78.31;
1-2465;41.08;49.97;8.700;213.3;78.35;
1-2466;41.09;49.97;8.400;213.3;78.40;
1-2467;41.11;49.97;8.600;213.3;78.44;
1-2468;41.13;49.97;8.400;213.3;78.48;
1-2469;41.14;49.97;8.600;213.3;78.53;
1-2470;41.16;49.97;8.400;213.3;78.57;
1-2471;41.18;49.97;8.600;213.3;78.62;
1-2472;41.19;49.97;8.500;213.3;78.66;
1-2473;41.21;49.97;8.500;213.3;78.71;
1-2474;41.23;49.97;8.600;213.3;78.75;
1-2475;41.24;49.97;8.500;213.3;78.80;
1-2476;41.26;49.97;8.600;213.3;78.84;
1-2477;41.28;49.97;8.500;213.3;78.89;
1-2478;41.29;49.97;8.500;213.3;78.93;
1-2479;41.31;49.97;8.600;213.3;78.98;
1-2480;41.33;49.97;8.500;213.3;79.02;
1-2481;41.34;49.97;8.500;213.3;79.07;
1-2482;41.36;49.97;8.500;213.3;79.11;
1-2483;41.38;49.97;8.700;213.3;79.15;
1-2484;41.39;49.97;8.500;213.3;79.20;
1-2485;41.41;49.97;8.600;213.3;79.24;
1-2486;41.43;49.97;8.500;213.3;79.29;
1-2487;41.44;49.97;8.600;213.3;79.33;
1-2488;41.46;49.97;8.500;213.3;79.38;
1-2489;41.48;49.97;8.600;213.3;79.42;
1-2490;41.49;49.97;8.500;213.3;79.47;
1-2491;41.51;49.97;8.500;213.3;79.51;
1-2492;41.53;49.97;8.500;213.3;79.56;
1-2493;41.54;49.97;8.400;213.3;79.60;
1-2494;41.56;49.97;8.600;213.3;79.65;
1-2495;41.58;49.97;8.500;213.3;79.69;
1-2496;41.59;49.97;8.500;213.3;79.73;
1-2497;41.61;49.97;8.500;213.3;79.78;
1-2498;41.63;49.97;8.500;213.3;79.82;
1-2499;41.64;49.97;8.500;213.3;79.87;
1-2500;41.66;49.97;8.500;213.3;79.91;
1-2501;41.68;49.97;8.600;213.3;79.96;
1-2502;41.69;49.97;8.400;213.3;80.00;
1-2503;41.71;49.97;8.600;213.3;80.05;
1-2504;41.73;49.97;8.500;213.3;80.09;
1-2505;41.74;49.97;8.500;213.3;80.14;
1-2506;41.76;49.97;8.500;213.3;80.18;
1-2507;41.78;49.97;8.600;213.3;80.22;
1-2508;41.79;49.97;8.500;213.3;80.27;
1-2509;41.81;49.97;8.500;213.4;80.31;
1-2510;41.83;49.97;8.600;213.3;80.36;
1-2511;41.84;49.97;8.400;213.3;80.40;
1-2512;41.86;49.97;8.600;213.3;80.45;
1-2513;41.88;49.97;8.500;213.3;80.49;
1-2514;41.89;49.97;8.500;213.3;80.54;
1-2515;41.91;49.97;8.400;213.3;80.58;
1-2516;41.93;49.97;8.500;213.3;80.63;
1-2517;41.94;49.97;8.500;213.3;80.67;
1-2518;41.96;49.97;8.400;213.3;80.71;
1-2519;41.98;49.97;8.600;213.3;80.76;
1-2520;41.99;49.97;8.500;213.3;80.80;
1-2521;42.01;49.97;8.500;213.3;80.85;
1-2522;42.03;49.97;8.400;213.3;80.89;
1-2523;42.04;49.97;8.500;213.3;80.94;
1-2524;42.06;49.97;8.500;213.3;80.98;
1-2525;42.08;49.97;8.600;213.3;81.03;
1-2526;42.09;49.97;8.500;213.3;81.07;
1-2527;42.11;49.97;8.400;213.3;81.11;
1-2528;42.13;49.97;8.600;213.3;81.16;
1-2529;42.14;49.97;8.400;213.3;81.20;
1-2530;42.16;49.97;8.600;213.3;81.25;
1-2531;42.18;49.97;8.500;213.3;81.29;
1-2532;42.19;49.97;8.500;213.4;81.34;
1-2533;42.21;49.97;8.400;213.4;81.38;
1-2534;42.23;49.97;8.500;213.4;81.43;
1-2535;42.24;49.97;8.500;213.4;81.47;
1-2536;42.26;49.97;8.400;213.4;81.51;
1-2537;42.28;49.97;8.600;213.4;81.56;
1-2538;42.29;49.97;8.400;213.4;81.60;
1-2539;42.31;49.97;8.500;213.4;81.65;
1-2540;42.33;49.97;8.500;213.4;81.69;
1-2541;42.34;49.97;8.500;213.4;81.74;
1-2542;42.36;49.97;8.500;213.4;81.78;
1-2543;42.38;49.97;8.500;213.4;81.83;
1-2544;42.39;49.97;8.600;213.4;81.87;
1-2545;42.41;49.97;8.400;213.4;81.91;
1-2546;42.43;49.97;8.600;213.4;81.96;
1-2547;42.44;49.97;8.400;213.4;82.00;
1-2548;42.46;49.97;8.500;213.4;82.05;
1-2549;42.48;49.97;8.400;213.4;82.09;
1-2550;42.49;49.97;8.500;213.4;82.14;
1-2551;42.51;49.97;8.400;213.4;82.18;
1-2552;42.53;49.97;8.500;213.4;82.22;
1-2553;42.54;49.97;8.500;213.4;82.27;
1-2554;42.56;49.97;8.400;213.4;82.31;
1-2555;42.58;49.97;8.600;213.4;82.36;
1-2556;42.59;49.97;8.400;213.4;82.40;
1-2557;42.61;49.97;8.500;213.4;82.45;
1-2558;42.63;49.97;8.500;213.4;82.49;
1-2559;42.64;49.97;8.400;213.4;82.54;
1-2560;42.66;49.97;8.500;213.4;82.58;
1-2561;42.68;49.97;8.500;213.4;82.62;
1-2562;42.69;49.97;8.500;213.4;82.67;
1-2563;42.71;49.97;8.300;213.4;82.71;
1-2564;42.73;49.97;8.500;213.4;82.76;
1-2565;42.74;49.97;8.300;213.4;82.80;
1-2566;42.76;49.97;8.500;213.4;82.84;
1-2567;42.78;49.97;8.500;213.4;82.89;
1-2568;42.79;49.97;8.500;213.4;82.93;
1-2569;42.81;49.97;8.400;213.4;82.98;
1-2570;42.83;49.97;8.400;213.4;83.02;
1-2571;42.84;49.97;8.400;213.4;83.07;
1-2572;42.86;49.97;8.400;213.4;83.11;
1-2573;42.88;49.97;8.500;213.4;83.15;
1-2574;42.89;49.97;8.400;213.4;83.20;
1-2575;42.91;49.97;8.500;213.4;83.24;
1-2576;42.93;49.97;8.400;213.4;83.29;
1-2577;42.94;49.97;8.400;213.4;83.33;
1-2578;42.96;49.97;8.400;213.4;83.37;
1-2579;42.98;49.97;8.400;213.4;83.42;
1-2580;42.99;49.97;8.500;213.4;83.46;
1-2581;43.01;49.97;8.300;213.4;83.51;
1-2582;43.03;49.97;8.500;213.4;83.55;
1-2583;43.04;49.97;8.300;213.3;83.59;
1-2584;43.06;49.97;8.500;213.3;83.64;

