D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0011.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-2171;36.18;49.97;13.10;216.2;57.63;
1-2172;36.20;49.97;13.30;216.2;57.70;
1-2173;36.21;49.97;13.50;216.2;57.77;
1-2174;36.23;49.97;13.30;216.2;57.84;
1-2175;36.25;49.97;13.10;216.2;57.91;
1-2176;36.26;49.97;13.50;216.2;57.97;
1-2177;36.28;49.97;13.20;216.2;58.04;
1-2178;36.30;49.97;13.40;216.2;58.11;
1-2179;36.31;49.97;13.40;216.2;58.18;
1-2180;36.33;49.97;13.30;216.2;58.25;
1-2181;36.35;49.97;13.20;216.2;58.32;
1-2182;36.36;49.97;13.30;216.2;58.39;
1-2183;36.38;49.97;13.20;216.2;58.46;
1-2184;36.40;49.97;13.40;216.2;58.53;
1-2185;36.41;49.97;13.40;216.2;58.60;
1-2186;36.43;49.97;12.90;216.3;58.67;
1-2187;36.45;49.97;13.10;216.3;58.74;
1-2188;36.46;49.97;13.10;216.3;58.81;
1-2189;36.48;49.97;13.00;216.3;58.88;
1-2190;36.50;49.97;13.20;216.3;58.94;
1-2191;36.51;49.97;13.50;216.3;59.01;
1-2192;36.53;49.97;13.20;216.3;59.08;
1-2193;36.55;49.97;12.70;216.3;59.15;
1-2194;36.56;49.97;13.20;216.3;59.22;
1-2195;36.58;49.97;12.90;216.3;59.29;
1-2196;36.60;49.97;13.30;216.3;59.36;
1-2197;36.61;49.97;13.40;216.3;59.43;
1-2198;36.63;49.97;13.20;216.3;59.50;
1-2199;36.65;49.97;12.90;216.3;59.56;
1-2200;36.66;49.97;12.90;216.3;59.63;
1-2201;36.68;49.97;13.10;216.3;59.70;
1-2202;36.70;49.97;13.30;216.3;59.77;
1-2203;36.71;49.97;13.10;216.3;59.84;
1-2204;36.73;49.97;13.10;216.3;59.91;
1-2205;36.75;49.97;12.60;216.3;59.97;
1-2206;36.76;49.97;12.90;216.3;60.04;
1-2207;36.78;49.97;12.90;216.3;60.11;
1-2208;36.80;49.97;13.00;216.3;60.18;
1-2209;36.81;49.97;13.20;216.3;60.24;
1-2210;36.83;49.97;12.90;216.3;60.31;
1-2211;36.85;49.97;12.70;216.3;60.38;
1-2212;36.86;49.97;13.10;216.3;60.45;
1-2213;36.88;49.97;12.90;216.3;60.52;
1-2214;36.90;49.97;12.90;216.3;60.58;
1-2215;36.91;49.97;13.10;216.3;60.65;
1-2216;36.93;49.97;13.00;216.3;60.72;
1-2217;36.95;49.97;12.70;216.3;60.79;
1-2218;36.96;49.97;12.80;216.4;60.85;
1-2219;36.98;49.97;12.80;216.4;60.92;
1-2220;37.00;49.97;13.00;216.4;60.99;
1-2221;37.01;49.97;12.90;216.4;61.06;
1-2222;37.03;49.97;12.90;216.4;61.12;
1-2223;37.05;49.97;12.70;216.4;61.19;
1-2224;37.06;49.97;12.90;216.3;61.26;
1-2225;37.08;49.97;12.50;216.3;61.32;
1-2226;37.10;49.97;13.00;216.4;61.39;
1-2227;37.11;49.97;12.70;216.3;61.46;
1-2228;37.13;49.97;12.90;216.3;61.52;
1-2229;37.15;49.97;12.40;216.3;61.59;
1-2230;37.16;49.97;12.70;216.3;61.66;
1-2231;37.18;49.97;12.60;216.3;61.72;
1-2232;37.20;49.97;12.60;216.3;61.79;
1-2233;37.21;49.97;12.80;216.3;61.85;
1-2234;37.23;49.97;12.80;216.3;61.92;
1-2235;37.25;49.97;12.60;216.3;61.99;
1-2236;37.26;49.97;12.60;216.3;62.05;
1-2237;37.28;49.97;12.60;216.3;62.12;
1-2238;37.30;49.97;12.60;216.3;62.19;
1-2239;37.31;49.97;12.60;216.3;62.25;
1-2240;37.33;49.97;12.70;216.3;62.32;
1-2241;37.35;49.97;12.30;216.4;62.38;
1-2242;37.36;49.97;12.60;216.4;62.45;
1-2243;37.38;49.97;12.40;216.3;62.51;
1-2244;37.40;49.97;12.70;216.4;62.58;
1-2245;37.41;49.97;12.60;216.3;62.65;
1-2246;37.43;49.97;12.60;216.3;62.71;
1-2247;37.45;49.97;12.30;216.3;62.78;
1-2248;37.46;49.97;12.50;216.3;62.84;
1-2249;37.48;49.97;12.40;216.3;62.91;
1-2250;37.50;49.97;12.50;216.3;62.97;
1-2251;37.51;49.97;12.50;216.3;63.04;
1-2252;37.53;49.97;12.50;216.3;63.10;
1-2253;37.55;49.97;12.30;216.3;63.17;
1-2254;37.56;49.97;12.30;216.3;63.23;
1-2255;37.58;49.97;12.30;216.3;63.30;
1-2256;37.60;49.97;12.30;216.3;63.36;
1-2257;37.61;49.97;12.40;216.2;63.43;
1-2258;37.63;49.97;12.40;216.2;63.49;
1-2259;37.65;49.97;12.20;216.2;63.55;
1-2260;37.66;49.97;12.40;216.2;63.62;
1-2261;37.68;49.97;12.20;216.2;63.68;
1-2262;37.70;49.97;12.20;216.3;63.75;
1-2263;37.71;49.97;12.30;216.3;63.81;
1-2264;37.73;49.97;12.60;216.2;63.88;
1-2265;37.75;49.97;12.10;216.3;63.94;
1-2266;37.76;49.97;12.20;216.3;64.00;
1-2267;37.78;49.97;12.20;216.2;64.07;
1-2268;37.80;49.97;12.30;216.2;64.13;
1-2269;37.81;49.97;12.40;216.2;64.20;
1-2270;37.83;49.97;12.30;216.2;64.26;
1-2271;37.85;49.97;12.20;216.2;64.33;
1-2272;37.86;49.97;12.10;216.2;64.39;
1-2273;37.88;49.97;12.20;216.2;64.45;
1-2274;37.90;49.97;12.20;216.2;64.52;
1-2275;37.91;49.97;12.50;216.2;64.58;
1-2276;37.93;49.97;12.40;216.2;64.65;
1-2277;37.95;49.97;12.10;216.2;64.71;
1-2278;37.96;49.97;12.20;216.1;64.77;
1-2279;37.98;49.97;12.10;216.1;64.84;
1-2280;38.00;49.97;12.10;216.2;64.90;
1-2281;38.01;49.97;12.10;216.2;64.97;
1-2282;38.03;49.97;12.40;216.2;65.03;
1-2283;38.05;49.97;12.10;216.2;65.09;
1-2284;38.06;49.97;12.10;216.2;65.16;
1-2285;38.08;49.97;12.10;216.2;65.22;
1-2286;38.10;49.97;12.10;216.2;65.28;
1-2287;38.11;49.97;12.20;216.2;65.35;
1-2288;38.13;49.97;12.20;216.2;65.41;
1-2289;38.15;49.97;12.10;216.1;65.47;
1-2290;38.16;49.97;12.00;216.1;65.54;
1-2291;38.18;49.97;12.20;216.1;65.60;
1-2292;38.20;49.97;12.00;216.1;65.66;
1-2293;38.21;49.97;12.20;216.1;65.73;
1-2294;38.23;49.97;12.20;216.1;65.79;
1-2295;38.25;49.97;12.00;216.1;65.85;
1-2296;38.26;49.97;12.00;216.1;65.92;
1-2297;38.28;49.97;12.10;216.1;65.98;
1-2298;38.30;49.97;12.10;216.1;66.04;
1-2299;38.31;49.97;11.90;216.0;66.11;
1-2300;38.33;49.97;12.20;216.0;66.17;
1-2301;38.35;49.97;12.00;216.0;66.23;
1-2302;38.36;49.97;12.00;216.0;66.30;
1-2303;38.38;49.97;12.10;216.0;66.36;
1-2304;38.40;49.97;12.00;216.0;66.42;
1-2305;38.41;49.97;12.10;216.1;66.48;
1-2306;38.43;49.97;12.00;216.0;66.55;
1-2307;38.45;49.97;11.90;216.0;66.61;
1-2308;38.46;49.97;11.80;216.0;66.67;
1-2309;38.48;49.97;12.10;216.0;66.73;
1-2310;38.50;49.97;11.90;216.0;66.80;
1-2311;38.51;49.97;12.10;216.0;66.86;
1-2312;38.53;49.97;12.00;216.0;66.92;
1-2313;38.55;49.97;12.00;216.0;66.99;
1-2314;38.56;49.97;12.00;216.0;67.05;
1-2315;38.58;49.97;12.00;216.0;67.11;
1-2316;38.60;49.97;11.90;216.0;67.17;
1-2317;38.61;49.97;12.00;216.0;67.24;
1-2318;38.63;49.97;12.00;216.0;67.30;
1-2319;38.65;49.97;11.80;216.0;67.36;
1-2320;38.66;49.97;11.70;216.0;67.42;
1-2321;38.68;49.97;12.00;216.0;67.49;
1-2322;38.70;49.97;11.70;216.0;67.55;
1-2323;38.71;49.97;12.00;216.0;67.61;
1-2324;38.73;49.97;11.80;216.0;67.67;
1-2325;38.75;49.97;12.00;216.0;67.73;
1-2326;38.76;49.97;11.70;216.0;67.80;
1-2327;38.78;49.97;11.90;216.0;67.86;
1-2328;38.80;49.97;11.80;216.0;67.92;
1-2329;38.81;49.97;12.00;216.0;67.98;
1-2330;38.83;49.97;11.90;216.0;68.04;
1-2331;38.85;49.97;11.90;216.0;68.11;
1-2332;38.86;49.97;11.80;216.0;68.17;
1-2333;38.88;49.97;11.80;216.0;68.23;
1-2334;38.90;49.97;11.80;215.9;68.29;
1-2335;38.91;49.97;11.80;215.9;68.35;
1-2336;38.93;49.97;11.80;216.0;68.42;
1-2337;38.95;49.97;11.80;215.9;68.48;
1-2338;38.96;49.97;11.70;215.9;68.54;
1-2339;38.98;49.97;11.90;215.9;68.60;
1-2340;39.00;49.97;11.80;215.9;68.66;
1-2341;39.01;49.97;12.00;215.9;68.73;
1-2342;39.03;49.97;11.80;215.9;68.79;
1-2343;39.05;49.97;11.90;215.9;68.85;
1-2344;39.06;49.97;11.60;215.9;68.91;
1-2345;39.08;49.97;12.00;215.9;68.97;
1-2346;39.10;49.97;11.60;215.9;69.03;
1-2347;39.11;49.97;11.80;215.9;69.10;
1-2348;39.13;49.97;11.90;215.9;69.16;
1-2349;39.15;49.97;11.80;215.8;69.22;
1-2350;39.16;49.97;11.70;215.9;69.28;
1-2351;39.18;49.97;11.80;215.9;69.34;
1-2352;39.20;49.97;11.80;215.9;69.40;
1-2353;39.21;49.97;11.90;215.8;69.47;
1-2354;39.23;49.97;11.90;215.9;69.53;
1-2355;39.25;49.97;11.80;215.9;69.59;
1-2356;39.26;49.97;11.60;215.9;69.65;
1-2357;39.28;49.97;11.80;215.9;69.71;
1-2358;39.30;49.97;11.60;215.9;69.77;
1-2359;39.31;49.97;11.90;215.9;69.84;
1-2360;39.33;49.97;11.60;215.9;69.90;
1-2361;39.35;49.97;11.90;215.9;69.96;
1-2362;39.36;49.97;11.70;215.9;70.02;
1-2363;39.38;49.97;11.80;215.9;70.08;
1-2364;39.40;49.97;11.70;215.9;70.14;
1-2365;39.41;49.97;11.80;215.9;70.21;
1-2366;39.43;49.97;11.80;215.9;70.27;
1-2367;39.45;49.97;11.70;215.9;70.33;
1-2368;39.46;49.97;11.50;215.9;70.39;
1-2369;39.48;49.97;11.70;215.9;70.45;
1-2370;39.50;49.97;11.60;215.9;70.51;
1-2371;39.51;49.97;11.60;215.9;70.57;
1-2372;39.53;49.97;11.70;215.9;70.63;
1-2373;39.55;49.97;11.90;215.9;70.69;
1-2374;39.56;49.97;11.40;215.9;70.76;
1-2375;39.58;49.97;11.60;215.9;70.82;
1-2376;39.60;49.97;11.40;215.9;70.88;
1-2377;39.61;49.97;11.80;215.9;70.94;
1-2378;39.63;49.97;11.70;215.9;71.00;
1-2379;39.65;49.97;11.80;215.8;71.06;
1-2380;39.66;49.97;11.60;215.9;71.12;
1-2381;39.68;49.97;11.90;215.8;71.18;
1-2382;39.70;49.97;11.70;215.8;71.24;
1-2383;39.71;49.97;11.70;215.9;71.31;
1-2384;39.73;49.97;11.80;215.9;71.37;
1-2385;39.75;49.97;11.70;215.9;71.43;
1-2386;39.76;49.97;11.70;215.9;71.49;
1-2387;39.78;49.97;11.60;215.9;71.55;
1-2388;39.80;49.97;11.60;215.9;71.61;
1-2389;39.81;49.97;11.50;215.8;71.67;
1-2390;39.83;49.97;11.60;215.8;71.73;
1-2391;39.85;49.97;11.80;215.8;71.79;
1-2392;39.86;49.97;11.60;215.8;71.85;
1-2393;39.88;49.97;11.70;215.8;71.92;
1-2394;39.90;49.97;11.60;215.8;71.98;
1-2395;39.91;49.97;11.70;215.8;72.04;
1-2396;39.93;49.97;11.60;215.8;72.10;
1-2397;39.95;49.97;11.70;215.8;72.16;
1-2398;39.96;49.97;11.70;215.8;72.22;
1-2399;39.98;49.97;11.60;215.8;72.28;
1-2400;40.00;49.97;11.60;215.8;72.34;
1-2401;40.01;49.97;11.70;215.8;72.40;
1-2402;40.03;49.97;11.90;215.8;72.46;
1-2403;40.05;49.97;11.70;215.8;72.53;
1-2404;40.06;49.97;11.60;215.8;72.59;
1-2405;40.08;49.97;11.60;215.8;72.65;
1-2406;40.10;49.97;11.70;215.8;72.71;
1-2407;40.11;49.97;11.40;215.8;72.77;
1-2408;40.13;49.97;11.50;215.8;72.83;
1-2409;40.15;49.97;11.70;215.8;72.89;
1-2410;40.16;49.97;11.40;215.8;72.95;
1-2411;40.18;49.97;11.50;215.8;73.01;
1-2412;40.20;49.97;11.50;215.8;73.07;
1-2413;40.21;49.97;11.60;215.8;73.13;
1-2414;40.23;49.97;11.50;215.8;73.19;
1-2415;40.25;49.97;11.60;215.8;73.25;
1-2416;40.26;49.97;11.60;215.8;73.31;
1-2417;40.28;49.97;11.60;215.8;73.37;
1-2418;40.30;49.97;11.60;215.8;73.43;
1-2419;40.31;49.97;11.40;215.8;73.49;
1-2420;40.33;49.97;11.60;215.8;73.55;
1-2421;40.35;49.97;11.50;215.7;73.62;
1-2422;40.36;49.97;11.60;215.7;73.68;
1-2423;40.38;49.97;11.50;215.7;73.74;
1-2424;40.40;49.97;11.60;215.7;73.80;
1-2425;40.41;49.97;11.40;215.7;73.86;
1-2426;40.43;49.97;11.60;215.7;73.92;
1-2427;40.45;49.97;11.70;215.7;73.98;
1-2428;40.46;49.97;11.40;215.7;74.04;
1-2429;40.48;49.97;11.50;215.7;74.10;
1-2430;40.50;49.97;11.60;215.7;74.16;
1-2431;40.51;49.97;11.50;215.6;74.22;
1-2432;40.53;49.97;11.50;215.7;74.28;
1-2433;40.55;49.97;11.60;215.7;74.34;
1-2434;40.56;49.97;11.50;215.7;74.40;
1-2435;40.58;49.97;11.40;215.7;74.46;
1-2436;40.60;49.97;11.50;215.7;74.52;
1-2437;40.61;49.97;11.40;215.7;74.58;
1-2438;40.63;49.97;11.60;215.7;74.64;
1-2439;40.65;49.97;11.50;215.7;74.70;
1-2440;40.66;49.97;11.60;215.7;74.76;
1-2441;40.68;49.97;11.50;215.8;74.82;
1-2442;40.70;49.97;11.60;215.7;74.88;
1-2443;40.71;49.97;11.30;215.7;74.94;
1-2444;40.73;49.97;11.40;215.7;75.00;
1-2445;40.75;49.97;11.60;215.7;75.06;
1-2446;40.76;49.97;11.40;215.7;75.12;
1-2447;40.78;49.97;11.30;215.7;75.18;
1-2448;40.80;49.97;11.40;215.7;75.24;
1-2449;40.81;49.97;11.50;215.7;75.30;
1-2450;40.83;49.97;11.40;215.7;75.36;
1-2451;40.85;49.97;11.50;215.7;75.42;
1-2452;40.86;49.97;11.70;215.7;75.48;
1-2453;40.88;49.97;11.30;215.6;75.54;
1-2454;40.90;49.97;11.60;215.6;75.60;
1-2455;40.91;49.97;11.40;215.6;75.66;
1-2456;40.93;49.97;11.60;215.6;75.72;
1-2457;40.95;49.97;11.50;215.6;75.78;
1-2458;40.96;49.97;11.60;215.6;75.84;
1-2459;40.98;49.97;11.40;215.6;75.90;
1-2460;41.00;49.97;11.60;215.6;75.96;
1-2461;41.01;49.97;11.50;215.6;76.02;
1-2462;41.03;49.97;11.50;215.6;76.08;
1-2463;41.05;49.97;11.70;215.6;76.14;
1-2464;41.06;49.97;11.50;215.6;76.20;
1-2465;41.08;49.97;11.50;215.6;76.26;
1-2466;41.10;49.97;11.50;215.6;76.32;
1-2467;41.11;49.97;11.50;215.6;76.39;
1-2468;41.13;49.97;11.50;215.6;76.45;
1-2469;41.15;49.97;11.40;215.6;76.51;
1-2470;41.16;49.97;11.60;215.6;76.57;
1-2471;41.18;49.97;11.30;215.6;76.63;
1-2472;41.20;49.97;11.60;215.6;76.69;
1-2473;41.21;49.97;11.30;215.6;76.75;
1-2474;41.23;49.97;11.60;215.6;76.80;
1-2475;41.25;49.97;11.50;215.6;76.87;
1-2476;41.26;49.97;11.50;215.6;76.93;
1-2477;41.28;49.97;11.40;215.6;76.99;
1-2478;41.30;49.97;11.60;215.6;77.05;
1-2479;41.31;49.97;11.40;215.6;77.11;
1-2480;41.33;49.97;11.40;215.6;77.17;
1-2481;41.35;49.97;11.70;215.6;77.23;
1-2482;41.36;49.97;11.60;215.6;77.29;
1-2483;41.38;49.97;11.50;215.6;77.35;
1-2484;41.40;49.97;11.60;215.6;77.41;
1-2485;41.41;49.97;11.50;215.6;77.47;
1-2486;41.43;49.97;11.60;215.6;77.53;
1-2487;41.45;49.97;11.50;215.6;77.59;
1-2488;41.46;49.97;11.70;215.6;77.65;
1-2489;41.48;49.97;11.40;215.6;77.71;
1-2490;41.50;49.97;11.60;215.6;77.77;
1-2491;41.51;49.97;11.40;215.6;77.83;
1-2492;41.53;49.97;11.60;215.6;77.89;
1-2493;41.55;49.97;11.40;215.6;77.95;
1-2494;41.56;49.97;11.60;215.6;78.01;
1-2495;41.58;49.97;11.30;215.6;78.07;
1-2496;41.60;49.97;11.60;215.6;78.13;
1-2497;41.61;49.97;11.50;215.6;78.19;
1-2498;41.63;49.97;11.70;215.6;78.25;
1-2499;41.65;49.97;11.60;215.6;78.31;
1-2500;41.66;49.97;11.60;215.6;78.37;
1-2501;41.68;49.97;11.50;215.6;78.43;
1-2502;41.70;49.97;11.60;215.6;78.49;
1-2503;41.71;49.97;11.50;215.6;78.56;
1-2504;41.73;49.97;11.50;215.6;78.62;
1-2505;41.75;49.97;11.60;215.6;78.68;
1-2506;41.76;49.97;11.70;215.6;78.74;
1-2507;41.78;49.97;11.40;215.6;78.80;
1-2508;41.80;49.97;11.60;215.6;78.86;
1-2509;41.81;49.97;11.40;215.6;78.92;
1-2510;41.83;49.97;11.60;215.6;78.98;
1-2511;41.85;49.97;11.50;215.6;79.04;
1-2512;41.86;49.97;11.70;215.6;79.10;
1-2513;41.88;49.97;11.40;215.6;79.16;
1-2514;41.90;49.97;11.60;215.6;79.22;
1-2515;41.91;49.97;11.40;215.6;79.28;
1-2516;41.93;49.97;11.30;215.6;79.34;
1-2517;41.95;49.97;11.60;215.6;79.40;
1-2518;41.96;49.97;11.50;215.6;79.46;
1-2519;41.98;49.97;11.50;215.6;79.52;
1-2520;42.00;49.97;11.50;215.6;79.58;
1-2521;42.01;49.97;11.50;215.6;79.64;
1-2522;42.03;49.97;11.40;215.6;79.70;
1-2523;42.05;49.97;11.50;215.6;79.76;
1-2524;42.06;49.97;11.70;215.6;79.82;
1-2525;42.08;49.97;11.40;215.6;79.88;
1-2526;42.10;49.97;11.60;215.6;79.94;
1-2527;42.11;49.97;11.50;215.6;80.00;
1-2528;42.13;49.97;11.70;215.6;80.06;
1-2529;42.15;49.97;11.60;215.6;80.12;
1-2530;42.16;49.97;11.70;215.6;80.18;
1-2531;42.18;49.97;11.60;215.6;80.25;
1-2532;42.20;49.97;11.60;215.6;80.31;
1-2533;42.21;49.97;11.50;215.6;80.37;
1-2534;42.23;49.97;11.50;215.6;80.43;
1-2535;42.25;49.97;11.70;215.7;80.49;
1-2536;42.26;49.97;11.60;215.6;80.55;
1-2537;42.28;49.97;11.70;215.6;80.61;
1-2538;42.30;49.97;11.70;215.7;80.67;
1-2539;42.31;49.97;11.70;215.7;80.73;
1-2540;42.33;49.97;11.50;215.7;80.79;
1-2541;42.35;49.97;11.70;215.7;80.85;
1-2542;42.36;49.97;11.80;215.7;80.91;
1-2543;42.38;49.97;11.50;215.7;80.98;
1-2544;42.40;49.97;11.60;215.7;81.04;
1-2545;42.41;49.97;11.60;215.6;81.10;
1-2546;42.43;49.97;11.60;215.7;81.16;
1-2547;42.45;49.97;11.50;215.6;81.22;
1-2548;42.46;49.97;11.60;215.6;81.28;
1-2549;42.48;49.97;11.60;215.6;81.34;
1-2550;42.50;49.97;11.50;215.6;81.40;
1-2551;42.51;49.97;11.70;215.6;81.46;
1-2552;42.53;49.97;11.40;215.6;81.52;
1-2553;42.55;49.97;11.70;215.7;81.58;
1-2554;42.56;49.97;11.50;215.7;81.64;
1-2555;42.58;49.97;11.70;215.7;81.70;
1-2556;42.60;49.97;11.60;215.7;81.76;
1-2557;42.61;49.97;11.70;215.7;81.82;
1-2558;42.63;49.97;11.50;215.7;81.89;
1-2559;42.65;49.97;11.60;215.7;81.95;
1-2560;42.66;49.97;11.70;215.7;82.01;
1-2561;42.68;49.97;11.60;215.7;82.07;
1-2562;42.70;49.97;11.70;215.7;82.13;
1-2563;42.71;49.97;11.60;215.7;82.19;
1-2564;42.73;49.97;11.60;215.8;82.25;
1-2565;42.75;49.97;11.60;215.8;82.31;
1-2566;42.76;49.97;11.70;215.8;82.37;
1-2567;42.78;49.97;11.70;215.8;82.43;
1-2568;42.80;49.97;11.50;215.7;82.49;
1-2569;42.81;49.97;11.70;215.7;82.55;
1-2570;42.83;49.97;11.40;215.8;82.61;
1-2571;42.85;49.97;11.80;215.8;82.68;
1-2572;42.86;49.97;11.70;215.8;82.74;
1-2573;42.88;49.97;11.80;215.8;82.80;
1-2574;42.90;49.97;11.50;215.8;82.86;
1-2575;42.91;49.97;11.70;215.8;82.92;
1-2576;42.93;49.97;11.50;215.8;82.98;
1-2577;42.95;49.97;11.60;215.7;83.04;
1-2578;42.96;49.97;11.80;215.7;83.10;
1-2579;42.98;49.97;11.60;215.8;83.16;
1-2580;43.00;49.97;11.50;215.7;83.22;
1-2581;43.01;49.97;11.70;215.7;83.28;
1-2582;43.03;49.97;11.70;215.7;83.35;
1-2583;43.05;49.97;11.60;215.7;83.41;
1-2584;43.06;49.97;11.60;215.7;83.47;
1-2585;43.08;49.97;11.80;215.8;83.53;
1-2586;43.10;49.97;11.50;215.8;83.59;
1-2587;43.11;49.97;11.90;215.8;83.65;
1-2588;43.13;49.97;11.60;215.8;83.71;
1-2589;43.15;49.97;11.80;215.8;83.77;
1-2590;43.16;49.97;11.70;215.8;83.84;
1-2591;43.18;49.97;11.80;215.8;83.90;
1-2592;43.20;49.97;11.50;215.8;83.96;
1-2593;43.21;49.97;11.70;215.8;84.02;
1-2594;43.23;49.97;11.50;215.8;84.08;
1-2595;43.25;49.97;11.60;215.8;84.14;
1-2596;43.26;49.97;11.80;215.8;84.20;
1-2597;43.28;49.97;11.70;215.8;84.26;
1-2598;43.30;49.97;11.70;215.8;84.32;
1-2599;43.31;49.97;11.80;215.8;84.39;
1-2600;43.33;49.97;11.70;215.8;84.45;
1-2601;43.35;49.97;11.70;215.8;84.51;
1-2602;43.36;49.97;11.70;215.8;84.57;
1-2603;43.38;49.97;11.80;215.8;84.63;
1-2604;43.40;49.97;11.60;215.8;84.69;
1-2605;43.41;49.97;11.90;215.8;84.75;
1-2606;43.43;49.97;11.60;215.8;84.81;
1-2607;43.45;49.97;11.80;215.8;84.88;
1-2608;43.46;49.97;11.70;215.8;84.94;
1-2609;43.48;49.97;11.70;215.8;85.00;
1-2610;43.50;49.97;11.60;215.8;85.06;
1-2611;43.51;49.97;11.80;215.8;85.12;
1-2612;43.53;49.97;11.80;215.8;85.18;
1-2613;43.55;49.97;11.70;215.9;85.24;
1-2614;43.56;49.97;11.90;215.9;85.31;
1-2615;43.58;49.97;11.70;215.9;85.37;
1-2616;43.60;49.97;11.50;215.9;85.43;
1-2617;43.61;49.97;11.80;215.9;85.49;
1-2618;43.63;49.97;11.80;215.9;85.55;
1-2619;43.65;49.97;11.90;215.9;85.61;
1-2620;43.66;49.97;11.70;215.9;85.67;
1-2621;43.68;49.97;12.10;215.9;85.74;
1-2622;43.70;49.97;11.50;215.9;85.80;
1-2623;43.71;49.97;11.90;215.9;85.86;
1-2624;43.73;49.97;11.60;215.9;85.92;
1-2625;43.75;49.97;11.90;216.0;85.98;
1-2626;43.76;49.97;11.80;216.0;86.05;
1-2627;43.78;49.97;11.80;215.9;86.11;
1-2628;43.80;49.97;11.70;215.9;86.17;
1-2629;43.81;49.97;11.80;215.9;86.23;
1-2630;43.83;49.97;11.70;215.9;86.29;
1-2631;43.85;49.97;11.60;216.0;86.35;
1-2632;43.86;49.97;11.90;216.0;86.41;
1-2633;43.88;49.97;11.80;216.0;86.48;
1-2634;43.90;49.97;11.70;216.0;86.54;
1-2635;43.91;49.97;11.80;216.0;86.60;
1-2636;43.93;49.97;11.90;216.0;86.66;
1-2637;43.95;49.97;11.80;216.0;86.72;
1-2638;43.96;49.97;11.80;216.0;86.79;
1-2639;43.98;49.97;12.00;216.0;86.85;
1-2640;44.00;49.97;11.70;216.1;86.91;
1-2641;44.01;49.97;12.00;216.1;86.97;
1-2642;44.03;49.97;11.80;216.1;87.03;
1-2643;44.05;49.97;11.90;216.1;87.10;
1-2644;44.06;49.97;11.80;216.1;87.16;
1-2645;44.08;49.97;11.80;216.1;87.22;
1-2646;44.10;49.97;11.80;216.1;87.28;
1-2647;44.11;49.97;11.90;216.1;87.34;
1-2648;44.13;49.97;11.80;216.1;87.41;
1-2649;44.15;49.97;11.70;216.1;87.47;
1-2650;44.16;49.97;12.00;216.1;87.53;
1-2651;44.18;49.97;11.80;216.1;87.59;
1-2652;44.20;49.97;11.90;216.1;87.65;
1-2653;44.21;49.97;11.90;216.1;87.72;
1-2654;44.23;49.97;11.90;216.1;87.78;
1-2655;44.25;49.97;11.90;216.1;87.84;
1-2656;44.26;49.97;12.00;216.1;87.90;
1-2657;44.28;49.97;12.10;216.1;87.97;
1-2658;44.30;49.97;11.80;216.1;88.03;
1-2659;44.31;49.97;11.80;216.1;88.09;
1-2660;44.33;49.97;11.80;216.1;88.15;
1-2661;44.35;49.97;11.90;216.1;88.21;
1-2662;44.36;49.97;11.90;216.1;88.28;
1-2663;44.38;49.97;12.00;216.2;88.34;
1-2664;44.40;49.97;12.00;216.2;88.40;
1-2665;44.41;49.97;12.00;216.2;88.46;
1-2666;44.43;49.97;12.00;216.2;88.53;
1-2667;44.45;49.97;11.80;216.2;88.59;
1-2668;44.46;49.97;12.10;216.2;88.65;
1-2669;44.48;49.97;11.90;216.2;88.71;
1-2670;44.50;49.97;12.10;216.3;88.78;
1-2671;44.51;49.97;12.00;216.2;88.84;
1-2672;44.53;49.97;12.10;216.2;88.90;
1-2673;44.55;49.97;12.00;216.2;88.97;
1-2674;44.56;49.97;12.00;216.2;89.03;
1-2675;44.58;49.97;12.20;216.2;89.09;
1-2676;44.60;49.97;11.80;216.2;89.16;
1-2677;44.61;49.97;11.90;216.2;89.22;
1-2678;44.63;49.97;11.90;216.2;89.28;
1-2679;44.65;49.97;12.00;216.2;89.34;
1-2680;44.66;49.97;12.10;216.2;89.41;
1-2681;44.68;49.97;12.10;216.2;89.47;
1-2682;44.70;49.97;12.10;216.2;89.53;
1-2683;44.71;49.97;11.90;216.2;89.60;
1-2684;44.73;49.97;12.10;216.2;89.66;
1-2685;44.75;49.97;11.90;216.2;89.72;
1-2686;44.76;49.97;12.10;216.2;89.78;
1-2687;44.78;49.97;11.90;216.2;89.85;
1-2688;44.80;49.97;12.10;216.2;89.91;
1-2689;44.81;49.97;12.00;216.2;89.97;
1-2690;44.83;49.97;12.20;216.2;90.04;
1-2691;44.85;49.97;12.00;216.2;90.10;
1-2692;44.86;49.97;11.90;216.2;90.16;
1-2693;44.88;49.97;12.20;216.2;90.22;
1-2694;44.90;49.97;12.00;216.2;90.29;
1-2695;44.91;49.97;11.90;216.2;90.35;
1-2696;44.93;49.97;12.00;216.2;90.41;
1-2697;44.95;49.97;12.00;216.2;90.48;
1-2698;44.96;49.97;12.10;216.2;90.54;
1-2699;44.98;49.97;12.00;216.2;90.60;
1-2700;45.00;49.97;12.20;216.2;90.67;
1-2701;45.01;49.97;11.90;216.2;90.73;
1-2702;45.03;49.97;12.20;216.2;90.79;
1-2703;45.05;49.97;11.90;216.3;90.85;
1-2704;45.06;49.97;12.30;216.3;90.92;
