D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0018.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.38;49.97;7.800;215.1;34.89;
1-1104;18.39;49.97;7.500;215.0;34.93;
1-1105;18.41;49.97;7.500;215.0;34.97;
1-1106;18.43;49.97;7.900;214.9;35.01;
1-1107;18.44;49.97;7.500;214.9;35.05;
1-1108;18.46;49.97;7.700;214.8;35.09;
1-1109;18.48;49.97;7.700;214.8;35.13;
1-1110;18.49;49.97;7.400;214.8;35.17;
1-1111;18.51;49.97;7.300;214.7;35.20;
1-1112;18.53;49.97;7.200;214.7;35.24;
1-1113;18.54;49.97;7.200;214.6;35.28;
1-1114;18.56;49.97;7.400;214.6;35.32;
1-1115;18.58;49.97;7.200;214.6;35.36;
1-1116;18.59;49.97;7.000;214.5;35.39;
1-1117;18.61;49.97;7.200;214.5;35.43;
1-1118;18.63;49.97;7.000;214.4;35.47;
1-1119;18.64;49.97;7.000;214.4;35.50;
1-1120;18.66;49.97;7.100;214.3;35.54;
1-1121;18.68;49.97;7.100;214.3;35.58;
1-1122;18.69;49.97;7.000;214.2;35.62;
1-1123;18.71;49.97;7.300;214.1;35.65;
1-1124;18.73;49.97;6.900;214.1;35.69;
1-1125;18.74;49.97;7.100;214.1;35.73;
1-1126;18.76;49.97;6.700;214.1;35.76;
1-1127;18.78;49.97;7.100;214.0;35.80;
1-1128;18.79;49.97;7.100;214.0;35.84;
1-1129;18.81;49.97;6.800;214.0;35.87;
1-1130;18.83;49.97;7.300;213.9;35.91;
1-1131;18.84;49.97;7.600;213.8;35.95;
1-1132;18.86;49.97;7.200;213.8;35.99;
1-1133;18.88;49.97;6.900;213.8;36.02;
1-1134;18.89;49.97;7.400;213.8;36.06;
1-1135;18.91;49.97;7.200;213.7;36.10;
1-1136;18.93;49.97;7.000;213.7;36.14;
1-1137;18.94;49.97;7.500;213.7;36.17;
1-1138;18.96;49.97;6.800;213.7;36.21;
1-1139;18.98;49.97;6.700;213.6;36.25;
1-1140;18.99;49.97;7.000;213.6;36.28;
1-1141;19.01;49.97;7.400;213.5;36.32;
1-1142;19.03;49.97;7.200;213.5;36.36;
1-1143;19.04;49.97;7.200;213.5;36.40;
1-1144;19.06;49.97;7.400;213.4;36.43;
1-1145;19.08;49.97;7.200;213.4;36.47;
1-1146;19.09;49.97;7.300;213.4;36.51;
1-1147;19.11;49.97;7.400;213.4;36.55;
1-1148;19.13;49.97;8.600;213.3;36.59;
1-1149;19.14;49.97;7.400;213.3;36.63;
1-1150;19.16;49.97;7.400;213.3;36.67;
1-1151;19.18;49.97;7.400;213.2;36.71;
1-1152;19.19;49.97;7.600;213.2;36.75;
1-1153;19.21;49.97;7.400;213.2;36.79;
1-1154;19.23;49.97;8.300;213.2;36.83;
1-1155;19.24;49.97;7.500;213.2;36.87;
1-1156;19.26;49.97;8.300;213.2;36.91;
1-1157;19.28;49.97;7.200;213.2;36.95;
1-1158;19.29;49.97;7.500;213.2;36.99;
1-1159;19.31;49.97;7.200;213.2;37.03;
1-1160;19.33;49.97;8.300;213.2;37.07;
1-1161;19.34;49.97;8.100;213.2;37.11;
1-1162;19.36;49.97;8.500;213.2;37.16;
1-1163;19.38;49.97;7.900;213.2;37.20;
1-1164;19.39;49.97;8.100;213.2;37.24;
1-1165;19.41;49.97;8.000;213.2;37.28;
1-1166;19.43;49.97;8.600;213.2;37.33;
1-1167;19.44;49.97;7.900;213.2;37.37;
1-1168;19.46;49.97;8.000;213.1;37.41;
1-1169;19.48;49.97;8.400;213.2;37.46;
1-1170;19.49;49.97;8.300;213.2;37.50;
1-1171;19.51;49.97;8.000;213.2;37.54;
1-1172;19.53;49.97;8.000;213.2;37.58;
1-1173;19.54;49.97;8.200;213.2;37.63;
1-1174;19.56;49.97;7.700;213.2;37.67;
1-1175;19.58;49.97;8.100;213.2;37.71;
1-1176;19.59;49.97;7.600;213.2;37.75;
1-1177;19.61;49.97;8.200;213.2;37.79;
1-1178;19.63;49.97;8.000;213.2;37.83;
1-1179;19.64;49.97;7.700;213.2;37.87;
1-1180;19.66;49.97;7.900;213.2;37.92;
1-1181;19.68;49.97;8.500;213.2;37.96;
1-1182;19.69;49.97;7.900;213.2;38.00;
1-1183;19.71;49.97;7.800;213.2;38.04;
1-1184;19.73;49.97;8.200;213.2;38.08;
1-1185;19.74;49.97;8.000;213.2;38.13;
1-1186;19.76;49.97;8.100;213.2;38.17;
1-1187;19.78;49.97;8.000;213.2;38.21;
1-1188;19.79;49.97;8.600;213.2;38.25;
1-1189;19.81;49.97;8.100;213.2;38.30;
1-1190;19.83;49.97;8.200;213.1;38.34;
1-1191;19.84;49.97;8.600;213.1;38.38;
1-1192;19.86;49.97;9.200;213.1;38.43;
1-1193;19.88;49.97;9.000;213.2;38.48;
1-1194;19.89;49.97;9.000;213.2;38.53;
1-1195;19.91;49.97;10.10;213.2;38.58;
1-1196;19.93;49.97;8.900;213.2;38.63;
1-1197;19.94;49.97;8.000;213.2;38.67;
1-1198;19.96;49.97;9.100;213.2;38.71;
1-1199;19.98;49.97;10.70;213.2;38.77;
1-1200;19.99;49.97;9.200;213.2;38.82;
1-1201;20.01;49.97;9.800;213.2;38.87;
1-1202;20.03;49.97;11.30;213.2;38.92;
1-1203;20.04;49.97;9.300;213.2;38.98;
1-1204;20.06;49.97;8.500;213.3;39.02;
1-1205;20.08;49.97;9.400;213.3;39.07;
1-1206;20.09;49.97;10.40;213.3;39.12;
1-1207;20.11;49.97;9.000;213.3;39.17;
1-1208;20.13;49.97;9.000;213.3;39.22;
1-1209;20.14;49.97;10.10;213.3;39.27;
1-1210;20.16;49.97;8.700;213.3;39.32;
1-1211;20.18;49.97;8.900;213.4;39.37;
1-1212;20.19;49.97;8.800;213.4;39.41;
1-1213;20.21;49.97;9.800;213.3;39.46;
1-1214;20.23;49.97;8.800;213.3;39.51;
1-1215;20.24;49.97;8.900;213.3;39.56;
1-1216;20.26;49.97;9.600;213.3;39.60;
1-1217;20.28;49.97;8.800;213.3;39.65;
1-1218;20.29;49.97;9.200;213.3;39.70;
1-1219;20.31;49.97;9.000;213.3;39.75;

