D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0007.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.37;49.97;4.200;208.2;26.66;
1-1104;18.39;49.97;4.200;208.2;26.68;
1-1105;18.40;49.97;4.200;208.2;26.70;
1-1106;18.42;49.97;4.400;208.2;26.73;
1-1107;18.44;49.97;4.300;208.2;26.75;
1-1108;18.45;49.97;4.300;208.2;26.77;
1-1109;18.47;49.97;4.400;208.2;26.79;
1-1110;18.49;49.97;4.300;208.2;26.82;
1-1111;18.50;49.97;4.400;208.2;26.84;
1-1112;18.52;49.97;4.300;208.2;26.86;
1-1113;18.54;49.97;4.400;208.2;26.89;
1-1114;18.55;49.97;4.400;208.2;26.91;
1-1115;18.57;49.97;4.500;208.2;26.93;
1-1116;18.59;49.97;4.400;208.2;26.96;
1-1117;18.60;49.97;4.500;208.2;26.98;
1-1118;18.62;49.97;4.700;208.2;27.00;
1-1119;18.64;49.97;4.800;208.2;27.03;
1-1120;18.65;49.97;4.700;208.3;27.05;
1-1121;18.67;49.97;4.700;208.3;27.08;
1-1122;18.69;49.97;4.800;208.3;27.10;
1-1123;18.70;49.97;4.700;208.3;27.13;
1-1124;18.72;49.97;4.800;208.3;27.15;
1-1125;18.74;49.97;4.800;208.3;27.18;
1-1126;18.75;49.97;4.900;208.3;27.20;
1-1127;18.77;49.97;4.900;208.3;27.23;
1-1128;18.79;49.97;4.900;208.3;27.25;
1-1129;18.80;49.97;4.900;208.3;27.28;
1-1130;18.82;49.97;5.000;208.3;27.30;
1-1131;18.84;49.97;5.100;208.3;27.33;
1-1132;18.86;49.97;5.100;208.3;27.36;
1-1133;18.87;49.97;5.200;208.3;27.39;
1-1134;18.89;49.97;5.200;208.4;27.41;
1-1135;18.91;49.97;5.300;208.4;27.44;
1-1136;18.92;49.97;5.400;208.4;27.47;
1-1137;18.94;49.97;5.500;208.4;27.50;
1-1138;18.96;49.97;5.600;208.4;27.53;
1-1139;18.97;49.97;5.600;208.4;27.55;
1-1140;18.99;49.97;5.700;208.4;27.58;
1-1141;19.01;49.97;5.800;208.5;27.61;
1-1142;19.02;49.97;6.000;208.5;27.65;
1-1143;19.04;49.97;6.000;208.5;27.68;
1-1144;19.06;49.97;6.000;208.5;27.71;
1-1145;19.07;49.97;6.200;208.5;27.74;
1-1146;19.09;49.97;6.200;208.5;27.77;
1-1147;19.11;49.97;6.300;208.5;27.81;
1-1148;19.12;49.97;6.500;208.5;27.84;
1-1149;19.14;49.97;6.700;208.6;27.87;
1-1150;19.16;49.97;6.800;208.6;27.91;
1-1151;19.17;49.97;6.900;208.6;27.94;
1-1152;19.19;49.97;7.100;208.6;27.98;
1-1153;19.21;49.97;7.200;208.6;28.02;
1-1154;19.22;49.97;7.300;208.6;28.06;
1-1155;19.24;49.97;7.400;208.6;28.09;
1-1156;19.26;49.97;7.700;208.7;28.13;
1-1157;19.27;49.97;7.700;208.7;28.17;
1-1158;19.29;49.97;8.000;208.8;28.22;
1-1159;19.31;49.97;8.000;208.8;28.26;
1-1160;19.32;49.97;8.300;208.8;28.30;
1-1161;19.34;49.97;8.600;208.9;28.34;
1-1162;19.36;49.97;8.600;208.9;28.39;
1-1163;19.37;49.97;8.900;209.0;28.44;
1-1164;19.39;49.97;9.000;209.0;28.48;
1-1165;19.41;49.97;9.300;209.0;28.53;
1-1166;19.42;49.97;9.500;209.1;28.58;
1-1167;19.44;49.97;9.800;209.2;28.63;
1-1168;19.46;49.97;10.00;209.2;28.68;
1-1169;19.47;49.97;10.20;209.2;28.73;
1-1170;19.49;49.97;10.70;209.3;28.79;
1-1171;19.51;49.97;10.70;209.4;28.85;
1-1172;19.52;49.97;11.30;209.4;28.90;
1-1173;19.54;49.97;11.40;209.5;28.96;
1-1174;19.56;49.97;11.70;209.6;29.02;
1-1175;19.57;49.97;11.90;209.6;29.08;
1-1176;19.59;49.97;12.60;209.8;29.15;
1-1177;19.61;49.97;12.50;209.9;29.21;
1-1178;19.62;49.97;13.10;210.0;29.28;
1-1179;19.64;49.97;13.20;210.1;29.35;
1-1180;19.66;49.97;13.90;210.3;29.42;
1-1181;19.67;49.97;13.60;210.4;29.49;
1-1182;19.69;49.97;14.20;210.6;29.57;
1-1183;19.71;49.97;14.40;210.8;29.64;
1-1184;19.72;49.97;14.90;210.8;29.72;
1-1185;19.74;49.97;15.10;211.1;29.80;
1-1186;19.76;49.97;15.50;211.3;29.88;
1-1187;19.77;49.97;15.30;211.4;29.96;
1-1188;19.79;49.97;15.50;211.5;30.04;
1-1189;19.81;49.97;15.40;211.7;30.12;
1-1190;19.82;49.97;15.80;211.8;30.20;
1-1191;19.84;49.97;16.10;211.9;30.28;
1-1192;19.86;49.97;16.30;212.0;30.37;
1-1193;19.87;49.97;16.50;212.1;30.45;
1-1194;19.89;49.97;17.00;212.2;30.54;
1-1195;19.91;49.97;17.00;212.3;30.63;
1-1196;19.92;49.97;16.90;212.4;30.72;
1-1197;19.94;49.97;17.50;212.5;30.81;
1-1198;19.96;49.97;17.00;212.6;30.90;
1-1199;19.97;49.97;16.40;212.8;30.99;
1-1200;19.99;49.97;17.20;212.8;31.07;
1-1201;20.01;49.97;17.20;213.0;31.16;
1-1202;20.02;49.97;17.30;213.0;31.25;
1-1203;20.04;49.97;17.40;213.1;31.35;
1-1204;20.06;49.97;17.20;213.2;31.44;
1-1205;20.07;49.97;16.80;213.3;31.52;
1-1206;20.09;49.97;17.20;213.4;31.61;
1-1207;20.11;49.97;16.80;213.5;31.70;
1-1208;20.12;49.97;17.20;213.6;31.79;
1-1209;20.14;49.97;17.70;213.6;31.88;
1-1210;20.16;49.97;17.30;213.7;31.97;
1-1211;20.17;49.97;16.30;213.8;32.06;
1-1212;20.19;49.97;16.50;213.9;32.15;
1-1213;20.21;49.97;16.50;214.0;32.23;
1-1214;20.22;49.97;16.40;214.0;32.32;
1-1215;20.24;49.97;16.40;214.1;32.41;
1-1216;20.26;49.97;16.60;214.1;32.49;
1-1217;20.27;49.97;15.60;214.2;32.58;
1-1218;20.29;49.97;15.70;214.2;32.66;
1-1219;20.31;49.97;15.00;214.3;32.74;
1-1220;20.32;49.97;15.50;214.3;32.82;
1-1221;20.34;49.97;14.90;214.3;32.90;
1-1222;20.36;49.97;14.60;214.4;32.98;
1-1223;20.37;49.97;14.80;214.4;33.05;
1-1224;20.39;49.97;13.80;214.4;33.13;
1-1225;20.41;49.97;14.10;214.5;33.20;
1-1226;20.42;49.97;14.00;214.5;33.27;
1-1227;20.44;49.97;13.60;214.5;33.35;
1-1228;20.46;49.97;13.00;214.6;33.42;
1-1229;20.47;49.97;12.80;214.6;33.48;
1-1230;20.49;49.97;12.20;214.6;33.55;
1-1231;20.51;49.97;12.30;214.7;33.61;
1-1232;20.52;49.97;11.70;214.7;33.68;
1-1233;20.54;49.97;11.60;214.7;33.74;
1-1234;20.56;49.97;11.60;214.6;33.80;
1-1235;20.57;49.97;10.70;214.6;33.86;
1-1236;20.59;49.97;10.70;214.6;33.91;
1-1237;20.61;49.97;10.40;214.6;33.97;
1-1238;20.62;49.97;10.10;214.6;34.02;
1-1239;20.64;49.97;10.50;214.6;34.07;
1-1240;20.66;49.97;10.00;214.5;34.13;
1-1241;20.67;49.97;9.900;214.5;34.18;
1-1242;20.69;49.97;9.600;214.4;34.23;
1-1243;20.71;49.97;9.400;214.4;34.28;
1-1244;20.72;49.97;9.300;214.4;34.33;
1-1245;20.74;49.97;9.400;214.4;34.38;
1-1246;20.76;49.97;8.700;214.3;34.43;
1-1247;20.77;49.97;8.400;214.3;34.47;
1-1248;20.79;49.97;8.200;214.3;34.51;
1-1249;20.81;49.97;8.400;214.2;34.56;
1-1250;20.82;49.97;8.800;214.1;34.60;
1-1251;20.84;49.97;8.200;214.1;34.65;
1-1252;20.86;49.97;8.300;214.1;34.69;
1-1253;20.87;49.97;8.100;214.0;34.73;
1-1254;20.89;49.97;7.900;214.0;34.78;
1-1255;20.91;49.97;8.100;214.0;34.82;
1-1256;20.92;49.97;7.900;213.9;34.86;
1-1257;20.94;49.97;8.200;213.9;34.90;
1-1258;20.96;49.97;8.000;213.9;34.94;
1-1259;20.97;49.97;7.800;213.8;34.99;
1-1260;20.99;49.97;7.600;213.8;35.03;
1-1261;21.01;49.97;7.600;213.8;35.07;
1-1262;21.02;49.97;8.200;213.8;35.11;
1-1263;21.04;49.97;7.600;213.7;35.15;
1-1264;21.06;49.97;7.600;213.7;35.19;
1-1265;21.07;49.97;7.500;213.7;35.23;
1-1266;21.09;49.97;7.500;213.7;35.27;
1-1267;21.11;49.97;7.500;213.6;35.31;
1-1268;21.12;49.97;7.800;213.6;35.35;
1-1269;21.14;49.97;7.800;213.6;35.39;
1-1270;21.16;49.97;7.800;213.6;35.43;
1-1271;21.17;49.97;7.600;213.5;35.47;
1-1272;21.19;49.97;7.500;213.5;35.51;
1-1273;21.21;49.97;7.600;213.5;35.55;
1-1274;21.22;49.97;7.600;213.5;35.59;
1-1275;21.24;49.97;8.100;213.4;35.63;
1-1276;21.26;49.97;7.700;213.4;35.67;
1-1277;21.27;49.97;7.500;213.4;35.71;
1-1278;21.29;49.97;7.600;213.4;35.75;
1-1279;21.31;49.97;7.800;213.4;35.79;
1-1280;21.32;49.97;7.700;213.4;35.83;
1-1281;21.34;49.97;7.900;213.4;35.87;
1-1282;21.36;49.97;7.500;213.4;35.91;
1-1283;21.37;49.97;7.500;213.3;35.95;
1-1284;21.39;49.97;7.300;213.3;35.99;
1-1285;21.41;49.97;7.600;213.3;36.03;
1-1286;21.42;49.97;7.400;213.3;36.07;
1-1287;21.44;49.97;8.300;213.2;36.11;
1-1288;21.46;49.97;8.100;213.2;36.15;
1-1289;21.47;49.97;7.900;213.2;36.19;
1-1290;21.49;49.97;7.200;213.2;36.23;
1-1291;21.51;49.97;7.500;213.1;36.27;
1-1292;21.52;49.97;8.500;213.1;36.31;
1-1293;21.54;49.97;7.600;213.1;36.35;
1-1294;21.56;49.97;7.900;213.0;36.40;
1-1295;21.57;49.97;7.600;213.0;36.44;
1-1296;21.59;49.97;7.700;213.0;36.48;
1-1297;21.61;49.97;7.800;213.0;36.52;
1-1298;21.62;49.97;7.600;213.0;36.56;
1-1299;21.64;49.97;8.000;213.0;36.60;
1-1300;21.66;49.97;7.600;213.0;36.64;
1-1301;21.67;49.97;7.600;213.0;36.68;
1-1302;21.69;49.97;7.600;213.0;36.72;
1-1303;21.71;49.97;7.200;213.0;36.76;
1-1304;21.72;49.97;8.000;213.0;36.80;
1-1305;21.74;49.97;7.400;213.0;36.84;
1-1306;21.76;49.97;7.100;212.9;36.87;
1-1307;21.77;49.97;7.800;212.9;36.91;
1-1308;21.79;49.97;7.300;212.9;36.95;
1-1309;21.81;49.97;7.200;212.8;36.99;
1-1310;21.82;49.97;7.900;212.8;37.03;
1-1311;21.84;49.97;7.900;212.8;37.07;
1-1312;21.86;49.97;7.400;212.8;37.11;
1-1313;21.87;49.97;7.500;212.8;37.15;
1-1314;21.89;49.97;8.000;212.8;37.19;
1-1315;21.91;49.97;8.100;212.8;37.23;
1-1316;21.92;49.97;7.300;212.8;37.27;
1-1317;21.94;49.97;7.900;212.9;37.31;
1-1318;21.96;49.97;7.800;212.9;37.35;
1-1319;21.97;49.97;8.000;212.9;37.40;
1-1320;21.99;49.97;8.000;212.8;37.44;
1-1321;22.01;49.97;8.200;212.8;37.48;
1-1322;22.02;49.97;7.800;212.8;37.52;
1-1323;22.04;49.97;7.900;212.8;37.56;
1-1324;22.06;49.97;8.000;212.8;37.60;
1-1325;22.07;49.97;8.700;212.8;37.65;
1-1326;22.09;49.97;7.500;212.8;37.69;
1-1327;22.11;49.97;7.900;212.8;37.73;
1-1328;22.12;49.97;8.300;212.8;37.77;
1-1329;22.14;49.97;7.700;212.8;37.82;
1-1330;22.16;49.97;7.600;212.8;37.86;
1-1331;22.17;49.97;7.800;212.8;37.90;
1-1332;22.19;49.97;8.000;212.8;37.94;
1-1333;22.21;49.97;7.500;212.8;37.98;
1-1334;22.22;49.97;7.400;212.8;38.02;
1-1335;22.24;49.97;7.700;212.7;38.06;
1-1336;22.26;49.97;7.700;212.7;38.10;
1-1337;22.27;49.97;7.200;212.6;38.14;
1-1338;22.29;49.97;7.100;212.6;38.17;
1-1339;22.31;49.97;7.500;212.6;38.21;
1-1340;22.32;49.97;7.200;212.6;38.25;
1-1341;22.34;49.97;7.100;212.6;38.29;
1-1342;22.36;49.97;7.400;212.6;38.33;
1-1343;22.37;49.97;7.400;212.5;38.36;
1-1344;22.39;49.97;7.100;212.5;38.40;
1-1345;22.41;49.97;7.300;212.5;38.44;
1-1346;22.42;49.97;7.200;212.5;38.48;
1-1347;22.44;49.97;7.500;212.5;38.52;
1-1348;22.46;49.97;7.300;212.5;38.55;
1-1349;22.47;49.97;8.200;212.5;38.60;
1-1350;22.49;49.97;7.500;212.4;38.64;
1-1351;22.51;49.97;7.700;212.4;38.68;
1-1352;22.52;49.97;7.600;212.4;38.72;
1-1353;22.54;49.97;7.900;212.4;38.76;
1-1354;22.56;49.97;7.700;212.4;38.80;
1-1355;22.57;49.97;7.800;212.4;38.84;
1-1356;22.59;49.97;8.400;212.4;38.88;
1-1357;22.61;49.97;7.700;212.4;38.92;
1-1358;22.62;49.97;7.700;212.4;38.96;
1-1359;22.64;49.97;7.900;212.4;39.00;
1-1360;22.66;49.97;8.400;212.4;39.05;
1-1361;22.67;49.97;8.200;212.4;39.09;
1-1362;22.69;49.97;8.200;212.4;39.13;
1-1363;22.71;49.97;8.500;212.4;39.18;
1-1364;22.72;49.97;8.300;212.5;39.22;
1-1365;22.74;49.97;8.300;212.5;39.26;
1-1366;22.76;49.97;8.300;212.5;39.31;
1-1367;22.77;49.97;8.700;212.5;39.35;
1-1368;22.79;49.97;8.000;212.5;39.40;
1-1369;22.81;49.97;8.300;212.5;39.44;
1-1370;22.82;49.97;8.300;212.5;39.48;
1-1371;22.84;49.97;8.300;212.5;39.52;
1-1372;22.86;49.97;8.900;212.5;39.57;
1-1373;22.87;49.97;8.300;212.5;39.61;
1-1374;22.89;49.97;9.100;212.5;39.66;
1-1375;22.91;49.97;8.500;212.5;39.71;
1-1376;22.92;49.97;8.800;212.5;39.75;
1-1377;22.94;49.97;8.700;212.5;39.80;
1-1378;22.96;49.97;9.700;212.5;39.85;
1-1379;22.97;49.97;8.000;212.6;39.89;
1-1380;22.99;49.97;7.900;212.6;39.93;
1-1381;23.01;49.97;8.500;212.6;39.98;
1-1382;23.02;49.97;9.100;212.6;40.02;
1-1383;23.04;49.97;9.100;212.6;40.07;
1-1384;23.06;49.97;8.300;212.6;40.12;
1-1385;23.07;49.97;9.400;212.6;40.16;
1-1386;23.09;49.97;8.800;212.6;40.21;
1-1387;23.11;49.97;8.100;212.6;40.25;
1-1388;23.12;49.97;8.000;212.6;40.30;
1-1389;23.14;49.97;8.100;212.6;40.34;
1-1390;23.16;49.97;8.800;212.6;40.38;
1-1391;23.17;49.97;8.100;212.6;40.43;
1-1392;23.19;49.97;7.600;212.6;40.47;
1-1393;23.21;49.97;7.900;212.5;40.51;
1-1394;23.22;49.97;7.800;212.5;40.55;
1-1395;23.24;49.97;7.900;212.5;40.59;
1-1396;23.26;49.97;7.900;212.5;40.63;
1-1397;23.27;49.97;8.200;212.5;40.67;
1-1398;23.29;49.97;8.100;212.5;40.72;
1-1399;23.31;49.97;7.800;212.5;40.76;
1-1400;23.32;49.97;7.900;212.5;40.80;
1-1401;23.34;49.97;7.700;212.5;40.84;
1-1402;23.36;49.97;7.900;212.5;40.88;
1-1403;23.37;49.97;8.400;212.4;40.92;
1-1404;23.39;49.97;7.500;212.4;40.97;
1-1405;23.41;49.97;7.600;212.4;41.00;
1-1406;23.42;49.97;7.800;212.4;41.04;
1-1407;23.44;49.97;7.600;212.4;41.09;
1-1408;23.46;49.97;7.800;212.4;41.13;
1-1409;23.47;49.97;7.700;212.4;41.17;
1-1410;23.49;49.97;7.600;212.4;41.21;
1-1411;23.51;49.97;7.600;212.4;41.25;
1-1412;23.52;49.97;7.800;212.4;41.29;
1-1413;23.54;49.97;7.500;212.4;41.33;
1-1414;23.56;49.97;7.600;212.4;41.37;
1-1415;23.57;49.97;7.600;212.4;41.41;
1-1416;23.59;49.97;7.500;212.4;41.44;
1-1417;23.61;49.97;7.400;212.4;41.48;
1-1418;23.62;49.97;7.500;212.3;41.52;
1-1419;23.64;49.97;7.500;212.3;41.56;
1-1420;23.66;49.97;7.500;212.3;41.60;
1-1421;23.67;49.97;7.500;212.3;41.64;
1-1422;23.69;49.97;7.600;212.3;41.68;
1-1423;23.71;49.97;7.300;212.3;41.72;
1-1424;23.72;49.97;7.600;212.3;41.76;
1-1425;23.74;49.97;7.400;212.3;41.80;
1-1426;23.76;49.97;7.600;212.3;41.84;
1-1427;23.77;49.97;7.500;212.3;41.88;
1-1428;23.79;49.97;7.600;212.3;41.92;
1-1429;23.81;49.97;7.400;212.3;41.95;
1-1430;23.82;49.97;7.500;212.3;41.99;
1-1431;23.84;49.97;7.400;212.3;42.03;
1-1432;23.86;49.97;7.400;212.3;42.07;
1-1433;23.87;49.97;7.600;212.3;42.11;
1-1434;23.89;49.97;7.500;212.3;42.15;
1-1435;23.91;49.97;7.600;212.3;42.19;
1-1436;23.92;49.97;7.600;212.3;42.23;
1-1437;23.94;49.97;7.800;212.3;42.27;
1-1438;23.96;49.97;7.600;212.3;42.31;
1-1439;23.97;49.97;7.700;212.3;42.35;
1-1440;23.99;49.97;7.700;212.3;42.39;
1-1441;24.01;49.97;7.600;212.3;42.43;
1-1442;24.02;49.97;7.800;212.4;42.47;
1-1443;24.04;49.97;7.700;212.4;42.51;
1-1444;24.06;49.97;7.700;212.4;42.55;
1-1445;24.07;49.97;7.500;212.4;42.59;
1-1446;24.09;49.97;7.600;212.4;42.63;
1-1447;24.11;49.97;7.600;212.4;42.67;
1-1448;24.12;49.97;7.600;212.4;42.71;
1-1449;24.14;49.97;7.700;212.4;42.75;
1-1450;24.16;49.97;7.600;212.4;42.79;
1-1451;24.17;49.97;7.800;212.4;42.83;
1-1452;24.19;49.97;7.600;212.4;42.87;
1-1453;24.21;49.97;7.700;212.4;42.91;
1-1454;24.22;49.97;7.800;212.5;42.95;
1-1455;24.24;49.97;7.700;212.5;42.99;
1-1456;24.26;49.97;7.600;212.5;43.03;
1-1457;24.27;49.97;7.800;212.5;43.07;
1-1458;24.29;49.97;7.800;212.5;43.11;
1-1459;24.31;49.97;7.600;212.5;43.15;
1-1460;24.32;49.97;7.800;212.5;43.19;
1-1461;24.34;49.97;7.700;212.5;43.23;
1-1462;24.36;49.97;7.800;212.5;43.28;
1-1463;24.37;49.97;7.700;212.5;43.32;
1-1464;24.39;49.97;7.800;212.6;43.36;
1-1465;24.41;49.97;7.700;212.6;43.40;
1-1466;24.42;49.97;7.700;212.6;43.44;
1-1467;24.44;49.97;7.800;212.6;43.48;
1-1468;24.46;49.97;7.700;212.6;43.52;
1-1469;24.47;49.97;8.000;212.6;43.56;
1-1470;24.49;49.97;7.800;212.6;43.60;
1-1471;24.51;49.97;7.900;212.6;43.64;
1-1472;24.52;49.97;7.900;212.6;43.68;
1-1473;24.54;49.97;7.900;212.6;43.72;
1-1474;24.56;49.97;7.900;212.6;43.77;
1-1475;24.57;49.97;7.900;212.6;43.81;
1-1476;24.59;49.97;8.100;212.6;43.85;
1-1477;24.61;49.97;7.700;212.6;43.89;
1-1478;24.62;49.97;8.000;212.7;43.93;
1-1479;24.64;49.97;7.900;212.7;43.97;
1-1480;24.66;49.97;8.100;212.6;44.02;
1-1481;24.67;49.97;8.000;212.7;44.06;
1-1482;24.69;49.97;8.000;212.7;44.10;
1-1483;24.71;49.97;8.000;212.7;44.14;
1-1484;24.72;49.97;7.900;212.7;44.18;
1-1485;24.74;49.97;8.100;212.7;44.22;
1-1486;24.76;49.97;7.900;212.7;44.27;
1-1487;24.77;49.97;8.200;212.7;44.31;
1-1488;24.79;49.97;7.900;212.8;44.35;
1-1489;24.81;49.97;8.000;212.8;44.39;
1-1490;24.82;49.97;8.000;212.8;44.43;
1-1491;24.84;49.97;8.000;212.8;44.48;
1-1492;24.86;49.97;8.000;212.8;44.52;
1-1493;24.87;49.97;8.000;212.8;44.56;
1-1494;24.89;49.97;8.100;212.8;44.60;
1-1495;24.91;49.97;8.000;212.8;44.64;
1-1496;24.92;49.97;8.100;212.8;44.69;
1-1497;24.94;49.97;8.000;212.8;44.73;
1-1498;24.96;49.97;8.100;212.8;44.77;
1-1499;24.97;49.97;8.100;212.8;44.81;
1-1500;24.99;49.97;8.100;212.8;44.85;
1-1501;25.01;49.97;8.300;212.8;44.90;
1-1502;25.02;49.97;8.100;212.8;44.94;
1-1503;25.04;49.97;8.100;212.8;44.98;
1-1504;25.06;49.97;8.000;212.9;45.03;
1-1505;25.07;49.97;8.300;212.8;45.07;
1-1506;25.09;49.97;8.200;212.8;45.11;
1-1507;25.11;49.97;8.200;212.8;45.15;
1-1508;25.12;49.97;8.100;212.8;45.20;
1-1509;25.14;49.97;8.300;212.9;45.24;
1-1510;25.16;49.97;8.200;212.9;45.28;
1-1511;25.17;49.97;8.200;212.9;45.33;
1-1512;25.19;49.97;8.400;212.9;45.37;
1-1513;25.21;49.97;8.100;212.9;45.41;
1-1514;25.22;49.97;8.300;212.9;45.46;
1-1515;25.24;49.97;8.200;212.9;45.50;
1-1516;25.26;49.97;8.200;212.9;45.54;
1-1517;25.27;49.97;8.300;212.9;45.58;
1-1518;25.29;49.97;8.300;213.0;45.63;
1-1519;25.31;49.97;8.300;213.0;45.67;
1-1520;25.32;49.97;8.200;213.0;45.71;
1-1521;25.34;49.97;8.300;213.0;45.76;
1-1522;25.36;49.97;8.200;213.0;45.80;
1-1523;25.37;49.97;8.400;213.0;45.84;
1-1524;25.39;49.97;8.300;213.0;45.89;
1-1525;25.41;49.97;8.400;213.0;45.93;
1-1526;25.42;49.97;8.200;213.0;45.98;
1-1527;25.44;49.97;8.200;213.0;46.02;
1-1528;25.46;49.97;8.300;213.0;46.06;
1-1529;25.47;49.97;8.300;213.0;46.10;
1-1530;25.49;49.97;8.500;213.0;46.15;
1-1531;25.51;49.97;8.100;213.0;46.19;
1-1532;25.52;49.97;8.400;213.1;46.24;
1-1533;25.54;49.97;8.300;213.0;46.28;
1-1534;25.56;49.97;8.300;213.1;46.32;
1-1535;25.57;49.97;8.300;213.1;46.37;
1-1536;25.59;49.97;8.500;213.1;46.41;
1-1537;25.61;49.97;8.500;213.1;46.45;
1-1538;25.62;49.97;8.300;213.1;46.50;
1-1539;25.64;49.97;8.500;213.1;46.54;
1-1540;25.66;49.97;8.400;213.1;46.59;
1-1541;25.67;49.97;8.500;213.2;46.63;
1-1542;25.69;49.97;8.400;213.2;46.67;
1-1543;25.71;49.97;8.400;213.2;46.72;
1-1544;25.72;49.97;8.300;213.2;46.76;
1-1545;25.74;49.97;8.400;213.2;46.81;
1-1546;25.76;49.97;8.400;213.2;46.85;
1-1547;25.77;49.97;8.400;213.2;46.89;
1-1548;25.79;49.97;8.700;213.2;46.94;
1-1549;25.81;49.97;8.400;213.2;46.98;
1-1550;25.82;49.97;8.400;213.2;47.03;
1-1551;25.84;49.97;8.500;213.2;47.07;
1-1552;25.86;49.97;8.500;213.2;47.12;
1-1553;25.87;49.97;8.500;213.2;47.16;
1-1554;25.89;49.97;8.600;213.2;47.21;
1-1555;25.91;49.97;8.500;213.2;47.25;
1-1556;25.92;49.97;8.300;213.2;47.29;
1-1557;25.94;49.97;8.600;213.2;47.34;
1-1558;25.96;49.97;8.400;213.2;47.38;
1-1559;25.97;49.97;8.500;213.2;47.43;
1-1560;25.99;49.97;8.500;213.3;47.47;
1-1561;26.01;49.97;8.600;213.3;47.52;
1-1562;26.02;49.97;8.500;213.3;47.56;
1-1563;26.04;49.97;8.600;213.3;47.61;
1-1564;26.06;49.97;8.600;213.3;47.65;
1-1565;26.07;49.97;8.600;213.3;47.70;
1-1566;26.09;49.97;8.700;213.3;47.74;
1-1567;26.11;49.97;8.500;213.3;47.79;
1-1568;26.12;49.97;8.600;213.4;47.83;
1-1569;26.14;49.97;8.600;213.4;47.88;
1-1570;26.16;49.97;8.600;213.4;47.92;
1-1571;26.17;49.97;8.600;213.4;47.97;
1-1572;26.19;49.97;8.600;213.4;48.01;
1-1573;26.21;49.97;8.700;213.4;48.06;
1-1574;26.22;49.97;8.500;213.4;48.10;
1-1575;26.24;49.97;8.700;213.4;48.15;
1-1576;26.26;49.97;8.500;213.4;48.19;
1-1577;26.27;49.97;8.700;213.4;48.24;
1-1578;26.29;49.97;8.600;213.4;48.28;
1-1579;26.31;49.97;8.900;213.4;48.33;
1-1580;26.32;49.97;8.600;213.4;48.37;
1-1581;26.34;49.97;8.600;213.4;48.42;
1-1582;26.36;49.97;8.800;213.4;48.46;
1-1583;26.37;49.97;8.700;213.4;48.51;
1-1584;26.39;49.97;8.800;213.4;48.56;
1-1585;26.41;49.97;8.700;213.4;48.60;
1-1586;26.42;49.97;8.700;213.4;48.65;
1-1587;26.44;49.97;8.600;213.4;48.69;
1-1588;26.46;49.97;8.700;213.4;48.74;
1-1589;26.47;49.97;8.700;213.4;48.78;
1-1590;26.49;49.97;8.800;213.4;48.83;
1-1591;26.51;49.97;8.800;213.4;48.87;
1-1592;26.52;49.97;8.500;213.5;48.92;
1-1593;26.54;49.97;8.900;213.5;48.97;
1-1594;26.56;49.97;8.700;213.5;49.01;
1-1595;26.57;49.97;8.800;213.5;49.06;
1-1596;26.59;49.97;8.800;213.5;49.10;
1-1597;26.61;49.97;8.800;213.5;49.15;
1-1598;26.62;49.97;8.800;213.5;49.20;
1-1599;26.64;49.97;8.600;213.5;49.24;
1-1600;26.66;49.97;8.800;213.5;49.29;
1-1601;26.67;49.97;8.800;213.5;49.33;
1-1602;26.69;49.97;8.900;213.5;49.38;
1-1603;26.71;49.97;8.800;213.5;49.43;
1-1604;26.72;49.97;8.800;213.6;49.47;
1-1605;26.74;49.97;8.800;213.6;49.52;
1-1606;26.76;49.97;8.800;213.6;49.56;
1-1607;26.77;49.97;8.900;213.6;49.61;
1-1608;26.79;49.97;8.800;213.6;49.66;
1-1609;26.81;49.97;9.000;213.6;49.70;
1-1610;26.82;49.97;8.700;213.6;49.75;
1-1611;26.84;49.97;8.900;213.6;49.79;
1-1612;26.86;49.97;8.800;213.6;49.84;
1-1613;26.87;49.97;8.900;213.6;49.89;
1-1614;26.89;49.97;9.000;213.6;49.93;
1-1615;26.91;49.97;9.000;213.6;49.98;
1-1616;26.92;49.97;8.900;213.6;50.03;
1-1617;26.94;49.97;8.800;213.6;50.07;
1-1618;26.96;49.97;8.900;213.6;50.12;
1-1619;26.97;49.97;8.900;213.6;50.17;
1-1620;26.99;49.97;9.100;213.6;50.21;
1-1621;27.01;49.97;8.800;213.6;50.26;
1-1622;27.02;49.97;8.900;213.6;50.31;
1-1623;27.04;49.97;8.900;213.6;50.35;
1-1624;27.06;49.97;9.000;213.6;50.40;
1-1625;27.07;49.97;8.900;213.6;50.45;
1-1626;27.09;49.97;9.000;213.6;50.49;
1-1627;27.11;49.97;9.100;213.7;50.54;
1-1628;27.12;49.97;8.800;213.7;50.59;
1-1629;27.14;49.97;9.100;213.7;50.64;
1-1630;27.16;49.97;9.000;213.6;50.68;
1-1631;27.17;49.97;9.000;213.7;50.73;
1-1632;27.19;49.97;8.900;213.7;50.78;
1-1633;27.21;49.97;9.100;213.7;50.82;
1-1634;27.22;49.97;9.100;213.7;50.87;
1-1635;27.24;49.97;8.900;213.7;50.92;
1-1636;27.26;49.97;9.000;213.7;50.97;
