D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0019.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.38;49.97;14.90;217.9;54.19;
1-1104;18.40;49.97;14.90;217.9;54.27;
1-1105;18.41;49.97;15.50;217.9;54.35;
1-1106;18.43;49.97;14.80;217.9;54.42;
1-1107;18.45;49.97;14.60;217.9;54.50;
1-1108;18.46;49.97;14.90;217.9;54.58;
1-1109;18.48;49.97;14.80;217.9;54.66;
1-1110;18.50;49.97;14.60;217.9;54.73;
1-1111;18.51;49.97;14.90;217.9;54.81;
1-1112;18.53;49.97;14.90;217.9;54.89;
1-1113;18.55;49.97;14.50;217.9;54.97;
1-1114;18.56;49.97;14.70;217.9;55.04;
1-1115;18.58;49.97;14.70;217.9;55.12;
1-1116;18.60;49.97;14.80;217.9;55.20;
1-1117;18.61;49.97;15.00;217.9;55.27;
1-1118;18.63;49.97;15.00;217.9;55.35;
1-1119;18.65;49.97;15.00;217.9;55.43;
1-1120;18.66;49.97;14.70;217.9;55.51;
1-1121;18.68;49.97;15.00;217.9;55.59;
1-1122;18.70;49.97;14.40;217.8;55.66;
1-1123;18.71;49.97;15.10;217.8;55.74;
1-1124;18.73;49.97;14.60;217.9;55.82;
1-1125;18.75;49.97;14.50;217.9;55.89;
1-1126;18.76;49.97;14.60;217.9;55.97;
1-1127;18.78;49.97;14.50;217.9;56.05;
1-1128;18.80;49.97;14.00;217.9;56.12;
1-1129;18.81;49.97;14.70;217.9;56.20;
1-1130;18.83;49.97;14.70;217.9;56.27;
1-1131;18.85;49.97;14.80;217.9;56.35;
1-1132;18.86;49.97;14.10;217.9;56.43;
1-1133;18.88;49.97;14.60;217.8;56.50;
1-1134;18.90;49.97;14.70;217.9;56.58;
1-1135;18.91;49.97;14.20;217.9;56.65;
1-1136;18.93;49.97;14.40;217.9;56.73;
1-1137;18.95;49.97;14.40;217.9;56.80;
1-1138;18.96;49.97;14.20;217.8;56.88;
1-1139;18.98;49.97;14.30;217.9;56.95;
1-1140;19.00;49.97;13.90;217.8;57.03;
1-1141;19.01;49.97;14.40;217.8;57.10;
1-1142;19.03;49.97;14.80;217.8;57.18;
1-1143;19.05;49.97;14.50;217.8;57.25;
1-1144;19.06;49.97;14.20;217.8;57.33;
1-1145;19.08;49.97;14.80;217.8;57.40;
1-1146;19.10;49.97;14.40;217.8;57.48;
1-1147;19.11;49.97;14.60;217.8;57.56;
1-1148;19.13;49.97;14.20;217.8;57.63;
1-1149;19.15;49.97;13.80;217.8;57.71;
1-1150;19.16;49.97;13.50;217.8;57.78;
1-1151;19.18;49.97;14.20;217.8;57.85;
1-1152;19.20;49.97;14.10;217.8;57.92;
1-1153;19.21;49.97;14.20;217.8;58.00;
1-1154;19.23;49.97;14.50;217.8;58.07;
1-1155;19.25;49.97;13.80;217.8;58.15;
1-1156;19.26;49.97;14.10;217.8;58.22;
1-1157;19.28;49.97;13.50;217.8;58.29;
1-1158;19.30;49.97;14.00;217.8;58.36;
1-1159;19.31;49.97;14.20;217.8;58.44;
1-1160;19.33;49.97;14.00;217.8;58.51;
1-1161;19.35;49.97;13.50;217.8;58.58;
1-1162;19.36;49.97;14.20;217.8;58.66;
1-1163;19.38;49.97;13.90;217.7;58.73;
1-1164;19.40;49.97;13.60;217.8;58.80;
1-1165;19.41;49.97;14.20;217.8;58.87;
1-1166;19.43;49.97;13.60;217.8;58.95;
1-1167;19.45;49.97;13.40;217.7;59.02;
1-1168;19.46;49.97;13.80;217.7;59.09;
1-1169;19.48;49.97;13.70;217.7;59.16;
1-1170;19.50;49.97;14.00;217.7;59.23;
1-1171;19.51;49.97;13.90;217.7;59.31;
1-1172;19.53;49.97;14.30;217.7;59.38;
1-1173;19.55;49.97;14.00;217.7;59.45;
1-1174;19.56;49.97;13.60;217.7;59.53;
1-1175;19.58;49.97;13.50;217.7;59.60;
1-1176;19.60;49.97;14.50;217.7;59.67;
1-1177;19.61;49.97;14.00;217.7;59.75;
1-1178;19.63;49.97;13.80;217.7;59.82;
1-1179;19.65;49.97;13.90;217.7;59.89;
1-1180;19.66;49.97;13.90;217.7;59.96;
1-1181;19.68;49.97;13.40;217.7;60.03;
1-1182;19.70;49.97;13.50;217.7;60.11;
1-1183;19.71;49.97;13.80;217.7;60.18;
1-1184;19.73;49.97;13.50;217.7;60.25;
1-1185;19.75;49.97;13.20;217.7;60.32;
1-1186;19.76;49.97;13.50;217.7;60.39;
1-1187;19.78;49.97;13.20;217.7;60.46;
1-1188;19.80;49.97;13.60;217.7;60.53;
1-1189;19.81;49.97;13.00;217.7;60.60;
1-1190;19.83;49.97;13.60;217.7;60.67;
1-1191;19.85;49.97;12.80;217.7;60.74;
1-1192;19.86;49.97;12.80;217.7;60.80;
1-1193;19.88;49.97;13.20;217.7;60.87;
1-1194;19.90;49.97;12.90;217.7;60.94;
1-1195;19.91;49.97;13.30;217.6;61.01;
1-1196;19.93;49.97;13.00;217.6;61.08;
1-1197;19.95;49.97;13.40;217.6;61.15;
1-1198;19.96;49.97;13.20;217.6;61.22;
1-1199;19.98;49.97;12.90;217.6;61.28;
1-1200;20.00;49.97;12.90;217.6;61.35;
1-1201;20.01;49.97;13.10;217.6;61.42;
1-1202;20.03;49.97;12.80;217.6;61.49;
1-1203;20.05;49.97;12.70;217.6;61.55;
1-1204;20.06;49.97;12.80;217.5;61.62;
1-1205;20.08;49.97;12.80;217.5;61.69;
1-1206;20.10;49.97;13.30;217.5;61.76;
1-1207;20.11;49.97;12.30;217.5;61.82;
1-1208;20.13;49.97;13.00;217.5;61.89;
1-1209;20.15;49.97;13.00;217.5;61.96;
1-1210;20.16;49.97;12.80;217.5;62.02;
1-1211;20.18;49.97;12.50;217.5;62.09;
1-1212;20.20;49.97;12.60;217.5;62.16;
1-1213;20.21;49.97;12.80;217.5;62.22;
1-1214;20.23;49.97;12.50;217.4;62.29;
1-1215;20.25;49.97;13.20;217.4;62.36;
1-1216;20.26;49.97;12.40;217.4;62.42;
1-1217;20.28;49.97;12.70;217.4;62.49;
1-1218;20.30;49.97;12.40;217.4;62.55;
1-1219;20.31;49.97;12.80;217.4;62.62;
1-1220;20.33;49.97;12.50;217.4;62.69;
1-1221;20.35;49.97;12.30;217.4;62.75;
1-1222;20.36;49.97;12.20;217.4;62.82;
1-1223;20.38;49.97;12.60;217.4;62.88;
1-1224;20.40;49.97;12.30;217.4;62.95;
1-1225;20.41;49.97;12.30;217.4;63.01;
1-1226;20.43;49.97;12.30;217.4;63.07;
1-1227;20.45;49.97;12.50;217.3;63.14;
1-1228;20.46;49.97;12.10;217.3;63.20;
1-1229;20.48;49.97;12.30;217.3;63.27;
1-1230;20.50;49.97;12.40;217.3;63.33;
1-1231;20.51;49.97;12.30;217.3;63.40;
1-1232;20.53;49.97;12.00;217.3;63.46;
1-1233;20.55;49.97;12.60;217.2;63.52;
1-1234;20.56;49.97;12.00;217.2;63.59;
1-1235;20.58;49.97;11.80;217.2;63.65;
1-1236;20.60;49.97;11.80;217.2;63.71;
1-1237;20.61;49.97;12.30;217.2;63.78;
1-1238;20.63;49.97;12.20;217.2;63.84;
1-1239;20.65;49.97;11.70;217.2;63.90;
1-1240;20.66;49.97;11.30;217.2;63.96;
1-1241;20.68;49.97;11.40;217.2;64.02;
1-1242;20.70;49.97;11.80;217.2;64.08;
1-1243;20.71;49.97;11.50;217.2;64.14;
1-1244;20.73;49.97;11.80;217.2;64.21;
1-1245;20.75;49.97;11.90;217.2;64.27;
1-1246;20.76;49.97;11.20;217.2;64.33;
1-1247;20.78;49.97;11.40;217.1;64.39;
1-1248;20.80;49.97;11.30;217.1;64.45;
1-1249;20.81;49.97;11.40;217.1;64.51;
1-1250;20.83;49.97;11.10;217.1;64.56;
1-1251;20.85;49.97;11.50;217.1;64.62;
1-1252;20.86;49.97;11.50;217.0;64.68;
1-1253;20.88;49.97;11.60;217.0;64.74;
1-1254;20.90;49.97;11.50;217.0;64.80;
1-1255;20.91;49.97;11.50;217.0;64.86;
1-1256;20.93;49.97;11.20;217.0;64.92;
1-1257;20.95;49.97;11.20;217.0;64.98;
1-1258;20.96;49.97;11.60;217.0;65.04;
1-1259;20.98;49.97;11.30;217.0;65.10;
1-1260;21.00;49.97;11.70;217.0;65.16;
1-1261;21.01;49.97;11.00;217.0;65.22;
1-1262;21.03;49.97;11.30;217.0;65.28;
1-1263;21.05;49.97;11.50;216.9;65.34;
1-1264;21.06;49.97;11.20;216.9;65.40;
1-1265;21.08;49.97;11.10;216.9;65.46;
1-1266;21.10;49.97;11.20;216.8;65.52;
1-1267;21.11;49.97;11.40;216.8;65.58;
1-1268;21.13;49.97;11.20;216.8;65.63;
1-1269;21.15;49.97;10.90;216.8;65.69;
1-1270;21.16;49.97;10.70;216.8;65.75;
1-1271;21.18;49.97;10.50;216.8;65.80;
1-1272;21.20;49.97;10.40;216.8;65.86;
1-1273;21.21;49.97;10.40;216.7;65.91;
1-1274;21.23;49.97;10.60;216.7;65.97;
1-1275;21.25;49.97;10.30;216.7;66.02;
1-1276;21.26;49.97;10.70;216.7;66.08;
1-1277;21.28;49.97;10.40;216.6;66.13;
1-1278;21.30;49.97;10.50;216.6;66.19;
1-1279;21.31;49.97;10.20;216.6;66.24;
1-1280;21.33;49.97;10.30;216.6;66.30;
1-1281;21.35;49.97;10.30;216.6;66.35;
1-1282;21.36;49.97;9.900;216.6;66.40;
1-1283;21.38;49.97;10.30;216.5;66.46;
1-1284;21.40;49.97;10.20;216.5;66.51;
1-1285;21.41;49.97;9.900;216.5;66.56;
1-1286;21.43;49.97;9.900;216.4;66.61;
1-1287;21.45;49.97;10.10;216.4;66.67;
1-1288;21.46;49.97;9.800;216.4;66.72;
1-1289;21.48;49.97;9.900;216.4;66.77;
1-1290;21.50;49.97;9.900;216.4;66.82;
1-1291;21.51;49.97;9.800;216.3;66.87;
1-1292;21.53;49.97;10.00;216.3;66.92;
1-1293;21.55;49.97;9.600;216.3;66.98;
1-1294;21.56;49.97;10.00;216.3;67.03;
1-1295;21.58;49.97;9.900;216.3;67.08;
1-1296;21.60;49.97;9.600;216.2;67.13;
1-1297;21.61;49.97;9.500;216.2;67.18;
1-1298;21.63;49.97;9.800;216.2;67.23;
1-1299;21.65;49.97;9.400;216.1;67.28;
1-1300;21.66;49.97;9.400;216.1;67.33;
1-1301;21.68;49.97;9.700;216.1;67.38;
1-1302;21.70;49.97;9.400;216.1;67.43;
1-1303;21.71;49.97;9.300;216.0;67.48;
1-1304;21.73;49.97;9.300;216.0;67.53;
1-1305;21.75;49.97;9.600;216.0;67.58;
1-1306;21.76;49.97;9.200;216.0;67.63;
1-1307;21.78;49.97;9.000;215.9;67.67;
1-1308;21.80;49.97;9.200;215.9;67.72;
1-1309;21.81;49.97;9.200;215.9;67.77;
1-1310;21.83;49.97;9.200;215.8;67.82;
1-1311;21.85;49.97;9.000;215.8;67.87;
1-1312;21.86;49.97;9.300;215.8;67.91;
1-1313;21.88;49.97;9.200;215.8;67.96;
1-1314;21.90;49.97;9.300;215.7;68.01;
1-1315;21.91;49.97;8.900;215.7;68.06;
1-1316;21.93;49.97;9.000;215.7;68.10;
1-1317;21.95;49.97;9.400;215.6;68.15;
1-1318;21.96;49.97;8.900;215.6;68.20;
1-1319;21.98;49.97;8.900;215.6;68.25;
1-1320;22.00;49.97;9.100;215.6;68.29;
1-1321;22.01;49.97;9.000;215.6;68.34;
1-1322;22.03;49.97;8.700;215.6;68.39;
1-1323;22.05;49.97;8.800;215.5;68.43;
1-1324;22.06;49.97;8.800;215.5;68.48;
1-1325;22.08;49.97;8.700;215.5;68.53;
1-1326;22.10;49.97;8.700;215.4;68.57;
1-1327;22.11;49.97;9.100;215.4;68.62;
1-1328;22.13;49.97;8.800;215.4;68.66;
1-1329;22.15;49.97;8.500;215.4;68.71;
1-1330;22.16;49.97;8.400;215.4;68.75;
1-1331;22.18;49.97;8.600;215.4;68.80;
1-1332;22.20;49.97;8.600;215.3;68.84;
1-1333;22.21;49.97;8.400;215.3;68.89;
1-1334;22.23;49.97;8.500;215.3;68.93;
1-1335;22.25;49.97;8.400;215.2;68.98;
1-1336;22.26;49.97;8.300;215.2;69.02;
1-1337;22.28;49.97;8.200;215.2;69.06;
1-1338;22.30;49.97;8.500;215.2;69.11;
1-1339;22.31;49.97;8.400;215.2;69.15;
1-1340;22.33;49.97;8.100;215.2;69.19;
1-1341;22.35;49.97;8.300;215.1;69.24;
1-1342;22.36;49.97;8.400;215.1;69.28;
1-1343;22.38;49.97;8.300;215.1;69.32;
1-1344;22.40;49.97;8.400;215.1;69.37;
1-1345;22.41;49.97;8.400;215.0;69.41;
1-1346;22.43;49.97;8.400;215.0;69.46;
1-1347;22.45;49.97;8.300;215.0;69.50;
1-1348;22.46;49.97;8.300;215.0;69.54;
1-1349;22.48;49.97;8.500;215.0;69.59;
1-1350;22.50;49.97;8.300;215.0;69.63;
1-1351;22.51;49.97;8.300;214.9;69.67;
1-1352;22.53;49.97;8.600;214.9;69.72;
1-1353;22.55;49.97;8.500;214.9;69.76;
1-1354;22.56;49.97;8.500;214.9;69.81;
1-1355;22.58;49.97;8.500;214.9;69.85;
1-1356;22.60;49.97;8.400;214.8;69.90;
1-1357;22.61;49.97;8.200;214.8;69.94;
1-1358;22.63;49.97;8.500;214.8;69.98;
1-1359;22.65;49.97;8.600;214.8;70.03;
1-1360;22.66;49.97;8.700;214.8;70.07;
1-1361;22.68;49.97;8.500;214.8;70.12;
1-1362;22.70;49.97;8.300;214.8;70.16;
1-1363;22.71;49.97;8.300;214.8;70.21;
1-1364;22.73;49.97;8.300;214.8;70.25;
1-1365;22.75;49.97;8.300;214.8;70.29;
1-1366;22.76;49.97;8.500;214.8;70.34;
1-1367;22.78;49.97;8.400;214.8;70.38;
1-1368;22.80;49.97;8.500;214.8;70.43;
1-1369;22.81;49.97;8.400;214.8;70.47;
1-1370;22.83;49.97;8.400;214.8;70.51;
1-1371;22.85;49.97;8.600;214.8;70.56;
1-1372;22.86;49.97;8.400;214.8;70.60;
1-1373;22.88;49.97;8.400;214.7;70.65;
1-1374;22.90;49.97;8.400;214.8;70.69;
1-1375;22.91;49.97;8.300;214.8;70.73;
1-1376;22.93;49.97;8.300;214.7;70.78;
1-1377;22.95;49.97;8.700;214.7;70.82;
1-1378;22.96;49.97;8.700;214.7;70.87;
1-1379;22.98;49.97;8.300;214.7;70.91;
1-1380;23.00;49.97;8.600;214.6;70.96;
1-1381;23.01;49.97;8.500;214.6;71.00;
1-1382;23.03;49.97;8.500;214.6;71.05;
1-1383;23.05;49.97;8.500;214.6;71.09;
1-1384;23.06;49.97;8.600;214.6;71.13;
1-1385;23.08;49.97;8.500;214.6;71.18;
1-1386;23.10;49.97;8.300;214.6;71.22;
1-1387;23.11;49.97;8.400;214.6;71.27;
1-1388;23.13;49.97;8.500;214.6;71.31;
1-1389;23.15;49.97;8.500;214.6;71.36;
1-1390;23.16;49.97;8.300;214.6;71.40;
1-1391;23.18;49.97;8.400;214.6;71.44;
1-1392;23.20;49.97;8.800;214.6;71.49;
1-1393;23.21;49.97;8.600;214.6;71.53;
1-1394;23.23;49.97;8.800;214.6;71.58;
1-1395;23.25;49.97;8.900;214.6;71.63;
1-1396;23.26;49.97;9.000;214.5;71.67;
1-1397;23.28;49.97;8.600;214.5;71.72;
1-1398;23.30;49.97;8.700;214.5;71.76;
1-1399;23.31;49.97;8.700;214.6;71.81;
1-1400;23.33;49.97;8.800;214.6;71.86;
1-1401;23.35;49.97;8.700;214.6;71.90;
1-1402;23.36;49.97;8.900;214.6;71.95;
1-1403;23.38;49.97;8.600;214.6;71.99;
1-1404;23.40;49.97;8.600;214.6;72.04;
1-1405;23.41;49.97;8.700;214.6;72.08;
1-1406;23.43;49.97;8.800;214.6;72.13;
1-1407;23.45;49.97;9.100;214.6;72.18;
1-1408;23.46;49.97;9.100;214.6;72.22;
1-1409;23.48;49.97;8.800;214.6;72.27;
1-1410;23.50;49.97;8.900;214.6;72.32;
1-1411;23.51;49.97;8.800;214.6;72.36;
1-1412;23.53;49.97;8.700;214.7;72.41;
1-1413;23.55;49.97;8.900;214.6;72.46;
1-1414;23.56;49.97;9.000;214.7;72.50;
1-1415;23.58;49.97;8.900;214.7;72.55;
1-1416;23.60;49.97;8.900;214.7;72.60;
1-1417;23.61;49.97;8.900;214.7;72.64;
1-1418;23.63;49.97;9.100;214.8;72.69;
1-1419;23.65;49.97;9.100;214.8;72.74;
1-1420;23.66;49.97;8.900;214.8;72.78;
1-1421;23.68;49.97;9.000;214.8;72.83;
1-1422;23.70;49.97;9.100;214.8;72.88;
1-1423;23.71;49.97;9.200;214.8;72.93;
1-1424;23.73;49.97;9.100;214.8;72.97;
1-1425;23.75;49.97;9.100;214.8;73.02;
1-1426;23.76;49.97;9.100;214.8;73.07;
1-1427;23.78;49.97;9.200;214.9;73.12;
1-1428;23.80;49.97;9.000;214.9;73.16;
1-1429;23.81;49.97;8.900;214.9;73.21;
1-1430;23.83;49.97;8.900;214.9;73.26;
1-1431;23.85;49.97;9.100;214.9;73.30;
1-1432;23.86;49.97;9.300;214.9;73.35;
1-1433;23.88;49.97;9.000;214.9;73.40;
1-1434;23.90;49.97;8.900;215.0;73.45;
1-1435;23.91;49.97;8.900;215.0;73.49;
1-1436;23.93;49.97;9.000;215.0;73.54;
1-1437;23.95;49.97;8.900;215.0;73.59;
1-1438;23.96;49.97;9.100;215.0;73.64;
1-1439;23.98;49.97;8.900;215.0;73.68;
1-1440;24.00;49.97;8.800;215.0;73.73;
1-1441;24.01;49.97;8.900;215.0;73.77;
1-1442;24.03;49.97;8.900;215.0;73.82;
1-1443;24.05;49.97;9.100;215.0;73.87;
1-1444;24.06;49.97;9.000;215.0;73.92;
1-1445;24.08;49.97;9.000;215.0;73.96;
1-1446;24.10;49.97;9.000;215.0;74.01;
1-1447;24.11;49.97;8.800;215.0;74.06;
1-1448;24.13;49.97;9.000;215.0;74.10;
1-1449;24.15;49.97;8.900;215.0;74.15;
1-1450;24.16;49.97;9.000;215.0;74.20;
1-1451;24.18;49.97;9.000;215.0;74.24;
1-1452;24.20;49.97;9.000;215.0;74.29;
1-1453;24.21;49.97;9.100;215.1;74.34;
1-1454;24.23;49.97;8.900;215.1;74.39;
1-1455;24.25;49.97;9.000;215.1;74.43;
1-1456;24.26;49.97;9.100;215.1;74.48;
1-1457;24.28;49.97;9.100;215.1;74.53;
1-1458;24.30;49.97;9.000;215.1;74.57;
1-1459;24.31;49.97;8.900;215.1;74.62;
1-1460;24.33;49.97;8.700;215.1;74.67;
1-1461;24.35;49.97;8.900;215.2;74.71;
1-1462;24.36;49.97;8.900;215.2;74.76;
1-1463;24.38;49.97;9.000;215.2;74.81;
1-1464;24.40;49.97;8.800;215.2;74.85;
1-1465;24.41;49.97;8.800;215.2;74.90;
1-1466;24.43;49.97;9.000;215.2;74.95;
1-1467;24.45;49.97;8.900;215.2;74.99;
1-1468;24.46;49.97;9.100;215.2;75.04;
1-1469;24.48;49.97;8.800;215.2;75.09;
1-1470;24.50;49.97;8.800;215.2;75.13;
1-1471;24.51;49.97;8.800;215.2;75.18;
1-1472;24.53;49.97;8.800;215.2;75.23;
1-1473;24.55;49.97;8.800;215.2;75.27;
1-1474;24.56;49.97;8.900;215.2;75.32;
1-1475;24.58;49.97;8.900;215.2;75.36;
1-1476;24.60;49.97;8.700;215.2;75.41;
1-1477;24.61;49.97;8.800;215.2;75.46;
1-1478;24.63;49.97;8.700;215.2;75.50;
1-1479;24.65;49.97;8.800;215.2;75.55;
1-1480;24.66;49.97;8.900;215.2;75.59;
1-1481;24.68;49.97;8.700;215.2;75.64;
1-1482;24.70;49.97;8.500;215.2;75.69;
1-1483;24.71;49.97;8.600;215.2;75.73;
1-1484;24.73;49.97;8.600;215.2;75.77;
1-1485;24.75;49.97;8.500;215.2;75.82;
1-1486;24.76;49.97;8.800;215.2;75.86;
1-1487;24.78;49.97;8.700;215.2;75.91;
1-1488;24.80;49.97;8.500;215.2;75.96;
1-1489;24.81;49.97;8.400;215.2;76.00;
1-1490;24.83;49.97;8.400;215.2;76.04;
1-1491;24.85;49.97;8.500;215.2;76.09;
1-1492;24.86;49.97;8.500;215.1;76.13;
1-1493;24.88;49.97;8.500;215.1;76.18;
1-1494;24.90;49.97;8.400;215.1;76.22;
1-1495;24.91;49.97;8.500;215.2;76.27;
1-1496;24.93;49.97;8.300;215.2;76.31;
1-1497;24.95;49.97;8.400;215.2;76.35;
1-1498;24.96;49.97;8.400;215.2;76.40;
1-1499;24.98;49.97;8.400;215.2;76.44;
1-1500;25.00;49.97;8.200;215.2;76.48;
1-1501;25.01;49.97;8.300;215.2;76.53;
1-1502;25.03;49.97;8.200;215.2;76.57;
1-1503;25.05;49.97;8.400;215.2;76.61;
1-1504;25.06;49.97;8.400;215.2;76.66;
1-1505;25.08;49.97;8.400;215.2;76.70;
1-1506;25.10;49.97;8.300;215.1;76.75;
1-1507;25.11;49.97;8.400;215.1;76.79;
1-1508;25.13;49.97;8.400;215.2;76.83;
1-1509;25.15;49.97;8.300;215.2;76.88;
1-1510;25.16;49.97;8.300;215.2;76.92;
1-1511;25.18;49.97;8.300;215.2;76.96;
1-1512;25.20;49.97;8.000;215.1;77.01;
1-1513;25.21;49.97;8.100;215.2;77.05;
1-1514;25.23;49.97;8.000;215.1;77.09;
1-1515;25.25;49.97;8.200;215.1;77.13;
1-1516;25.26;49.97;8.100;215.1;77.18;
1-1517;25.28;49.97;8.100;215.1;77.22;
1-1518;25.30;49.97;8.000;215.1;77.26;
1-1519;25.31;49.97;7.900;215.0;77.30;
1-1520;25.33;49.97;7.900;215.0;77.34;
1-1521;25.35;49.97;8.000;215.0;77.39;
1-1522;25.36;49.97;8.100;215.0;77.43;
1-1523;25.38;49.97;8.000;215.0;77.47;
1-1524;25.40;49.97;7.900;215.0;77.51;
1-1525;25.41;49.97;7.900;215.0;77.55;
1-1526;25.43;49.97;7.900;215.0;77.59;
1-1527;25.45;49.97;7.900;214.9;77.63;
1-1528;25.46;49.97;8.000;214.9;77.68;
1-1529;25.48;49.97;8.000;215.0;77.72;
1-1530;25.50;49.97;7.900;215.0;77.76;
1-1531;25.51;49.97;7.900;215.0;77.80;
1-1532;25.53;49.97;7.800;215.0;77.84;
1-1533;25.55;49.97;7.800;215.0;77.88;
1-1534;25.56;49.97;7.800;215.0;77.92;
1-1535;25.58;49.97;7.800;215.0;77.96;
1-1536;25.60;49.97;7.900;215.0;78.01;
1-1537;25.61;49.97;7.800;214.9;78.05;
1-1538;25.63;49.97;7.800;214.9;78.09;
1-1539;25.65;49.97;7.800;214.9;78.13;
1-1540;25.66;49.97;7.900;214.9;78.17;
1-1541;25.68;49.97;7.900;214.9;78.21;
1-1542;25.70;49.97;7.700;214.9;78.25;
1-1543;25.71;49.97;7.700;214.9;78.29;
1-1544;25.73;49.97;7.600;214.9;78.33;
1-1545;25.75;49.97;7.700;214.9;78.37;
1-1546;25.76;49.97;7.600;214.9;78.41;
1-1547;25.78;49.97;7.800;214.9;78.45;
1-1548;25.80;49.97;7.600;214.8;78.49;
1-1549;25.81;49.97;7.600;214.8;78.53;
1-1550;25.83;49.97;7.600;214.8;78.57;
1-1551;25.85;49.97;7.700;214.8;78.61;
1-1552;25.86;49.97;7.700;214.8;78.65;
1-1553;25.88;49.97;7.700;214.8;78.69;
1-1554;25.90;49.97;7.700;214.8;78.73;
1-1555;25.91;49.97;7.700;214.8;78.77;
1-1556;25.93;49.97;7.800;214.8;78.81;
1-1557;25.95;49.97;7.700;214.8;78.85;
1-1558;25.96;49.97;8.000;214.8;78.90;
1-1559;25.98;49.97;7.900;214.8;78.94;
1-1560;26.00;49.97;7.700;214.8;78.98;
1-1561;26.01;49.97;7.900;214.8;79.02;
1-1562;26.03;49.97;7.800;214.8;79.06;
1-1563;26.05;49.97;7.800;214.9;79.10;
1-1564;26.06;49.97;7.700;214.9;79.14;
1-1565;26.08;49.97;7.700;214.9;79.18;
1-1566;26.10;49.97;7.700;214.9;79.22;
1-1567;26.11;49.97;7.600;214.8;79.26;
1-1568;26.13;49.97;7.600;214.8;79.30;
1-1569;26.15;49.97;7.500;214.8;79.34;
1-1570;26.16;49.97;7.600;214.8;79.38;
1-1571;26.18;49.97;7.600;214.8;79.42;
1-1572;26.20;49.97;7.700;214.8;79.46;
1-1573;26.21;49.97;7.700;214.8;79.50;
1-1574;26.23;49.97;7.600;214.8;79.54;
1-1575;26.25;49.97;7.600;214.8;79.58;
1-1576;26.26;49.97;7.600;214.8;79.62;
1-1577;26.28;49.97;7.700;214.8;79.66;
1-1578;26.30;49.97;7.600;214.8;79.70;
1-1579;26.31;49.97;7.600;214.8;79.74;
1-1580;26.33;49.97;7.500;214.8;79.78;
1-1581;26.35;49.97;7.500;214.8;79.82;
1-1582;26.36;49.97;7.600;214.8;79.86;

