D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0017.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-5455;90.92;49.97;8.400;213.3;165.8;
1-5456;90.93;49.97;8.400;213.3;165.9;
1-5457;90.95;49.97;8.400;213.3;165.9;
1-5458;90.97;49.97;8.300;213.3;166.0;
1-5459;90.98;49.97;8.400;213.3;166.0;
1-5460;91.00;49.97;8.300;213.3;166.1;
1-5461;91.02;49.97;8.400;213.3;166.1;
1-5462;91.03;49.97;8.400;213.3;166.1;
1-5463;91.05;49.97;8.300;213.3;166.2;
1-5464;91.07;49.97;8.300;213.3;166.2;
1-5465;91.08;49.97;8.500;213.3;166.3;
1-5466;91.10;49.97;8.300;213.3;166.3;
1-5467;91.12;49.97;8.500;213.3;166.4;
1-5468;91.13;49.97;8.300;213.3;166.4;
1-5469;91.15;49.97;8.400;213.3;166.5;
1-5470;91.17;49.97;8.200;213.3;166.5;
1-5471;91.18;49.97;8.500;213.3;166.5;
1-5472;91.20;49.97;8.300;213.3;166.6;
1-5473;91.22;49.97;8.500;213.3;166.6;
1-5474;91.23;49.97;8.400;213.3;166.7;
1-5475;91.25;49.97;8.400;213.3;166.7;
1-5476;91.27;49.97;8.400;213.3;166.8;
1-5477;91.28;49.97;8.400;213.3;166.8;
1-5478;91.30;49.97;8.400;213.3;166.9;
1-5479;91.32;49.97;8.400;213.3;166.9;
1-5480;91.33;49.97;8.400;213.3;166.9;
1-5481;91.35;49.97;8.400;213.3;167.0;
1-5482;91.37;49.97;8.300;213.3;167.0;
1-5483;91.38;49.97;8.400;213.3;167.1;
1-5484;91.40;49.97;8.300;213.3;167.1;
1-5485;91.42;49.97;8.500;213.3;167.2;
1-5486;91.43;49.97;8.400;213.3;167.2;
1-5487;91.45;49.97;8.400;213.3;167.2;
1-5488;91.47;49.97;8.300;213.3;167.3;
1-5489;91.48;49.97;8.500;213.3;167.3;
1-5490;91.50;49.97;8.400;213.3;167.4;
1-5491;91.52;49.97;8.500;213.3;167.4;
1-5492;91.53;49.97;8.500;213.3;167.5;
1-5493;91.55;49.97;8.500;213.3;167.5;
1-5494;91.57;49.97;8.300;213.3;167.6;
1-5495;91.58;49.97;8.400;213.3;167.6;
1-5496;91.60;49.97;8.400;213.3;167.6;
1-5497;91.62;49.97;8.400;213.3;167.7;
1-5498;91.63;49.97;8.500;213.3;167.7;
1-5499;91.65;49.97;8.500;213.3;167.8;
1-5500;91.67;49.97;8.400;213.3;167.8;
1-5501;91.68;49.97;8.500;213.3;167.9;
1-5502;91.70;49.97;8.400;213.3;167.9;
1-5503;91.72;49.97;8.500;213.3;168.0;
1-5504;91.73;49.97;8.500;213.3;168.0;
1-5505;91.75;49.97;8.500;213.3;168.0;
1-5506;91.77;49.97;8.400;213.3;168.1;
1-5507;91.78;49.97;8.500;213.3;168.1;
1-5508;91.80;49.97;8.400;213.3;168.2;
1-5509;91.82;49.97;8.400;213.3;168.2;
1-5510;91.83;49.97;8.500;213.3;168.3;
1-5511;91.85;49.97;8.600;213.3;168.3;
1-5512;91.87;49.97;8.500;213.3;168.4;
1-5513;91.88;49.97;8.500;213.3;168.4;
1-5514;91.90;49.97;8.400;213.3;168.4;
1-5515;91.92;49.97;8.400;213.3;168.5;
1-5516;91.93;49.97;8.500;213.3;168.5;
1-5517;91.95;49.97;8.500;213.3;168.6;
1-5518;91.97;49.97;8.300;213.3;168.6;
1-5519;91.98;49.97;8.500;213.3;168.7;
1-5520;92.00;49.97;8.400;213.3;168.7;
1-5521;92.02;49.97;8.400;213.3;168.7;
1-5522;92.03;49.97;8.400;213.3;168.8;
1-5523;92.05;49.97;8.500;213.3;168.8;
1-5524;92.07;49.97;8.300;213.3;168.9;
1-5525;92.08;49.97;8.500;213.3;168.9;
1-5526;92.10;49.97;8.400;213.3;169.0;
1-5527;92.12;49.97;8.400;213.3;169.0;
1-5528;92.13;49.97;8.400;213.3;169.1;
1-5529;92.15;49.97;8.400;213.3;169.1;
1-5530;92.17;49.97;8.400;213.2;169.1;
1-5531;92.18;49.97;8.400;213.3;169.2;
1-5532;92.20;49.97;8.500;213.3;169.2;
1-5533;92.22;49.97;8.400;213.3;169.3;
1-5534;92.23;49.97;8.500;213.3;169.3;
1-5535;92.25;49.97;8.500;213.3;169.4;
1-5536;92.27;49.97;8.400;213.3;169.4;
1-5537;92.28;49.97;8.400;213.3;169.5;
1-5538;92.30;49.97;8.400;213.3;169.5;
1-5539;92.32;49.97;8.400;213.3;169.5;
1-5540;92.33;49.97;8.400;213.3;169.6;
1-5541;92.35;49.97;8.500;213.3;169.6;
1-5542;92.37;49.97;8.400;213.3;169.7;
1-5543;92.38;49.97;8.500;213.3;169.7;
1-5544;92.40;49.97;8.400;213.2;169.8;
1-5545;92.42;49.97;8.400;213.3;169.8;
1-5546;92.43;49.97;8.500;213.3;169.9;
1-5547;92.45;49.97;8.500;213.3;169.9;
1-5548;92.47;49.97;8.400;213.2;169.9;
1-5549;92.48;49.97;8.500;213.3;170.0;
1-5550;92.50;49.97;8.500;213.2;170.0;
1-5551;92.52;49.97;8.400;213.3;170.1;
1-5552;92.53;49.97;8.500;213.3;170.1;
1-5553;92.55;49.97;8.500;213.3;170.2;
1-5554;92.57;49.97;8.400;213.3;170.2;
1-5555;92.58;49.97;8.500;213.3;170.3;
1-5556;92.60;49.97;8.500;213.3;170.3;
1-5557;92.62;49.97;8.500;213.3;170.3;
1-5558;92.63;49.97;8.500;213.3;170.4;
1-5559;92.65;49.97;8.400;213.3;170.4;
1-5560;92.67;49.97;8.300;213.3;170.5;
1-5561;92.68;49.97;8.400;213.3;170.5;
1-5562;92.70;49.97;8.500;213.3;170.6;
1-5563;92.72;49.97;8.300;213.3;170.6;
1-5564;92.73;49.97;8.500;213.3;170.6;
1-5565;92.75;49.97;8.400;213.3;170.7;
1-5566;92.77;49.97;8.500;213.3;170.7;
1-5567;92.78;49.97;8.400;213.3;170.8;
1-5568;92.80;49.97;8.500;213.3;170.8;
1-5569;92.82;49.97;8.400;213.3;170.9;
1-5570;92.83;49.97;8.500;213.3;170.9;
1-5571;92.85;49.97;8.600;213.3;171.0;
1-5572;92.87;49.97;8.500;213.3;171.0;
1-5573;92.88;49.97;8.400;213.3;171.0;
1-5574;92.90;49.97;8.500;213.3;171.1;
1-5575;92.92;49.97;8.400;213.3;171.1;
1-5576;92.93;49.97;8.500;213.3;171.2;
1-5577;92.95;49.97;8.500;213.3;171.2;
1-5578;92.97;49.97;8.400;213.3;171.3;
1-5579;92.98;49.97;8.500;213.3;171.3;
1-5580;93.00;49.97;8.500;213.3;171.4;
1-5581;93.02;49.97;8.400;213.3;171.4;
1-5582;93.03;49.97;8.500;213.3;171.4;
1-5583;93.05;49.97;8.500;213.3;171.5;
1-5584;93.07;49.97;8.500;213.3;171.5;
1-5585;93.08;49.97;8.400;213.3;171.6;
1-5586;93.10;49.97;8.600;213.3;171.6;
1-5587;93.12;49.97;8.400;213.3;171.7;
1-5588;93.13;49.97;8.500;213.3;171.7;
1-5589;93.15;49.97;8.500;213.3;171.8;
1-5590;93.17;49.97;8.500;213.3;171.8;
1-5591;93.18;49.97;8.400;213.3;171.8;
1-5592;93.20;49.97;8.500;213.3;171.9;
1-5593;93.22;49.97;8.500;213.3;171.9;
1-5594;93.23;49.97;8.600;213.3;172.0;
1-5595;93.25;49.97;8.600;213.4;172.0;
1-5596;93.27;49.97;8.400;213.3;172.1;
1-5597;93.28;49.97;8.400;213.4;172.1;
1-5598;93.30;49.97;8.400;213.4;172.2;
1-5599;93.32;49.97;8.300;213.4;172.2;
1-5600;93.33;49.97;8.500;213.4;172.2;
1-5601;93.35;49.97;8.400;213.4;172.3;
1-5602;93.37;49.97;8.500;213.4;172.3;
1-5603;93.38;49.97;8.300;213.4;172.4;
1-5604;93.40;49.97;8.500;213.4;172.4;
1-5605;93.42;49.97;8.400;213.3;172.5;
1-5606;93.43;49.97;8.500;213.3;172.5;
1-5607;93.45;49.97;8.500;213.3;172.6;
1-5608;93.47;49.97;8.400;213.3;172.6;
1-5609;93.48;49.97;8.400;213.3;172.6;
1-5610;93.50;49.97;8.500;213.3;172.7;
1-5611;93.52;49.97;8.400;213.3;172.7;
1-5612;93.53;49.97;8.400;213.3;172.8;
1-5613;93.55;49.97;8.400;213.3;172.8;
1-5614;93.57;49.97;8.500;213.3;172.9;
1-5615;93.58;49.97;8.400;213.3;172.9;
1-5616;93.60;49.97;8.500;213.3;172.9;
1-5617;93.62;49.97;8.400;213.3;173.0;
1-5618;93.63;49.97;8.500;213.3;173.0;
1-5619;93.65;49.97;8.400;213.3;173.1;
1-5620;93.67;49.97;8.500;213.3;173.1;
1-5621;93.68;49.97;8.300;213.4;173.2;
1-5622;93.70;49.97;8.500;213.3;173.2;
1-5623;93.72;49.97;8.400;213.3;173.3;
1-5624;93.73;49.97;8.500;213.4;173.3;
1-5625;93.75;49.97;8.500;213.4;173.3;
1-5626;93.77;49.97;8.500;213.4;173.4;
1-5627;93.78;49.97;8.400;213.4;173.4;
1-5628;93.80;49.97;8.500;213.4;173.5;
1-5629;93.82;49.97;8.500;213.4;173.5;
1-5630;93.83;49.97;8.500;213.4;173.6;
1-5631;93.85;49.97;8.500;213.4;173.6;
1-5632;93.87;49.97;8.500;213.4;173.7;
1-5633;93.88;49.97;8.400;213.4;173.7;
1-5634;93.90;49.97;8.600;213.4;173.7;
1-5635;93.92;49.97;8.400;213.4;173.8;
1-5636;93.93;49.97;8.500;213.4;173.8;
1-5637;93.95;49.97;8.500;213.4;173.9;
1-5638;93.97;49.97;8.600;213.4;173.9;
1-5639;93.98;49.97;8.400;213.4;174.0;
1-5640;94.00;49.97;8.600;213.4;174.0;
1-5641;94.02;49.97;8.500;213.4;174.1;
1-5642;94.03;49.97;8.500;213.4;174.1;
1-5643;94.05;49.97;8.500;213.4;174.1;
1-5644;94.07;49.97;8.500;213.4;174.2;
1-5645;94.08;49.97;8.500;213.4;174.2;
1-5646;94.10;49.97;8.600;213.4;174.3;
1-5647;94.12;49.97;8.600;213.4;174.3;
1-5648;94.13;49.97;8.500;213.4;174.4;
1-5649;94.15;49.97;8.500;213.4;174.4;
1-5650;94.17;49.97;8.500;213.4;174.5;
1-5651;94.18;49.97;8.500;213.4;174.5;
1-5652;94.20;49.97;8.600;213.4;174.5;
1-5653;94.22;49.97;8.500;213.4;174.6;
1-5654;94.23;49.97;8.500;213.4;174.6;
1-5655;94.25;49.97;8.500;213.4;174.7;
1-5656;94.27;49.97;8.500;213.4;174.7;
1-5657;94.28;49.97;8.400;213.4;174.8;
1-5658;94.30;49.97;8.600;213.4;174.8;
1-5659;94.32;49.97;8.500;213.4;174.9;
1-5660;94.33;49.97;8.500;213.4;174.9;
1-5661;94.35;49.97;8.600;213.4;175.0;
1-5662;94.37;49.97;8.600;213.4;175.0;
1-5663;94.38;49.97;8.500;213.4;175.0;
1-5664;94.40;49.97;8.500;213.4;175.1;
1-5665;94.42;49.97;8.600;213.4;175.1;
1-5666;94.43;49.97;8.500;213.4;175.2;
1-5667;94.45;49.97;8.600;213.4;175.2;
1-5668;94.47;49.97;8.600;213.4;175.3;
1-5669;94.48;49.97;8.600;213.4;175.3;
1-5670;94.50;49.97;8.600;213.4;175.4;
1-5671;94.52;49.97;8.500;213.4;175.4;
1-5672;94.53;49.97;8.500;213.4;175.4;
1-5673;94.55;49.97;8.600;213.4;175.5;
1-5674;94.57;49.97;8.600;213.4;175.5;
1-5675;94.58;49.97;8.500;213.4;175.6;
1-5676;94.60;49.97;8.600;213.4;175.6;
1-5677;94.62;49.97;8.600;213.4;175.7;
1-5678;94.63;49.97;8.500;213.4;175.7;
1-5679;94.65;49.97;8.700;213.4;175.8;
1-5680;94.67;49.97;8.600;213.4;175.8;
1-5681;94.68;49.97;8.500;213.4;175.8;
1-5682;94.70;49.97;8.400;213.4;175.9;
1-5683;94.72;49.97;8.600;213.4;175.9;
1-5684;94.73;49.97;8.500;213.4;176.0;
1-5685;94.75;49.97;8.600;213.4;176.0;
1-5686;94.77;49.97;8.600;213.4;176.1;
1-5687;94.78;49.97;8.600;213.4;176.1;
1-5688;94.80;49.97;8.600;213.4;176.2;
1-5689;94.82;49.97;8.600;213.4;176.2;
1-5690;94.83;49.97;8.500;213.4;176.3;
1-5691;94.85;49.97;8.600;213.4;176.3;
1-5692;94.87;49.97;8.600;213.4;176.3;
1-5693;94.88;49.97;8.600;213.4;176.4;
1-5694;94.90;49.97;8.600;213.4;176.4;
1-5695;94.92;49.97;8.700;213.4;176.5;
1-5696;94.93;49.97;8.500;213.4;176.5;
1-5697;94.95;49.97;8.700;213.4;176.6;
1-5698;94.97;49.97;8.600;213.4;176.6;
1-5699;94.98;49.97;8.600;213.4;176.7;
1-5700;95.00;49.97;8.600;213.5;176.7;
1-5701;95.02;49.97;8.800;213.5;176.7;
1-5702;95.03;49.97;8.600;213.5;176.8;
1-5703;95.05;49.97;8.600;213.4;176.8;
1-5704;95.07;49.97;8.600;213.5;176.9;
1-5705;95.08;49.97;8.600;213.5;176.9;
1-5706;95.10;49.97;8.600;213.4;177.0;
1-5707;95.12;49.97;8.600;213.5;177.0;
1-5708;95.13;49.97;8.600;213.5;177.1;
1-5709;95.15;49.97;8.700;213.5;177.1;
1-5710;95.17;49.97;8.600;213.5;177.2;
1-5711;95.18;49.97;8.500;213.5;177.2;
1-5712;95.20;49.97;8.500;213.5;177.2;
1-5713;95.22;49.97;8.600;213.5;177.3;
1-5714;95.23;49.97;8.400;213.5;177.3;
1-5715;95.25;49.97;8.600;213.5;177.4;
1-5716;95.27;49.97;8.600;213.5;177.4;
1-5717;95.28;49.97;8.600;213.5;177.5;
1-5718;95.30;49.97;8.500;213.5;177.5;
1-5719;95.32;49.97;8.600;213.5;177.6;
1-5720;95.33;49.97;8.400;213.4;177.6;
1-5721;95.35;49.97;8.500;213.5;177.6;
1-5722;95.37;49.97;8.500;213.5;177.7;
1-5723;95.38;49.97;8.500;213.4;177.7;
1-5724;95.40;49.97;8.500;213.5;177.8;
1-5725;95.42;49.97;8.500;213.5;177.8;
1-5726;95.43;49.97;8.500;213.5;177.9;
1-5727;95.45;49.97;8.600;213.5;177.9;
1-5728;95.47;49.97;8.500;213.5;178.0;
1-5729;95.48;49.97;8.600;213.5;178.0;
1-5730;95.50;49.97;8.500;213.5;178.0;
1-5731;95.52;49.97;8.600;213.5;178.1;
1-5732;95.53;49.97;8.500;213.5;178.1;
1-5733;95.55;49.97;8.600;213.4;178.2;
1-5734;95.57;49.97;8.600;213.5;178.2;
1-5735;95.58;49.97;8.600;213.5;178.3;
1-5736;95.60;49.97;8.500;213.5;178.3;
1-5737;95.62;49.97;8.700;213.5;178.4;
1-5738;95.63;49.97;8.600;213.5;178.4;
1-5739;95.65;49.97;8.600;213.5;178.4;
1-5740;95.67;49.97;8.500;213.5;178.5;
1-5741;95.68;49.97;8.600;213.5;178.5;
1-5742;95.70;49.97;8.500;213.5;178.6;
1-5743;95.72;49.97;8.600;213.5;178.6;
1-5744;95.73;49.97;8.500;213.5;178.7;
1-5745;95.75;49.97;8.600;213.5;178.7;
1-5746;95.77;49.97;8.600;213.5;178.8;
1-5747;95.78;49.97;8.600;213.5;178.8;
1-5748;95.80;49.97;8.500;213.5;178.9;
1-5749;95.82;49.97;8.700;213.5;178.9;
1-5750;95.83;49.97;8.500;213.5;178.9;
1-5751;95.85;49.97;8.600;213.5;179.0;
1-5752;95.87;49.97;8.600;213.5;179.0;
1-5753;95.88;49.97;8.600;213.5;179.1;
1-5754;95.90;49.97;8.500;213.5;179.1;
1-5755;95.92;49.97;8.700;213.5;179.2;
1-5756;95.93;49.97;8.600;213.5;179.2;
1-5757;95.95;49.97;8.600;213.5;179.3;
1-5758;95.97;49.97;8.600;213.5;179.3;
1-5759;95.98;49.97;8.600;213.5;179.3;
1-5760;96.00;49.97;8.500;213.5;179.4;
1-5761;96.02;49.97;8.600;213.5;179.4;
1-5762;96.03;49.97;8.500;213.5;179.5;
1-5763;96.05;49.97;8.500;213.5;179.5;
1-5764;96.07;49.97;8.600;213.5;179.6;
1-5765;96.08;49.97;8.600;213.5;179.6;
1-5766;96.10;49.97;8.500;213.5;179.7;
1-5767;96.12;49.97;8.600;213.5;179.7;
1-5768;96.13;49.97;8.500;213.5;179.8;
1-5769;96.15;49.97;8.600;213.5;179.8;
1-5770;96.17;49.97;8.600;213.5;179.8;
1-5771;96.18;49.97;8.600;213.5;179.9;
1-5772;96.20;49.97;8.500;213.5;179.9;
1-5773;96.22;49.97;8.700;213.5;180.0;
1-5774;96.23;49.97;8.600;213.5;180.0;
1-5775;96.25;49.97;8.600;213.5;180.1;
1-5776;96.27;49.97;8.600;213.5;180.1;
1-5777;96.28;49.97;8.600;213.5;180.2;
1-5778;96.30;49.97;8.600;213.5;180.2;
1-5779;96.32;49.97;8.600;213.5;180.2;
1-5780;96.33;49.97;8.600;213.5;180.3;
1-5781;96.35;49.97;8.600;213.5;180.3;
1-5782;96.37;49.97;8.600;213.5;180.4;
1-5783;96.38;49.97;8.600;213.5;180.4;
1-5784;96.40;49.97;8.600;213.5;180.5;
1-5785;96.42;49.97;8.600;213.5;180.5;
1-5786;96.43;49.97;8.600;213.5;180.6;
1-5787;96.45;49.97;8.600;213.5;180.6;
1-5788;96.47;49.97;8.700;213.5;180.7;
1-5789;96.48;49.97;8.700;213.5;180.7;
1-5790;96.50;49.97;8.500;213.5;180.7;
1-5791;96.52;49.97;8.700;213.5;180.8;
1-5792;96.53;49.97;8.600;213.5;180.8;
1-5793;96.55;49.97;8.600;213.5;180.9;
1-5794;96.57;49.97;8.800;213.5;180.9;
1-5795;96.58;49.97;8.800;213.5;181.0;
1-5796;96.60;49.97;8.700;213.6;181.0;
1-5797;96.62;49.97;8.600;213.6;181.1;
1-5798;96.63;49.97;8.800;213.6;181.1;
1-5799;96.65;49.97;8.600;213.6;181.2;
1-5800;96.67;49.97;8.700;213.6;181.2;
1-5801;96.68;49.97;8.600;213.6;181.2;
1-5802;96.70;49.97;8.600;213.6;181.3;
1-5803;96.72;49.97;8.600;213.6;181.3;
1-5804;96.73;49.97;8.700;213.5;181.4;
1-5805;96.75;49.97;8.600;213.6;181.4;
1-5806;96.77;49.97;8.700;213.5;181.5;
1-5807;96.78;49.97;8.800;213.5;181.5;
1-5808;96.80;49.97;8.600;213.6;181.6;
1-5809;96.82;49.97;8.700;213.5;181.6;
1-5810;96.83;49.97;8.700;213.6;181.6;
1-5811;96.85;49.97;8.600;213.6;181.7;
1-5812;96.87;49.97;8.700;213.6;181.7;
1-5813;96.88;49.97;8.600;213.6;181.8;
1-5814;96.90;49.97;8.600;213.6;181.8;
1-5815;96.92;49.97;8.500;213.6;181.9;
1-5816;96.93;49.97;8.700;213.6;181.9;
1-5817;96.95;49.97;8.500;213.6;182.0;
1-5818;96.97;49.97;8.700;213.6;182.0;
1-5819;96.98;49.97;8.700;213.6;182.1;
1-5820;97.00;49.97;8.700;213.6;182.1;
1-5821;97.02;49.97;8.600;213.6;182.1;
1-5822;97.03;49.97;8.600;213.6;182.2;
1-5823;97.05;49.97;8.600;213.6;182.2;
1-5824;97.07;49.97;8.600;213.6;182.3;
1-5825;97.08;49.97;8.700;213.6;182.3;
1-5826;97.10;49.97;8.600;213.6;182.4;
1-5827;97.12;49.97;8.600;213.6;182.4;
1-5828;97.13;49.97;8.700;213.6;182.5;
1-5829;97.15;49.97;8.500;213.6;182.5;
1-5830;97.17;49.97;8.600;213.6;182.6;
1-5831;97.18;49.97;8.700;213.6;182.6;
1-5832;97.20;49.97;8.700;213.6;182.6;
1-5833;97.22;49.97;8.600;213.6;182.7;
1-5834;97.23;49.97;8.800;213.6;182.7;
1-5835;97.25;49.97;8.600;213.6;182.8;
1-5836;97.27;49.97;8.700;213.6;182.8;
1-5837;97.28;49.97;8.600;213.6;182.9;
1-5838;97.30;49.97;8.700;213.6;182.9;
1-5839;97.32;49.97;8.600;213.6;183.0;
1-5840;97.33;49.97;8.700;213.6;183.0;
1-5841;97.35;49.97;8.700;213.6;183.1;
1-5842;97.37;49.97;8.700;213.6;183.1;
1-5843;97.38;49.97;8.700;213.6;183.1;
1-5844;97.40;49.97;8.700;213.6;183.2;
1-5845;97.42;49.97;8.600;213.6;183.2;
1-5846;97.43;49.97;8.800;213.6;183.3;
1-5847;97.45;49.97;8.600;213.6;183.3;
1-5848;97.47;49.97;8.700;213.6;183.4;
1-5849;97.48;49.97;8.700;213.6;183.4;
1-5850;97.50;49.97;8.800;213.6;183.5;
1-5851;97.52;49.97;8.600;213.6;183.5;
1-5852;97.53;49.97;8.800;213.6;183.6;
1-5853;97.55;49.97;8.600;213.6;183.6;
1-5854;97.57;49.97;8.700;213.6;183.6;
1-5855;97.58;49.97;8.700;213.6;183.7;
1-5856;97.60;49.97;8.700;213.6;183.7;
1-5857;97.62;49.97;8.800;213.6;183.8;
1-5858;97.63;49.97;8.900;213.6;183.8;
1-5859;97.65;49.97;8.900;213.6;183.9;
1-5860;97.67;49.97;8.900;213.6;183.9;
1-5861;97.68;49.97;8.900;213.6;184.0;
1-5862;97.70;49.97;8.800;213.6;184.0;
1-5863;97.72;49.97;8.700;213.6;184.1;
1-5864;97.73;49.97;8.800;213.6;184.1;
1-5865;97.75;49.97;8.600;213.6;184.1;
1-5866;97.77;49.97;8.700;213.6;184.2;
1-5867;97.78;49.97;8.700;213.6;184.2;
1-5868;97.80;49.97;8.800;213.6;184.3;
1-5869;97.82;49.97;8.600;213.6;184.3;
1-5870;97.83;49.97;8.800;213.6;184.4;
1-5871;97.85;49.97;8.700;213.6;184.4;
1-5872;97.87;49.97;8.700;213.6;184.5;
1-5873;97.88;49.97;8.700;213.6;184.5;
1-5874;97.90;49.97;8.700;213.6;184.6;
1-5875;97.92;49.97;8.700;213.6;184.6;
1-5876;97.93;49.97;8.700;213.6;184.6;
1-5877;97.95;49.97;8.700;213.6;184.7;
1-5878;97.97;49.97;8.700;213.6;184.7;
1-5879;97.98;49.97;8.800;213.6;184.8;
1-5880;98.00;49.97;8.700;213.6;184.8;
1-5881;98.02;49.97;8.700;213.6;184.9;
1-5882;98.03;49.97;8.900;213.6;184.9;
1-5883;98.05;49.97;8.800;213.6;185.0;
1-5884;98.07;49.97;8.800;213.6;185.0;
1-5885;98.08;49.97;8.800;213.6;185.1;
1-5886;98.10;49.97;8.800;213.6;185.1;
1-5887;98.12;49.97;8.600;213.6;185.2;
1-5888;98.13;49.97;8.800;213.6;185.2;
1-5889;98.15;49.97;8.700;213.6;185.2;
1-5890;98.17;49.97;8.700;213.6;185.3;
1-5891;98.18;49.97;8.800;213.6;185.3;
1-5892;98.20;49.97;8.900;213.6;185.4;
1-5893;98.22;49.97;8.700;213.6;185.4;
1-5894;98.23;49.97;8.800;213.6;185.5;
1-5895;98.25;49.97;8.700;213.6;185.5;
1-5896;98.27;49.97;8.700;213.6;185.6;
1-5897;98.28;49.97;8.700;213.6;185.6;
1-5898;98.30;49.97;8.700;213.6;185.7;
1-5899;98.32;49.97;8.700;213.6;185.7;
1-5900;98.33;49.97;8.700;213.6;185.7;
1-5901;98.35;49.97;8.700;213.6;185.8;
1-5902;98.37;49.97;8.700;213.6;185.8;
1-5903;98.38;49.97;8.700;213.6;185.9;
1-5904;98.40;49.97;8.800;213.6;185.9;
1-5905;98.42;49.97;8.600;213.6;186.0;
1-5906;98.43;49.97;8.700;213.6;186.0;
1-5907;98.45;49.97;8.800;213.6;186.1;
1-5908;98.47;49.97;8.700;213.6;186.1;
1-5909;98.48;49.97;8.800;213.6;186.2;
1-5910;98.50;49.97;8.800;213.6;186.2;
1-5911;98.52;49.97;8.800;213.6;186.3;
1-5912;98.53;49.97;8.700;213.6;186.3;
1-5913;98.55;49.97;8.800;213.6;186.3;
1-5914;98.57;49.97;8.800;213.6;186.4;
1-5915;98.58;49.97;8.800;213.6;186.4;
1-5916;98.60;49.97;8.900;213.6;186.5;
1-5917;98.62;49.97;8.800;213.6;186.5;
1-5918;98.63;49.97;8.900;213.6;186.6;
1-5919;98.65;49.97;8.900;213.6;186.6;
1-5920;98.67;49.97;8.900;213.6;186.7;
1-5921;98.68;49.97;8.900;213.6;186.7;
1-5922;98.70;49.97;8.900;213.6;186.8;
1-5923;98.72;49.97;8.800;213.6;186.8;
1-5924;98.73;49.97;8.800;213.6;186.9;
1-5925;98.75;49.97;8.900;213.6;186.9;
1-5926;98.77;49.97;8.700;213.7;186.9;
1-5927;98.78;49.97;8.800;213.7;187.0;
1-5928;98.80;49.97;8.900;213.7;187.0;
1-5929;98.82;49.97;8.900;213.7;187.1;
1-5930;98.83;49.97;8.800;213.7;187.1;
1-5931;98.85;49.97;8.900;213.7;187.2;
1-5932;98.87;49.97;8.800;213.7;187.2;
1-5933;98.88;49.97;8.900;213.7;187.3;
1-5934;98.90;49.97;8.800;213.7;187.3;
1-5935;98.92;49.97;8.800;213.7;187.4;
1-5936;98.93;49.97;8.800;213.7;187.4;
1-5937;98.95;49.97;8.900;213.7;187.5;
1-5938;98.97;49.97;8.800;213.6;187.5;
1-5939;98.98;49.97;8.800;213.6;187.5;
1-5940;99.00;49.97;8.900;213.7;187.6;
1-5941;99.02;49.97;8.700;213.7;187.6;
1-5942;99.03;49.97;8.700;213.7;187.7;
1-5943;99.05;49.97;8.800;213.7;187.7;
1-5944;99.07;49.97;8.600;213.7;187.8;
1-5945;99.08;49.97;8.800;213.7;187.8;
1-5946;99.10;49.97;8.700;213.7;187.9;
1-5947;99.12;49.97;8.800;213.7;187.9;
1-5948;99.13;49.97;8.600;213.7;188.0;
1-5949;99.15;49.97;8.800;213.7;188.0;
1-5950;99.17;49.97;8.700;213.7;188.0;
1-5951;99.18;49.97;8.700;213.7;188.1;
1-5952;99.20;49.97;8.700;213.7;188.1;
1-5953;99.22;49.97;8.800;213.7;188.2;
1-5954;99.23;49.97;8.800;213.7;188.2;
1-5955;99.25;49.97;8.800;213.7;188.3;
1-5956;99.27;49.97;8.700;213.7;188.3;
1-5957;99.28;49.97;8.800;213.7;188.4;
1-5958;99.30;49.97;8.800;213.7;188.4;
1-5959;99.32;49.97;8.700;213.7;188.5;
1-5960;99.33;49.97;8.700;213.7;188.5;
1-5961;99.35;49.97;8.900;213.7;188.6;
1-5962;99.37;49.97;8.700;213.7;188.6;
1-5963;99.38;49.97;8.900;213.7;188.6;
1-5964;99.40;49.97;8.900;213.7;188.7;
1-5965;99.42;49.97;9.000;213.7;188.7;
1-5966;99.43;49.97;8.800;213.7;188.8;
1-5967;99.45;49.97;9.000;213.7;188.8;
1-5968;99.47;49.97;8.900;213.7;188.9;
1-5969;99.48;49.97;8.800;213.7;188.9;
1-5970;99.50;49.97;8.800;213.7;189.0;
1-5971;99.52;49.97;8.900;213.7;189.0;
1-5972;99.53;49.97;8.700;213.7;189.1;
1-5973;99.55;49.97;8.800;213.7;189.1;
1-5974;99.57;49.97;8.800;213.7;189.2;
1-5975;99.58;49.97;8.900;213.7;189.2;
1-5976;99.60;49.97;8.900;213.7;189.2;
1-5977;99.62;49.97;8.800;213.7;189.3;
1-5978;99.63;49.97;8.800;213.7;189.3;
1-5979;99.65;49.97;8.900;213.7;189.4;
1-5980;99.67;49.97;8.800;213.7;189.4;
1-5981;99.68;49.97;8.800;213.7;189.5;
1-5982;99.70;49.97;8.800;213.7;189.5;
1-5983;99.72;49.97;8.800;213.7;189.6;
1-5984;99.73;49.97;8.600;213.7;189.6;
1-5985;99.75;49.97;8.900;213.7;189.7;
1-5986;99.77;49.97;8.700;213.7;189.7;
1-5987;99.78;49.97;8.800;213.7;189.8;
1-5988;99.80;49.97;8.800;213.7;189.8;
