D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0002.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.37;49.97;15.50;217.0;37.89;
1-1104;18.39;49.97;16.20;217.0;37.97;
1-1105;18.40;49.97;16.30;217.0;38.05;
1-1106;18.42;49.97;16.50;217.0;38.14;
1-1107;18.44;49.97;16.40;217.0;38.23;
1-1108;18.45;49.97;15.90;217.1;38.31;
1-1109;18.47;49.97;15.60;217.1;38.39;
1-1110;18.49;49.97;15.90;217.2;38.47;
1-1111;18.50;49.97;16.10;217.2;38.56;
1-1112;18.52;49.97;16.20;217.3;38.64;
1-1113;18.54;49.97;16.20;217.3;38.73;
1-1114;18.55;49.97;16.30;217.4;38.81;
1-1115;18.57;49.97;16.00;217.4;38.90;
1-1116;18.59;49.97;16.10;217.4;38.98;
1-1117;18.60;49.97;16.30;217.4;39.07;
1-1118;18.62;49.97;16.20;217.4;39.15;
1-1119;18.64;49.97;16.40;217.5;39.24;
1-1120;18.65;49.97;16.30;217.5;39.32;
1-1121;18.67;49.97;15.40;217.5;39.41;
1-1122;18.69;49.97;15.90;217.5;39.49;
1-1123;18.70;49.97;16.30;217.6;39.57;
1-1124;18.72;49.97;16.10;217.6;39.66;
1-1125;18.74;49.97;16.10;217.6;39.74;
1-1126;18.75;49.97;16.20;217.6;39.82;
1-1127;18.77;49.97;15.70;217.7;39.91;
1-1128;18.79;49.97;15.90;217.7;39.99;
1-1129;18.80;49.97;15.60;217.7;40.07;
1-1130;18.82;49.97;15.70;217.7;40.16;
1-1131;18.84;49.97;15.70;217.7;40.24;
1-1132;18.85;49.97;15.60;217.8;40.32;
1-1133;18.87;49.97;15.60;217.8;40.40;
1-1134;18.89;49.97;15.50;217.8;40.48;
1-1135;18.90;49.97;15.30;217.8;40.56;
1-1136;18.92;49.97;15.50;217.8;40.64;
1-1137;18.94;49.97;15.50;217.8;40.72;
1-1138;18.95;49.97;15.70;217.8;40.81;
1-1139;18.97;49.97;15.00;217.9;40.89;
1-1140;18.99;49.97;15.20;217.9;40.97;
1-1141;19.00;49.97;15.10;217.9;41.04;
1-1142;19.02;49.97;15.50;217.9;41.12;
1-1143;19.04;49.97;15.30;217.9;41.21;
1-1144;19.05;49.97;15.20;218.0;41.29;
1-1145;19.07;49.97;15.30;218.0;41.37;
1-1146;19.09;49.97;15.10;218.0;41.44;
1-1147;19.10;49.97;15.20;217.9;41.52;
1-1148;19.12;49.97;15.50;217.9;41.60;
1-1149;19.14;49.97;15.70;217.9;41.69;
1-1150;19.15;49.97;15.00;217.9;41.77;
1-1151;19.17;49.97;14.60;218.0;41.84;
1-1152;19.19;49.97;14.30;218.0;41.92;
1-1153;19.20;49.97;14.60;218.0;42.00;
1-1154;19.22;49.97;15.00;217.9;42.07;
1-1155;19.24;49.97;14.90;217.9;42.15;
1-1156;19.25;49.97;15.10;217.9;42.23;
1-1157;19.27;49.97;14.20;218.0;42.31;
1-1158;19.29;49.97;14.30;218.0;42.38;
1-1159;19.30;49.97;14.10;218.0;42.45;
1-1160;19.32;49.97;14.30;218.0;42.53;
1-1161;19.34;49.97;13.80;218.0;42.60;
1-1162;19.35;49.97;14.50;218.0;42.68;
1-1163;19.37;49.97;14.70;217.9;42.75;
1-1164;19.39;49.97;14.10;217.9;42.83;
1-1165;19.40;49.97;14.10;217.9;42.90;
1-1166;19.42;49.97;14.00;217.9;42.98;
1-1167;19.44;49.97;14.00;217.9;43.05;
1-1168;19.45;49.97;14.00;217.9;43.12;
1-1169;19.47;49.97;13.60;217.9;43.19;
1-1170;19.49;49.97;13.80;217.9;43.27;
1-1171;19.50;49.97;13.60;217.9;43.34;
1-1172;19.52;49.97;13.40;217.9;43.41;
1-1173;19.54;49.97;13.50;217.9;43.48;
1-1174;19.55;49.97;13.60;217.9;43.55;
1-1175;19.57;49.97;13.20;217.9;43.62;
1-1176;19.59;49.97;13.30;217.9;43.69;
1-1177;19.60;49.97;13.40;217.9;43.76;
1-1178;19.62;49.97;13.40;217.9;43.83;
1-1179;19.64;49.97;13.50;217.9;43.90;
1-1180;19.65;49.97;13.40;217.8;43.97;
1-1181;19.67;49.97;13.40;217.8;44.04;
1-1182;19.69;49.97;12.80;217.8;44.11;
1-1183;19.70;49.97;12.80;217.8;44.18;
1-1184;19.72;49.97;12.70;217.8;44.24;
1-1185;19.74;49.97;12.80;217.7;44.31;
1-1186;19.75;49.97;12.50;217.7;44.38;
1-1187;19.77;49.97;12.20;217.7;44.44;
1-1188;19.79;49.97;12.40;217.7;44.50;
1-1189;19.80;49.97;12.40;217.7;44.57;
1-1190;19.82;49.97;12.20;217.7;44.63;
1-1191;19.84;49.97;12.80;217.7;44.70;
1-1192;19.85;49.97;12.40;217.7;44.76;
1-1193;19.87;49.97;12.30;217.7;44.83;
1-1194;19.89;49.97;12.40;217.7;44.89;
1-1195;19.90;49.97;12.30;217.7;44.96;
1-1196;19.92;49.97;12.20;217.7;45.02;
1-1197;19.94;49.97;12.20;217.7;45.09;
1-1198;19.95;49.97;12.30;217.7;45.15;
1-1199;19.97;49.97;12.00;217.7;45.21;
1-1200;19.99;49.97;11.60;217.7;45.28;
1-1201;20.00;49.97;11.90;217.7;45.34;
1-1202;20.02;49.97;12.20;217.6;45.40;
1-1203;20.04;49.97;11.90;217.6;45.46;
1-1204;20.05;49.97;11.80;217.6;45.53;
1-1205;20.07;49.97;11.40;217.6;45.59;
1-1206;20.09;49.97;11.40;217.6;45.65;
1-1207;20.10;49.97;11.50;217.6;45.71;
1-1208;20.12;49.97;11.30;217.6;45.77;
1-1209;20.14;49.97;11.30;217.5;45.83;
1-1210;20.15;49.97;11.20;217.5;45.88;
1-1211;20.17;49.97;11.10;217.5;45.94;
1-1212;20.19;49.97;10.80;217.4;46.00;
1-1213;20.20;49.97;11.10;217.4;46.06;
1-1214;20.22;49.97;10.90;217.4;46.11;
1-1215;20.24;49.97;10.80;217.4;46.17;
1-1216;20.25;49.97;10.80;217.4;46.23;
1-1217;20.27;49.97;10.80;217.3;46.28;
1-1218;20.29;49.97;10.50;217.3;46.34;
1-1219;20.30;49.97;10.20;217.3;46.39;
1-1220;20.32;49.97;10.10;217.2;46.45;
1-1221;20.34;49.97;10.60;217.2;46.50;
1-1222;20.35;49.97;10.40;217.2;46.56;
1-1223;20.37;49.97;10.10;217.1;46.61;
1-1224;20.39;49.97;10.10;217.1;46.66;
1-1225;20.40;49.97;10.00;217.1;46.72;
1-1226;20.42;49.97;10.00;217.1;46.77;
1-1227;20.44;49.97;10.00;217.0;46.82;
1-1228;20.45;49.97;9.800;217.0;46.87;
1-1229;20.47;49.97;9.600;217.0;46.92;
1-1230;20.49;49.97;9.700;217.0;46.97;
1-1231;20.50;49.97;9.600;216.9;47.02;
1-1232;20.52;49.97;9.700;216.8;47.07;
1-1233;20.54;49.97;9.400;216.8;47.12;
1-1234;20.55;49.97;9.600;216.8;47.17;
1-1235;20.57;49.97;9.500;216.7;47.22;
1-1236;20.59;49.97;9.000;216.7;47.27;
1-1237;20.60;49.97;9.700;216.6;47.32;
1-1238;20.62;49.97;9.500;216.6;47.37;
1-1239;20.64;49.97;9.600;216.6;47.42;
1-1240;20.65;49.97;9.100;216.6;47.47;
1-1241;20.67;49.97;8.900;216.5;47.52;
1-1242;20.69;49.97;8.900;216.5;47.56;
1-1243;20.70;49.97;8.700;216.4;47.61;
1-1244;20.72;49.97;8.900;216.4;47.66;
1-1245;20.74;49.97;9.200;216.4;47.70;
1-1246;20.75;49.97;8.800;216.3;47.75;
1-1247;20.77;49.97;8.600;216.3;47.80;
1-1248;20.79;49.97;8.800;216.3;47.84;
1-1249;20.80;49.97;8.800;216.3;47.89;
1-1250;20.82;49.97;8.700;216.2;47.93;
1-1251;20.84;49.97;8.600;216.2;47.98;
1-1252;20.85;49.97;8.600;216.2;48.02;
1-1253;20.87;49.97;8.800;216.1;48.07;
1-1254;20.89;49.97;8.500;216.1;48.11;
1-1255;20.90;49.97;8.600;216.1;48.16;
1-1256;20.92;49.97;8.500;216.0;48.20;
1-1257;20.94;49.97;8.700;216.0;48.25;
1-1258;20.95;49.97;8.500;216.0;48.29;
1-1259;20.97;49.97;8.900;215.9;48.34;
1-1260;20.99;49.97;8.500;215.9;48.39;
1-1261;21.00;49.97;8.100;215.8;48.43;
1-1262;21.02;49.97;8.400;215.8;48.47;
1-1263;21.04;49.97;8.300;215.8;48.52;
1-1264;21.05;49.97;8.300;215.8;48.56;
1-1265;21.07;49.97;8.400;215.7;48.60;
1-1266;21.09;49.97;8.100;215.7;48.65;
1-1267;21.10;49.97;8.300;215.7;48.69;
1-1268;21.12;49.97;8.200;215.6;48.73;
1-1269;21.14;49.97;8.200;215.6;48.77;
1-1270;21.15;49.97;8.000;215.6;48.82;
1-1271;21.17;49.97;8.200;215.6;48.86;
1-1272;21.19;49.97;8.200;215.5;48.90;
1-1273;21.20;49.97;8.400;215.5;48.95;
1-1274;21.22;49.97;8.100;215.5;48.99;
1-1275;21.24;49.97;8.100;215.4;49.03;
1-1276;21.25;49.97;7.800;215.4;49.07;
1-1277;21.27;49.97;8.100;215.4;49.11;
1-1278;21.29;49.97;7.700;215.4;49.16;
1-1279;21.30;49.97;7.900;215.4;49.20;
1-1280;21.32;49.97;7.900;215.3;49.24;
1-1281;21.34;49.97;8.000;215.3;49.28;
1-1282;21.35;49.97;8.000;215.3;49.32;
1-1283;21.37;49.97;7.900;215.2;49.36;
1-1284;21.39;49.97;7.800;215.2;49.40;
1-1285;21.40;49.97;7.900;215.2;49.45;
1-1286;21.42;49.97;8.000;215.2;49.49;
1-1287;21.44;49.97;7.800;215.1;49.53;
1-1288;21.45;49.97;7.900;215.1;49.57;
1-1289;21.47;49.97;8.000;215.1;49.61;
1-1290;21.49;49.97;7.800;215.1;49.65;
1-1291;21.50;49.97;7.900;215.0;49.69;
1-1292;21.52;49.97;7.600;215.0;49.73;
1-1293;21.54;49.97;7.700;215.0;49.77;
1-1294;21.55;49.97;7.800;215.0;49.81;
1-1295;21.57;49.97;7.700;214.9;49.86;
1-1296;21.59;49.97;7.700;214.9;49.90;
1-1297;21.60;49.97;7.400;214.9;49.94;
1-1298;21.62;49.97;7.600;214.8;49.97;
1-1299;21.64;49.97;7.500;214.8;50.01;
1-1300;21.65;49.97;7.800;214.8;50.05;
1-1301;21.67;49.97;7.900;214.7;50.09;
1-1302;21.69;49.97;7.800;214.7;50.14;
1-1303;21.70;49.97;7.800;214.7;50.18;
1-1304;21.72;49.97;7.800;214.7;50.22;
1-1305;21.74;49.97;7.900;214.6;50.26;
1-1306;21.75;49.97;7.800;214.7;50.30;
1-1307;21.77;49.97;7.900;214.6;50.34;
1-1308;21.79;49.97;7.600;214.6;50.38;
1-1309;21.80;49.97;7.700;214.6;50.42;
1-1310;21.82;49.97;7.600;214.6;50.46;
1-1311;21.84;49.97;7.700;214.6;50.50;
1-1312;21.85;49.97;7.700;214.6;50.54;
1-1313;21.87;49.97;7.700;214.5;50.58;
1-1314;21.89;49.97;7.600;214.5;50.62;
1-1315;21.90;49.97;7.700;214.5;50.66;
1-1316;21.92;49.97;8.000;214.5;50.70;
1-1317;21.94;49.97;7.900;214.5;50.74;
1-1318;21.95;49.97;8.200;214.5;50.79;
1-1319;21.97;49.97;8.200;214.5;50.83;
1-1320;21.99;49.97;7.500;214.5;50.87;
1-1321;22.00;49.97;7.600;214.5;50.91;
1-1322;22.02;49.97;7.900;214.5;50.95;
1-1323;22.04;49.97;8.000;214.5;50.99;
1-1324;22.05;49.97;7.700;214.5;51.03;
1-1325;22.07;49.97;7.800;214.5;51.07;
1-1326;22.09;49.97;7.900;214.5;51.12;
1-1327;22.10;49.97;7.900;214.5;51.16;
1-1328;22.12;49.97;7.600;214.4;51.20;
1-1329;22.14;49.97;7.600;214.4;51.24;
1-1330;22.15;49.97;7.400;214.4;51.28;
1-1331;22.17;49.97;7.400;214.3;51.32;
1-1332;22.19;49.97;7.600;214.3;51.35;
1-1333;22.20;49.97;7.400;214.3;51.39;
1-1334;22.22;49.97;7.500;214.3;51.43;
1-1335;22.24;49.97;7.500;214.3;51.47;
1-1336;22.25;49.97;7.500;214.3;51.51;
1-1337;22.27;49.97;7.500;214.2;51.55;
1-1338;22.29;49.97;7.500;214.2;51.59;
1-1339;22.30;49.97;7.300;214.2;51.63;
1-1340;22.32;49.97;7.300;214.2;51.67;
1-1341;22.34;49.97;7.400;214.2;51.70;
1-1342;22.35;49.97;7.700;214.2;51.74;
1-1343;22.37;49.97;7.500;214.2;51.78;
1-1344;22.39;49.97;7.400;214.1;51.82;
1-1345;22.40;49.97;7.300;214.1;51.86;
1-1346;22.42;49.97;7.400;214.1;51.90;
1-1347;22.44;49.97;7.400;214.1;51.94;
1-1348;22.45;49.97;7.400;214.1;51.98;
1-1349;22.47;49.97;7.400;214.1;52.02;
1-1350;22.49;49.97;7.600;214.0;52.06;
1-1351;22.50;49.97;7.300;214.0;52.09;
1-1352;22.52;49.97;7.400;214.0;52.13;
1-1353;22.54;49.97;7.500;214.0;52.17;
1-1354;22.55;49.97;7.500;214.0;52.21;
1-1355;22.57;49.97;7.500;214.0;52.25;
1-1356;22.59;49.97;7.600;214.0;52.29;
1-1357;22.60;49.97;7.500;214.0;52.33;
1-1358;22.62;49.97;7.700;214.0;52.37;
1-1359;22.64;49.97;7.500;214.0;52.41;
1-1360;22.65;49.97;7.800;214.0;52.45;
1-1361;22.67;49.97;7.900;214.0;52.49;
1-1362;22.69;49.97;7.600;214.0;52.53;
1-1363;22.70;49.97;7.400;214.0;52.57;
1-1364;22.72;49.97;7.600;214.0;52.61;
1-1365;22.74;49.97;7.600;214.0;52.65;
1-1366;22.75;49.97;7.500;214.0;52.69;
1-1367;22.77;49.97;7.800;214.0;52.73;
1-1368;22.79;49.97;7.600;214.0;52.77;
1-1369;22.80;49.97;7.700;214.0;52.81;
1-1370;22.82;49.97;7.700;214.0;52.85;
1-1371;22.84;49.97;7.500;214.0;52.89;
1-1372;22.85;49.97;7.600;214.0;52.93;
1-1373;22.87;49.97;7.500;213.9;52.97;
1-1374;22.89;49.97;7.600;213.9;53.01;
1-1375;22.90;49.97;7.500;213.9;53.05;
1-1376;22.92;49.97;7.700;213.9;53.09;
1-1377;22.94;49.97;7.500;213.8;53.13;
1-1378;22.95;49.97;7.300;213.8;53.17;
1-1379;22.97;49.97;7.700;213.8;53.20;
1-1380;22.99;49.97;7.400;213.8;53.24;
1-1381;23.00;49.97;7.500;213.8;53.28;
1-1382;23.02;49.97;7.500;213.8;53.32;
1-1383;23.04;49.97;7.500;213.8;53.36;
1-1384;23.05;49.97;7.500;213.8;53.40;
1-1385;23.07;49.97;7.700;213.8;53.44;
1-1386;23.09;49.97;7.700;213.8;53.48;
1-1387;23.10;49.97;7.200;213.8;53.52;
1-1388;23.12;49.97;7.600;213.8;53.56;
1-1389;23.14;49.97;7.400;213.8;53.60;
1-1390;23.15;49.97;7.400;213.8;53.64;
1-1391;23.17;49.97;7.400;213.8;53.68;
1-1392;23.19;49.97;7.600;213.8;53.71;
1-1393;23.20;49.97;7.200;213.8;53.75;
1-1394;23.22;49.97;7.400;213.8;53.79;
1-1395;23.24;49.97;7.500;213.8;53.83;
1-1396;23.25;49.97;7.400;213.8;53.87;
1-1397;23.27;49.97;7.500;213.8;53.91;
1-1398;23.29;49.97;7.500;213.7;53.95;
1-1399;23.30;49.97;7.600;213.8;53.99;
1-1400;23.32;49.97;7.500;213.7;54.03;
1-1401;23.34;49.97;7.500;213.8;54.07;
1-1402;23.35;49.97;7.400;213.7;54.10;
1-1403;23.37;49.97;7.500;213.8;54.14;
1-1404;23.39;49.97;7.500;213.8;54.18;
1-1405;23.40;49.97;7.300;213.8;54.22;
1-1406;23.42;49.97;7.700;213.8;54.26;
1-1407;23.44;49.97;7.300;213.8;54.30;
1-1408;23.45;49.97;7.400;213.8;54.34;
1-1409;23.47;49.97;7.200;213.8;54.38;
1-1410;23.49;49.97;7.600;213.7;54.42;
1-1411;23.50;49.97;7.300;213.7;54.45;
1-1412;23.52;49.97;7.300;213.7;54.49;
1-1413;23.54;49.97;7.200;213.7;54.53;
1-1414;23.55;49.97;7.400;213.7;54.57;
1-1415;23.57;49.97;7.400;213.7;54.61;
1-1416;23.59;49.97;7.500;213.7;54.65;
1-1417;23.60;49.97;7.400;213.7;54.69;
1-1418;23.62;49.97;7.200;213.7;54.72;
1-1419;23.64;49.97;7.400;213.7;54.76;
1-1420;23.65;49.97;7.200;213.7;54.80;
1-1421;23.67;49.97;7.500;213.6;54.84;
1-1422;23.69;49.97;7.400;213.6;54.88;
1-1423;23.70;49.97;7.400;213.6;54.92;
1-1424;23.72;49.97;7.300;213.6;54.96;
1-1425;23.74;49.97;7.500;213.6;54.99;
1-1426;23.75;49.97;8.400;213.6;55.04;
1-1427;23.77;49.97;7.400;213.6;55.08;
1-1428;23.79;49.97;7.900;213.6;55.12;
1-1429;23.80;49.97;7.600;213.6;55.16;
1-1430;23.82;49.97;7.800;213.6;55.20;
1-1431;23.84;49.97;7.700;213.6;55.24;
1-1432;23.85;49.97;7.300;213.6;55.28;
1-1433;23.87;49.97;7.300;213.6;55.32;
1-1434;23.89;49.97;7.300;213.6;55.35;
1-1435;23.90;49.97;7.100;213.6;55.39;
1-1436;23.92;49.97;7.100;213.5;55.43;
1-1437;23.94;49.97;7.000;213.5;55.47;
1-1438;23.95;49.97;7.000;213.5;55.50;
1-1439;23.97;49.97;7.100;213.4;55.54;
1-1440;23.99;49.97;7.200;213.4;55.58;
1-1441;24.00;49.97;7.000;213.4;55.61;
1-1442;24.02;49.97;7.100;213.4;55.65;
1-1443;24.04;49.97;7.200;213.3;55.69;
1-1444;24.05;49.97;7.300;213.3;55.73;
1-1445;24.07;49.97;7.000;213.3;55.76;
1-1446;24.09;49.97;7.200;213.2;55.80;
1-1447;24.10;49.97;7.200;213.2;55.84;
1-1448;24.12;49.97;7.100;213.2;55.88;
1-1449;24.14;49.97;7.300;213.2;55.91;
1-1450;24.15;49.97;7.100;213.2;55.95;
1-1451;24.17;49.97;7.200;213.2;55.99;
1-1452;24.19;49.97;7.300;213.2;56.03;
1-1453;24.20;49.97;7.400;213.2;56.06;
1-1454;24.22;49.97;7.300;213.2;56.10;
1-1455;24.24;49.97;7.200;213.2;56.14;
1-1456;24.25;49.97;6.900;213.2;56.18;
1-1457;24.27;49.97;7.000;213.2;56.21;
1-1458;24.29;49.97;7.100;213.2;56.25;
1-1459;24.30;49.97;7.300;213.2;56.29;
1-1460;24.32;49.97;6.800;213.2;56.33;
1-1461;24.34;49.97;7.200;213.2;56.36;
1-1462;24.35;49.97;7.000;213.2;56.40;
1-1463;24.37;49.97;7.000;213.2;56.44;
1-1464;24.39;49.97;7.100;213.2;56.47;
1-1465;24.40;49.97;7.200;213.2;56.51;
1-1466;24.42;49.97;6.800;213.2;56.55;
1-1467;24.44;49.97;7.000;213.2;56.58;
1-1468;24.45;49.97;6.900;213.2;56.62;
1-1469;24.47;49.97;7.000;213.2;56.66;
1-1470;24.49;49.97;7.000;213.2;56.69;
1-1471;24.50;49.97;7.000;213.1;56.73;
1-1472;24.52;49.97;6.900;213.2;56.77;
1-1473;24.54;49.97;7.000;213.1;56.80;
1-1474;24.55;49.97;7.000;213.1;56.84;
1-1475;24.57;49.97;6.900;213.1;56.88;
1-1476;24.59;49.97;6.900;213.1;56.91;
1-1477;24.60;49.97;7.000;213.1;56.95;
1-1478;24.62;49.97;6.800;213.1;56.98;
1-1479;24.64;49.97;6.800;213.1;57.02;
1-1480;24.65;49.97;6.800;213.1;57.05;
1-1481;24.67;49.97;6.800;213.1;57.09;
1-1482;24.69;49.97;7.000;213.1;57.13;
1-1483;24.70;49.97;7.100;213.1;57.16;
1-1484;24.72;49.97;6.700;213.1;57.20;
1-1485;24.74;49.97;6.800;213.0;57.23;
1-1486;24.75;49.97;6.800;213.0;57.27;
1-1487;24.77;49.97;6.900;213.0;57.31;
1-1488;24.79;49.97;7.000;213.0;57.34;
1-1489;24.80;49.97;6.900;213.0;57.38;
1-1490;24.82;49.97;6.900;213.0;57.42;
1-1491;24.84;49.97;6.800;213.0;57.45;
1-1492;24.85;49.97;7.000;213.0;57.49;
1-1493;24.87;49.97;6.900;213.0;57.52;
1-1494;24.89;49.97;7.100;213.0;57.56;
1-1495;24.90;49.97;6.900;213.0;57.60;
1-1496;24.92;49.97;6.900;213.0;57.63;
1-1497;24.94;49.97;6.900;213.1;57.67;
1-1498;24.95;49.97;6.900;213.0;57.71;
1-1499;24.97;49.97;6.900;213.1;57.74;
1-1500;24.99;49.97;6.800;213.1;57.78;
1-1501;25.00;49.97;6.900;213.1;57.81;
1-1502;25.02;49.97;6.800;213.1;57.85;
1-1503;25.04;49.97;6.900;213.0;57.88;
1-1504;25.05;49.97;6.700;213.0;57.92;
1-1505;25.07;49.97;6.900;213.0;57.96;
1-1506;25.09;49.97;6.700;213.0;57.99;
1-1507;25.10;49.97;7.000;213.0;58.03;
1-1508;25.12;49.97;6.900;213.0;58.06;
1-1509;25.14;49.97;6.800;213.0;58.10;
1-1510;25.15;49.97;6.800;213.0;58.14;
1-1511;25.17;49.97;6.800;213.0;58.17;
1-1512;25.19;49.97;6.900;213.0;58.21;
1-1513;25.20;49.97;6.900;213.0;58.24;
1-1514;25.22;49.97;6.700;213.0;58.28;
1-1515;25.24;49.97;6.700;213.0;58.31;
1-1516;25.25;49.97;6.800;213.0;58.35;
1-1517;25.27;49.97;6.800;213.0;58.38;
1-1518;25.29;49.97;6.800;213.0;58.42;
1-1519;25.30;49.97;6.900;213.0;58.46;
1-1520;25.32;49.97;6.800;213.0;58.49;
1-1521;25.34;49.97;6.800;213.0;58.53;
1-1522;25.35;49.97;6.800;213.0;58.56;
1-1523;25.37;49.97;6.800;213.0;58.60;
1-1524;25.39;49.97;6.900;213.0;58.63;
1-1525;25.40;49.97;6.800;213.0;58.67;
1-1526;25.42;49.97;6.800;213.0;58.71;
1-1527;25.44;49.97;6.800;213.0;58.74;
1-1528;25.45;49.97;6.800;213.0;58.78;
1-1529;25.47;49.97;6.600;213.0;58.81;
1-1530;25.49;49.97;6.800;213.0;58.85;
1-1531;25.50;49.97;6.800;213.0;58.88;
1-1532;25.52;49.97;6.700;213.0;58.92;
1-1533;25.54;49.97;6.800;213.0;58.95;
1-1534;25.55;49.97;6.700;213.0;58.99;
1-1535;25.57;49.97;6.800;213.0;59.02;
1-1536;25.59;49.97;6.700;213.0;59.06;
1-1537;25.60;49.97;6.800;213.0;59.09;
1-1538;25.62;49.97;6.600;213.0;59.13;
1-1539;25.64;49.97;6.800;213.0;59.16;
1-1540;25.65;49.97;6.800;213.0;59.20;
1-1541;25.67;49.97;6.800;213.0;59.24;
1-1542;25.69;49.97;6.700;213.0;59.27;
1-1543;25.70;49.97;6.900;213.0;59.31;
1-1544;25.72;49.97;6.800;213.0;59.34;
1-1545;25.74;49.97;6.600;213.0;59.38;
1-1546;25.75;49.97;6.800;213.0;59.41;
1-1547;25.77;49.97;6.700;213.0;59.45;
1-1548;25.79;49.97;6.700;213.0;59.48;
1-1549;25.80;49.97;6.800;213.0;59.52;
1-1550;25.82;49.97;6.700;213.0;59.55;
1-1551;25.84;49.97;6.700;213.0;59.59;
1-1552;25.85;49.97;6.700;213.0;59.62;
1-1553;25.87;49.97;6.800;213.0;59.66;
1-1554;25.89;49.97;6.700;213.0;59.69;
1-1555;25.90;49.97;6.900;213.0;59.73;
1-1556;25.92;49.97;6.700;213.0;59.77;
1-1557;25.94;49.97;6.800;213.0;59.80;
1-1558;25.95;49.97;6.600;213.0;59.84;
1-1559;25.97;49.97;6.700;213.0;59.87;
1-1560;25.99;49.97;6.700;213.0;59.91;
1-1561;26.00;49.97;6.800;213.0;59.94;
1-1562;26.02;49.97;6.800;213.0;59.98;
1-1563;26.04;49.97;6.600;213.0;60.01;
1-1564;26.05;49.97;6.800;213.0;60.05;
1-1565;26.07;49.97;6.600;213.0;60.08;
1-1566;26.09;49.97;6.700;213.0;60.12;
1-1567;26.10;49.97;6.600;213.0;60.15;
1-1568;26.12;49.97;6.700;213.0;60.19;
1-1569;26.14;49.97;6.700;213.0;60.22;
1-1570;26.15;49.97;6.700;213.0;60.26;
1-1571;26.17;49.97;6.600;213.0;60.29;
1-1572;26.19;49.97;6.700;213.0;60.33;
1-1573;26.20;49.97;6.900;213.0;60.36;
1-1574;26.22;49.97;6.600;213.0;60.40;
1-1575;26.24;49.97;6.700;213.0;60.43;
1-1576;26.25;49.97;6.600;213.0;60.47;
1-1577;26.27;49.97;6.600;212.9;60.50;
1-1578;26.29;49.97;6.600;213.0;60.54;
1-1579;26.30;49.97;6.600;213.0;60.57;
1-1580;26.32;49.97;6.700;212.9;60.60;
1-1581;26.34;49.97;6.500;212.9;60.64;
1-1582;26.35;49.97;6.600;212.9;60.67;
1-1583;26.37;49.97;6.500;212.9;60.71;
1-1584;26.39;49.97;6.600;212.9;60.74;
1-1585;26.40;49.97;6.600;212.9;60.78;
1-1586;26.42;49.97;6.700;212.9;60.81;
1-1587;26.44;49.97;6.600;212.9;60.85;
1-1588;26.45;49.97;6.500;212.9;60.88;
1-1589;26.47;49.97;6.700;212.9;60.92;
1-1590;26.49;49.97;6.600;212.9;60.95;
1-1591;26.50;49.97;6.700;212.9;60.98;
1-1592;26.52;49.97;6.600;212.9;61.02;
1-1593;26.54;49.97;6.700;212.9;61.05;
1-1594;26.55;49.97;6.600;212.9;61.09;
1-1595;26.57;49.97;6.600;212.9;61.12;
1-1596;26.59;49.97;6.700;212.9;61.16;
1-1597;26.60;49.97;6.600;212.9;61.19;
1-1598;26.62;49.97;6.800;212.9;61.23;
1-1599;26.64;49.97;6.500;212.9;61.26;
1-1600;26.65;49.97;6.600;212.9;61.30;
1-1601;26.67;49.97;6.500;212.9;61.33;
1-1602;26.69;49.97;6.700;212.9;61.37;
1-1603;26.70;49.97;6.500;212.9;61.40;
1-1604;26.72;49.97;6.700;212.9;61.44;
1-1605;26.74;49.97;6.600;212.9;61.47;
1-1606;26.75;49.97;6.500;212.9;61.50;
1-1607;26.77;49.97;6.600;212.9;61.54;
1-1608;26.79;49.97;6.600;212.9;61.57;
1-1609;26.80;49.97;6.700;212.9;61.61;
1-1610;26.82;49.97;6.600;212.9;61.64;
1-1611;26.84;49.97;6.600;212.9;61.68;
1-1612;26.85;49.97;6.600;212.9;61.71;
1-1613;26.87;49.97;6.600;212.8;61.75;
1-1614;26.89;49.97;6.700;212.9;61.78;
1-1615;26.90;49.97;6.600;212.9;61.82;
1-1616;26.92;49.97;6.700;212.9;61.85;
1-1617;26.94;49.97;6.500;212.9;61.89;
1-1618;26.95;49.97;6.700;212.9;61.92;
1-1619;26.97;49.97;6.500;212.8;61.95;
1-1620;26.99;49.97;6.600;212.8;61.99;
1-1621;27.00;49.97;6.700;212.8;62.02;
1-1622;27.02;49.97;6.600;212.8;62.06;
1-1623;27.04;49.97;6.600;212.8;62.09;
1-1624;27.05;49.97;6.500;212.8;62.13;
1-1625;27.07;49.97;6.600;212.8;62.16;
1-1626;27.09;49.97;6.600;212.8;62.20;
1-1627;27.10;49.97;6.800;212.8;62.23;
1-1628;27.12;49.97;6.700;212.8;62.27;
1-1629;27.14;49.97;6.700;212.8;62.30;
1-1630;27.15;49.97;6.600;212.8;62.34;
1-1631;27.17;49.97;6.600;212.8;62.37;
1-1632;27.19;49.97;6.600;212.8;62.41;
1-1633;27.20;49.97;6.600;212.8;62.44;
1-1634;27.22;49.97;6.800;212.8;62.47;
1-1635;27.24;49.97;6.600;212.8;62.51;
1-1636;27.25;49.97;6.600;212.8;62.54;
