D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0008.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-4523;75.37;49.97;9.300;213.8;105.5;
1-4524;75.39;49.97;9.400;213.8;105.5;
1-4525;75.40;49.97;9.300;213.8;105.6;
1-4526;75.42;49.97;9.300;213.8;105.6;
1-4527;75.44;49.97;9.400;213.8;105.7;
1-4528;75.45;49.97;9.500;213.8;105.7;
1-4529;75.47;49.97;9.200;213.8;105.8;
1-4530;75.49;49.97;9.500;213.8;105.8;
1-4531;75.50;49.97;9.300;213.8;105.8;
1-4532;75.52;49.97;9.400;213.8;105.9;
1-4533;75.54;49.97;9.300;213.8;105.9;
1-4534;75.55;49.97;9.500;213.8;106.0;
1-4535;75.57;49.97;9.400;213.8;106.0;
1-4536;75.59;49.97;9.500;213.9;106.1;
1-4537;75.60;49.97;9.300;213.9;106.1;
1-4538;75.62;49.97;9.500;213.9;106.2;
1-4539;75.64;49.97;9.600;213.9;106.2;
1-4540;75.65;49.97;9.400;213.9;106.3;
1-4541;75.67;49.97;9.500;213.9;106.3;
1-4542;75.69;49.97;9.500;213.9;106.4;
1-4543;75.70;49.97;9.400;213.9;106.4;
1-4544;75.72;49.97;9.600;213.9;106.5;
1-4545;75.74;49.97;9.600;213.9;106.5;
1-4546;75.75;49.97;9.600;213.9;106.6;
1-4547;75.77;49.97;9.300;213.9;106.6;
1-4548;75.79;49.97;9.600;213.9;106.7;
1-4549;75.80;49.97;9.400;213.9;106.7;
1-4550;75.82;49.97;9.600;213.9;106.8;
1-4551;75.84;49.97;9.500;213.9;106.8;
1-4552;75.85;49.97;9.600;213.9;106.9;
1-4553;75.87;49.97;9.400;213.9;106.9;
1-4554;75.89;49.97;9.600;213.8;107.0;
1-4555;75.90;49.97;9.400;213.8;107.0;
1-4556;75.92;49.97;9.600;213.8;107.1;
1-4557;75.94;49.97;9.500;213.8;107.1;
1-4558;75.95;49.97;9.500;213.8;107.2;
1-4559;75.97;49.97;9.400;213.8;107.2;
1-4560;75.99;49.97;9.400;213.8;107.3;
1-4561;76.00;49.97;9.400;213.8;107.3;
1-4562;76.02;49.97;9.500;213.8;107.4;
1-4563;76.04;49.97;9.500;213.8;107.4;
1-4564;76.05;49.97;9.600;213.8;107.5;
1-4565;76.07;49.97;9.400;213.8;107.5;
1-4566;76.09;49.97;9.700;213.8;107.6;
1-4567;76.10;49.97;9.500;213.8;107.6;
1-4568;76.12;49.97;9.600;213.8;107.7;
1-4569;76.14;49.97;9.500;213.8;107.7;
1-4570;76.15;49.97;9.700;213.8;107.8;
1-4571;76.17;49.97;9.400;213.9;107.8;
1-4572;76.19;49.97;9.700;213.9;107.9;
1-4573;76.20;49.97;9.700;213.9;107.9;
1-4574;76.22;49.97;9.600;213.9;108.0;
1-4575;76.24;49.97;9.700;213.9;108.0;
1-4576;76.25;49.97;9.600;213.9;108.1;
1-4577;76.27;49.97;9.600;213.9;108.1;
1-4578;76.29;49.97;9.700;213.9;108.2;
1-4579;76.30;49.97;9.500;213.9;108.2;
1-4580;76.32;49.97;9.400;213.9;108.3;
1-4581;76.34;49.97;9.600;213.9;108.3;
1-4582;76.35;49.97;9.700;213.9;108.4;
1-4583;76.37;49.97;9.500;213.9;108.4;
1-4584;76.39;49.97;9.700;213.9;108.5;
1-4585;76.40;49.97;9.500;213.9;108.5;
1-4586;76.42;49.97;9.600;213.9;108.6;
1-4587;76.44;49.97;9.500;213.9;108.6;
1-4588;76.45;49.97;9.700;213.9;108.7;
1-4589;76.47;49.97;9.600;213.9;108.7;
1-4590;76.49;49.97;9.600;213.9;108.8;
1-4591;76.50;49.97;9.600;213.9;108.8;
1-4592;76.52;49.97;9.600;213.9;108.9;
1-4593;76.54;49.97;9.700;213.9;108.9;
1-4594;76.55;49.97;9.500;213.9;109.0;
1-4595;76.57;49.97;9.600;213.9;109.0;
1-4596;76.59;49.97;9.600;213.9;109.1;
1-4597;76.60;49.97;9.700;213.9;109.1;
1-4598;76.62;49.97;9.600;213.9;109.2;
1-4599;76.64;49.97;9.700;213.9;109.2;
1-4600;76.65;49.97;9.800;213.9;109.3;
1-4601;76.67;49.97;9.500;213.9;109.3;
1-4602;76.69;49.97;9.700;214.0;109.4;
1-4603;76.70;49.97;9.600;213.9;109.4;
1-4604;76.72;49.97;9.700;214.0;109.5;
1-4605;76.74;49.97;9.500;214.0;109.5;
1-4606;76.75;49.97;9.600;214.0;109.6;
1-4607;76.77;49.97;9.600;214.0;109.6;
1-4608;76.79;49.97;9.600;214.0;109.7;
1-4609;76.80;49.97;9.700;213.9;109.7;
1-4610;76.82;49.97;9.500;213.9;109.8;
1-4611;76.84;49.97;9.700;213.9;109.8;
1-4612;76.85;49.97;9.600;213.9;109.9;
1-4613;76.87;49.97;9.700;213.9;109.9;
1-4614;76.89;49.97;9.500;213.9;110.0;
1-4615;76.90;49.97;9.600;213.9;110.0;
1-4616;76.92;49.97;9.500;213.9;110.1;
1-4617;76.94;49.97;9.700;213.9;110.1;
1-4618;76.95;49.97;9.800;213.9;110.2;
1-4619;76.97;49.97;9.500;214.0;110.3;
1-4620;76.99;49.97;9.700;214.0;110.3;
1-4621;77.00;49.97;9.700;214.0;110.4;
1-4622;77.02;49.97;9.700;214.0;110.4;
1-4623;77.04;49.97;9.600;214.0;110.5;
1-4624;77.05;49.97;9.800;214.0;110.5;
1-4625;77.07;49.97;9.700;214.0;110.6;
1-4626;77.09;49.97;9.600;214.0;110.6;
1-4627;77.10;49.97;9.800;214.0;110.7;
1-4628;77.12;49.97;9.600;214.0;110.7;
1-4629;77.14;49.97;9.800;214.0;110.8;
1-4630;77.15;49.97;9.600;214.0;110.8;
1-4631;77.17;49.97;9.800;214.0;110.9;
1-4632;77.19;49.97;9.600;214.0;110.9;
1-4633;77.20;49.97;9.700;214.0;111.0;
1-4634;77.22;49.97;9.500;214.0;111.0;
1-4635;77.24;49.97;9.700;214.0;111.1;
1-4636;77.25;49.97;9.800;214.0;111.1;
1-4637;77.27;49.97;9.600;214.0;111.2;
1-4638;77.29;49.97;9.700;214.0;111.2;
1-4639;77.30;49.97;9.700;214.0;111.3;
1-4640;77.32;49.97;9.700;214.0;111.3;
1-4641;77.34;49.97;9.600;214.0;111.4;
1-4642;77.35;49.97;9.800;214.0;111.4;
1-4643;77.37;49.97;9.800;214.0;111.5;
1-4644;77.39;49.97;9.700;214.0;111.5;
1-4645;77.40;49.97;10.00;214.0;111.6;
1-4646;77.42;49.97;9.700;214.0;111.6;
1-4647;77.44;49.97;9.800;214.0;111.7;
1-4648;77.45;49.97;9.700;214.0;111.7;
1-4649;77.47;49.97;9.900;214.0;111.8;
1-4650;77.49;49.97;9.700;214.0;111.8;
1-4651;77.50;49.97;9.900;214.0;111.9;
1-4652;77.52;49.97;9.800;214.0;111.9;
1-4653;77.54;49.97;9.800;214.1;112.0;
1-4654;77.55;49.97;9.800;214.1;112.0;
1-4655;77.57;49.97;9.600;214.0;112.1;
1-4656;77.59;49.97;9.700;214.0;112.1;
1-4657;77.60;49.97;9.900;214.0;112.2;
1-4658;77.62;49.97;9.800;214.0;112.2;
1-4659;77.64;49.97;9.800;214.0;112.3;
1-4660;77.65;49.97;9.900;214.0;112.3;
1-4661;77.67;49.97;9.900;214.0;112.4;
1-4662;77.69;49.97;9.600;214.0;112.4;
1-4663;77.70;49.97;9.900;214.0;112.5;
1-4664;77.72;49.97;9.700;214.0;112.5;
1-4665;77.74;49.97;9.900;214.0;112.6;
1-4666;77.75;49.97;9.700;214.0;112.6;
1-4667;77.77;49.97;9.900;214.0;112.7;
1-4668;77.79;49.97;9.700;214.0;112.7;
1-4669;77.80;49.97;9.900;214.0;112.8;
1-4670;77.82;49.97;9.800;214.0;112.9;
1-4671;77.84;49.97;9.800;214.0;112.9;
1-4672;77.85;49.97;10.00;214.0;113.0;
1-4673;77.87;49.97;9.800;214.0;113.0;
1-4674;77.89;49.97;9.700;214.0;113.1;
1-4675;77.90;49.97;9.900;214.0;113.1;
1-4676;77.92;49.97;9.800;214.0;113.2;
1-4677;77.94;49.97;9.800;214.1;113.2;
1-4678;77.95;49.97;9.800;214.1;113.3;
1-4679;77.97;49.97;9.900;214.0;113.3;
1-4680;77.99;49.97;9.600;214.1;113.4;
1-4681;78.00;49.97;9.900;214.1;113.4;
1-4682;78.02;49.97;9.700;214.1;113.5;
1-4683;78.04;49.97;9.900;214.1;113.5;
1-4684;78.05;49.97;9.700;214.1;113.6;
1-4685;78.07;49.97;10.00;214.1;113.6;
1-4686;78.09;49.97;9.700;214.1;113.7;
1-4687;78.10;49.97;9.900;214.1;113.7;
1-4688;78.12;49.97;9.900;214.1;113.8;
1-4689;78.14;49.97;9.900;214.1;113.8;
1-4690;78.15;49.97;10.10;214.1;113.9;
1-4691;78.17;49.97;9.800;214.1;113.9;
1-4692;78.19;49.97;9.900;214.1;114.0;
1-4693;78.20;49.97;9.900;214.1;114.0;
1-4694;78.22;49.97;10.10;214.1;114.1;
1-4695;78.24;49.97;9.800;214.1;114.1;
1-4696;78.25;49.97;9.900;214.1;114.2;
1-4697;78.27;49.97;10.00;214.1;114.2;
1-4698;78.29;49.97;9.800;214.1;114.3;
1-4699;78.30;49.97;10.00;214.1;114.3;
1-4700;78.32;49.97;9.800;214.1;114.4;
1-4701;78.34;49.97;9.900;214.1;114.5;
1-4702;78.35;49.97;9.700;214.1;114.5;
1-4703;78.37;49.97;10.00;214.1;114.6;
1-4704;78.39;49.97;9.800;214.1;114.6;
1-4705;78.40;49.97;9.800;214.1;114.7;
1-4706;78.42;49.97;9.900;214.1;114.7;
1-4707;78.44;49.97;9.800;214.1;114.8;
1-4708;78.45;49.97;9.900;214.1;114.8;
1-4709;78.47;49.97;9.800;214.1;114.9;
1-4710;78.49;49.97;9.800;214.1;114.9;
1-4711;78.50;49.97;9.800;214.1;115.0;
1-4712;78.52;49.97;9.800;214.1;115.0;
1-4713;78.54;49.97;9.800;214.1;115.1;
1-4714;78.55;49.97;9.900;214.1;115.1;
1-4715;78.57;49.97;10.00;214.1;115.2;
1-4716;78.59;49.97;9.700;214.1;115.2;
1-4717;78.60;49.97;10.10;214.1;115.3;
1-4718;78.62;49.97;10.00;214.1;115.3;
1-4719;78.64;49.97;10.10;214.1;115.4;
1-4720;78.65;49.97;10.00;214.1;115.4;
1-4721;78.67;49.97;10.10;214.2;115.5;
1-4722;78.69;49.97;9.900;214.2;115.5;
1-4723;78.70;49.97;9.900;214.2;115.6;
1-4724;78.72;49.97;9.900;214.2;115.6;
1-4725;78.74;49.97;9.900;214.2;115.7;
1-4726;78.75;49.97;10.10;214.2;115.7;
1-4727;78.77;49.97;9.900;214.2;115.8;
1-4728;78.79;49.97;10.00;214.2;115.8;
1-4729;78.80;49.97;9.800;214.2;115.9;
1-4730;78.82;49.97;9.900;214.2;116.0;
1-4731;78.84;49.97;9.900;214.2;116.0;
1-4732;78.85;49.97;10.00;214.2;116.1;
1-4733;78.87;49.97;10.10;214.2;116.1;
1-4734;78.89;49.97;9.900;214.2;116.2;
1-4735;78.90;49.97;10.00;214.2;116.2;
1-4736;78.92;49.97;10.00;214.2;116.3;
1-4737;78.94;49.97;10.00;214.2;116.3;
1-4738;78.95;49.97;10.00;214.2;116.4;
1-4739;78.97;49.97;10.10;214.2;116.4;
1-4740;78.99;49.97;10.00;214.2;116.5;
1-4741;79.00;49.97;9.900;214.2;116.5;
1-4742;79.02;49.97;10.00;214.2;116.6;
1-4743;79.04;49.97;9.900;214.2;116.6;
1-4744;79.05;49.97;10.10;214.2;116.7;
1-4745;79.07;49.97;10.00;214.2;116.7;
1-4746;79.09;49.97;10.10;214.2;116.8;
1-4747;79.10;49.97;10.10;214.2;116.8;
1-4748;79.12;49.97;10.20;214.2;116.9;
1-4749;79.14;49.97;10.10;214.3;116.9;
1-4750;79.15;49.97;10.20;214.3;117.0;
1-4751;79.17;49.97;10.20;214.3;117.1;
1-4752;79.19;49.97;9.900;214.3;117.1;
1-4753;79.20;49.97;10.00;214.3;117.2;
1-4754;79.22;49.97;10.10;214.3;117.2;
1-4755;79.24;49.97;10.10;214.3;117.3;
1-4756;79.25;49.97;10.00;214.3;117.3;
1-4757;79.27;49.97;10.10;214.3;117.4;
1-4758;79.29;49.97;10.10;214.3;117.4;
1-4759;79.30;49.97;9.800;214.3;117.5;
1-4760;79.32;49.97;10.10;214.3;117.5;
1-4761;79.34;49.97;10.00;214.3;117.6;
1-4762;79.35;49.97;10.00;214.3;117.6;
1-4763;79.37;49.97;10.00;214.3;117.7;
1-4764;79.39;49.97;10.10;214.3;117.7;
1-4765;79.40;49.97;9.900;214.3;117.8;
1-4766;79.42;49.97;10.10;214.3;117.8;
1-4767;79.44;49.97;10.10;214.3;117.9;
1-4768;79.45;49.97;10.10;214.3;117.9;
1-4769;79.47;49.97;10.20;214.3;118.0;
1-4770;79.49;49.97;10.00;214.3;118.1;
1-4771;79.50;49.97;10.10;214.3;118.1;
1-4772;79.52;49.97;10.10;214.3;118.2;
1-4773;79.54;49.97;10.10;214.3;118.2;
1-4774;79.55;49.97;10.10;214.3;118.3;
1-4775;79.57;49.97;10.10;214.3;118.3;
1-4776;79.59;49.97;10.30;214.3;118.4;
1-4777;79.60;49.97;10.00;214.3;118.4;
1-4778;79.62;49.97;10.20;214.3;118.5;
1-4779;79.64;49.97;10.10;214.3;118.5;
1-4780;79.65;49.97;10.30;214.3;118.6;
1-4781;79.67;49.97;10.10;214.3;118.6;
1-4782;79.69;49.97;10.30;214.4;118.7;
1-4783;79.70;49.97;10.10;214.4;118.7;
1-4784;79.72;49.97;10.30;214.4;118.8;
1-4785;79.74;49.97;10.20;214.4;118.9;
1-4786;79.75;49.97;10.30;214.4;118.9;
1-4787;79.77;49.97;10.20;214.4;119.0;
1-4788;79.79;49.97;10.10;214.4;119.0;
1-4789;79.80;49.97;10.10;214.4;119.1;
1-4790;79.82;49.97;10.20;214.4;119.1;
1-4791;79.84;49.97;10.10;214.4;119.2;
1-4792;79.85;49.97;10.10;214.4;119.2;
1-4793;79.87;49.97;10.10;214.4;119.3;
1-4794;79.89;49.97;10.30;214.4;119.3;
1-4795;79.90;49.97;10.00;214.4;119.4;
1-4796;79.92;49.97;10.40;214.4;119.4;
1-4797;79.94;49.97;10.00;214.4;119.5;
1-4798;79.95;49.97;10.20;214.4;119.5;
1-4799;79.97;49.97;10.10;214.5;119.6;
1-4800;79.99;49.97;10.20;214.5;119.6;
1-4801;80.00;49.97;10.10;214.5;119.7;
1-4802;80.02;49.97;10.30;214.4;119.8;
1-4803;80.04;49.97;10.20;214.4;119.8;
1-4804;80.05;49.97;10.20;214.5;119.9;
1-4805;80.07;49.97;10.40;214.5;119.9;
1-4806;80.09;49.97;10.30;214.5;120.0;
1-4807;80.10;49.97;10.20;214.5;120.0;
1-4808;80.12;49.97;10.20;214.5;120.1;
1-4809;80.14;49.97;10.10;214.5;120.1;
1-4810;80.15;49.97;10.30;214.5;120.2;
1-4811;80.17;49.97;10.20;214.5;120.2;
1-4812;80.19;49.97;10.40;214.5;120.3;
1-4813;80.20;49.97;10.10;214.5;120.3;
1-4814;80.22;49.97;10.40;214.5;120.4;
1-4815;80.24;49.97;10.10;214.5;120.5;
1-4816;80.25;49.97;10.30;214.5;120.5;
1-4817;80.27;49.97;10.20;214.5;120.6;
1-4818;80.29;49.97;10.40;214.5;120.6;
1-4819;80.30;49.97;10.10;214.5;120.7;
1-4820;80.32;49.97;10.40;214.5;120.7;
1-4821;80.34;49.97;10.40;214.5;120.8;
1-4822;80.35;49.97;10.40;214.5;120.8;
1-4823;80.37;49.97;10.40;214.5;120.9;
1-4824;80.39;49.97;10.30;214.5;120.9;
1-4825;80.40;49.97;10.20;214.5;121.0;
1-4826;80.42;49.97;10.30;214.5;121.0;
1-4827;80.44;49.97;10.30;214.5;121.1;
1-4828;80.45;49.97;10.40;214.5;121.2;
1-4829;80.47;49.97;10.50;214.5;121.2;
1-4830;80.49;49.97;10.50;214.5;121.3;
1-4831;80.50;49.97;10.20;214.5;121.3;
1-4832;80.52;49.97;10.50;214.5;121.4;
1-4833;80.54;49.97;10.30;214.5;121.4;
1-4834;80.55;49.97;10.40;214.5;121.5;
1-4835;80.57;49.97;10.40;214.5;121.5;
1-4836;80.59;49.97;10.60;214.5;121.6;
1-4837;80.60;49.97;10.40;214.5;121.6;
1-4838;80.62;49.97;10.30;214.5;121.7;
1-4839;80.64;49.97;10.40;214.5;121.8;
1-4840;80.65;49.97;10.40;214.5;121.8;
1-4841;80.67;49.97;10.50;214.5;121.9;
1-4842;80.69;49.97;10.40;214.5;121.9;
1-4843;80.70;49.97;10.40;214.6;122.0;
1-4844;80.72;49.97;10.40;214.6;122.0;
1-4845;80.74;49.97;10.40;214.5;122.1;
1-4846;80.75;49.97;10.30;214.5;122.1;
1-4847;80.77;49.97;10.40;214.6;122.2;
1-4848;80.79;49.97;10.50;214.5;122.2;
1-4849;80.80;49.97;10.20;214.6;122.3;
1-4850;80.82;49.97;10.50;214.6;122.4;
1-4851;80.84;49.97;10.30;214.6;122.4;
1-4852;80.85;49.97;10.50;214.6;122.5;
1-4853;80.87;49.97;10.40;214.6;122.5;
1-4854;80.89;49.97;10.60;214.6;122.6;
1-4855;80.90;49.97;10.50;214.6;122.6;
1-4856;80.92;49.97;10.50;214.6;122.7;
1-4857;80.94;49.97;10.50;214.6;122.7;
1-4858;80.95;49.97;10.30;214.6;122.8;
1-4859;80.97;49.97;10.50;214.6;122.8;
1-4860;80.99;49.97;10.40;214.6;122.9;
1-4861;81.00;49.97;10.60;214.6;123.0;
1-4862;81.02;49.97;10.50;214.6;123.0;
1-4863;81.04;49.97;10.40;214.6;123.1;
1-4864;81.05;49.97;10.40;214.6;123.1;
1-4865;81.07;49.97;10.50;214.6;123.2;
1-4866;81.09;49.97;10.50;214.6;123.2;
1-4867;81.10;49.97;10.30;214.6;123.3;
1-4868;81.12;49.97;10.50;214.6;123.3;
1-4869;81.14;49.97;10.40;214.6;123.4;
1-4870;81.15;49.97;10.30;214.6;123.4;
1-4871;81.17;49.97;10.30;214.6;123.5;
1-4872;81.19;49.97;10.50;214.6;123.6;
1-4873;81.20;49.97;10.50;214.6;123.6;
1-4874;81.22;49.97;10.30;214.6;123.7;
1-4875;81.24;49.97;10.50;214.7;123.7;
1-4876;81.25;49.97;10.30;214.7;123.8;
1-4877;81.27;49.97;10.60;214.6;123.8;
1-4878;81.29;49.97;10.40;214.7;123.9;
1-4879;81.30;49.97;10.70;214.7;123.9;
1-4880;81.32;49.97;10.60;214.7;124.0;
1-4881;81.34;49.97;10.70;214.8;124.0;
1-4882;81.35;49.97;10.60;214.8;124.1;
1-4883;81.37;49.97;10.60;214.8;124.2;
1-4884;81.39;49.97;10.80;214.8;124.2;
1-4885;81.40;49.97;10.40;214.8;124.3;
1-4886;81.42;49.97;10.50;214.8;124.3;
1-4887;81.44;49.97;10.60;214.8;124.4;
1-4888;81.45;49.97;10.60;214.8;124.4;
1-4889;81.47;49.97;10.60;214.8;124.5;
1-4890;81.49;49.97;10.70;214.8;124.5;
1-4891;81.50;49.97;10.60;214.8;124.6;
1-4892;81.52;49.97;10.50;214.8;124.7;
1-4893;81.54;49.97;10.80;214.8;124.7;
1-4894;81.55;49.97;10.60;214.8;124.8;
1-4895;81.57;49.97;10.70;214.8;124.8;
1-4896;81.59;49.97;10.40;214.8;124.9;
1-4897;81.60;49.97;10.70;214.8;124.9;
1-4898;81.62;49.97;10.50;214.8;125.0;
1-4899;81.64;49.97;10.70;214.8;125.0;
1-4900;81.65;49.97;10.60;214.8;125.1;
1-4901;81.67;49.97;10.70;214.8;125.2;
1-4902;81.69;49.97;10.70;214.8;125.2;
1-4903;81.70;49.97;10.50;214.8;125.3;
1-4904;81.72;49.97;10.60;214.8;125.3;
1-4905;81.74;49.97;10.80;214.8;125.4;
1-4906;81.75;49.97;10.70;214.8;125.4;
1-4907;81.77;49.97;10.60;214.8;125.5;
1-4908;81.79;49.97;10.60;214.8;125.5;
1-4909;81.80;49.97;10.70;214.8;125.6;
1-4910;81.82;49.97;10.40;214.8;125.7;
1-4911;81.84;49.97;10.80;214.8;125.7;
1-4912;81.85;49.97;10.50;214.9;125.8;
1-4913;81.87;49.97;10.60;214.8;125.8;
1-4914;81.89;49.97;10.50;214.8;125.9;
1-4915;81.90;49.97;10.70;214.8;125.9;
1-4916;81.92;49.97;10.50;214.9;126.0;
1-4917;81.94;49.97;10.60;214.9;126.0;
1-4918;81.95;49.97;10.70;214.9;126.1;
1-4919;81.97;49.97;10.60;214.9;126.2;
1-4920;81.99;49.97;10.70;214.9;126.2;
1-4921;82.00;49.97;10.50;214.8;126.3;
1-4922;82.02;49.97;10.60;214.9;126.3;
1-4923;82.04;49.97;10.60;214.9;126.4;
1-4924;82.05;49.97;10.70;214.9;126.4;
1-4925;82.07;49.97;10.70;214.9;126.5;
1-4926;82.09;49.97;10.60;214.9;126.5;
1-4927;82.10;49.97;10.80;214.9;126.6;
1-4928;82.12;49.97;10.40;214.9;126.7;
1-4929;82.14;49.97;10.90;214.9;126.7;
1-4930;82.15;49.97;10.60;214.9;126.8;
1-4931;82.17;49.97;10.70;214.9;126.8;
1-4932;82.19;49.97;10.80;214.9;126.9;
1-4933;82.20;49.97;10.80;214.9;126.9;
1-4934;82.22;49.97;10.60;214.9;127.0;
1-4935;82.24;49.97;10.70;214.8;127.1;
1-4936;82.25;49.97;10.80;214.9;127.1;
1-4937;82.27;49.97;10.70;214.8;127.2;
1-4938;82.29;49.97;10.80;214.8;127.2;
1-4939;82.30;49.97;10.60;214.9;127.3;
1-4940;82.32;49.97;10.60;214.9;127.3;
1-4941;82.34;49.97;10.60;214.9;127.4;
1-4942;82.35;49.97;10.60;214.9;127.4;
1-4943;82.37;49.97;10.70;214.9;127.5;
1-4944;82.39;49.97;10.70;214.9;127.6;
1-4945;82.40;49.97;10.80;214.9;127.6;
1-4946;82.42;49.97;10.40;214.9;127.7;
1-4947;82.44;49.97;10.80;214.9;127.7;
1-4948;82.45;49.97;10.70;214.9;127.8;
1-4949;82.47;49.97;10.80;215.0;127.8;
1-4950;82.49;49.97;10.60;215.0;127.9;
1-4951;82.50;49.97;10.80;215.0;127.9;
1-4952;82.52;49.97;10.80;215.0;128.0;
1-4953;82.54;49.97;10.70;215.0;128.1;
1-4954;82.55;49.97;10.90;215.0;128.1;
1-4955;82.57;49.97;10.90;215.0;128.2;
1-4956;82.59;49.97;10.80;215.0;128.2;
1-4957;82.60;49.97;10.90;215.0;128.3;
1-4958;82.62;49.97;10.90;215.0;128.3;
1-4959;82.64;49.97;10.90;215.1;128.4;
1-4960;82.65;49.97;10.80;215.1;128.5;
1-4961;82.67;49.97;10.80;215.1;128.5;
1-4962;82.69;49.97;10.90;215.1;128.6;
1-4963;82.70;49.97;10.80;215.1;128.6;
1-4964;82.72;49.97;10.70;215.1;128.7;
1-4965;82.74;49.97;10.90;215.1;128.7;
1-4966;82.75;49.97;10.70;215.1;128.8;
1-4967;82.77;49.97;10.70;215.1;128.9;
1-4968;82.79;49.97;10.70;215.1;128.9;
1-4969;82.80;49.97;10.90;215.1;129.0;
1-4970;82.82;49.97;10.90;215.1;129.0;
1-4971;82.84;49.97;10.80;215.1;129.1;
1-4972;82.85;49.97;10.90;215.1;129.1;
1-4973;82.87;49.97;10.80;215.1;129.2;
1-4974;82.89;49.97;10.90;215.1;129.2;
1-4975;82.90;49.97;10.90;215.1;129.3;
1-4976;82.92;49.97;10.90;215.1;129.4;
1-4977;82.94;49.97;10.90;215.1;129.4;
1-4978;82.95;49.97;10.90;215.1;129.5;
1-4979;82.97;49.97;10.90;215.1;129.5;
1-4980;82.99;49.97;10.90;215.1;129.6;
1-4981;83.00;49.97;11.00;215.1;129.6;
1-4982;83.02;49.97;10.80;215.1;129.7;
1-4983;83.04;49.97;10.90;215.1;129.8;
1-4984;83.05;49.97;10.80;215.1;129.8;
1-4985;83.07;49.97;10.70;215.1;129.9;
1-4986;83.09;49.97;10.80;215.1;129.9;
1-4987;83.10;49.97;10.90;215.1;130.0;
1-4988;83.12;49.97;10.80;215.1;130.0;
1-4989;83.14;49.97;10.70;215.1;130.1;
1-4990;83.15;49.97;10.90;215.1;130.2;
1-4991;83.17;49.97;10.70;215.1;130.2;
1-4992;83.19;49.97;10.80;215.2;130.3;
1-4993;83.20;49.97;10.80;215.1;130.3;
1-4994;83.22;49.97;11.00;215.1;130.4;
1-4995;83.24;49.97;10.80;215.1;130.4;
1-4996;83.25;49.97;10.90;215.1;130.5;
1-4997;83.27;49.97;11.00;215.2;130.6;
1-4998;83.29;49.97;11.00;215.1;130.6;
1-4999;83.30;49.97;11.00;215.2;130.7;
1-5000;83.32;49.97;10.70;215.2;130.7;
1-5001;83.34;49.97;11.00;215.2;130.8;
1-5002;83.35;49.97;10.90;215.2;130.8;
1-5003;83.37;49.97;10.80;215.2;130.9;
1-5004;83.39;49.97;10.80;215.2;131.0;
1-5005;83.40;49.97;10.90;215.2;131.0;
1-5006;83.42;49.97;10.90;215.2;131.1;
1-5007;83.44;49.97;10.80;215.2;131.1;
1-5008;83.45;49.97;11.00;215.2;131.2;
1-5009;83.47;49.97;10.70;215.2;131.2;
1-5010;83.49;49.97;10.90;215.2;131.3;
1-5011;83.50;49.97;10.90;215.2;131.4;
1-5012;83.52;49.97;11.10;215.2;131.4;
1-5013;83.54;49.97;10.90;215.2;131.5;
1-5014;83.55;49.97;11.10;215.2;131.5;
1-5015;83.57;49.97;10.90;215.2;131.6;
1-5016;83.59;49.97;10.80;215.3;131.6;
1-5017;83.60;49.97;11.20;215.3;131.7;
1-5018;83.62;49.97;11.10;215.3;131.8;
1-5019;83.64;49.97;11.00;215.3;131.8;
1-5020;83.65;49.97;10.90;215.3;131.9;
1-5021;83.67;49.97;10.90;215.3;131.9;
1-5022;83.69;49.97;11.00;215.3;132.0;
1-5023;83.70;49.97;11.10;215.3;132.0;
1-5024;83.72;49.97;11.20;215.3;132.1;
1-5025;83.74;49.97;10.80;215.3;132.2;
1-5026;83.75;49.97;11.20;215.3;132.2;
1-5027;83.77;49.97;11.00;215.3;132.3;
1-5028;83.79;49.97;11.10;215.2;132.3;
1-5029;83.80;49.97;10.80;215.3;132.4;
1-5030;83.82;49.97;11.20;215.2;132.4;
1-5031;83.84;49.97;10.80;215.2;132.5;
1-5032;83.85;49.97;11.00;215.3;132.6;
1-5033;83.87;49.97;11.10;215.3;132.6;
1-5034;83.89;49.97;11.10;215.3;132.7;
1-5035;83.90;49.97;11.10;215.3;132.7;
1-5036;83.92;49.97;10.90;215.3;132.8;
1-5037;83.94;49.97;10.90;215.3;132.9;
1-5038;83.95;49.97;10.90;215.3;132.9;
1-5039;83.97;49.97;10.80;215.3;133.0;
1-5040;83.99;49.97;10.90;215.3;133.0;
1-5041;84.00;49.97;11.00;215.2;133.1;
1-5042;84.02;49.97;11.00;215.2;133.1;
1-5043;84.04;49.97;10.80;215.2;133.2;
1-5044;84.05;49.97;11.20;215.2;133.3;
1-5045;84.07;49.97;10.80;215.2;133.3;
1-5046;84.09;49.97;11.00;215.2;133.4;
1-5047;84.10;49.97;10.90;215.2;133.4;
1-5048;84.12;49.97;11.10;215.2;133.5;
1-5049;84.14;49.97;10.90;215.2;133.5;
1-5050;84.15;49.97;11.20;215.2;133.6;
1-5051;84.17;49.97;11.20;215.2;133.7;
1-5052;84.19;49.97;11.00;215.2;133.7;
1-5053;84.20;49.97;11.20;215.2;133.8;
1-5054;84.22;49.97;11.10;215.2;133.8;
1-5055;84.24;49.97;11.00;215.2;133.9;
1-5056;84.25;49.97;11.10;215.2;133.9;
