D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0001.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1103;18.37;49.97;3.000;207.2;22.31;
1-1104;18.38;49.97;2.900;207.2;22.33;
1-1105;18.40;49.97;3.000;207.2;22.34;
1-1106;18.42;49.97;2.900;207.2;22.36;
1-1107;18.43;49.97;2.900;207.2;22.37;
1-1108;18.45;49.97;2.900;207.2;22.39;
1-1109;18.47;49.97;3.000;207.2;22.40;
1-1110;18.48;49.97;2.900;207.2;22.42;
1-1111;18.50;49.97;2.900;207.2;22.44;
1-1112;18.52;49.97;2.900;207.2;22.45;
1-1113;18.53;49.97;3.000;207.2;22.47;
1-1114;18.55;49.97;3.000;207.2;22.48;
1-1115;18.57;49.97;3.000;207.2;22.50;
1-1116;18.58;49.97;2.900;207.2;22.51;
1-1117;18.60;49.97;3.000;207.2;22.53;
1-1118;18.62;49.97;2.900;207.2;22.54;
1-1119;18.63;49.97;2.900;207.2;22.56;
1-1120;18.65;49.97;3.000;207.2;22.57;
1-1121;18.67;49.97;3.000;207.2;22.59;
1-1122;18.68;49.97;2.900;207.2;22.61;
1-1123;18.70;49.97;3.000;207.2;22.62;
1-1124;18.72;49.97;2.900;207.2;22.64;
1-1125;18.73;49.97;3.000;207.2;22.65;
1-1126;18.75;49.97;2.900;207.2;22.67;
1-1127;18.77;49.97;3.000;207.2;22.68;
1-1128;18.78;49.97;2.900;207.2;22.70;
1-1129;18.80;49.97;2.900;207.2;22.71;
1-1130;18.82;49.97;3.000;207.2;22.73;
1-1131;18.83;49.97;3.000;207.2;22.74;
1-1132;18.85;49.97;3.000;207.2;22.76;
1-1133;18.87;49.97;3.000;207.2;22.78;
1-1134;18.88;49.97;3.000;207.2;22.79;
1-1135;18.90;49.97;2.900;207.2;22.81;
1-1136;18.92;49.97;2.900;207.2;22.82;
1-1137;18.93;49.97;2.900;207.2;22.84;
1-1138;18.95;49.97;3.000;207.2;22.85;
1-1139;18.97;49.97;3.000;207.3;22.87;
1-1140;18.98;49.97;3.000;207.2;22.88;
1-1141;19.00;49.97;3.000;207.2;22.90;
1-1142;19.02;49.97;2.900;207.3;22.92;
1-1143;19.03;49.97;2.900;207.3;22.93;
1-1144;19.05;49.97;2.900;207.3;22.95;
1-1145;19.07;49.97;3.000;207.3;22.96;
1-1146;19.08;49.97;2.900;207.3;22.98;
1-1147;19.10;49.97;2.900;207.3;22.99;
1-1148;19.12;49.97;2.900;207.3;23.01;
1-1149;19.13;49.97;2.900;207.3;23.02;
1-1150;19.15;49.97;3.000;207.3;23.04;
1-1151;19.17;49.97;2.900;207.3;23.05;
1-1152;19.18;49.97;2.900;207.3;23.07;
1-1153;19.20;49.97;2.900;207.3;23.08;
1-1154;19.22;49.97;2.900;207.3;23.10;
1-1155;19.23;49.97;2.900;207.3;23.11;
1-1156;19.25;49.97;3.000;207.3;23.13;
1-1157;19.27;49.97;2.900;207.3;23.14;
1-1158;19.28;49.97;2.900;207.3;23.16;
1-1159;19.30;49.97;3.000;207.3;23.18;
1-1160;19.32;49.97;2.900;207.3;23.19;
1-1161;19.33;49.97;2.900;207.3;23.21;
1-1162;19.35;49.97;2.900;207.3;23.22;
1-1163;19.37;49.97;2.900;207.3;23.24;
1-1164;19.38;49.97;2.900;207.3;23.25;
1-1165;19.40;49.97;2.900;207.3;23.27;
1-1166;19.42;49.97;2.900;207.3;23.28;
1-1167;19.43;49.97;2.900;207.3;23.30;
1-1168;19.45;49.97;2.900;207.3;23.31;
1-1169;19.47;49.97;3.000;207.3;23.33;
1-1170;19.48;49.97;3.000;207.3;23.34;
1-1171;19.50;49.97;3.000;207.3;23.36;
1-1172;19.52;49.97;3.000;207.3;23.37;
1-1173;19.53;49.97;2.900;207.3;23.39;
1-1174;19.55;49.97;3.000;207.3;23.41;
1-1175;19.57;49.97;3.000;207.3;23.42;
1-1176;19.58;49.97;3.000;207.3;23.44;
1-1177;19.60;49.97;3.000;207.3;23.45;
1-1178;19.62;49.97;2.900;207.3;23.47;
1-1179;19.63;49.97;3.000;207.3;23.48;
1-1180;19.65;49.97;3.000;207.3;23.50;
1-1181;19.67;49.97;3.000;207.3;23.51;
1-1182;19.68;49.97;3.000;207.3;23.53;
1-1183;19.70;49.97;3.000;207.3;23.55;
1-1184;19.72;49.97;3.000;207.3;23.56;
1-1185;19.73;49.97;3.000;207.3;23.58;
1-1186;19.75;49.97;3.000;207.3;23.59;
1-1187;19.77;49.97;3.000;207.3;23.61;
1-1188;19.78;49.97;3.000;207.3;23.62;
1-1189;19.80;49.97;3.000;207.3;23.64;
1-1190;19.82;49.97;3.000;207.3;23.66;
1-1191;19.83;49.97;3.000;207.3;23.67;
1-1192;19.85;49.97;3.000;207.3;23.69;
1-1193;19.87;49.97;3.000;207.3;23.70;
1-1194;19.88;49.97;3.000;207.3;23.72;
1-1195;19.90;49.97;3.000;207.3;23.73;
1-1196;19.92;49.97;3.000;207.3;23.75;
1-1197;19.93;49.97;3.000;207.3;23.77;
1-1198;19.95;49.97;3.000;207.3;23.78;
1-1199;19.97;49.97;3.000;207.3;23.80;
1-1200;19.98;49.97;3.000;207.3;23.81;
1-1201;20.00;49.97;2.900;207.3;23.83;
1-1202;20.02;49.97;3.000;207.3;23.84;
1-1203;20.03;49.97;2.900;207.3;23.86;
1-1204;20.05;49.97;3.000;207.3;23.87;
1-1205;20.07;49.97;3.000;207.3;23.89;
1-1206;20.08;49.97;3.000;207.3;23.91;
1-1207;20.10;49.97;2.900;207.3;23.92;
1-1208;20.12;49.97;3.000;207.3;23.94;
1-1209;20.13;49.97;2.900;207.3;23.95;
1-1210;20.15;49.97;3.000;207.3;23.97;
1-1211;20.17;49.97;3.000;207.3;23.98;
1-1212;20.18;49.97;3.000;207.3;24.00;
1-1213;20.20;49.97;3.000;207.3;24.02;
1-1214;20.22;49.97;3.000;207.3;24.03;
1-1215;20.23;49.97;2.900;207.3;24.05;
1-1216;20.25;49.97;3.000;207.3;24.06;
1-1217;20.27;49.97;3.000;207.3;24.08;
1-1218;20.28;49.97;3.000;207.3;24.09;
1-1219;20.30;49.97;2.900;207.3;24.11;
1-1220;20.32;49.97;2.900;207.3;24.12;
1-1221;20.33;49.97;2.900;207.3;24.14;
1-1222;20.35;49.97;3.000;207.3;24.15;
1-1223;20.37;49.97;3.000;207.3;24.17;
1-1224;20.38;49.97;3.000;207.3;24.19;
1-1225;20.40;49.97;3.000;207.3;24.20;
1-1226;20.42;49.97;3.000;207.3;24.22;
1-1227;20.43;49.97;2.900;207.3;24.23;
1-1228;20.45;49.97;3.000;207.3;24.25;
1-1229;20.47;49.97;3.000;207.3;24.26;
1-1230;20.48;49.97;3.000;207.3;24.28;
1-1231;20.50;49.97;2.900;207.3;24.30;
1-1232;20.52;49.97;3.000;207.3;24.31;
1-1233;20.53;49.97;3.000;207.3;24.33;
1-1234;20.55;49.97;3.000;207.3;24.34;
1-1235;20.57;49.97;3.000;207.3;24.36;
1-1236;20.58;49.97;3.000;207.3;24.37;
1-1237;20.60;49.97;3.000;207.3;24.39;
1-1238;20.62;49.97;3.000;207.3;24.40;
1-1239;20.63;49.97;3.000;207.3;24.42;
1-1240;20.65;49.97;3.000;207.3;24.44;
1-1241;20.67;49.97;3.000;207.3;24.45;
1-1242;20.68;49.97;3.000;207.3;24.47;
1-1243;20.70;49.97;3.000;207.3;24.48;
1-1244;20.72;49.97;3.000;207.3;24.50;
1-1245;20.73;49.97;2.900;207.3;24.51;
1-1246;20.75;49.97;3.000;207.3;24.53;
1-1247;20.77;49.97;3.000;207.3;24.55;
1-1248;20.78;49.97;3.000;207.3;24.56;
1-1249;20.80;49.97;3.000;207.3;24.58;
1-1250;20.82;49.97;3.000;207.3;24.59;
1-1251;20.83;49.97;2.900;207.3;24.61;
1-1252;20.85;49.97;3.000;207.3;24.62;
1-1253;20.87;49.97;3.000;207.3;24.64;
1-1254;20.88;49.97;3.000;207.3;24.65;
1-1255;20.90;49.97;3.000;207.3;24.67;
1-1256;20.92;49.97;3.000;207.3;24.69;
1-1257;20.93;49.97;2.900;207.3;24.70;
1-1258;20.95;49.97;3.000;207.3;24.72;
1-1259;20.97;49.97;3.000;207.3;24.73;
1-1260;20.98;49.97;3.000;207.3;24.75;
1-1261;21.00;49.97;3.000;207.3;24.76;
1-1262;21.02;49.97;3.000;207.3;24.78;
1-1263;21.03;49.97;3.000;207.3;24.80;
1-1264;21.05;49.97;3.000;207.3;24.81;
1-1265;21.07;49.97;3.000;207.3;24.83;
1-1266;21.08;49.97;3.000;207.3;24.84;
1-1267;21.10;49.97;3.000;207.3;24.86;
1-1268;21.12;49.97;3.000;207.3;24.87;
1-1269;21.13;49.97;3.000;207.3;24.89;
1-1270;21.15;49.97;2.900;207.3;24.91;
1-1271;21.17;49.97;3.000;207.3;24.92;
1-1272;21.18;49.97;3.000;207.3;24.94;
1-1273;21.20;49.97;3.000;207.3;24.95;
1-1274;21.22;49.97;3.000;207.3;24.97;
1-1275;21.23;49.97;3.000;207.3;24.98;
1-1276;21.25;49.97;3.000;207.3;25.00;
1-1277;21.27;49.97;3.000;207.3;25.01;
1-1278;21.28;49.97;3.000;207.3;25.03;
1-1279;21.30;49.97;3.000;207.3;25.05;
1-1280;21.32;49.97;3.000;207.3;25.06;
1-1281;21.33;49.97;3.000;207.3;25.08;
1-1282;21.35;49.97;3.000;207.3;25.09;
1-1283;21.37;49.97;3.000;207.3;25.11;
1-1284;21.38;49.97;3.000;207.3;25.12;
1-1285;21.40;49.97;3.000;207.3;25.14;
1-1286;21.42;49.97;3.000;207.3;25.16;
1-1287;21.43;49.97;2.900;207.3;25.17;
1-1288;21.45;49.97;2.900;207.4;25.19;
1-1289;21.47;49.97;3.000;207.4;25.20;
1-1290;21.48;49.97;3.000;207.4;25.22;
1-1291;21.50;49.97;3.000;207.3;25.23;
1-1292;21.52;49.97;3.000;207.4;25.25;
1-1293;21.53;49.97;3.000;207.4;25.27;
1-1294;21.55;49.97;3.000;207.4;25.28;
1-1295;21.57;49.97;3.000;207.4;25.30;
1-1296;21.58;49.97;3.000;207.4;25.31;
1-1297;21.60;49.97;3.000;207.4;25.33;
1-1298;21.62;49.97;3.000;207.4;25.34;
1-1299;21.63;49.97;3.000;207.4;25.36;
1-1300;21.65;49.97;3.000;207.4;25.37;
1-1301;21.67;49.97;3.000;207.4;25.39;
1-1302;21.68;49.97;3.000;207.4;25.41;
1-1303;21.70;49.97;3.000;207.4;25.42;
1-1304;21.72;49.97;3.000;207.4;25.44;
1-1305;21.73;49.97;3.000;207.3;25.45;
1-1306;21.75;49.97;3.000;207.3;25.47;
1-1307;21.77;49.97;3.000;207.3;25.48;
1-1308;21.78;49.97;3.000;207.3;25.50;
1-1309;21.80;49.97;3.000;207.4;25.52;
1-1310;21.82;49.97;3.000;207.3;25.53;
1-1311;21.83;49.97;3.000;207.4;25.55;
1-1312;21.85;49.97;3.000;207.4;25.56;
1-1313;21.87;49.97;3.000;207.3;25.58;
1-1314;21.88;49.97;3.000;207.3;25.59;
1-1315;21.90;49.97;3.000;207.3;25.61;
1-1316;21.92;49.97;3.000;207.3;25.63;
1-1317;21.93;49.97;3.000;207.3;25.64;
1-1318;21.95;49.97;3.000;207.3;25.66;
1-1319;21.97;49.97;3.000;207.4;25.67;
1-1320;21.98;49.97;3.000;207.4;25.69;
1-1321;22.00;49.97;3.000;207.3;25.70;
1-1322;22.02;49.97;3.000;207.3;25.72;
1-1323;22.03;49.97;3.000;207.3;25.74;
1-1324;22.05;49.97;3.000;207.3;25.75;
1-1325;22.07;49.97;3.000;207.3;25.77;
1-1326;22.08;49.97;3.000;207.3;25.78;
1-1327;22.10;49.97;3.000;207.4;25.80;
1-1328;22.12;49.97;3.000;207.3;25.81;
1-1329;22.13;49.97;3.000;207.4;25.83;
1-1330;22.15;49.97;3.000;207.3;25.85;
1-1331;22.17;49.97;3.000;207.3;25.86;
1-1332;22.18;49.97;3.000;207.4;25.88;
1-1333;22.20;49.97;3.000;207.4;25.89;
1-1334;22.22;49.97;3.000;207.3;25.91;
1-1335;22.23;49.97;3.000;207.4;25.92;
1-1336;22.25;49.97;3.000;207.3;25.94;
1-1337;22.27;49.97;3.000;207.3;25.96;
1-1338;22.28;49.97;3.000;207.4;25.97;
1-1339;22.30;49.97;3.000;207.4;25.99;
1-1340;22.32;49.97;3.000;207.4;26.00;
1-1341;22.33;49.97;3.000;207.4;26.02;
1-1342;22.35;49.97;3.000;207.4;26.03;
1-1343;22.37;49.97;3.000;207.4;26.05;
1-1344;22.38;49.97;3.000;207.4;26.07;
1-1345;22.40;49.97;3.000;207.4;26.08;
1-1346;22.42;49.97;3.000;207.4;26.10;
1-1347;22.43;49.97;3.000;207.4;26.11;
1-1348;22.45;49.97;3.000;207.4;26.13;
1-1349;22.47;49.97;3.000;207.4;26.14;
1-1350;22.48;49.97;3.000;207.4;26.16;
1-1351;22.50;49.97;3.000;207.4;26.18;
1-1352;22.52;49.97;3.000;207.4;26.19;
1-1353;22.53;49.97;3.000;207.4;26.21;
1-1354;22.55;49.97;2.900;207.4;26.22;
1-1355;22.57;49.97;3.000;207.4;26.24;
1-1356;22.58;49.97;3.000;207.4;26.25;
1-1357;22.60;49.97;3.000;207.4;26.27;
1-1358;22.62;49.97;3.000;207.4;26.29;
1-1359;22.63;49.97;3.000;207.4;26.30;
1-1360;22.65;49.97;3.000;207.4;26.32;
1-1361;22.67;49.97;3.000;207.4;26.33;
1-1362;22.68;49.97;3.000;207.4;26.35;
1-1363;22.70;49.97;3.000;207.4;26.36;
1-1364;22.72;49.97;3.000;207.4;26.38;
1-1365;22.73;49.97;3.000;207.4;26.39;
1-1366;22.75;49.97;3.000;207.4;26.41;
1-1367;22.77;49.97;3.000;207.4;26.43;
1-1368;22.78;49.97;3.000;207.4;26.44;
1-1369;22.80;49.97;3.000;207.4;26.46;
1-1370;22.82;49.97;3.000;207.4;26.47;
1-1371;22.83;49.97;3.000;207.4;26.49;
1-1372;22.85;49.97;3.000;207.4;26.50;
1-1373;22.87;49.97;3.000;207.4;26.52;
1-1374;22.88;49.97;3.000;207.4;26.54;
1-1375;22.90;49.97;3.000;207.4;26.55;
1-1376;22.92;49.97;3.000;207.4;26.57;
1-1377;22.93;49.97;3.000;207.4;26.58;
1-1378;22.95;49.97;2.900;207.4;26.60;
1-1379;22.97;49.97;3.000;207.4;26.61;
1-1380;22.98;49.97;3.000;207.4;26.63;
1-1381;23.00;49.97;3.000;207.4;26.65;
1-1382;23.02;49.97;3.000;207.4;26.66;
1-1383;23.03;49.97;3.000;207.4;26.68;
1-1384;23.05;49.97;3.000;207.4;26.69;
1-1385;23.07;49.97;3.000;207.4;26.71;
1-1386;23.08;49.97;3.000;207.4;26.72;
1-1387;23.10;49.97;3.000;207.4;26.74;
1-1388;23.12;49.97;3.000;207.4;26.76;
1-1389;23.13;49.97;3.000;207.4;26.77;
1-1390;23.15;49.97;3.000;207.4;26.79;
1-1391;23.17;49.97;3.000;207.4;26.80;
1-1392;23.18;49.97;3.000;207.4;26.82;
1-1393;23.20;49.97;3.000;207.4;26.83;
1-1394;23.22;49.97;3.000;207.4;26.85;
1-1395;23.23;49.97;3.000;207.4;26.87;
1-1396;23.25;49.97;3.000;207.4;26.88;
1-1397;23.27;49.97;3.000;207.4;26.90;
1-1398;23.28;49.97;3.000;207.4;26.91;
1-1399;23.30;49.97;3.000;207.4;26.93;
1-1400;23.32;49.97;3.000;207.4;26.94;
1-1401;23.33;49.97;3.000;207.4;26.96;
1-1402;23.35;49.97;3.000;207.4;26.98;
1-1403;23.37;49.97;3.000;207.4;26.99;
1-1404;23.38;49.97;3.000;207.4;27.01;
1-1405;23.40;49.97;3.000;207.4;27.02;
1-1406;23.42;49.97;3.000;207.4;27.04;
1-1407;23.43;49.97;3.000;207.4;27.05;
1-1408;23.45;49.97;3.000;207.4;27.07;
1-1409;23.47;49.97;3.000;207.4;27.09;
1-1410;23.48;49.97;3.000;207.4;27.10;
1-1411;23.50;49.97;3.000;207.4;27.12;
1-1412;23.52;49.97;3.000;207.4;27.13;
1-1413;23.53;49.97;3.000;207.4;27.15;
1-1414;23.55;49.97;3.000;207.4;27.16;
1-1415;23.57;49.97;3.000;207.4;27.18;
1-1416;23.58;49.97;3.000;207.4;27.20;
1-1417;23.60;49.97;3.000;207.4;27.21;
1-1418;23.62;49.97;3.000;207.4;27.23;
1-1419;23.63;49.97;3.000;207.4;27.24;
1-1420;23.65;49.97;3.000;207.4;27.26;
1-1421;23.67;49.97;3.000;207.4;27.27;
1-1422;23.68;49.97;3.000;207.4;27.29;
1-1423;23.70;49.97;3.000;207.4;27.30;
1-1424;23.72;49.97;3.000;207.4;27.32;
1-1425;23.73;49.97;3.000;207.4;27.34;
1-1426;23.75;49.97;3.000;207.4;27.35;
1-1427;23.77;49.97;3.000;207.4;27.37;
1-1428;23.78;49.97;3.000;207.4;27.38;
1-1429;23.80;49.97;3.000;207.4;27.40;
1-1430;23.82;49.97;3.000;207.4;27.41;
1-1431;23.83;49.97;3.000;207.4;27.43;
1-1432;23.85;49.97;3.000;207.4;27.45;
1-1433;23.87;49.97;3.000;207.4;27.46;
1-1434;23.88;49.97;3.000;207.4;27.48;
1-1435;23.90;49.97;3.000;207.4;27.49;
1-1436;23.92;49.97;3.000;207.4;27.51;
1-1437;23.93;49.97;3.000;207.4;27.52;
1-1438;23.95;49.97;3.000;207.4;27.54;
1-1439;23.97;49.97;2.900;207.4;27.56;
1-1440;23.98;49.97;3.000;207.4;27.57;
1-1441;24.00;49.97;3.000;207.4;27.59;
1-1442;24.02;49.97;3.000;207.4;27.60;
1-1443;24.03;49.97;3.000;207.4;27.62;
1-1444;24.05;49.97;3.000;207.4;27.63;
1-1445;24.07;49.97;3.000;207.4;27.65;
1-1446;24.08;49.97;3.000;207.4;27.67;
1-1447;24.10;49.97;3.000;207.4;27.68;
1-1448;24.12;49.97;3.000;207.4;27.70;
1-1449;24.13;49.97;3.000;207.4;27.71;
1-1450;24.15;49.97;3.000;207.4;27.73;
1-1451;24.17;49.97;3.000;207.4;27.74;
1-1452;24.18;49.97;3.000;207.4;27.76;
1-1453;24.20;49.97;3.000;207.4;27.78;
1-1454;24.22;49.97;3.000;207.4;27.79;
1-1455;24.23;49.97;3.000;207.4;27.81;
1-1456;24.25;49.97;3.000;207.4;27.82;
1-1457;24.27;49.97;3.000;207.4;27.84;
1-1458;24.28;49.97;3.000;207.4;27.85;
1-1459;24.30;49.97;3.000;207.4;27.87;
1-1460;24.32;49.97;3.000;207.4;27.89;
1-1461;24.33;49.97;3.000;207.4;27.90;
1-1462;24.35;49.97;3.000;207.4;27.92;
1-1463;24.37;49.97;3.000;207.4;27.93;
1-1464;24.38;49.97;3.000;207.4;27.95;
1-1465;24.40;49.97;3.000;207.4;27.96;
1-1466;24.42;49.97;3.000;207.4;27.98;
1-1467;24.43;49.97;3.000;207.4;28.00;
1-1468;24.45;49.97;3.000;207.4;28.01;
1-1469;24.47;49.97;3.000;207.4;28.03;
1-1470;24.48;49.97;3.000;207.4;28.04;
1-1471;24.50;49.97;3.000;207.4;28.06;
1-1472;24.52;49.97;3.000;207.4;28.07;
1-1473;24.53;49.97;3.000;207.4;28.09;
1-1474;24.55;49.97;3.000;207.4;28.11;
1-1475;24.57;49.97;3.000;207.4;28.12;
1-1476;24.58;49.97;3.000;207.4;28.14;
1-1477;24.60;49.97;3.000;207.4;28.15;
1-1478;24.62;49.97;3.000;207.4;28.17;
1-1479;24.63;49.97;3.000;207.4;28.18;
1-1480;24.65;49.97;3.000;207.4;28.20;
1-1481;24.67;49.97;3.000;207.4;28.21;
1-1482;24.68;49.97;3.000;207.4;28.23;
1-1483;24.70;49.97;3.000;207.4;28.25;
1-1484;24.72;49.97;3.000;207.4;28.26;
1-1485;24.73;49.97;3.000;207.4;28.28;
1-1486;24.75;49.97;3.000;207.4;28.29;
1-1487;24.77;49.97;3.000;207.4;28.31;
1-1488;24.78;49.97;3.000;207.4;28.32;
1-1489;24.80;49.97;3.000;207.4;28.34;
1-1490;24.82;49.97;3.000;207.4;28.36;
1-1491;24.83;49.97;3.000;207.4;28.37;
1-1492;24.85;49.97;3.000;207.4;28.39;
1-1493;24.87;49.97;3.000;207.4;28.40;
1-1494;24.88;49.97;3.000;207.4;28.42;
1-1495;24.90;49.97;3.000;207.4;28.43;
1-1496;24.92;49.97;3.000;207.4;28.45;
1-1497;24.93;49.97;3.000;207.4;28.47;
1-1498;24.95;49.97;3.000;207.4;28.48;
1-1499;24.97;49.97;3.000;207.4;28.50;
1-1500;24.98;49.97;3.000;207.4;28.51;
1-1501;25.00;49.97;3.000;207.4;28.53;
1-1502;25.02;49.97;3.000;207.4;28.54;
1-1503;25.03;49.97;3.000;207.4;28.56;
1-1504;25.05;49.97;3.000;207.4;28.58;
1-1505;25.07;49.97;3.000;207.4;28.59;
1-1506;25.08;49.97;3.000;207.4;28.61;
1-1507;25.10;49.97;3.000;207.4;28.62;
1-1508;25.12;49.97;3.000;207.4;28.64;
1-1509;25.13;49.97;3.000;207.4;28.65;
1-1510;25.15;49.97;3.000;207.4;28.67;
1-1511;25.17;49.97;3.000;207.4;28.69;
1-1512;25.18;49.97;3.000;207.4;28.70;
1-1513;25.20;49.97;3.000;207.4;28.72;
1-1514;25.22;49.97;3.000;207.4;28.73;
1-1515;25.23;49.97;3.000;207.4;28.75;
1-1516;25.25;49.97;3.000;207.4;28.76;
1-1517;25.27;49.97;3.000;207.4;28.78;
1-1518;25.28;49.97;3.000;207.4;28.80;
1-1519;25.30;49.97;3.000;207.4;28.81;
1-1520;25.32;49.97;3.000;207.4;28.83;
1-1521;25.33;49.97;3.000;207.4;28.84;
1-1522;25.35;49.97;3.000;207.4;28.86;
1-1523;25.37;49.97;3.000;207.4;28.87;
1-1524;25.38;49.97;3.000;207.4;28.89;
1-1525;25.40;49.97;3.000;207.4;28.91;
1-1526;25.42;49.97;3.000;207.4;28.92;
1-1527;25.43;49.97;3.000;207.4;28.94;
1-1528;25.45;49.97;3.000;207.4;28.95;
1-1529;25.47;49.97;3.000;207.4;28.97;
1-1530;25.48;49.97;3.000;207.4;28.98;
1-1531;25.50;49.97;3.000;207.4;29.00;
1-1532;25.52;49.97;3.000;207.4;29.02;
1-1533;25.53;49.97;3.000;207.4;29.03;
1-1534;25.55;49.97;3.000;207.4;29.05;
1-1535;25.57;49.97;3.000;207.4;29.06;
1-1536;25.58;49.97;3.000;207.4;29.08;
1-1537;25.60;49.97;3.000;207.4;29.09;
1-1538;25.62;49.97;3.000;207.4;29.11;
1-1539;25.63;49.97;3.000;207.4;29.13;
1-1540;25.65;49.97;3.000;207.4;29.14;
1-1541;25.67;49.97;3.000;207.4;29.16;
1-1542;25.68;49.97;3.000;207.4;29.17;
1-1543;25.70;49.97;3.000;207.4;29.19;
1-1544;25.72;49.97;3.000;207.4;29.20;
1-1545;25.73;49.97;3.000;207.4;29.22;
1-1546;25.75;49.97;3.000;207.4;29.24;
1-1547;25.77;49.97;3.000;207.4;29.25;
1-1548;25.78;49.97;3.000;207.4;29.27;
1-1549;25.80;49.97;3.000;207.4;29.28;
1-1550;25.82;49.97;3.000;207.4;29.30;
1-1551;25.83;49.97;3.000;207.4;29.31;
1-1552;25.85;49.97;3.000;207.4;29.33;
1-1553;25.87;49.97;3.000;207.4;29.35;
1-1554;25.88;49.97;3.000;207.4;29.36;
1-1555;25.90;49.97;3.000;207.4;29.38;
1-1556;25.92;49.97;3.000;207.4;29.39;
1-1557;25.93;49.97;3.000;207.4;29.41;
1-1558;25.95;49.97;3.000;207.4;29.42;
1-1559;25.97;49.97;3.000;207.4;29.44;
1-1560;25.98;49.97;3.000;207.4;29.46;
1-1561;26.00;49.97;3.000;207.4;29.47;
1-1562;26.02;49.97;3.100;207.4;29.49;
1-1563;26.03;49.97;3.000;207.4;29.50;
1-1564;26.05;49.97;3.000;207.4;29.52;
1-1565;26.07;49.97;3.000;207.4;29.53;
1-1566;26.08;49.97;3.000;207.4;29.55;
1-1567;26.10;49.97;3.000;207.4;29.57;
1-1568;26.12;49.97;3.000;207.4;29.58;
1-1569;26.13;49.97;3.000;207.4;29.60;
1-1570;26.15;49.97;3.000;207.4;29.61;
1-1571;26.17;49.97;3.000;207.4;29.63;
1-1572;26.18;49.97;3.000;207.4;29.64;
1-1573;26.20;49.97;3.000;207.5;29.66;
1-1574;26.22;49.97;3.000;207.4;29.68;
1-1575;26.23;49.97;3.000;207.5;29.69;
1-1576;26.25;49.97;3.000;207.5;29.71;
1-1577;26.27;49.97;3.000;207.4;29.72;
1-1578;26.28;49.97;3.000;207.5;29.74;
1-1579;26.30;49.97;3.000;207.5;29.75;
1-1580;26.32;49.97;3.000;207.5;29.77;
1-1581;26.33;49.97;3.000;207.5;29.79;
1-1582;26.35;49.97;3.000;207.4;29.80;
1-1583;26.37;49.97;3.000;207.5;29.82;
1-1584;26.38;49.97;3.000;207.5;29.83;
1-1585;26.40;49.97;3.000;207.4;29.85;
1-1586;26.42;49.97;3.000;207.5;29.86;
1-1587;26.43;49.97;3.100;207.5;29.88;
1-1588;26.45;49.97;3.000;207.5;29.90;
1-1589;26.47;49.97;3.000;207.5;29.91;
1-1590;26.48;49.97;3.000;207.5;29.93;
1-1591;26.50;49.97;3.000;207.5;29.94;
1-1592;26.52;49.97;3.000;207.5;29.96;
1-1593;26.53;49.97;3.000;207.5;29.97;
1-1594;26.55;49.97;3.000;207.5;29.99;
1-1595;26.57;49.97;3.000;207.5;30.01;
1-1596;26.58;49.97;3.000;207.5;30.02;
1-1597;26.60;49.97;3.000;207.5;30.04;
1-1598;26.62;49.97;3.000;207.5;30.05;
1-1599;26.63;49.97;3.000;207.5;30.07;
1-1600;26.65;49.97;3.000;207.4;30.08;
1-1601;26.67;49.97;3.000;207.4;30.10;
1-1602;26.68;49.97;3.000;207.5;30.12;
1-1603;26.70;49.97;3.000;207.5;30.13;
1-1604;26.72;49.97;3.000;207.5;30.15;
1-1605;26.73;49.97;3.000;207.4;30.16;
1-1606;26.75;49.97;3.000;207.4;30.18;
1-1607;26.77;49.97;3.000;207.4;30.19;
1-1608;26.78;49.97;3.000;207.4;30.21;
1-1609;26.80;49.97;3.000;207.4;30.23;
1-1610;26.82;49.97;3.000;207.4;30.24;
1-1611;26.83;49.97;3.000;207.5;30.26;
1-1612;26.85;49.97;3.000;207.4;30.27;
1-1613;26.87;49.97;3.000;207.5;30.29;
1-1614;26.88;49.97;3.000;207.4;30.30;
1-1615;26.90;49.97;3.000;207.5;30.32;
1-1616;26.92;49.97;3.000;207.4;30.34;
1-1617;26.93;49.97;3.000;207.4;30.35;
1-1618;26.95;49.97;3.000;207.4;30.37;
1-1619;26.97;49.97;3.000;207.4;30.38;
1-1620;26.98;49.97;3.000;207.4;30.40;
1-1621;27.00;49.97;3.000;207.5;30.41;
1-1622;27.02;49.97;3.000;207.5;30.43;
1-1623;27.03;49.97;3.000;207.5;30.45;
1-1624;27.05;49.97;3.000;207.5;30.46;
1-1625;27.07;49.97;3.000;207.5;30.48;
1-1626;27.08;49.97;3.000;207.5;30.49;
1-1627;27.10;49.97;3.000;207.5;30.51;
1-1628;27.12;49.97;3.000;207.5;30.52;
1-1629;27.13;49.97;3.000;207.5;30.54;
1-1630;27.15;49.97;3.000;207.5;30.56;
1-1631;27.17;49.97;3.000;207.5;30.57;
1-1632;27.18;49.97;3.000;207.5;30.59;
1-1633;27.20;49.97;3.000;207.5;30.60;
1-1634;27.22;49.97;3.000;207.5;30.62;
1-1635;27.23;49.97;3.000;207.5;30.63;
1-1636;27.25;49.97;3.000;207.5;30.65;
