D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0010.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-3026;50.44;49.97;9.400;213.9;107.2;
1-3027;50.45;49.97;9.300;213.9;107.3;
1-3028;50.47;49.97;9.400;213.9;107.3;
1-3029;50.49;49.97;9.400;213.9;107.4;
1-3030;50.50;49.97;9.300;213.9;107.4;
1-3031;50.52;49.97;9.500;213.9;107.5;
1-3032;50.54;49.97;9.200;213.8;107.5;
1-3033;50.55;49.97;9.400;213.9;107.6;
1-3034;50.57;49.97;9.300;213.9;107.6;
1-3035;50.59;49.97;9.500;213.9;107.7;
1-3036;50.60;49.97;9.200;213.9;107.7;
1-3037;50.62;49.97;9.400;213.9;107.8;
1-3038;50.64;49.97;9.300;213.9;107.8;
1-3039;50.65;49.97;9.300;213.9;107.9;
1-3040;50.67;49.97;9.500;213.9;107.9;
1-3041;50.69;49.97;9.300;213.9;108.0;
1-3042;50.70;49.97;9.400;213.9;108.0;
1-3043;50.72;49.97;9.400;213.9;108.1;
1-3044;50.74;49.97;9.400;213.9;108.1;
1-3045;50.75;49.97;9.300;213.9;108.2;
1-3046;50.77;49.97;9.400;213.9;108.2;
1-3047;50.79;49.97;9.400;213.9;108.3;
1-3048;50.80;49.97;9.200;213.9;108.3;
1-3049;50.82;49.97;9.600;213.9;108.4;
1-3050;50.84;49.97;9.300;213.9;108.4;
1-3051;50.85;49.97;9.500;213.9;108.5;
1-3052;50.87;49.97;9.300;213.9;108.5;
1-3053;50.89;49.97;9.500;213.9;108.6;
1-3054;50.90;49.97;9.300;213.9;108.6;
1-3055;50.92;49.97;9.400;213.9;108.7;
1-3056;50.94;49.97;9.400;213.9;108.7;
1-3057;50.95;49.97;9.300;213.9;108.8;
1-3058;50.97;49.97;9.500;213.9;108.8;
1-3059;50.99;49.97;9.400;213.9;108.9;
1-3060;51.00;49.97;9.400;213.9;108.9;
1-3061;51.02;49.97;9.400;213.9;109.0;
1-3062;51.04;49.97;9.400;213.9;109.0;
1-3063;51.05;49.97;9.400;214.0;109.1;
1-3064;51.07;49.97;9.500;214.0;109.1;
1-3065;51.09;49.97;9.500;214.0;109.2;
1-3066;51.10;49.97;9.300;214.0;109.2;
1-3067;51.12;49.97;9.600;214.0;109.3;
1-3068;51.14;49.97;9.400;214.0;109.3;
1-3069;51.15;49.97;9.600;214.0;109.4;
1-3070;51.17;49.97;9.500;214.0;109.4;
1-3071;51.19;49.97;9.500;214.0;109.5;
1-3072;51.20;49.97;9.300;214.0;109.5;
1-3073;51.22;49.97;9.400;214.0;109.6;
1-3074;51.24;49.97;9.500;214.0;109.6;
1-3075;51.25;49.97;9.400;214.0;109.7;
1-3076;51.27;49.97;9.500;214.0;109.7;
1-3077;51.29;49.97;9.400;214.0;109.8;
1-3078;51.30;49.97;9.500;214.0;109.8;
1-3079;51.32;49.97;9.400;214.0;109.9;
1-3080;51.34;49.97;9.500;214.0;109.9;
1-3081;51.35;49.97;9.400;214.0;110.0;
1-3082;51.37;49.97;9.500;214.0;110.0;
1-3083;51.39;49.97;9.600;214.0;110.1;
1-3084;51.40;49.97;9.300;214.0;110.1;
1-3085;51.42;49.97;9.500;214.0;110.2;
1-3086;51.44;49.97;9.400;214.0;110.2;
1-3087;51.45;49.97;9.500;214.0;110.3;
1-3088;51.47;49.97;9.400;214.0;110.3;
1-3089;51.49;49.97;9.600;214.0;110.4;
1-3090;51.50;49.97;9.400;214.0;110.4;
1-3091;51.52;49.97;9.400;214.0;110.5;
1-3092;51.54;49.97;9.600;214.0;110.5;
1-3093;51.55;49.97;9.400;214.0;110.6;
1-3094;51.57;49.97;9.600;214.0;110.6;
1-3095;51.59;49.97;9.500;214.0;110.7;
1-3096;51.60;49.97;9.600;214.0;110.7;
1-3097;51.62;49.97;9.400;214.0;110.8;
1-3098;51.64;49.97;9.600;214.0;110.8;
1-3099;51.65;49.97;9.500;214.0;110.9;
1-3100;51.67;49.97;9.500;214.0;110.9;
1-3101;51.69;49.97;9.600;214.0;111.0;
1-3102;51.70;49.97;9.400;214.0;111.0;
1-3103;51.72;49.97;9.600;214.0;111.1;
1-3104;51.74;49.97;9.500;214.0;111.1;
1-3105;51.75;49.97;9.500;214.0;111.2;
1-3106;51.77;49.97;9.500;214.0;111.2;
1-3107;51.79;49.97;9.600;214.0;111.3;
1-3108;51.80;49.97;9.500;214.0;111.3;
1-3109;51.82;49.97;9.500;214.0;111.4;
1-3110;51.84;49.97;9.700;214.0;111.4;
1-3111;51.85;49.97;9.500;214.0;111.5;
1-3112;51.87;49.97;9.700;214.0;111.5;
1-3113;51.89;49.97;9.500;214.0;111.6;
1-3114;51.90;49.97;9.600;214.0;111.6;
1-3115;51.92;49.97;9.400;214.0;111.7;
1-3116;51.94;49.97;9.600;214.1;111.7;
1-3117;51.95;49.97;9.500;214.1;111.8;
1-3118;51.97;49.97;9.600;214.1;111.8;
1-3119;51.99;49.97;9.700;214.1;111.9;
1-3120;52.00;49.97;9.500;214.1;111.9;
1-3121;52.02;49.97;9.600;214.1;112.0;
1-3122;52.04;49.97;9.500;214.1;112.0;
1-3123;52.05;49.97;9.600;214.1;112.1;
1-3124;52.07;49.97;9.500;214.1;112.1;
1-3125;52.09;49.97;9.600;214.1;112.2;
1-3126;52.10;49.97;9.600;214.1;112.2;
1-3127;52.12;49.97;9.500;214.1;112.3;
1-3128;52.14;49.97;9.700;214.1;112.3;
1-3129;52.15;49.97;9.500;214.1;112.4;
1-3130;52.17;49.97;9.700;214.1;112.4;
1-3131;52.19;49.97;9.500;214.1;112.5;
1-3132;52.20;49.97;9.700;214.1;112.5;
1-3133;52.22;49.97;9.500;214.1;112.6;
1-3134;52.24;49.97;9.700;214.1;112.6;
1-3135;52.25;49.97;9.600;214.1;112.7;
1-3136;52.27;49.97;9.600;214.1;112.7;
1-3137;52.29;49.97;9.700;214.1;112.8;
1-3138;52.30;49.97;9.600;214.1;112.8;
1-3139;52.32;49.97;9.600;214.1;112.9;
1-3140;52.34;49.97;9.600;214.1;112.9;
1-3141;52.35;49.97;9.700;214.1;113.0;
1-3142;52.37;49.97;9.600;214.1;113.0;
1-3143;52.39;49.97;9.700;214.1;113.1;
1-3144;52.40;49.97;9.700;214.1;113.1;
1-3145;52.42;49.97;9.500;214.1;113.2;
1-3146;52.44;49.97;9.800;214.1;113.2;
1-3147;52.45;49.97;9.500;214.1;113.3;
1-3148;52.47;49.97;9.700;214.1;113.3;
1-3149;52.49;49.97;9.500;214.1;113.4;
1-3150;52.50;49.97;9.700;214.1;113.4;
1-3151;52.52;49.97;9.500;214.1;113.5;
1-3152;52.54;49.97;9.700;214.1;113.5;
1-3153;52.55;49.97;9.600;214.1;113.6;
1-3154;52.57;49.97;9.600;214.1;113.6;
1-3155;52.59;49.97;9.700;214.1;113.7;
1-3156;52.60;49.97;9.600;214.1;113.7;
1-3157;52.62;49.97;9.600;214.1;113.8;
1-3158;52.64;49.97;9.600;214.1;113.8;
1-3159;52.65;49.97;9.600;214.1;113.9;
1-3160;52.67;49.97;9.600;214.1;113.9;
1-3161;52.69;49.97;9.700;214.1;114.0;
1-3162;52.70;49.97;9.700;214.1;114.0;
1-3163;52.72;49.97;9.500;214.1;114.1;
1-3164;52.74;49.97;9.800;214.1;114.1;
1-3165;52.75;49.97;9.500;214.1;114.2;
1-3166;52.77;49.97;9.700;214.1;114.2;
1-3167;52.79;49.97;9.600;214.2;114.3;
1-3168;52.80;49.97;9.800;214.1;114.3;
1-3169;52.82;49.97;9.500;214.1;114.4;
1-3170;52.84;49.97;9.700;214.1;114.4;
1-3171;52.85;49.97;9.600;214.1;114.5;
1-3172;52.87;49.97;9.600;214.1;114.5;
1-3173;52.89;49.97;9.700;214.1;114.6;
1-3174;52.90;49.97;9.600;214.2;114.6;
1-3175;52.92;49.97;9.700;214.2;114.7;
1-3176;52.94;49.97;9.700;214.2;114.7;
1-3177;52.95;49.97;9.700;214.2;114.8;
1-3178;52.97;49.97;9.700;214.2;114.8;
1-3179;52.99;49.97;9.700;214.2;114.9;
1-3180;53.00;49.97;9.700;214.2;114.9;
1-3181;53.02;49.97;9.500;214.2;115.0;
1-3182;53.04;49.97;9.800;214.2;115.0;
1-3183;53.05;49.97;9.600;214.2;115.1;
1-3184;53.07;49.97;9.700;214.2;115.1;
1-3185;53.09;49.97;9.600;214.2;115.2;
1-3186;53.10;49.97;9.800;214.2;115.2;
1-3187;53.12;49.97;9.600;214.2;115.3;
1-3188;53.14;49.97;9.700;214.2;115.3;
1-3189;53.15;49.97;9.700;214.2;115.4;
1-3190;53.17;49.97;9.600;214.2;115.4;
1-3191;53.19;49.97;9.700;214.2;115.5;
1-3192;53.20;49.97;9.600;214.2;115.5;
1-3193;53.22;49.97;9.700;214.2;115.6;
1-3194;53.24;49.97;9.600;214.2;115.6;
1-3195;53.25;49.97;9.700;214.2;115.7;
1-3196;53.27;49.97;9.600;214.2;115.7;
1-3197;53.29;49.97;9.700;214.2;115.8;
1-3198;53.30;49.97;9.800;214.2;115.8;
1-3199;53.32;49.97;9.600;214.2;115.9;
1-3200;53.34;49.97;9.800;214.2;115.9;
1-3201;53.35;49.97;9.600;214.2;116.0;
1-3202;53.37;49.97;9.700;214.2;116.0;
1-3203;53.39;49.97;9.600;214.2;116.1;
1-3204;53.40;49.97;9.800;214.2;116.1;
1-3205;53.42;49.97;9.600;214.2;116.2;
1-3206;53.44;49.97;9.700;214.2;116.2;
1-3207;53.45;49.97;9.700;214.2;116.3;
1-3208;53.47;49.97;9.600;214.2;116.3;
1-3209;53.49;49.97;9.800;214.2;116.4;
1-3210;53.50;49.97;9.700;214.2;116.4;
1-3211;53.52;49.97;9.700;214.2;116.5;
1-3212;53.54;49.97;9.600;214.2;116.5;
1-3213;53.55;49.97;9.800;214.2;116.6;
1-3214;53.57;49.97;9.700;214.2;116.6;
1-3215;53.59;49.97;9.700;214.2;116.7;
1-3216;53.60;49.97;9.800;214.2;116.7;
1-3217;53.62;49.97;9.600;214.2;116.8;
1-3218;53.64;49.97;9.800;214.2;116.8;
1-3219;53.65;49.97;9.700;214.2;116.9;
1-3220;53.67;49.97;9.800;214.2;117.0;
1-3221;53.69;49.97;9.700;214.3;117.0;
1-3222;53.70;49.97;9.800;214.3;117.1;
1-3223;53.72;49.97;9.700;214.3;117.1;
1-3224;53.74;49.97;9.700;214.3;117.2;
1-3225;53.75;49.97;9.900;214.3;117.2;
1-3226;53.77;49.97;9.600;214.3;117.3;
1-3227;53.79;49.97;9.900;214.3;117.3;
1-3228;53.80;49.97;9.700;214.3;117.4;
1-3229;53.82;49.97;9.800;214.3;117.4;
1-3230;53.84;49.97;9.600;214.3;117.5;
1-3231;53.85;49.97;9.800;214.3;117.5;
1-3232;53.87;49.97;9.700;214.3;117.6;
1-3233;53.89;49.97;9.800;214.3;117.6;
1-3234;53.90;49.97;9.800;214.3;117.7;
1-3235;53.92;49.97;9.700;214.3;117.7;
1-3236;53.94;49.97;9.800;214.3;117.8;
1-3237;53.95;49.97;9.700;214.3;117.8;
1-3238;53.97;49.97;9.700;214.3;117.9;
1-3239;53.99;49.97;9.700;214.3;117.9;
1-3240;54.00;49.97;9.800;214.3;118.0;
1-3241;54.02;49.97;9.700;214.3;118.0;
1-3242;54.04;49.97;9.700;214.3;118.1;
1-3243;54.05;49.97;9.900;214.3;118.1;
1-3244;54.07;49.97;9.700;214.3;118.2;
1-3245;54.09;49.97;9.900;214.3;118.2;
1-3246;54.10;49.97;9.700;214.3;118.3;
1-3247;54.12;49.97;9.900;214.3;118.3;
1-3248;54.14;49.97;9.700;214.3;118.4;
1-3249;54.15;49.97;9.900;214.3;118.4;
1-3250;54.17;49.97;9.800;214.3;118.5;
1-3251;54.19;49.97;9.800;214.3;118.5;
1-3252;54.20;49.97;9.800;214.3;118.6;
1-3253;54.22;49.97;9.700;214.3;118.6;
1-3254;54.24;49.97;9.800;214.3;118.7;
1-3255;54.25;49.97;9.800;214.3;118.7;
1-3256;54.27;49.97;9.800;214.3;118.8;
1-3257;54.29;49.97;9.800;214.3;118.8;
1-3258;54.30;49.97;9.800;214.3;118.9;
1-3259;54.32;49.97;9.800;214.3;118.9;
1-3260;54.34;49.97;9.600;214.3;119.0;
1-3261;54.35;49.97;9.900;214.3;119.0;
1-3262;54.37;49.97;9.700;214.3;119.1;
1-3263;54.39;49.97;9.900;214.3;119.2;
1-3264;54.40;49.97;9.700;214.3;119.2;
1-3265;54.42;49.97;9.800;214.3;119.3;
1-3266;54.44;49.97;9.600;214.4;119.3;
1-3267;54.45;49.97;9.900;214.4;119.4;
1-3268;54.47;49.97;9.700;214.4;119.4;
1-3269;54.49;49.97;9.700;214.4;119.5;
1-3270;54.50;49.97;9.900;214.4;119.5;
1-3271;54.52;49.97;9.800;214.4;119.6;
1-3272;54.54;49.97;9.800;214.4;119.6;
1-3273;54.55;49.97;9.800;214.4;119.7;
1-3274;54.57;49.97;9.800;214.4;119.7;
1-3275;54.59;49.97;9.900;214.4;119.8;
1-3276;54.60;49.97;9.800;214.4;119.8;
1-3277;54.62;49.97;10.00;214.4;119.9;
1-3278;54.64;49.97;9.700;214.4;119.9;
1-3279;54.65;49.97;10.00;214.4;120.0;
1-3280;54.67;49.97;9.700;214.4;120.0;
1-3281;54.69;49.97;9.900;214.4;120.1;
1-3282;54.70;49.97;9.800;214.4;120.1;
1-3283;54.72;49.97;10.00;214.4;120.2;
1-3284;54.74;49.97;9.700;214.4;120.2;
1-3285;54.75;49.97;9.900;214.4;120.3;
1-3286;54.77;49.97;9.900;214.4;120.3;
1-3287;54.79;49.97;9.800;214.4;120.4;
1-3288;54.80;49.97;10.00;214.4;120.4;
1-3289;54.82;49.97;9.900;214.4;120.5;
1-3290;54.84;49.97;9.900;214.4;120.5;
1-3291;54.85;49.97;9.900;214.4;120.6;
1-3292;54.87;49.97;9.900;214.4;120.6;
1-3293;54.89;49.97;9.900;214.4;120.7;
1-3294;54.90;49.97;9.900;214.4;120.7;
1-3295;54.92;49.97;10.00;214.4;120.8;
1-3296;54.94;49.97;9.700;214.4;120.9;
1-3297;54.95;49.97;10.00;214.4;120.9;
1-3298;54.97;49.97;9.800;214.4;121.0;
1-3299;54.99;49.97;10.00;214.4;121.0;
1-3300;55.00;49.97;9.900;214.5;121.1;
1-3301;55.02;49.97;10.00;214.5;121.1;
1-3302;55.04;49.97;9.800;214.5;121.2;
1-3303;55.05;49.97;10.00;214.5;121.2;
1-3304;55.07;49.97;9.900;214.5;121.3;
1-3305;55.09;49.97;9.800;214.5;121.3;
1-3306;55.10;49.97;10.00;214.5;121.4;
1-3307;55.12;49.97;9.900;214.5;121.4;
1-3308;55.14;49.97;9.900;214.5;121.5;
1-3309;55.15;49.97;9.900;214.5;121.5;
1-3310;55.17;49.97;10.00;214.5;121.6;
1-3311;55.19;49.97;9.900;214.5;121.6;
1-3312;55.20;49.97;10.00;214.5;121.7;
1-3313;55.22;49.97;10.00;214.5;121.7;
1-3314;55.24;49.97;9.800;214.5;121.8;
1-3315;55.25;49.97;10.00;214.5;121.8;
1-3316;55.27;49.97;9.800;214.5;121.9;
1-3317;55.29;49.97;10.00;214.5;121.9;
1-3318;55.30;49.97;9.900;214.5;122.0;
1-3319;55.32;49.97;10.00;214.5;122.0;
1-3320;55.34;49.97;9.800;214.5;122.1;
1-3321;55.35;49.97;10.00;214.5;122.1;
1-3322;55.37;49.97;10.00;214.5;122.2;
1-3323;55.39;49.97;9.800;214.5;122.3;
1-3324;55.40;49.97;10.00;214.5;122.3;
1-3325;55.42;49.97;9.900;214.5;122.4;
1-3326;55.44;49.97;10.00;214.5;122.4;
1-3327;55.45;49.97;9.900;214.5;122.5;
1-3328;55.47;49.97;10.00;214.5;122.5;
1-3329;55.49;49.97;9.900;214.5;122.6;
1-3330;55.50;49.97;9.900;214.5;122.6;
1-3331;55.52;49.97;10.10;214.5;122.7;
1-3332;55.54;49.97;9.800;214.5;122.7;
1-3333;55.55;49.97;10.00;214.5;122.8;
1-3334;55.57;49.97;9.900;214.5;122.8;
1-3335;55.59;49.97;9.900;214.5;122.9;
1-3336;55.60;49.97;10.00;214.5;122.9;
1-3337;55.62;49.97;10.00;214.5;123.0;
1-3338;55.64;49.97;9.900;214.6;123.0;
1-3339;55.65;49.97;10.00;214.5;123.1;
1-3340;55.67;49.97;10.10;214.5;123.1;
1-3341;55.69;49.97;9.900;214.5;123.2;
1-3342;55.70;49.97;10.10;214.5;123.2;
1-3343;55.72;49.97;9.900;214.5;123.3;
1-3344;55.74;49.97;10.00;214.6;123.3;
1-3345;55.75;49.97;9.900;214.5;123.4;
1-3346;55.77;49.97;10.00;214.5;123.5;
1-3347;55.79;49.97;9.900;214.5;123.5;
1-3348;55.80;49.97;10.00;214.6;123.6;
1-3349;55.82;49.97;10.10;214.6;123.6;
1-3350;55.84;49.97;9.900;214.6;123.7;
1-3351;55.85;49.97;10.00;214.6;123.7;
1-3352;55.87;49.97;9.900;214.5;123.8;
1-3353;55.89;49.97;10.00;214.5;123.8;
1-3354;55.90;49.97;10.00;214.6;123.9;
1-3355;55.92;49.97;10.10;214.6;123.9;
1-3356;55.94;49.97;10.00;214.6;124.0;
1-3357;55.95;49.97;9.900;214.6;124.0;
1-3358;55.97;49.97;10.10;214.6;124.1;
1-3359;55.99;49.97;9.900;214.6;124.1;
1-3360;56.00;49.97;10.10;214.6;124.2;
1-3361;56.02;49.97;10.00;214.6;124.2;
1-3362;56.04;49.97;10.10;214.6;124.3;
1-3363;56.05;49.97;9.900;214.6;124.3;
1-3364;56.07;49.97;10.20;214.6;124.4;
1-3365;56.09;49.97;9.900;214.6;124.4;
1-3366;56.10;49.97;9.900;214.6;124.5;
1-3367;56.12;49.97;10.10;214.6;124.5;
1-3368;56.14;49.97;10.00;214.6;124.6;
1-3369;56.15;49.97;10.00;214.6;124.7;
1-3370;56.17;49.97;10.00;214.5;124.7;
1-3371;56.19;49.97;10.00;214.5;124.8;
1-3372;56.20;49.97;10.00;214.5;124.8;
1-3373;56.22;49.97;10.00;214.5;124.9;
1-3374;56.24;49.97;10.10;214.5;124.9;
1-3375;56.25;49.97;9.900;214.6;125.0;
1-3376;56.27;49.97;10.10;214.6;125.0;
1-3377;56.29;49.97;9.900;214.6;125.1;
1-3378;56.30;49.97;10.10;214.6;125.1;
1-3379;56.32;49.97;10.00;214.6;125.2;
1-3380;56.34;49.97;10.10;214.6;125.2;
1-3381;56.35;49.97;9.900;214.6;125.3;
1-3382;56.37;49.97;10.30;214.6;125.3;
1-3383;56.39;49.97;10.00;214.6;125.4;
1-3384;56.40;49.97;10.00;214.6;125.4;
1-3385;56.42;49.97;10.20;214.6;125.5;
1-3386;56.44;49.97;10.00;214.6;125.5;
1-3387;56.45;49.97;10.00;214.6;125.6;
1-3388;56.47;49.97;10.00;214.6;125.7;
1-3389;56.49;49.97;10.10;214.6;125.7;
1-3390;56.50;49.97;10.10;214.6;125.8;
1-3391;56.52;49.97;10.10;214.6;125.8;
1-3392;56.54;49.97;10.10;214.6;125.9;
1-3393;56.55;49.97;10.00;214.6;125.9;
1-3394;56.57;49.97;10.20;214.7;126.0;
1-3395;56.59;49.97;10.00;214.7;126.0;
1-3396;56.60;49.97;10.20;214.7;126.1;
1-3397;56.62;49.97;10.00;214.7;126.1;
1-3398;56.64;49.97;10.20;214.7;126.2;
1-3399;56.65;49.97;9.900;214.6;126.2;
1-3400;56.67;49.97;10.20;214.7;126.3;
1-3401;56.69;49.97;10.10;214.7;126.3;
1-3402;56.70;49.97;10.10;214.6;126.4;
1-3403;56.72;49.97;10.20;214.7;126.4;
1-3404;56.74;49.97;10.10;214.7;126.5;
1-3405;56.75;49.97;10.00;214.7;126.5;
1-3406;56.77;49.97;10.10;214.7;126.6;
1-3407;56.79;49.97;10.10;214.7;126.7;
1-3408;56.80;49.97;10.10;214.7;126.7;
1-3409;56.82;49.97;10.10;214.7;126.8;
1-3410;56.84;49.97;10.20;214.7;126.8;
1-3411;56.85;49.97;10.00;214.7;126.9;
1-3412;56.87;49.97;10.20;214.7;126.9;
1-3413;56.89;49.97;10.00;214.7;127.0;
1-3414;56.90;49.97;10.30;214.7;127.0;
1-3415;56.92;49.97;10.10;214.7;127.1;
1-3416;56.94;49.97;10.20;214.7;127.1;
1-3417;56.95;49.97;10.00;214.7;127.2;
1-3418;56.97;49.97;10.10;214.7;127.2;
1-3419;56.99;49.97;10.10;214.7;127.3;
1-3420;57.00;49.97;10.10;214.7;127.3;
1-3421;57.02;49.97;10.20;214.7;127.4;
1-3422;57.04;49.97;10.20;214.7;127.4;
1-3423;57.05;49.97;10.10;214.7;127.5;
1-3424;57.07;49.97;10.10;214.7;127.6;
1-3425;57.09;49.97;10.20;214.7;127.6;
1-3426;57.10;49.97;10.10;214.7;127.7;
1-3427;57.12;49.97;10.10;214.7;127.7;
1-3428;57.14;49.97;10.20;214.7;127.8;
1-3429;57.15;49.97;10.00;214.7;127.8;
1-3430;57.17;49.97;10.20;214.7;127.9;
1-3431;57.19;49.97;10.00;214.7;127.9;
1-3432;57.20;49.97;10.20;214.7;128.0;
1-3433;57.22;49.97;10.10;214.7;128.0;
1-3434;57.24;49.97;10.20;214.7;128.1;
1-3435;57.25;49.97;10.00;214.7;128.1;
1-3436;57.27;49.97;10.20;214.7;128.2;
1-3437;57.29;49.97;10.20;214.8;128.2;
1-3438;57.30;49.97;10.10;214.7;128.3;
1-3439;57.32;49.97;10.30;214.8;128.4;
1-3440;57.34;49.97;10.20;214.8;128.4;
1-3441;57.35;49.97;10.20;214.8;128.5;
1-3442;57.37;49.97;10.20;214.8;128.5;
1-3443;57.39;49.97;10.30;214.8;128.6;
1-3444;57.40;49.97;10.20;214.8;128.6;
1-3445;57.42;49.97;10.10;214.8;128.7;
1-3446;57.44;49.97;10.30;214.8;128.7;
1-3447;57.45;49.97;10.10;214.8;128.8;
1-3448;57.47;49.97;10.30;214.8;128.8;
1-3449;57.49;49.97;10.10;214.8;128.9;
1-3450;57.50;49.97;10.30;214.8;128.9;
1-3451;57.52;49.97;10.20;214.8;129.0;
1-3452;57.54;49.97;10.30;214.8;129.0;
1-3453;57.55;49.97;10.20;214.8;129.1;
1-3454;57.57;49.97;10.20;214.8;129.2;
1-3455;57.59;49.97;10.30;214.8;129.2;
1-3456;57.60;49.97;10.20;214.8;129.3;
1-3457;57.62;49.97;10.40;214.8;129.3;
1-3458;57.64;49.97;10.20;214.8;129.4;
1-3459;57.65;49.97;10.30;214.8;129.4;
1-3460;57.67;49.97;10.20;214.8;129.5;
1-3461;57.69;49.97;10.40;214.8;129.5;
1-3462;57.70;49.97;10.20;214.8;129.6;
1-3463;57.72;49.97;10.30;214.8;129.6;
1-3464;57.74;49.97;10.40;214.8;129.7;
1-3465;57.75;49.97;10.20;214.8;129.7;
1-3466;57.77;49.97;10.30;214.8;129.8;
1-3467;57.79;49.97;10.20;214.8;129.9;
1-3468;57.80;49.97;10.30;214.8;129.9;
1-3469;57.82;49.97;10.20;214.8;130.0;
1-3470;57.84;49.97;10.20;214.8;130.0;
1-3471;57.85;49.97;10.30;214.8;130.1;
1-3472;57.87;49.97;10.30;214.8;130.1;
1-3473;57.89;49.97;10.30;214.8;130.2;
1-3474;57.90;49.97;10.20;214.8;130.2;
1-3475;57.92;49.97;10.50;214.8;130.3;
1-3476;57.94;49.97;10.20;214.8;130.3;
1-3477;57.95;49.97;10.30;214.8;130.4;
1-3478;57.97;49.97;10.10;214.9;130.4;
1-3479;57.99;49.97;10.40;214.8;130.5;
1-3480;58.00;49.97;10.20;214.8;130.6;
1-3481;58.02;49.97;10.20;214.8;130.6;
1-3482;58.04;49.97;10.30;214.8;130.7;
1-3483;58.05;49.97;10.20;214.8;130.7;
1-3484;58.07;49.97;10.30;214.8;130.8;
1-3485;58.09;49.97;10.20;214.8;130.8;
1-3486;58.10;49.97;10.30;214.8;130.9;
1-3487;58.12;49.97;10.30;214.8;130.9;
1-3488;58.14;49.97;10.40;214.8;131.0;
1-3489;58.15;49.97;10.30;214.9;131.0;
1-3490;58.17;49.97;10.20;214.8;131.1;
1-3491;58.19;49.97;10.40;214.8;131.1;
1-3492;58.20;49.97;10.10;214.8;131.2;
1-3493;58.22;49.97;10.50;214.8;131.2;
1-3494;58.24;49.97;10.20;214.9;131.3;
1-3495;58.25;49.97;10.40;214.9;131.4;
1-3496;58.27;49.97;10.10;214.9;131.4;
1-3497;58.29;49.97;10.50;214.9;131.5;
1-3498;58.30;49.97;10.30;214.8;131.5;
1-3499;58.32;49.97;10.30;214.8;131.6;
1-3500;58.34;49.97;10.40;214.9;131.6;
1-3501;58.35;49.97;10.20;214.9;131.7;
1-3502;58.37;49.97;10.30;214.9;131.7;
1-3503;58.39;49.97;10.30;214.9;131.8;
1-3504;58.40;49.97;10.30;214.9;131.8;
1-3505;58.42;49.97;10.30;214.9;131.9;
1-3506;58.44;49.97;10.30;214.9;132.0;
1-3507;58.45;49.97;10.40;214.9;132.0;
1-3508;58.47;49.97;10.30;214.9;132.1;
1-3509;58.49;49.97;10.50;214.9;132.1;
1-3510;58.50;49.97;10.20;214.9;132.2;
1-3511;58.52;49.97;10.40;214.9;132.2;
1-3512;58.54;49.97;10.30;214.9;132.3;
1-3513;58.55;49.97;10.40;214.9;132.3;
1-3514;58.57;49.97;10.10;214.9;132.4;
1-3515;58.59;49.97;10.40;215.0;132.4;
1-3516;58.60;49.97;10.30;215.0;132.5;
1-3517;58.62;49.97;10.30;215.0;132.5;
1-3518;58.64;49.97;10.40;214.9;132.6;
1-3519;58.65;49.97;10.30;215.0;132.7;
1-3520;58.67;49.97;10.30;215.0;132.7;
1-3521;58.69;49.97;10.30;215.0;132.8;
1-3522;58.70;49.97;10.40;214.9;132.8;
1-3523;58.72;49.97;10.30;215.0;132.9;
1-3524;58.74;49.97;10.40;214.9;132.9;
1-3525;58.75;49.97;10.40;214.9;133.0;
1-3526;58.77;49.97;10.20;215.0;133.0;
1-3527;58.79;49.97;10.40;214.9;133.1;
1-3528;58.80;49.97;10.20;214.9;133.1;
1-3529;58.82;49.97;10.50;214.9;133.2;
1-3530;58.84;49.97;10.30;214.9;133.2;
1-3531;58.85;49.97;10.40;214.9;133.3;
1-3532;58.87;49.97;10.20;214.9;133.4;
1-3533;58.89;49.97;10.50;215.0;133.4;
1-3534;58.90;49.97;10.30;215.0;133.5;
1-3535;58.92;49.97;10.30;214.9;133.5;
1-3536;58.94;49.97;10.50;215.0;133.6;
1-3537;58.95;49.97;10.40;214.9;133.6;
1-3538;58.97;49.97;10.30;214.9;133.7;
1-3539;58.99;49.97;10.30;214.9;133.7;
1-3540;59.00;49.97;10.50;215.0;133.8;
1-3541;59.02;49.97;10.40;215.0;133.8;
1-3542;59.04;49.97;10.40;215.0;133.9;
1-3543;59.05;49.97;10.50;215.0;134.0;
1-3544;59.07;49.97;10.30;215.0;134.0;
1-3545;59.09;49.97;10.50;215.0;134.1;
1-3546;59.10;49.97;10.20;215.0;134.1;
1-3547;59.12;49.97;10.50;215.0;134.2;
1-3548;59.14;49.97;10.30;215.0;134.2;
1-3549;59.15;49.97;10.50;215.0;134.3;
1-3550;59.17;49.97;10.30;215.0;134.3;
1-3551;59.19;49.97;10.50;215.0;134.4;
1-3552;59.20;49.97;10.50;215.0;134.4;
1-3553;59.22;49.97;10.40;215.0;134.5;
1-3554;59.24;49.97;10.50;215.0;134.6;
1-3555;59.25;49.97;10.40;215.0;134.6;
1-3556;59.27;49.97;10.50;215.0;134.7;
1-3557;59.29;49.97;10.30;215.0;134.7;
1-3558;59.30;49.97;10.50;215.0;134.8;
1-3559;59.32;49.97;10.40;215.0;134.8;
