D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0013.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-7695;128.3;49.97;13.10;216.8;231.6;
1-7696;128.3;49.97;13.30;216.8;231.6;
1-7697;128.3;49.97;13.40;216.8;231.7;
1-7698;128.3;49.97;13.00;216.8;231.8;
1-7699;128.3;49.97;13.20;216.8;231.8;
1-7700;128.3;49.97;13.10;216.8;231.9;
1-7701;128.4;49.97;13.20;216.8;232.0;
1-7702;128.4;49.97;13.20;216.8;232.0;
1-7703;128.4;49.97;13.10;216.8;232.1;
1-7704;128.4;49.97;13.10;216.8;232.2;
1-7705;128.4;49.97;13.20;216.8;232.2;
1-7706;128.4;49.97;13.10;216.8;232.3;
1-7707;128.5;49.97;13.20;216.8;232.4;
1-7708;128.5;49.97;13.40;216.8;232.5;
1-7709;128.5;49.97;13.40;216.8;232.5;
1-7710;128.5;49.97;13.00;216.8;232.6;
1-7711;128.5;49.97;13.20;216.8;232.7;
1-7712;128.5;49.97;13.20;216.8;232.7;
1-7713;128.6;49.97;13.20;216.8;232.8;
1-7714;128.6;49.97;13.30;216.8;232.9;
1-7715;128.6;49.97;13.30;216.8;232.9;
1-7716;128.6;49.97;13.00;216.8;233.0;
1-7717;128.6;49.97;13.20;216.8;233.1;
1-7718;128.6;49.97;13.20;216.8;233.1;
1-7719;128.7;49.97;13.20;216.8;233.2;
1-7720;128.7;49.97;13.30;216.8;233.3;
1-7721;128.7;49.97;13.30;216.8;233.4;
1-7722;128.7;49.97;13.00;216.8;233.4;
1-7723;128.7;49.97;13.10;216.8;233.5;
1-7724;128.7;49.97;13.10;216.8;233.6;
1-7725;128.8;49.97;13.20;216.8;233.6;
1-7726;128.8;49.97;13.20;216.8;233.7;
1-7727;128.8;49.97;13.30;216.8;233.8;
1-7728;128.8;49.97;13.00;216.8;233.8;
1-7729;128.8;49.97;13.20;216.8;233.9;
1-7730;128.8;49.97;13.00;216.8;234.0;
1-7731;128.9;49.97;13.10;216.8;234.0;
1-7732;128.9;49.97;13.10;216.8;234.1;
1-7733;128.9;49.97;13.40;216.8;234.2;
1-7734;128.9;49.97;13.30;216.8;234.2;
1-7735;128.9;49.97;13.20;216.8;234.3;
1-7736;128.9;49.97;13.10;216.8;234.4;
1-7737;129.0;49.97;13.10;216.8;234.5;
1-7738;129.0;49.97;13.20;216.8;234.5;
1-7739;129.0;49.97;13.50;216.8;234.6;
1-7740;129.0;49.97;13.10;216.8;234.7;
1-7741;129.0;49.97;13.20;216.8;234.7;
1-7742;129.0;49.97;12.90;216.8;234.8;
1-7743;129.1;49.97;13.00;216.8;234.9;
1-7744;129.1;49.97;13.40;216.8;234.9;
1-7745;129.1;49.97;13.30;216.8;235.0;
1-7746;129.1;49.97;13.00;216.8;235.1;
1-7747;129.1;49.97;13.20;216.8;235.1;
1-7748;129.1;49.97;13.20;216.8;235.2;
1-7749;129.2;49.97;13.20;216.8;235.3;
1-7750;129.2;49.97;13.20;216.8;235.4;
1-7751;129.2;49.97;13.20;216.8;235.4;
1-7752;129.2;49.97;12.90;216.8;235.5;
1-7753;129.2;49.97;12.90;216.8;235.6;
1-7754;129.2;49.97;13.30;216.8;235.6;
1-7755;129.3;49.97;13.10;216.8;235.7;
1-7756;129.3;49.97;13.20;216.8;235.8;
1-7757;129.3;49.97;13.10;216.8;235.8;
1-7758;129.3;49.97;13.10;216.8;235.9;
1-7759;129.3;49.97;13.10;216.8;236.0;
1-7760;129.3;49.97;13.10;216.8;236.0;
1-7761;129.4;49.97;13.20;216.8;236.1;
1-7762;129.4;49.97;13.30;216.8;236.2;
1-7763;129.4;49.97;13.20;216.8;236.2;
1-7764;129.4;49.97;13.10;216.8;236.3;
1-7765;129.4;49.97;13.00;216.8;236.4;
1-7766;129.4;49.97;13.10;216.8;236.5;
1-7767;129.5;49.97;13.10;216.8;236.5;
1-7768;129.5;49.97;13.30;216.8;236.6;
1-7769;129.5;49.97;13.40;216.8;236.7;
1-7770;129.5;49.97;13.10;216.8;236.7;
1-7771;129.5;49.97;12.90;216.8;236.8;
1-7772;129.5;49.97;13.10;216.8;236.9;
1-7773;129.6;49.97;13.00;216.8;236.9;
1-7774;129.6;49.97;13.40;216.8;237.0;
1-7775;129.6;49.97;13.20;216.8;237.1;
1-7776;129.6;49.97;13.10;216.8;237.1;
1-7777;129.6;49.97;12.90;216.8;237.2;
1-7778;129.6;49.97;13.00;216.8;237.3;
1-7779;129.7;49.97;13.30;216.8;237.3;
1-7780;129.7;49.97;13.40;216.8;237.4;
1-7781;129.7;49.97;13.30;216.8;237.5;
1-7782;129.7;49.97;12.90;216.8;237.6;
1-7783;129.7;49.97;12.90;216.8;237.6;
1-7784;129.7;49.97;13.20;216.8;237.7;
1-7785;129.8;49.97;13.10;216.8;237.8;
1-7786;129.8;49.97;13.20;216.8;237.8;
1-7787;129.8;49.97;13.20;216.8;237.9;
1-7788;129.8;49.97;13.20;216.8;238.0;
1-7789;129.8;49.97;12.90;216.8;238.0;
1-7790;129.8;49.97;13.10;216.8;238.1;
1-7791;129.9;49.97;13.10;216.8;238.2;
1-7792;129.9;49.97;13.30;216.8;238.2;
1-7793;129.9;49.97;13.30;216.8;238.3;
1-7794;129.9;49.97;13.20;216.8;238.4;
1-7795;129.9;49.97;13.00;216.8;238.4;
1-7796;129.9;49.97;13.20;216.8;238.5;
1-7797;130.0;49.97;13.20;216.8;238.6;
1-7798;130.0;49.97;13.30;216.8;238.7;
1-7799;130.0;49.97;13.30;216.8;238.7;
1-7800;130.0;49.97;13.10;216.8;238.8;
1-7801;130.0;49.97;13.10;216.8;238.9;
1-7802;130.0;49.97;13.10;216.8;238.9;
1-7803;130.1;49.97;13.10;216.8;239.0;
1-7804;130.1;49.97;13.30;216.8;239.1;
1-7805;130.1;49.97;13.20;216.8;239.1;
1-7806;130.1;49.97;13.20;216.8;239.2;
1-7807;130.1;49.97;12.90;216.8;239.3;
1-7808;130.1;49.97;13.20;216.8;239.3;
1-7809;130.2;49.97;13.10;216.8;239.4;
1-7810;130.2;49.97;13.40;216.8;239.5;
1-7811;130.2;49.97;13.30;216.8;239.5;
1-7812;130.2;49.97;13.40;216.8;239.6;
1-7813;130.2;49.97;13.20;216.8;239.7;
1-7814;130.2;49.97;13.20;216.8;239.8;
1-7815;130.3;49.97;13.20;216.8;239.8;
1-7816;130.3;49.97;13.10;216.8;239.9;
1-7817;130.3;49.97;13.10;216.8;240.0;
1-7818;130.3;49.97;13.20;216.8;240.0;
1-7819;130.3;49.97;13.10;216.8;240.1;
1-7820;130.3;49.97;13.10;216.8;240.2;
1-7821;130.4;49.97;13.10;216.8;240.2;
1-7822;130.4;49.97;13.20;216.8;240.3;
1-7823;130.4;49.97;13.40;216.8;240.4;
1-7824;130.4;49.97;13.50;216.8;240.4;
1-7825;130.4;49.97;13.10;216.8;240.5;
1-7826;130.4;49.97;13.30;216.8;240.6;
1-7827;130.5;49.97;13.10;216.8;240.7;
1-7828;130.5;49.97;13.10;216.7;240.7;
1-7829;130.5;49.97;13.40;216.7;240.8;
1-7830;130.5;49.97;13.40;216.8;240.9;
1-7831;130.5;49.97;13.10;216.8;240.9;
1-7832;130.5;49.97;13.20;216.8;241.0;
1-7833;130.6;49.97;13.10;216.8;241.1;
1-7834;130.6;49.97;13.20;216.8;241.1;
1-7835;130.6;49.97;13.40;216.8;241.2;
1-7836;130.6;49.97;13.10;216.8;241.3;
1-7837;130.6;49.97;13.10;216.8;241.3;
1-7838;130.6;49.97;13.20;216.8;241.4;
1-7839;130.7;49.97;13.20;216.7;241.5;
1-7840;130.7;49.97;13.30;216.7;241.6;
1-7841;130.7;49.97;13.20;216.8;241.6;
1-7842;130.7;49.97;13.30;216.8;241.7;
1-7843;130.7;49.97;13.00;216.8;241.8;
1-7844;130.7;49.97;13.10;216.8;241.8;
1-7845;130.8;49.97;13.10;216.8;241.9;
1-7846;130.8;49.97;13.20;216.8;242.0;
1-7847;130.8;49.97;13.30;216.8;242.0;
1-7848;130.8;49.97;13.30;216.8;242.1;
1-7849;130.8;49.97;13.10;216.8;242.2;
1-7850;130.8;49.97;13.10;216.8;242.2;
1-7851;130.9;49.97;13.10;216.8;242.3;
1-7852;130.9;49.97;13.10;216.8;242.4;
1-7853;130.9;49.97;13.20;216.7;242.4;
1-7854;130.9;49.97;13.30;216.8;242.5;
1-7855;130.9;49.97;13.10;216.8;242.6;
1-7856;130.9;49.97;12.90;216.8;242.7;
1-7857;131.0;49.97;13.00;216.8;242.7;
1-7858;131.0;49.97;13.10;216.8;242.8;
1-7859;131.0;49.97;13.20;216.8;242.9;
1-7860;131.0;49.97;13.30;216.8;242.9;
1-7861;131.0;49.97;13.00;216.8;243.0;
1-7862;131.0;49.97;13.20;216.8;243.1;
1-7863;131.1;49.97;13.20;216.8;243.1;
1-7864;131.1;49.97;13.10;216.8;243.2;
1-7865;131.1;49.97;13.10;216.8;243.3;
1-7866;131.1;49.97;13.20;216.8;243.3;
1-7867;131.1;49.97;13.00;216.8;243.4;
1-7868;131.1;49.97;13.20;216.8;243.5;
1-7869;131.2;49.97;13.10;216.8;243.5;
1-7870;131.2;49.97;13.20;216.8;243.6;
1-7871;131.2;49.97;13.30;216.8;243.7;
1-7872;131.2;49.97;13.20;216.8;243.8;
1-7873;131.2;49.97;12.90;216.8;243.8;
1-7874;131.2;49.97;13.00;216.8;243.9;
1-7875;131.3;49.97;12.90;216.8;244.0;
1-7876;131.3;49.97;13.30;216.8;244.0;
1-7877;131.3;49.97;13.30;216.8;244.1;
1-7878;131.3;49.97;13.30;216.8;244.2;
1-7879;131.3;49.97;13.10;216.8;244.2;
1-7880;131.3;49.97;13.20;216.8;244.3;
1-7881;131.4;49.97;13.20;216.7;244.4;
1-7882;131.4;49.97;13.20;216.7;244.4;
1-7883;131.4;49.97;13.30;216.8;244.5;
1-7884;131.4;49.97;13.30;216.8;244.6;
1-7885;131.4;49.97;13.00;216.8;244.7;
1-7886;131.4;49.97;13.00;216.7;244.7;
1-7887;131.5;49.97;13.20;216.7;244.8;
1-7888;131.5;49.97;13.20;216.8;244.9;
1-7889;131.5;49.97;13.20;216.8;244.9;
1-7890;131.5;49.97;13.10;216.8;245.0;
1-7891;131.5;49.97;13.20;216.8;245.1;
1-7892;131.5;49.97;13.20;216.8;245.1;
1-7893;131.6;49.97;13.30;216.8;245.2;
1-7894;131.6;49.97;13.20;216.8;245.3;
1-7895;131.6;49.97;13.30;216.8;245.3;
1-7896;131.6;49.97;13.20;216.8;245.4;
1-7897;131.6;49.97;13.00;216.8;245.5;
1-7898;131.6;49.97;13.20;216.8;245.5;
1-7899;131.7;49.97;13.30;216.8;245.6;
1-7900;131.7;49.97;13.20;216.8;245.7;
1-7901;131.7;49.97;13.20;216.8;245.8;
1-7902;131.7;49.97;13.10;216.8;245.8;
1-7903;131.7;49.97;13.00;216.8;245.9;
1-7904;131.7;49.97;13.10;216.8;246.0;
1-7905;131.8;49.97;13.10;216.8;246.0;
1-7906;131.8;49.97;13.20;216.8;246.1;
1-7907;131.8;49.97;13.30;216.8;246.2;
1-7908;131.8;49.97;13.30;216.8;246.2;
1-7909;131.8;49.97;13.20;216.8;246.3;
1-7910;131.8;49.97;13.00;216.8;246.4;
1-7911;131.9;49.97;13.20;216.8;246.4;
1-7912;131.9;49.97;13.00;216.8;246.5;
1-7913;131.9;49.97;13.20;216.8;246.6;
1-7914;131.9;49.97;13.10;216.8;246.6;
1-7915;131.9;49.97;13.10;216.8;246.7;
1-7916;131.9;49.97;13.10;216.8;246.8;
1-7917;132.0;49.97;13.30;216.8;246.9;
1-7918;132.0;49.97;13.20;216.8;246.9;
1-7919;132.0;49.97;13.20;216.8;247.0;
1-7920;132.0;49.97;13.20;216.8;247.1;
1-7921;132.0;49.97;13.00;216.8;247.1;
1-7922;132.0;49.97;13.00;216.8;247.2;
1-7923;132.1;49.97;13.10;216.8;247.3;
1-7924;132.1;49.97;13.20;216.8;247.3;
1-7925;132.1;49.97;13.30;216.8;247.4;
1-7926;132.1;49.97;13.30;216.8;247.5;
1-7927;132.1;49.97;13.20;216.8;247.5;
1-7928;132.1;49.97;13.10;216.8;247.6;
1-7929;132.2;49.97;13.10;216.8;247.7;
1-7930;132.2;49.97;13.00;216.8;247.8;
1-7931;132.2;49.97;13.10;216.8;247.8;
1-7932;132.2;49.97;13.40;216.8;247.9;
1-7933;132.2;49.97;13.00;216.8;248.0;
1-7934;132.2;49.97;13.10;216.8;248.0;
1-7935;132.3;49.97;13.20;216.8;248.1;
1-7936;132.3;49.97;13.20;216.8;248.2;
1-7937;132.3;49.97;13.30;216.8;248.2;
1-7938;132.3;49.97;13.20;216.8;248.3;
1-7939;132.3;49.97;13.20;216.8;248.4;
1-7940;132.3;49.97;13.10;216.8;248.4;
1-7941;132.4;49.97;13.20;216.8;248.5;
1-7942;132.4;49.97;13.30;216.8;248.6;
1-7943;132.4;49.97;13.20;216.8;248.6;
1-7944;132.4;49.97;13.20;216.8;248.7;
1-7945;132.4;49.97;13.30;216.8;248.8;
1-7946;132.4;49.97;13.10;216.8;248.9;
1-7947;132.5;49.97;13.10;216.8;248.9;
1-7948;132.5;49.97;13.00;216.8;249.0;
1-7949;132.5;49.97;13.20;216.8;249.1;
1-7950;132.5;49.97;13.20;216.8;249.1;
1-7951;132.5;49.97;13.10;216.8;249.2;
1-7952;132.5;49.97;13.00;216.8;249.3;
1-7953;132.6;49.97;13.30;216.8;249.3;
1-7954;132.6;49.97;13.00;216.8;249.4;
1-7955;132.6;49.97;13.20;216.8;249.5;
1-7956;132.6;49.97;13.40;216.8;249.5;
1-7957;132.6;49.97;13.30;216.8;249.6;
1-7958;132.6;49.97;13.10;216.8;249.7;
1-7959;132.7;49.97;13.30;216.8;249.8;
1-7960;132.7;49.97;13.10;216.8;249.8;
1-7961;132.7;49.97;13.20;216.8;249.9;
1-7962;132.7;49.97;13.30;216.8;250.0;
1-7963;132.7;49.97;13.30;216.8;250.0;
1-7964;132.7;49.97;13.10;216.8;250.1;
1-7965;132.8;49.97;13.10;216.8;250.2;
1-7966;132.8;49.97;13.20;216.8;250.2;
1-7967;132.8;49.97;13.30;216.8;250.3;
1-7968;132.8;49.97;13.20;216.8;250.4;
1-7969;132.8;49.97;13.10;216.8;250.4;
1-7970;132.8;49.97;13.20;216.8;250.5;
1-7971;132.9;49.97;13.20;216.8;250.6;
1-7972;132.9;49.97;13.10;216.8;250.6;
1-7973;132.9;49.97;13.20;216.8;250.7;
1-7974;132.9;49.97;13.30;216.8;250.8;
1-7975;132.9;49.97;13.30;216.8;250.9;
1-7976;132.9;49.97;13.20;216.9;250.9;
1-7977;133.0;49.97;13.30;216.8;251.0;
1-7978;133.0;49.97;13.20;216.9;251.1;
1-7979;133.0;49.97;13.10;216.9;251.1;
1-7980;133.0;49.97;13.30;216.9;251.2;
1-7981;133.0;49.97;13.30;216.9;251.3;
1-7982;133.0;49.97;13.10;216.9;251.3;
1-7983;133.1;49.97;13.10;216.9;251.4;
1-7984;133.1;49.97;13.00;216.9;251.5;
1-7985;133.1;49.97;13.10;216.9;251.5;
1-7986;133.1;49.97;13.40;216.8;251.6;
1-7987;133.1;49.97;13.30;216.8;251.7;
1-7988;133.1;49.97;13.30;216.8;251.8;
1-7989;133.2;49.97;13.40;216.8;251.8;
1-7990;133.2;49.97;13.20;216.8;251.9;
1-7991;133.2;49.97;13.20;216.9;252.0;
1-7992;133.2;49.97;13.40;216.8;252.0;
1-7993;133.2;49.97;13.40;216.9;252.1;
1-7994;133.2;49.97;12.90;216.8;252.2;
1-7995;133.3;49.97;13.10;216.9;252.2;
1-7996;133.3;49.97;13.20;216.9;252.3;
1-7997;133.3;49.97;13.50;216.9;252.4;
1-7998;133.3;49.97;13.30;216.9;252.4;
1-7999;133.3;49.97;13.40;216.9;252.5;
1-8000;133.3;49.97;13.20;216.8;252.6;
1-8001;133.4;49.97;13.20;216.9;252.7;
1-8002;133.4;49.97;13.20;216.9;252.7;
1-8003;133.4;49.97;13.20;217.0;252.8;
1-8004;133.4;49.97;13.40;216.9;252.9;
1-8005;133.4;49.97;13.30;216.9;252.9;
1-8006;133.4;49.97;13.10;216.9;253.0;
1-8007;133.5;49.97;13.10;216.9;253.1;
1-8008;133.5;49.97;13.20;216.9;253.1;
1-8009;133.5;49.97;13.10;216.9;253.2;
1-8010;133.5;49.97;13.30;216.8;253.3;
1-8011;133.5;49.97;13.40;216.8;253.3;
1-8012;133.5;49.97;13.20;216.8;253.4;
1-8013;133.6;49.97;13.30;216.8;253.5;
1-8014;133.6;49.97;13.10;216.8;253.6;
1-8015;133.6;49.97;13.00;216.8;253.6;
1-8016;133.6;49.97;13.10;216.8;253.7;
1-8017;133.6;49.97;13.30;216.8;253.8;
1-8018;133.6;49.97;13.10;216.8;253.8;
1-8019;133.7;49.97;13.20;216.8;253.9;
1-8020;133.7;49.97;13.30;216.8;254.0;
1-8021;133.7;49.97;13.10;216.8;254.0;
1-8022;133.7;49.97;13.20;216.8;254.1;
1-8023;133.7;49.97;13.30;216.8;254.2;
1-8024;133.7;49.97;13.20;216.8;254.2;
1-8025;133.8;49.97;13.10;216.8;254.3;
1-8026;133.8;49.97;13.20;216.8;254.4;
1-8027;133.8;49.97;13.20;216.8;254.5;
1-8028;133.8;49.97;13.30;216.8;254.5;
1-8029;133.8;49.97;13.40;216.8;254.6;
1-8030;133.8;49.97;13.30;216.8;254.7;
1-8031;133.9;49.97;13.40;216.8;254.7;
1-8032;133.9;49.97;13.20;216.8;254.8;
1-8033;133.9;49.97;13.00;216.8;254.9;
1-8034;133.9;49.97;13.30;216.8;254.9;
1-8035;133.9;49.97;13.10;216.8;255.0;
1-8036;133.9;49.97;13.00;216.8;255.1;
1-8037;134.0;49.97;13.10;216.8;255.1;
1-8038;134.0;49.97;13.40;216.8;255.2;
1-8039;134.0;49.97;13.50;216.8;255.3;
1-8040;134.0;49.97;13.10;216.8;255.4;
1-8041;134.0;49.97;13.40;216.8;255.4;
1-8042;134.0;49.97;13.40;216.8;255.5;
1-8043;134.1;49.97;13.10;216.8;255.6;
1-8044;134.1;49.97;13.30;216.8;255.6;
1-8045;134.1;49.97;13.20;216.8;255.7;
1-8046;134.1;49.97;13.30;216.8;255.8;
1-8047;134.1;49.97;13.30;216.8;255.8;
1-8048;134.1;49.97;13.20;216.9;255.9;
1-8049;134.2;49.97;13.10;216.9;256.0;
1-8050;134.2;49.97;13.20;216.9;256.0;
1-8051;134.2;49.97;13.00;216.9;256.1;
1-8052;134.2;49.97;13.50;216.9;256.2;
1-8053;134.2;49.97;13.40;216.9;256.3;
1-8054;134.2;49.97;13.20;216.9;256.3;
1-8055;134.3;49.97;13.00;216.9;256.4;
1-8056;134.3;49.97;13.20;216.9;256.5;
1-8057;134.3;49.97;13.10;216.9;256.5;
1-8058;134.3;49.97;13.20;216.8;256.6;
1-8059;134.3;49.97;13.20;216.8;256.7;
1-8060;134.3;49.97;13.30;216.8;256.7;
1-8061;134.4;49.97;13.10;216.8;256.8;
1-8062;134.4;49.97;13.20;216.8;256.9;
1-8063;134.4;49.97;13.20;216.8;256.9;
1-8064;134.4;49.97;13.30;216.8;257.0;
1-8065;134.4;49.97;13.30;216.8;257.1;
1-8066;134.4;49.97;13.30;216.8;257.2;
1-8067;134.5;49.97;13.10;216.8;257.2;
1-8068;134.5;49.97;13.20;216.8;257.3;
1-8069;134.5;49.97;13.30;216.8;257.4;
1-8070;134.5;49.97;13.30;216.8;257.4;
1-8071;134.5;49.97;13.20;216.8;257.5;
1-8072;134.5;49.97;13.30;216.8;257.6;
1-8073;134.6;49.97;13.10;216.8;257.6;
1-8074;134.6;49.97;13.30;216.8;257.7;
1-8075;134.6;49.97;13.20;216.9;257.8;
1-8076;134.6;49.97;13.30;216.9;257.8;
1-8077;134.6;49.97;13.40;216.9;257.9;
1-8078;134.6;49.97;13.30;216.9;258.0;
1-8079;134.7;49.97;13.00;216.8;258.1;
1-8080;134.7;49.97;13.20;216.8;258.1;
1-8081;134.7;49.97;13.20;216.9;258.2;
1-8082;134.7;49.97;13.40;216.8;258.3;
1-8083;134.7;49.97;13.40;216.9;258.3;
1-8084;134.7;49.97;13.40;216.9;258.4;
1-8085;134.8;49.97;13.10;216.9;258.5;
1-8086;134.8;49.97;13.30;216.9;258.5;
1-8087;134.8;49.97;13.20;216.9;258.6;
1-8088;134.8;49.97;13.20;216.9;258.7;
1-8089;134.8;49.97;13.30;216.9;258.7;
1-8090;134.8;49.97;13.40;216.9;258.8;
1-8091;134.9;49.97;13.10;216.9;258.9;
1-8092;134.9;49.97;13.30;216.9;259.0;
1-8093;134.9;49.97;13.20;216.9;259.0;
1-8094;134.9;49.97;13.20;216.9;259.1;
1-8095;134.9;49.97;13.40;216.9;259.2;
1-8096;134.9;49.97;13.20;216.9;259.2;
1-8097;135.0;49.97;13.10;216.9;259.3;
1-8098;135.0;49.97;13.20;216.9;259.4;
1-8099;135.0;49.97;13.30;216.9;259.4;
1-8100;135.0;49.97;13.30;216.9;259.5;
1-8101;135.0;49.97;13.20;216.9;259.6;
1-8102;135.0;49.97;13.10;216.9;259.6;
1-8103;135.1;49.97;13.10;216.9;259.7;
1-8104;135.1;49.97;13.20;216.9;259.8;
1-8105;135.1;49.97;13.30;216.9;259.9;
1-8106;135.1;49.97;13.50;216.8;259.9;
1-8107;135.1;49.97;13.50;216.8;260.0;
1-8108;135.1;49.97;13.50;216.8;260.1;
1-8109;135.2;49.97;13.20;216.8;260.1;
1-8110;135.2;49.97;13.20;216.9;260.2;
1-8111;135.2;49.97;13.50;216.9;260.3;
1-8112;135.2;49.97;13.20;216.9;260.3;
1-8113;135.2;49.97;13.60;216.9;260.4;
1-8114;135.2;49.97;13.20;216.9;260.5;
1-8115;135.3;49.97;13.10;216.9;260.6;
1-8116;135.3;49.97;13.10;216.9;260.6;
1-8117;135.3;49.97;13.40;216.9;260.7;
1-8118;135.3;49.97;13.20;216.9;260.8;
1-8119;135.3;49.97;13.40;216.9;260.8;
1-8120;135.3;49.97;13.30;216.9;260.9;
1-8121;135.4;49.97;13.40;216.9;261.0;
1-8122;135.4;49.97;13.30;216.9;261.0;
1-8123;135.4;49.97;13.40;216.9;261.1;
1-8124;135.4;49.97;13.30;216.9;261.2;
1-8125;135.4;49.97;13.50;216.9;261.3;
1-8126;135.4;49.97;13.20;216.9;261.3;
1-8127;135.5;49.97;13.20;216.9;261.4;
1-8128;135.5;49.97;13.30;216.9;261.5;
1-8129;135.5;49.97;13.40;216.9;261.5;
1-8130;135.5;49.97;13.30;217.0;261.6;
1-8131;135.5;49.97;13.30;217.0;261.7;
1-8132;135.5;49.97;13.30;217.0;261.7;
1-8133;135.6;49.97;13.00;217.0;261.8;
1-8134;135.6;49.97;13.20;216.9;261.9;
1-8135;135.6;49.97;13.20;216.9;261.9;
1-8136;135.6;49.97;13.40;216.9;262.0;
1-8137;135.6;49.97;13.50;216.9;262.1;
1-8138;135.6;49.97;13.50;216.9;262.2;
1-8139;135.7;49.97;13.40;216.9;262.2;
1-8140;135.7;49.97;13.40;216.9;262.3;
1-8141;135.7;49.97;13.30;216.9;262.4;
1-8142;135.7;49.97;13.20;216.9;262.4;
1-8143;135.7;49.97;13.30;216.9;262.5;
1-8144;135.7;49.97;13.30;216.9;262.6;
1-8145;135.8;49.97;13.30;216.9;262.6;
1-8146;135.8;49.97;13.30;216.9;262.7;
1-8147;135.8;49.97;13.30;216.9;262.8;
1-8148;135.8;49.97;13.10;216.8;262.9;
1-8149;135.8;49.97;13.50;216.9;262.9;
1-8150;135.8;49.97;13.50;216.9;263.0;
1-8151;135.9;49.97;13.20;216.9;263.1;
1-8152;135.9;49.97;13.10;216.9;263.1;
1-8153;135.9;49.97;13.20;216.9;263.2;
1-8154;135.9;49.97;13.30;216.9;263.3;
1-8155;135.9;49.97;13.50;216.9;263.3;
1-8156;135.9;49.97;13.40;216.9;263.4;
1-8157;136.0;49.97;13.30;216.9;263.5;
1-8158;136.0;49.97;13.10;216.9;263.5;
1-8159;136.0;49.97;13.30;216.9;263.6;
1-8160;136.0;49.97;13.30;216.9;263.7;
1-8161;136.0;49.97;13.50;217.0;263.8;
1-8162;136.0;49.97;13.40;217.0;263.8;
1-8163;136.1;49.97;13.40;216.9;263.9;
1-8164;136.1;49.97;13.20;216.9;264.0;
1-8165;136.1;49.97;13.30;217.0;264.0;
1-8166;136.1;49.97;13.50;216.9;264.1;
1-8167;136.1;49.97;13.60;216.9;264.2;
1-8168;136.1;49.97;13.60;216.9;264.3;
1-8169;136.2;49.97;13.30;216.9;264.3;
1-8170;136.2;49.97;13.30;216.9;264.4;
1-8171;136.2;49.97;13.60;216.9;264.5;
1-8172;136.2;49.97;13.30;216.9;264.5;
1-8173;136.2;49.97;13.40;217.0;264.6;
1-8174;136.2;49.97;13.40;217.0;264.7;
1-8175;136.3;49.97;13.30;217.0;264.7;
1-8176;136.3;49.97;13.40;216.9;264.8;
1-8177;136.3;49.97;13.50;216.9;264.9;
1-8178;136.3;49.97;13.20;216.9;265.0;
1-8179;136.3;49.97;13.20;217.0;265.0;
1-8180;136.3;49.97;13.40;217.0;265.1;
1-8181;136.4;49.97;13.30;217.0;265.2;
1-8182;136.4;49.97;13.40;217.0;265.2;
1-8183;136.4;49.97;13.40;217.0;265.3;
1-8184;136.4;49.97;13.40;217.0;265.4;
1-8185;136.4;49.97;13.40;217.0;265.4;
1-8186;136.4;49.97;13.50;217.0;265.5;
1-8187;136.5;49.97;13.30;217.0;265.6;
1-8188;136.5;49.97;13.40;217.0;265.7;
1-8189;136.5;49.97;13.30;217.0;265.7;
1-8190;136.5;49.97;13.20;217.0;265.8;
1-8191;136.5;49.97;13.30;216.9;265.9;
1-8192;136.5;49.97;13.40;217.0;265.9;
1-8193;136.6;49.97;13.50;217.0;266.0;
1-8194;136.6;49.97;13.10;217.0;266.1;
1-8195;136.6;49.97;13.20;217.0;266.1;
1-8196;136.6;49.97;13.30;217.0;266.2;
1-8197;136.6;49.97;13.30;217.0;266.3;
1-8198;136.6;49.97;13.30;217.0;266.3;
1-8199;136.7;49.97;13.10;217.0;266.4;
1-8200;136.7;49.97;13.20;217.0;266.5;
1-8201;136.7;49.97;13.40;217.0;266.6;
1-8202;136.7;49.97;13.20;217.0;266.6;
1-8203;136.7;49.97;13.40;217.0;266.7;
1-8204;136.7;49.97;13.40;217.0;266.8;
1-8205;136.8;49.97;13.40;217.0;266.8;
1-8206;136.8;49.97;13.20;217.0;266.9;
1-8207;136.8;49.97;13.50;217.0;267.0;
1-8208;136.8;49.97;13.20;217.0;267.0;
1-8209;136.8;49.97;13.30;217.0;267.1;
1-8210;136.8;49.97;13.60;217.0;267.2;
1-8211;136.9;49.97;13.50;217.0;267.3;
1-8212;136.9;49.97;13.40;217.0;267.3;
1-8213;136.9;49.97;13.40;217.0;267.4;
1-8214;136.9;49.97;13.20;217.0;267.5;
1-8215;136.9;49.97;13.40;217.0;267.5;
1-8216;136.9;49.97;13.50;217.0;267.6;
1-8217;137.0;49.97;13.60;217.0;267.7;
1-8218;137.0;49.97;13.40;217.0;267.7;
1-8219;137.0;49.97;13.40;217.0;267.8;
1-8220;137.0;49.97;13.20;217.0;267.9;
1-8221;137.0;49.97;13.20;217.0;268.0;
1-8222;137.0;49.97;13.30;217.0;268.0;
1-8223;137.1;49.97;13.30;217.0;268.1;
1-8224;137.1;49.97;13.10;217.0;268.2;
1-8225;137.1;49.97;13.50;217.0;268.2;
1-8226;137.1;49.97;13.30;217.0;268.3;
1-8227;137.1;49.97;13.40;217.0;268.4;
1-8228;137.1;49.97;13.30;217.0;268.4;
